,Approaches_from_100-125_yards_RANK THIS WEEK,Approaches_from_100-125_yards_RANK LAST WEEK,Approaches_from_100-125_yards_PLAYER NAME,Approaches_from_100-125_yards_ROUNDS,Approaches_from_100-125_yards_AVG,Approaches_from_100-125_yards_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_# OF ATTEMPTS,Approaches_from_100-125_yards_RELATIVE TO PAR
0,1,1,Hideki Matsuyama,82,"15' 0""",1289.833,86,-24
1,2,2,Adam Scott,68,"15' 8""",1019.3330000000001,65,-11
2,3,3,Paul Casey,56,"16' 6""",858.1669999999999,52,-9
3,4,4,Justin Leonard,75,"16' 8""",1833.0829999999999,110,-14
4,T5,T5,Jim Furyk,84,"16' 9""",1606.9170000000001,96,-21
5,T5,T5,Webb Simpson,87,"16' 9""",1955.6670000000001,117,-27
6,T5,T5,Y.E. Yang,79,"16' 9""",1506.5829999999999,90,-19
7,8,8,Ben Martin,80,"16' 11""",1826.0829999999999,108,-30
8,9,9,Charl Schwartzel,64,"17' 0""",916.25,54,-13
9,10,10,Bubba Watson,76,"17' 4""",1700.6670000000001,98,-29
10,11,11,Jeff Maggert,54,"17' 5""",1150.333,66,-11
11,12,12,Brian Stuard,91,"17' 6""",1993.0,114,-22
12,13,13,Bo Van Pelt,83,"17' 7""",1759.3329999999999,100,-17
13,14,14,Justin Rose,70,"17' 8""",1095.667,62,-7
14,T15,T15,Keegan Bradley,89,"17' 9""",1565.5829999999999,88,-16
15,T15,T15,Stewart Cink,91,"17' 9""",1475.0829999999999,83,-17
16,T17,T17,Zach Johnson,97,"17' 11""",2521.333,141,-24
17,T17,T17,Jimmy Walker,98,"17' 11""",1469.8329999999999,82,-24
18,T19,T19,Chesson Hadley,84,"18' 1""",2040.6670000000001,113,-10
19,T19,T19,Martin Kaymer,65,"18' 1""",1263.833,70,-7
20,T19,T19,Chris Kirk,105,"18' 1""",2135.5,118,-25
21,T19,T19,Kevin Streelman,79,"18' 1""",1775.25,98,-29
22,23,23,Matt Every,85,"18' 2""",1579.4170000000001,87,-26
23,T24,T24,Roberto Castro,76,"18' 3""",1676.1670000000001,92,-9
24,T24,T24,David Hearn,97,"18' 3""",2370.25,130,-29
25,T24,T24,Rory McIlroy,66,"18' 3""",1258.833,69,-13
26,T24,T24,Camilo Villegas,95,"18' 3""",2432.667,133,-23
27,T28,T28,Stuart Appleby,92,"18' 4""",1925.75,105,-16
28,T28,T28,John Huh,87,"18' 4""",1669.0829999999999,91,-12
29,T28,T28,Brooks Koepka,56,"18' 4""",1046.167,57,-3
30,T28,T28,Mark Wilson,69,"18' 4""",1653.1670000000001,90,-10
31,T32,T32,J.B. Holmes,86,"18' 5""",2136.583,116,-19
