,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
164,T165,T165,Aaron Baddeley,74,"35' 5""",23585.083,666,-0.07
165,T165,T165,Ben Curtis,77,"35' 5""",29215.333,824,-0.02
166,167,167,Brian Davis,93,"35' 6""",34810.5,981,-0.05
167,168,168,Trevor Immelman,84,"35' 10""",28243.917,789,-0.02
168,T169,T169,Jonas Blixt,64,"35' 11""",16897.417,471,-0.06
169,T169,T169,Derek Ernst,80,"35' 11""",28088.833,782,+0.01
170,T169,T169,Kevin Tway,64,"35' 11""",19557.667,545,-0.02
171,172,172,D.H. Lee,54,"36' 0""",20569.417,572,E
172,173,173,Andres Romero,81,"36' 1""",28741.75,796,-0.06
173,174,174,Richard Lee,80,"36' 2""",25702.083,711,-0.03
174,175,175,Brian Gay,81,"36' 3""",26074.0,720,+0.01
175,176,176,Matt Jones,83,"36' 5""",25093.083,689,-0.08
176,177,177,Greg Chalmers,85,"37' 1""",30710.5,829,-0.03
