,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
164,165,165,Spencer Levin,59,+.263
165,166,166,Luke Donald,57,+.276
166,T167,T167,Bryce Molder,77,+.289
167,T167,T167,Tim Wilkinson,86,+.289
168,169,169,D.H. Lee,54,+.292
169,170,170,Wes Roach,67,+.300
170,171,171,Ryan Moore,86,+.304
171,172,172,David Toms,64,+.333
172,173,173,Justin Leonard,75,+.390
173,174,174,Troy Merritt,62,+.417
174,T175,T175,Jason Bohn,81,+.438
175,T175,T175,Tim Clark,75,+.438
176,177,177,John Huh,87,+.474
