,Approaches_from_150-175_yards_RANK THIS WEEK,Approaches_from_150-175_yards_RANK LAST WEEK,Approaches_from_150-175_yards_PLAYER NAME,Approaches_from_150-175_yards_ROUNDS,Approaches_from_150-175_yards_AVG,Approaches_from_150-175_yards_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_# OF ATTEMPTS,Approaches_from_150-175_yards_RELATIVE TO PAR
0,1,1,Hideki Matsuyama,82,"23' 7""",4214.667,179,-12
1,2,2,Ernie Els,85,"24' 1""",3728.667,155,-20
2,3,3,Gary Woodland,93,"24' 9""",4448.083,180,-23
3,4,4,Kevin Na,94,"24' 10""",4770.5,192,-11
4,T5,T5,Graeme McDowell,66,"24' 11""",3189.5,128,-24
5,T5,T5,Nick Watney,80,"24' 11""",4241.917,170,-11
6,T7,T7,John Huh,87,"25' 0""",5156.083,206,-30
7,T7,T7,Chris Kirk,105,"25' 0""",5393.3330000000005,216,-21
8,T7,T7,Russell Knox,92,"25' 0""",6102.0,244,-28
9,T10,T10,Kevin Chappell,100,"25' 1""",6036.6669999999995,241,-17
10,T10,T10,Ken Duke,80,"25' 1""",4933.333,197,-17
11,T10,T10,Brian Harman,111,"25' 1""",6041.5830000000005,241,-23
12,T10,T10,Henrik Stenson,56,"25' 1""",2683.917,107,-15
13,T14,T14,Chad Campbell,57,"25' 4""",3342.083,132,-12
14,T14,T14,Marc Leishman,81,"25' 4""",5043.833,199,-21
15,16,16,Rory McIlroy,66,"25' 5""",2899.5,114,-11
16,17,17,Willy Wilcox,51,"25' 7""",3429.25,134,-7
17,T18,T18,Graham DeLaet,80,"25' 8""",4753.75,185,-10
18,T18,T18,Ryan Palmer,85,"25' 8""",4260.5,166,-13
19,T18,T18,Bo Van Pelt,83,"25' 8""",5127.583,200,-15
20,T21,T21,Brooks Koepka,56,"25' 9""",2475.583,96,-14
21,T21,T21,Tyrone Van Aswegen,79,"25' 9""",4072.917,158,-11
22,T23,T23,Paul Casey,56,"25' 10""",3152.167,122,-19
23,T23,T23,Ryo Ishikawa,75,"25' 10""",3972.833,154,-12
24,T25,T25,Dustin Johnson,58,"25' 11""",2795.75,108,-16
25,T25,T25,Jeff Maggert,54,"25' 11""",3105.75,120,+3
26,T25,T25,Ryan Moore,86,"25' 11""",4458.417,172,-5
27,T28,T28,Luke Donald,57,"26' 0""",2701.417,104,-8
28,T28,T28,John Merrick,87,"26' 0""",5903.3330000000005,227,+7
29,T30,T30,Ben Crane,81,"26' 1""",5455.8330000000005,209,-27
30,T30,T30,Jason Dufner,57,"26' 1""",2945.667,113,-6
31,T32,T32,Tim Clark,75,"26' 2""",4554.417,174,+8
32,T32,T32,Matt Every,85,"26' 2""",4346.333,166,-8
33,T32,T32,George McNeill,79,"26' 2""",5225.917,200,-15
34,T35,T35,David Lingmerth,80,"26' 4""",4973.083,189,+3
35,T35,T35,Jeff Overton,80,"26' 4""",4299.083,163,-12
36,T35,T35,Heath Slocum,71,"26' 4""",5115.5,194,-17
37,T38,T38,Tommy Gainey,73,"26' 5""",4542.833,172,-9
38,T38,T38,Kyle Stanley,87,"26' 5""",4972.0,188,+16
39,T40,T40,Kevin Stadler,90,"26' 6""",4138.333,156,-9
40,T40,T40,Brendon Todd,108,"26' 6""",6624.0830000000005,250,-26
41,T42,T42,John Peterson,62,"26' 7""",3770.333,142,E
42,T42,T42,Webb Simpson,87,"26' 7""",5107.583,192,-22
43,T44,T44,Scott Langley,95,"26' 8""",5601.3330000000005,210,-14
44,T44,T44,Troy Merritt,62,"26' 8""",3951.25,148,-1
45,T44,T44,Ian Poulter,57,"26' 8""",2692.5,101,-4
46,T47,T47,David Hearn,97,"26' 9""",6695.75,250,-26
47,T47,T47,Adam Scott,68,"26' 9""",4407.417,165,-19
48,T47,T47,Robert Streb,75,"26' 9""",4888.25,183,-10
49,T50,T50,Roberto Castro,76,"26' 10""",3787.167,141,-3
50,T50,T50,Bill Haas,107,"26' 10""",5561.75,207,-16
51,T50,T50,Matt Kuchar,91,"26' 10""",5638.9169999999995,210,-14
52,T50,T50,Danny Lee,84,"26' 10""",5365.0830000000005,200,-13
53,T50,T50,Hunter Mahan,88,"26' 10""",5681.6669999999995,212,-3
54,T50,T50,Justin Rose,70,"26' 10""",3543.417,132,-10
55,T50,T50,Camilo Villegas,95,"26' 10""",6529.4169999999995,243,-13
56,T57,T57,Ricky Barnes,92,"26' 11""",5591.9169999999995,208,-16
57,T57,T57,Jim Furyk,84,"26' 11""",5188.583,193,-15
58,T57,T57,J.B. Holmes,86,"26' 11""",4958.583,184,-6
59,T57,T57,Patrick Reed,92,"26' 11""",4040.25,150,-16
60,T61,T61,Rickie Fowler,91,"27' 0""",4727.333,175,-7
61,T61,T61,Andrew Svoboda,77,"27' 0""",5264.75,195,-9
62,T61,T61,Nicholas Thompson,85,"27' 0""",5446.6669999999995,202,-2
63,T64,T64,"Ted Potter, Jr.",68,"27' 1""",4739.833,175,-2
64,T64,T64,Chris Stroud,88,"27' 1""",5410.0830000000005,200,-24
65,66,66,Robert Garrigus,80,"27' 2""",5408.3330000000005,199,-10
66,T67,T67,Brad Fritsch,50,"27' 3""",3218.667,118,-1
67,T67,T67,Will MacKenzie,82,"27' 3""",5044.917,185,-10
68,T67,T67,Jordan Spieth,102,"27' 3""",4932.0,181,-8
69,T70,T70,Robert Allenby,83,"27' 4""",5570.5830000000005,204,-9
70,T70,T70,Harris English,95,"27' 4""",5627.0830000000005,206,-14
71,T70,T70,Jerry Kelly,80,"27' 4""",5494.3330000000005,201,-15
72,T70,T70,Brian Stuard,91,"27' 4""",5930.0830000000005,217,-17
73,T70,T70,David Toms,64,"27' 4""",4095.75,150,-9
74,T70,T70,Cameron Tringale,111,"27' 4""",7162.6669999999995,262,-21
75,T76,T76,Gonzalo Fernandez-Castaño,83,"27' 5""",4988.333,182,-13
76,T76,T76,Chesson Hadley,84,"27' 5""",5270.0,192,+4
77,T76,T76,Zach Johnson,97,"27' 5""",6175.0,225,-11
78,T76,T76,Johnson Wagner,69,"27' 5""",4302.417,157,-8
79,T80,T80,Stewart Cink,91,"27' 6""",5995.0,218,-12
