,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
0,1,1,Ryo Ishikawa,75,-.441
1,2,2,Jason Dufner,57,-.400
2,3,3,Justin Leonard,75,-.368
3,4,4,Ben Curtis,77,-.348
4,5,5,Brad Fritsch,50,-.333
5,6,6,Billy Hurley III,86,-.308
6,7,7,Brian Harman,111,-.307
7,T8,T8,Greg Chalmers,85,-.306
8,T8,T8,Kevin Kisner,85,-.306
9,10,10,Tim Wilkinson,86,-.292
10,11,11,Rickie Fowler,91,-.289
11,12,12,Zach Johnson,97,-.268
12,T13,T13,Martin Laird,66,-.261
13,T13,T13,Rory Sabbatini,82,-.261
14,T13,T13,Charl Schwartzel,64,-.261
15,T16,T16,Brian Davis,93,-.260
16,T16,T16,Kevin Stadler,90,-.260
17,T18,T18,Steven Bowditch,93,-.259
18,T18,T18,David Toms,64,-.259
19,20,20,Charles Howell III,106,-.256
20,T21,T21,James Driscoll,71,-.250
21,T21,T21,Dustin Johnson,58,-.250
22,23,23,Luke Guthrie,85,-.246
23,24,24,Marc Leishman,81,-.245
24,25,25,Jonathan Byrd,76,-.244
25,T26,T26,Bill Haas,107,-.243
26,T26,T26,Jordan Spieth,102,-.243
27,28,28,Webb Simpson,87,-.242
28,29,29,Chad Collins,78,-.233
29,30,30,Matt Kuchar,91,-.231
30,31,31,Lee Westwood,57,-.229
31,32,32,Erik Compton,88,-.226
32,33,33,Brooks Koepka,56,-.225
33,T34,T34,Graeme McDowell,66,-.222
34,T34,T34,Jeff Overton,80,-.222
35,36,36,Heath Slocum,71,-.221
36,T37,T37,Jerry Kelly,80,-.220
37,T37,T37,Richard Lee,80,-.220
38,T37,T37,Hunter Mahan,88,-.220
39,40,40,Rory McIlroy,66,-.219
40,41,41,Shawn Stefani,60,-.218
41,42,42,Freddie Jacobson,91,-.215
42,43,43,Jason Day,54,-.214
43,44,44,Justin Hicks,103,-.213
44,45,45,William McGirt,96,-.211
45,46,46,Charley Hoffman,93,-.209
46,47,47,Pat Perez,84,-.208
47,T48,T48,Jason Bohn,81,-.207
48,T48,T48,J.J. Henry,91,-.207
49,50,50,Jim Renner,61,-.205
50,51,51,Brendon Todd,108,-.204
51,52,52,Jim Furyk,84,-.203
52,T53,T53,Kevin Na,94,-.200
53,T53,T53,Jimmy Walker,98,-.200
54,55,55,David Lingmerth,80,-.191
55,56,56,Brendan Steele,89,-.189
56,57,57,Robert Allenby,83,-.186
57,58,58,Kevin Streelman,79,-.185
58,59,59,Russell Henley,92,-.184
59,60,60,Brian Stuard,91,-.183
60,61,61,Ian Poulter,57,-.182
61,62,62,John Senden,99,-.180
62,T63,T63,Bronson La'Cassie,51,-.179
63,T63,T63,Boo Weekley,73,-.179
64,65,65,K.J. Choi,80,-.178
65,66,66,Jonas Blixt,64,-.171
66,67,67,Billy Horschel,92,-.169
67,T68,T68,Stuart Appleby,92,-.167
68,T68,T68,Briny Baird,50,-.167
69,T68,T68,Keegan Bradley,89,-.167
70,T68,T68,Troy Merritt,62,-.167
71,T68,T68,Ryan Moore,86,-.167
72,73,73,Tim Clark,75,-.164
73,T74,T74,Ángel Cabrera,69,-.163
74,T74,T74,Justin Rose,70,-.163
75,76,76,Spencer Levin,59,-.162
76,77,77,Michael Putnam,106,-.161
77,T78,T78,John Rollins,84,-.160
78,T78,T78,Scott Stallings,77,-.160
79,80,80,Cameron Tringale,111,-.159
80,81,81,David Hearn,97,-.155
81,82,82,Nicholas Thompson,85,-.153
82,83,83,Nick Watney,80,-.152
83,84,84,Jim Herman,62,-.150
84,85,85,Brian Gay,81,-.149
85,86,86,Andrew Svoboda,77,-.146
86,T87,T87,Hudson Swafford,75,-.143
87,T87,T87,Josh Teater,90,-.143
88,T87,T87,Mike Weir,69,-.143
89,T90,T90,Jason Kokrak,65,-.136
90,T90,T90,Daniel Summerhays,98,-.136
91,T92,T92,Harris English,95,-.135
92,T92,T92,Jamie Lovemark,64,-.135
93,94,94,Derek Ernst,80,-.133
94,T95,T95,Bud Cauley,56,-.132
95,T95,T95,Kevin Chappell,100,-.132
96,T95,T95,Chesson Hadley,84,-.132
97,98,98,John Peterson,62,-.130
98,T99,T99,Paul Casey,56,-.125
99,T99,T99,J.B. Holmes,86,-.125
100,101,101,Will MacKenzie,82,-.123
101,102,102,Adam Scott,68,-.122
102,103,103,Robert Streb,75,-.121
103,T104,T104,Robert Garrigus,80,-.120
104,T104,T104,Scott Langley,95,-.120
105,106,106,Vijay Singh,83,-.117
106,T107,T107,Woody Austin,63,-.115
107,T107,T107,Camilo Villegas,95,-.115
108,109,109,Seung-Yul Noh,92,-.113
109,T110,T110,Danny Lee,84,-.111
110,T110,T110,Sean O'Hair,77,-.111
111,T110,T110,Charlie Wi,72,-.111
112,113,113,Scott Brown,100,-.110
113,114,114,Carl Pettersson,91,-.109
114,115,115,Retief Goosen,94,-.107
115,116,116,"Ted Potter, Jr.",68,-.105
116,117,117,Andrew Loupe,65,-.103
117,T118,T118,Brice Garnett,92,-.100
118,T118,T118,Trevor Immelman,84,-.100
119,T118,T118,Davis Love III,74,-.100
120,121,121,Sangmoon Bae,76,-.098
121,122,122,Ben Crane,81,-.096
122,123,123,Roberto Castro,76,-.095
123,T124,T124,Chris Kirk,105,-.090
124,T124,T124,Patrick Reed,92,-.090
125,126,126,Hideki Matsuyama,82,-.089
126,T127,T127,Ricky Barnes,92,-.088
127,T127,T127,Geoff Ogilvy,84,-.088
128,129,129,Jeff Maggert,54,-.087
129,T130,T130,John Merrick,87,-.083
130,T130,T130,Andres Romero,81,-.083
131,132,132,Bubba Watson,76,-.082
132,133,133,Brandt Snedeker,89,-.081
133,134,134,Louis Oosthuizen,50,-.080
134,135,135,Bryce Molder,77,-.077
135,T136,T136,Ken Duke,80,-.071
136,T136,T136,Gary Woodland,93,-.071
137,138,138,Johnson Wagner,69,-.070
138,139,139,Ernie Els,85,-.059
139,140,140,James Hahn,82,-.058
140,T141,T141,Aaron Baddeley,74,-.056
141,T141,T141,Tommy Gainey,73,-.056
142,143,143,Russell Knox,92,-.054
143,144,144,Martin Flores,85,-.051
144,145,145,Ben Martin,80,-.048
145,146,146,Charlie Beljan,76,-.046
146,147,147,Chris Stroud,88,-.045
147,T148,T148,Stewart Cink,91,-.043
148,T148,T148,Ryan Palmer,85,-.043
149,150,150,D.A. Points,75,-.035
150,T151,T151,Graham DeLaet,80,-.033
151,T151,T151,Sergio Garcia,61,-.033
152,153,153,Luke Donald,57,-.028
153,154,154,D.H. Lee,54,-.026
154,155,155,Bo Van Pelt,83,-.025
155,156,156,Troy Matteson,62,-.024
156,157,157,Jhonattan Vegas,77,-.023
157,158,158,George McNeill,79,-.016
158,T159,T159,Chad Campbell,57,E
159,T159,T159,Gonzalo Fernandez-Castaño,83,E
160,T159,T159,John Huh,87,E
161,T159,T159,Henrik Stenson,56,E
162,T159,T159,Kevin Tway,64,E
163,164,164,Phil Mickelson,71,+.021
164,165,165,Tyrone Van Aswegen,79,+.035
165,166,166,Y.E. Yang,79,+.054
166,167,167,Mark Wilson,69,+.082
167,168,168,Morgan Hoffmann,103,+.093
168,169,169,Matt Every,85,+.094
169,170,170,Matt Jones,83,+.100
170,171,171,Brendon de Jonge,109,+.125
171,172,172,Michael Thompson,74,+.127
172,173,173,Wes Roach,67,+.156
173,174,174,Kyle Stanley,87,+.174
174,175,175,Lucas Glover,68,+.184
175,176,176,Willy Wilcox,51,+.217
176,177,177,Martin Kaymer,65,+.286
