,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
78,79,79,Charles Howell III,106,65.2,223,342,-0.15
79,80,80,Y.E. Yang,79,65.18,146,224,-0.14
80,81,81,Scott Langley,95,65.17,189,290,-0.19
81,82,82,Pat Perez,84,65.11,181,278,-0.12
82,83,83,Tommy Gainey,73,65.0,156,240,-0.19
83,T84,T84,Bubba Watson,76,64.94,113,174,-0.23
84,T84,T84,Tim Wilkinson,86,64.94,176,271,-0.14
85,86,86,Ricky Barnes,92,64.92,198,305,-0.15
86,87,87,J.B. Holmes,86,64.91,172,265,-0.16
87,88,88,Derek Ernst,80,64.83,153,236,-0.1
88,89,89,Matt Every,85,64.68,152,235,-0.16
89,90,90,Rickie Fowler,91,64.66,161,249,-0.17
90,91,91,Jeff Maggert,54,64.6,104,161,-0.16
91,92,92,Justin Rose,70,64.52,120,186,-0.16
92,93,93,Spencer Levin,59,64.45,136,211,-0.21
93,94,94,James Driscoll,71,64.38,150,233,-0.18
94,95,95,Paul Casey,56,64.37,112,174,-0.3
95,96,96,Andrew Svoboda,77,64.29,171,266,-0.15
96,97,97,Hideki Matsuyama,82,64.17,163,254,-0.2
97,T98,T98,Ben Martin,80,64.1,150,234,-0.2
98,T98,T98,Tyrone Van Aswegen,79,64.1,150,234,-0.19
99,T100,T100,Robert Streb,75,64.09,166,259,-0.15
100,T100,T100,Jimmy Walker,98,64.09,166,259,-0.2
101,102,102,Robert Garrigus,80,64.07,173,270,-0.17
102,103,103,Steven Bowditch,93,64.0,160,250,-0.13
103,104,104,James Hahn,82,63.93,195,305,-0.15
104,T105,T105,Ryan Moore,86,63.87,152,238,-0.14
105,T105,T105,Johnson Wagner,69,63.87,152,238,-0.14
106,107,107,Josh Teater,90,63.83,180,282,-0.1
107,108,108,Jim Renner,61,63.74,116,182,-0.15
108,109,109,Mark Wilson,69,63.68,142,223,-0.17
109,110,110,Justin Leonard,75,63.56,150,236,-0.17
110,111,111,Sean O'Hair,77,63.53,162,255,-0.07
111,112,112,K.J. Choi,80,63.45,151,238,-0.25
112,113,113,Ryan Palmer,85,63.37,154,243,-0.26
113,114,114,Morgan Hoffmann,103,63.26,198,313,-0.19
114,115,115,Gary Woodland,93,63.24,172,272,-0.2
115,116,116,Scott Brown,100,63.18,187,296,-0.25
116,117,117,Seung-Yul Noh,92,63.17,199,315,-0.13
117,T118,T118,Brice Garnett,92,63.16,180,285,-0.2
118,T118,T118,Louis Oosthuizen,50,63.16,72,114,-0.08
119,120,120,Ángel Cabrera,69,63.14,149,236,-0.09
120,121,121,David Lingmerth,80,63.06,169,268,-0.17
121,122,122,Marc Leishman,81,63.03,179,284,-0.2
122,123,123,Brooks Koepka,56,63.01,92,146,-0.28
123,124,124,Erik Compton,88,62.96,170,270,-0.14
124,125,125,Rory Sabbatini,82,62.95,141,224,-0.17
125,126,126,Martin Laird,66,62.9,139,221,-0.14
126,T127,T127,Keegan Bradley,89,62.84,164,261,-0.25
127,T127,T127,John Rollins,84,62.84,164,261,-0.12
128,129,129,Davis Love III,74,62.75,155,247,-0.1
129,130,130,Charlie Beljan,76,62.74,165,263,-0.17
130,131,131,Greg Chalmers,85,62.45,173,277,-0.22
131,132,132,Brian Stuard,91,62.37,179,287,-0.21
132,133,133,Charley Hoffman,93,62.03,165,266,-0.18
133,134,134,Carl Pettersson,91,61.92,200,323,-0.2
134,135,135,Kevin Streelman,79,61.88,125,202,-0.17
135,136,136,Jeff Overton,80,61.86,146,236,-0.18
136,137,137,Bud Cauley,56,61.76,105,170,-0.13
137,138,138,Luke Guthrie,85,61.64,180,292,-0.19
138,139,139,Gonzalo Fernandez-Castaño,83,61.57,165,268,-0.2
139,T140,T140,Aaron Baddeley,74,61.54,144,234,-0.15
140,T140,T140,Charl Schwartzel,64,61.54,112,182,-0.19
141,142,142,Boo Weekley,73,61.43,129,210,-0.09
142,143,143,Kevin Tway,64,61.39,124,202,-0.09
143,144,144,Vijay Singh,83,61.37,170,277,-0.11
144,145,145,Stuart Appleby,92,61.14,203,332,-0.16
145,146,146,Jonas Blixt,64,60.81,90,148,-0.14
146,147,147,Ryo Ishikawa,75,60.74,147,242,-0.23
147,148,148,Patrick Reed,92,60.57,149,246,-0.17
148,149,149,Russell Henley,92,60.53,161,266,-0.19
149,150,150,Chesson Hadley,84,60.36,169,280,-0.15
150,151,151,D.A. Points,75,60.1,122,203,-0.19
151,152,152,Brian Davis,93,60.07,170,283,-0.11
152,T153,T153,Ben Curtis,77,60.0,147,245,-0.19
153,T153,T153,Jim Herman,62,60.0,120,200,-0.11
154,T153,T153,Mike Weir,69,60.0,123,205,-0.15
155,156,156,Wes Roach,67,59.9,118,197,-0.14
156,157,157,Andres Romero,81,59.64,164,275,-0.2
157,158,158,Michael Thompson,74,59.55,131,220,-0.19
158,159,159,Roberto Castro,76,59.49,116,195,-0.22
159,160,160,Matt Jones,83,59.29,134,226,-0.23
160,161,161,Sangmoon Bae,76,59.27,147,248,-0.23
161,162,162,Ian Poulter,57,59.24,93,157,-0.14
162,163,163,Scott Stallings,77,59.23,138,233,-0.19
163,T164,T164,Troy Matteson,62,58.96,102,173,-0.07
164,T164,T164,Charlie Wi,72,58.96,148,251,-0.16
165,166,166,Brandt Snedeker,89,58.7,145,247,-0.21
166,167,167,Phil Mickelson,71,58.6,92,157,-0.2
167,168,168,Martin Kaymer,65,58.54,96,164,-0.13
168,169,169,Lucas Glover,68,58.38,108,185,-0.07
169,170,170,Troy Merritt,62,58.03,112,193,-0.2
170,171,171,Jamie Lovemark,64,57.93,95,164,-0.18
171,172,172,Jason Day,54,57.6,72,125,-0.21
172,173,173,Jordan Spieth,102,57.03,150,263,-0.2
173,174,174,Briny Baird,50,56.79,92,162,-0.12
174,175,175,Brian Gay,81,56.71,131,231,-0.29
175,176,176,Richard Lee,80,56.02,121,216,-0.16
176,177,177,Andrew Loupe,65,55.62,99,178,-0.07
