,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
110,T109,T109,Danny Lee,84,"51' 1""",12262.917,240,-2
111,T109,T109,Carl Pettersson,91,"51' 1""",12421.25,243,-15
112,T109,T109,Rory Sabbatini,82,"51' 1""",9867.083,193,-16
113,T109,T109,Brandt Snedeker,89,"51' 1""",11641.833,228,-20
114,T109,T109,Charlie Wi,72,"51' 1""",9199.667,180,-19
115,T116,T116,Derek Ernst,80,"51' 2""",10436.333,204,-24
116,T116,T116,Sean O'Hair,77,"51' 2""",10384.333,203,-20
117,T116,T116,Tim Wilkinson,86,"51' 2""",9880.167,193,-3
118,T119,T119,Ryan Palmer,85,"51' 3""",10293.75,201,-33
119,T119,T119,Daniel Summerhays,98,"51' 3""",15797.333,308,-23
120,T121,T121,Chris Kirk,105,"51' 4""",14263.667,278,-35
121,T121,T121,Kevin Kisner,85,"51' 4""",10570.0,206,-27
122,T121,T121,Gary Woodland,93,"51' 4""",13192.667,257,-26
123,124,124,K.J. Choi,80,"51' 5""",11006.0,214,-8
124,125,125,David Toms,64,"51' 6""",8710.417,169,-11
125,T126,T126,Kevin Tway,64,"51' 8""",6871.8330000000005,133,-13
126,T126,T126,Willy Wilcox,51,"51' 8""",6204.6669999999995,120,-21
127,T128,T128,Jonathan Byrd,76,"51' 9""",9780.583,189,-15
128,T128,T128,Chad Collins,78,"51' 9""",9263.583,179,-3
129,T128,T128,Matt Kuchar,91,"51' 9""",12775.083,247,-39
130,T128,T128,Brendon Todd,108,"51' 9""",14903.5,288,-2
131,T132,T132,David Hearn,97,"51' 10""",13117.5,253,-25
132,T132,T132,Webb Simpson,87,"51' 10""",12389.75,239,-25
133,134,134,Jhonattan Vegas,77,"51' 11""",9402.167,181,-15
134,T135,T135,James Driscoll,71,"52' 1""",8016.25,154,-15
135,T135,T135,Tommy Gainey,73,"52' 1""",8588.667,165,-14
136,T135,T135,Spencer Levin,59,"52' 1""",7398.5830000000005,142,+2
137,T135,T135,Andres Romero,81,"52' 1""",11831.75,227,-16
138,T135,T135,Boo Weekley,73,"52' 1""",8646.583,166,-4
139,140,140,Nicholas Thompson,85,"52' 2""",12005.583,230,-19
140,T141,T141,Stuart Appleby,92,"52' 3""",12704.167,243,-2
141,T141,T141,Ken Duke,80,"52' 3""",11555.583,221,-20
142,T141,T141,Troy Matteson,62,"52' 3""",7368.25,141,+1
143,T141,T141,John Rollins,84,"52' 3""",10027.917,192,+6
144,T145,T145,Andrew Loupe,65,"52' 4""",6695.5,128,-12
145,T145,T145,Louis Oosthuizen,50,"52' 4""",4711.833,90,-15
146,147,147,Johnson Wagner,69,"52' 5""",8281.833,158,-7
147,T148,T148,John Huh,87,"52' 7""",11779.333,224,-5
148,T148,T148,Chris Stroud,88,"52' 7""",13517.667,257,-31
149,150,150,Luke Guthrie,85,"52' 8""",11852.167,225,-24
150,151,151,John Merrick,87,"52' 9""",12871.417,244,-15
151,T152,T152,Retief Goosen,94,"52' 10""",11522.833,218,-24
152,T152,T152,Bill Haas,107,"52' 10""",14375.5,272,-35
153,T152,T152,"Ted Potter, Jr.",68,"52' 10""",10201.333,193,-7
154,155,155,David Lingmerth,80,"52' 11""",10155.417,192,-12
155,T156,T156,Aaron Baddeley,74,"53' 1""",8757.583,165,-19
156,T156,T156,J.J. Henry,91,"53' 1""",11943.75,225,-20
157,T156,T156,Bronson La'Cassie,51,"53' 1""",6107.0,115,-3
158,T156,T156,Vijay Singh,83,"53' 1""",12053.25,227,-18
159,160,160,Mike Weir,69,"53' 2""",8029.6669999999995,151,-7
160,161,161,Michael Thompson,74,"53' 3""",9592.333,180,-30
161,T162,T162,Brian Davis,93,"53' 7""",14407.917,269,-36
162,T162,T162,Y.E. Yang,79,"53' 7""",9964.417,186,-26
163,164,164,D.H. Lee,54,"53' 9""",8058.8330000000005,150,+8
164,165,165,Justin Leonard,75,"54' 2""",9637.75,178,-3
165,T166,T166,Sangmoon Bae,76,"54' 4""",11141.083,205,-34
166,T166,T166,Hunter Mahan,88,"54' 4""",12930.5,238,-32
167,168,168,Lee Westwood,57,"54' 9""",7990.1669999999995,146,-17
168,169,169,Woody Austin,63,"54' 11""",9229.417,168,+1
169,170,170,Geoff Ogilvy,84,"55' 0""",12102.583,220,+13
170,171,171,Ben Curtis,77,"55' 2""",10806.75,196,+2
171,172,172,William McGirt,96,"55' 9""",14266.583,256,-18
172,173,173,Roberto Castro,76,"55' 11""",11131.333,199,-14
173,174,174,Richard Lee,80,"56' 10""",9720.667,171,-7
174,175,175,Brian Gay,81,"56' 11""",10076.167,177,+19
175,176,176,Greg Chalmers,85,"57' 4""",12613.167,220,-3
176,177,177,Matt Jones,83,"57' 10""",11742.75,203,-23
