,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
0,1,1,Shawn Stefani,60,-.385
1,T2,T2,Matt Kuchar,91,-.333
2,T2,T2,Daniel Summerhays,98,-.333
3,T2,T2,David Toms,64,-.333
4,T5,T5,Danny Lee,84,-.316
5,T5,T5,Jimmy Walker,98,-.316
6,T7,T7,Keegan Bradley,89,-.313
7,T7,T7,Justin Leonard,75,-.313
8,T7,T7,Sean O'Hair,77,-.313
9,T10,T10,Jason Dufner,57,-.308
10,T10,T10,Ryan Palmer,85,-.308
11,T12,T12,Luke Donald,57,-.300
12,T12,T12,Jerry Kelly,80,-.300
13,14,14,Russell Knox,92,-.292
14,15,15,Bryce Molder,77,-.286
15,T16,T16,Woody Austin,63,-.278
16,T16,T16,Troy Merritt,62,-.278
17,T18,T18,Robert Allenby,83,-.250
18,T18,T18,Freddie Jacobson,91,-.250
19,T18,T18,Spencer Levin,59,-.250
20,21,21,Geoff Ogilvy,84,-.231
21,22,22,Matt Every,85,-.227
22,23,23,Johnson Wagner,69,-.222
23,T24,T24,Richard Lee,80,-.217
24,T24,T24,Kevin Stadler,90,-.217
25,26,26,Webb Simpson,87,-.211
26,T27,T27,Ben Crane,81,-.208
27,T27,T27,Charles Howell III,106,-.208
28,T29,T29,Jonathan Byrd,76,-.200
29,T29,T29,Jason Day,54,-.200
30,T29,T29,Jason Kokrak,65,-.200
31,32,32,Bill Haas,107,-.194
32,33,33,George McNeill,79,-.188
33,34,34,John Rollins,84,-.182
34,35,35,Bud Cauley,56,-.176
35,T36,T36,Graham DeLaet,80,-.167
36,T36,T36,Jim Furyk,84,-.167
37,T36,T36,Charl Schwartzel,64,-.167
38,T36,T36,Andrew Svoboda,77,-.167
39,T40,T40,K.J. Choi,80,-.158
40,T40,T40,Ken Duke,80,-.158
41,T40,T40,David Hearn,97,-.158
42,T40,T40,Kevin Na,94,-.158
43,44,44,Tim Clark,75,-.156
44,T45,T45,Jamie Lovemark,64,-.154
45,T45,T45,Carl Pettersson,91,-.154
46,T45,T45,Ian Poulter,57,-.154
47,T48,T48,Patrick Reed,92,-.150
48,T48,T48,Tyrone Van Aswegen,79,-.150
49,50,50,Morgan Hoffmann,103,-.146
50,T51,T51,Briny Baird,50,-.143
51,T51,T51,Derek Ernst,80,-.143
52,T51,T51,Sergio Garcia,61,-.143
53,T51,T51,Hideki Matsuyama,82,-.143
54,T51,T51,Cameron Tringale,111,-.143
55,T56,T56,Jhonattan Vegas,77,-.133
56,T56,T56,Boo Weekley,73,-.133
57,58,58,Gary Woodland,93,-.130
58,59,59,Vijay Singh,83,-.125
59,60,60,Hunter Mahan,88,-.120
60,61,61,"Ted Potter, Jr.",68,-.118
61,T62,T62,Stuart Appleby,92,-.111
62,T62,T62,Kevin Chappell,100,-.111
63,64,64,Henrik Stenson,56,-.105
64,T65,T65,Robert Streb,75,-.100
65,T65,T65,Camilo Villegas,95,-.100
66,T67,T67,Brian Gay,81,-.091
67,T67,T67,Hudson Swafford,75,-.091
68,69,69,James Hahn,82,-.080
69,70,70,Ricky Barnes,92,-.071
70,71,71,Graeme McDowell,66,-.069
71,72,72,Nicholas Thompson,85,-.063
72,T73,T73,Jim Renner,61,-.059
73,T73,T73,Andres Romero,81,-.059
74,75,75,Charlie Wi,72,-.056
75,76,76,Brian Davis,93,-.054
76,77,77,Sangmoon Bae,76,-.053
77,78,78,Greg Chalmers,85,-.045
78,T79,T79,Zach Johnson,97,-.042
79,T79,T79,Rory Sabbatini,82,-.042
80,81,81,Brendon Todd,108,-.033
81,T82,T82,Billy Hurley III,86,-.030
82,T82,T82,Jordan Spieth,102,-.030
83,T84,T84,Steven Bowditch,93,E
84,T84,T84,Erik Compton,88,E
85,T84,T84,Rickie Fowler,91,E
86,T84,T84,Retief Goosen,94,E
87,T84,T84,Luke Guthrie,85,E
88,T84,T84,Chesson Hadley,84,E
89,T84,T84,Charley Hoffman,93,E
90,T84,T84,Trevor Immelman,84,E
91,T84,T84,Dustin Johnson,58,E
92,T84,T84,Scott Langley,95,E
93,T84,T84,D.H. Lee,54,E
94,T84,T84,Andrew Loupe,65,E
95,T84,T84,Davis Love III,74,E
96,T84,T84,Rory McIlroy,66,E
97,T84,T84,John Merrick,87,E
98,T84,T84,Louis Oosthuizen,50,E
99,T84,T84,Michael Putnam,106,E
100,T84,T84,Justin Rose,70,E
101,T84,T84,Kevin Tway,64,E
102,T84,T84,Lee Westwood,57,E
103,T84,T84,Willy Wilcox,51,E
104,T84,T84,Mark Wilson,69,E
105,T84,T84,Y.E. Yang,79,E
106,107,107,Brice Garnett,92,+.031
107,108,108,John Senden,99,+.038
108,109,109,Harris English,95,+.042
109,T110,T110,Ernie Els,85,+.048
110,T110,T110,Josh Teater,90,+.048
111,112,112,Adam Scott,68,+.050
112,113,113,Ben Curtis,77,+.067
113,T114,T114,Robert Garrigus,80,+.071
114,T114,T114,D.A. Points,75,+.071
115,116,116,Jason Bohn,81,+.080
116,T117,T117,Phil Mickelson,71,+.087
117,T117,T117,Ryan Moore,86,+.087
118,T117,T117,Pat Perez,84,+.087
119,T120,T120,Chris Stroud,88,+.091
120,T120,T120,Brian Stuard,91,+.091
121,122,122,Lucas Glover,68,+.100
122,123,123,Stewart Cink,91,+.105
123,124,124,Russell Henley,92,+.111
124,125,125,Mike Weir,69,+.120
125,126,126,J.B. Holmes,86,+.121
126,T127,T127,Scott Brown,100,+.125
127,T127,T127,Chad Campbell,57,+.125
128,T127,T127,Martin Laird,66,+.125
129,T127,T127,Kevin Streelman,79,+.125
130,131,131,Jeff Overton,80,+.133
131,132,132,Matt Jones,83,+.143
132,133,133,John Peterson,62,+.154
133,134,134,Marc Leishman,81,+.158
134,T135,T135,Brendon de Jonge,109,+.167
135,T135,T135,Chris Kirk,105,+.167
136,T135,T135,Will MacKenzie,82,+.167
137,T135,T135,Brandt Snedeker,89,+.167
138,T135,T135,Michael Thompson,74,+.167
139,T140,T140,Justin Hicks,103,+.174
140,T140,T140,Seung-Yul Noh,92,+.174
141,142,142,Charlie Beljan,76,+.176
142,T143,T143,Ángel Cabrera,69,+.182
143,T143,T143,Martin Flores,85,+.182
144,T143,T143,Brian Harman,111,+.182
145,T146,T146,J.J. Henry,91,+.188
146,T146,T146,Brendan Steele,89,+.188
147,148,148,William McGirt,96,+.190
148,T149,T149,Kevin Kisner,85,+.200
149,T149,T149,Brooks Koepka,56,+.200
150,T149,T149,David Lingmerth,80,+.200
151,152,152,Jeff Maggert,54,+.211
152,T153,T153,Heath Slocum,71,+.222
153,T153,T153,Kyle Stanley,87,+.222
154,T153,T153,Bubba Watson,76,+.222
155,156,156,Bo Van Pelt,83,+.227
156,157,157,Roberto Castro,76,+.235
157,158,158,Chad Collins,78,+.250
158,159,159,John Huh,87,+.267
159,160,160,Nick Watney,80,+.278
160,T161,T161,Brad Fritsch,50,+.286
161,T161,T161,Ben Martin,80,+.286
162,T163,T163,James Driscoll,71,+.300
163,T163,T163,Wes Roach,67,+.300
164,165,165,Billy Horschel,92,+.304
165,166,166,Tim Wilkinson,86,+.308
166,T167,T167,Aaron Baddeley,74,+.333
167,T167,T167,Paul Casey,56,+.333
168,T167,T167,Gonzalo Fernandez-Castaño,83,+.333
169,T167,T167,Ryo Ishikawa,75,+.333
170,171,171,Jonas Blixt,64,+.353
171,T172,T172,Bronson La'Cassie,51,+.364
172,T172,T172,Scott Stallings,77,+.364
173,174,174,Troy Matteson,62,+.375
174,175,175,Jim Herman,62,+.429
175,T176,T176,Tommy Gainey,73,+.500
