,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Kyle Stanley,87,"32' 0""",1791.6670000000001,56,+11
1,2,2,Paul Casey,56,"32' 3""",1385.4170000000001,43,+3
2,3,3,Bubba Watson,76,"33' 0""",1386.5829999999999,42,-4
3,4,4,John Peterson,62,"33' 11""",1289.5,38,-1
4,5,5,John Merrick,87,"34' 5""",1445.6670000000001,42,+4
5,6,6,Brian Gay,81,"34' 7""",1765.0,51,-3
6,7,7,Ben Martin,80,"34' 8""",1281.417,37,+5
7,T8,T8,Jim Furyk,84,"35' 0""",1366.4170000000001,39,+5
8,T8,T8,Tyrone Van Aswegen,79,"35' 0""",1927.25,55,+7
9,T10,T10,Marc Leishman,81,"35' 4""",2192.667,62,+11
10,T10,T10,Justin Rose,70,"35' 4""",1200.167,34,-1
11,T12,T12,Billy Hurley III,86,"35' 5""",1769.75,50,+3
12,T12,T12,Jeff Maggert,54,"35' 5""",1132.917,32,E
13,14,14,Ken Duke,80,"35' 8""",1712.0829999999999,48,+6
14,15,15,Harris English,95,"36' 0""",2625.417,73,+8
15,16,16,Martin Flores,85,"36' 1""",2417.75,67,+12
16,T17,T17,Sergio Garcia,61,"36' 3""",1159.25,32,-1
17,T17,T17,Ryan Moore,86,"36' 3""",1741.0829999999999,48,+6
18,19,19,Bronson La'Cassie,51,"36' 4""",1126.75,31,+1
19,20,20,Russell Knox,92,"36' 6""",1680.0829999999999,46,+3
20,T21,T21,Keegan Bradley,89,"36' 9""",1726.4170000000001,47,+6
21,T21,T21,Freddie Jacobson,91,"36' 9""",2204.583,60,+9
22,23,23,Kevin Streelman,79,"36' 10""",1179.083,32,+9
23,T24,T24,James Hahn,82,"37' 0""",2331.583,63,+16
24,T24,T24,Morgan Hoffmann,103,"37' 0""",2848.25,77,+17
25,T26,T26,Hideki Matsuyama,82,"37' 3""",2455.833,66,+4
26,T26,T26,Troy Matteson,62,"37' 3""",1452.9170000000001,39,+10
27,T28,T28,Kevin Chappell,100,"37' 7""",2294.917,61,+4
28,T28,T28,Graeme McDowell,66,"37' 7""",1090.167,29,E
29,30,30,Danny Lee,84,"37' 9""",1773.0,47,+5
30,31,31,Stewart Cink,91,"37' 10""",2305.917,61,+2
31,T32,T32,Graham DeLaet,80,"38' 0""",1976.0829999999999,52,+9
32,T32,T32,Jim Renner,61,"38' 0""",1671.0829999999999,44,+9
33,T34,T34,Rory Sabbatini,82,"38' 3""",1797.75,47,+8
34,T34,T34,David Toms,64,"38' 3""",1377.0829999999999,36,+3
35,36,36,Josh Teater,90,"38' 5""",2343.833,61,+17
36,T37,T37,Jason Kokrak,65,"38' 8""",1970.8329999999999,51,+7
37,T37,T37,Daniel Summerhays,98,"38' 8""",2242.25,58,+2
38,T39,T39,John Huh,87,"38' 10""",2174.75,56,+3
39,T39,T39,Hunter Mahan,88,"38' 10""",2056.25,53,+2
40,T39,T39,Seung-Yul Noh,92,"38' 10""",2757.833,71,+14
41,T39,T39,Carl Pettersson,91,"38' 10""",3108.667,80,+13
42,43,43,Tim Wilkinson,86,"38' 11""",2645.917,68,+9
43,44,44,Tim Clark,75,"39' 1""",1367.0829999999999,35,+2
44,45,45,Ben Crane,81,"39' 2""",2350.75,60,+13
45,46,46,Zach Johnson,97,"39' 4""",1730.6670000000001,44,+9
46,47,47,Brian Davis,93,"39' 6""",2055.5,52,+6
47,48,48,Phil Mickelson,71,"39' 7""",1505.0,38,+3
48,T49,T49,Luke Guthrie,85,"39' 10""",2751.083,69,+7
49,T49,T49,Brooks Koepka,56,"39' 10""",1434.6670000000001,36,+2
50,T49,T49,Webb Simpson,87,"39' 10""",2548.25,64,+7
51,T49,T49,Brendon Todd,108,"39' 10""",2629.417,66,+3
52,53,53,Chris Stroud,88,"39' 11""",2474.167,62,+10
53,54,54,Charl Schwartzel,64,"40' 0""",1840.25,46,+8
54,T55,T55,Retief Goosen,94,"40' 1""",3046.333,76,+6
55,T55,T55,Vijay Singh,83,"40' 1""",2883.0,72,+13
56,T57,T57,Jonas Blixt,64,"40' 2""",1648.0829999999999,41,+14
57,T57,T57,Lee Westwood,57,"40' 2""",1645.5,41,+2
58,59,59,Y.E. Yang,79,"40' 3""",1650.5829999999999,41,+3
59,T60,T60,Jason Bohn,81,"40' 4""",1533.8329999999999,38,+6
60,T60,T60,Roberto Castro,76,"40' 4""",1572.0829999999999,39,+1
61,T60,T60,Brendan Steele,89,"40' 4""",2299.0,57,+10
62,63,63,Kevin Kisner,85,"40' 5""",2507.083,62,+13
63,64,64,Boo Weekley,73,"40' 8""",1911.3329999999999,47,+8
64,T65,T65,Charley Hoffman,93,"40' 9""",2200.917,54,+17
65,T65,T65,Spencer Levin,59,"40' 9""",1832.75,45,+8
66,T67,T67,Steven Bowditch,93,"40' 10""",2204.167,54,+15
67,T67,T67,Ryan Palmer,85,"40' 10""",2573.583,63,+9
68,69,69,Tommy Gainey,73,"40' 11""",2207.417,54,+7
69,T70,T70,J.B. Holmes,86,"41' 1""",2671.0,65,+9
70,T70,T70,D.H. Lee,54,"41' 1""",1395.9170000000001,34,+5
71,T72,T72,Russell Henley,92,"41' 2""",2633.167,64,+13
72,T72,T72,Dustin Johnson,58,"41' 2""",1523.4170000000001,37,+6
73,T74,T74,Briny Baird,50,"41' 3""",1444.1670000000001,35,+1
74,T74,T74,Jimmy Walker,98,"41' 3""",2558.333,62,+4
75,T74,T74,Nick Watney,80,"41' 3""",1525.1670000000001,37,+11
76,77,77,Aaron Baddeley,74,"41' 4""",2437.417,59,+8
77,78,78,Bill Haas,107,"41' 5""",2528.083,61,+7
78,T79,T79,Scott Brown,100,"41' 6""",2201.083,53,+6
79,T79,T79,Jason Day,54,"41' 6""",1658.9170000000001,40,+6
80,T79,T79,Ryo Ishikawa,75,"41' 6""",2529.583,61,+10
81,T79,T79,Shawn Stefani,60,"41' 6""",2116.583,51,+7
82,T83,T83,Greg Chalmers,85,"41' 8""",2541.917,61,+5
83,T83,T83,J.J. Henry,91,"41' 8""",2376.833,57,+3
84,T83,T83,Charles Howell III,106,"41' 8""",4207.917,101,+15
85,T83,T83,William McGirt,96,"41' 8""",2789.667,67,+10
86,T83,T83,Sean O'Hair,77,"41' 8""",2916.917,70,+16
87,T83,T83,Wes Roach,67,"41' 8""",1875.8329999999999,45,+11
