,Approaches_125-150_yards-Rgh_RTP_RANK THIS WEEK,Approaches_125-150_yards-Rgh_RTP_RANK LAST WEEK,Approaches_125-150_yards-Rgh_RTP_PLAYER NAME,Approaches_125-150_yards-Rgh_RTP_ROUNDS,Approaches_125-150_yards-Rgh_RTP_AVG RTP
0,1,1,Sergio Garcia,61,-.136
1,2,2,Charlie Wi,72,-.125
2,3,3,Andrew Svoboda,77,-.107
3,4,4,Jason Bohn,81,-.105
4,5,5,Brendon Todd,108,-.092
5,6,6,Martin Laird,66,-.083
6,7,7,Heath Slocum,71,-.081
7,8,8,Woody Austin,63,-.075
8,9,9,Shawn Stefani,60,-.071
9,10,10,Hideki Matsuyama,82,-.064
10,11,11,Chad Collins,78,-.061
11,12,12,Matt Every,85,-.060
12,T13,T13,Paul Casey,56,-.057
13,T13,T13,John Merrick,87,-.057
14,15,15,Matt Kuchar,91,-.040
15,16,16,Daniel Summerhays,98,-.038
16,17,17,David Toms,64,-.031
17,18,18,Ricky Barnes,92,-.030
18,19,19,Carl Pettersson,91,-.028
19,20,20,Webb Simpson,87,-.025
20,21,21,Brian Stuard,91,-.020
21,T22,T22,Jason Day,54,E
22,T22,T22,Billy Horschel,92,E
23,T22,T22,Brooks Koepka,56,E
24,T22,T22,Jason Kokrak,65,E
25,T22,T22,Graeme McDowell,66,E
26,T22,T22,Ryan Moore,86,E
27,T22,T22,Ryan Palmer,85,E
28,29,29,J.J. Henry,91,+.014
29,30,30,Scott Langley,95,+.015
30,31,31,Robert Allenby,83,+.019
31,32,32,David Lingmerth,80,+.020
32,33,33,Graham DeLaet,80,+.024
33,T34,T34,Zach Johnson,97,+.026
34,T34,T34,Jerry Kelly,80,+.026
35,36,36,Rory McIlroy,66,+.027
36,37,37,Chris Stroud,88,+.028
37,38,38,Geoff Ogilvy,84,+.033
38,39,39,Tim Wilkinson,86,+.034
39,T40,T40,Jim Furyk,84,+.037
40,T40,T40,John Senden,99,+.037
41,T42,T42,Spencer Levin,59,+.038
42,T42,T42,Davis Love III,74,+.038
43,T44,T44,Seung-Yul Noh,92,+.043
44,T44,T44,Bubba Watson,76,+.043
45,46,46,Josh Teater,90,+.050
46,T47,T47,Ben Crane,81,+.051
47,T47,T47,Jhonattan Vegas,77,+.051
48,49,49,Bud Cauley,56,+.053
49,T50,T50,Robert Streb,75,+.054
50,T50,T50,Boo Weekley,73,+.054
51,52,52,Brian Harman,111,+.056
52,T53,T53,Chad Campbell,57,+.057
53,T53,T53,Ken Duke,80,+.057
54,T55,T55,Justin Rose,70,+.059
55,T55,T55,Jimmy Walker,98,+.059
56,57,57,Greg Chalmers,85,+.060
57,T58,T58,Charles Howell III,106,+.061
58,T58,T58,Billy Hurley III,86,+.061
59,60,60,Vijay Singh,83,+.065
60,61,61,Richard Lee,80,+.067
61,T62,T62,James Hahn,82,+.071
62,T62,T62,Will MacKenzie,82,+.071
63,T62,T62,Michael Thompson,74,+.071
64,T65,T65,Retief Goosen,94,+.075
65,T65,T65,Adam Scott,68,+.075
66,T67,T67,Aaron Baddeley,74,+.077
67,T67,T67,Tim Clark,75,+.077
68,T67,T67,Jeff Maggert,54,+.077
69,T67,T67,Phil Mickelson,71,+.077
70,T71,T71,Ryo Ishikawa,75,+.079
71,T71,T71,Wes Roach,67,+.079
72,73,73,Y.E. Yang,79,+.082
73,74,74,Roberto Castro,76,+.083
74,75,75,Stewart Cink,91,+.085
75,T76,T76,Robert Garrigus,80,+.086
76,T76,T76,Kevin Streelman,79,+.086
77,78,78,Russell Knox,92,+.087
78,T79,T79,Ángel Cabrera,69,+.089
79,T79,T79,Hunter Mahan,88,+.089
80,T79,T79,Patrick Reed,92,+.089
81,82,82,Andres Romero,81,+.090
82,T83,T83,Luke Donald,57,+.091
83,T83,T83,Danny Lee,84,+.091
