,Approaches_150-175_yards-Rgh_RTP_RANK THIS WEEK,Approaches_150-175_yards-Rgh_RTP_RANK LAST WEEK,Approaches_150-175_yards-Rgh_RTP_PLAYER NAME,Approaches_150-175_yards-Rgh_RTP_ROUNDS,Approaches_150-175_yards-Rgh_RTP_AVG RTP
0,1,1,Bubba Watson,76,-.095
1,2,2,Brian Gay,81,-.059
2,3,3,Sergio Garcia,61,-.031
3,4,4,Justin Rose,70,-.029
4,5,5,John Peterson,62,-.026
5,T6,T6,Jeff Maggert,54,E
6,T6,T6,Graeme McDowell,66,E
7,T6,T6,Adam Scott,68,E
8,9,9,Brice Garnett,92,+.017
9,10,10,Roberto Castro,76,+.026
10,11,11,Briny Baird,50,+.029
11,12,12,Chris Kirk,105,+.031
12,13,13,Bronson La'Cassie,51,+.032
13,14,14,Stewart Cink,91,+.033
14,15,15,Daniel Summerhays,98,+.034
15,T16,T16,Luke Donald,57,+.038
16,T16,T16,Hunter Mahan,88,+.038
17,18,18,Brendon Todd,108,+.045
18,19,19,Lee Westwood,57,+.049
19,20,20,J.J. Henry,91,+.053
20,21,21,John Huh,87,+.054
21,22,22,Brooks Koepka,56,+.056
22,T23,T23,Tim Clark,75,+.057
23,T23,T23,Jerry Kelly,80,+.057
24,25,25,Billy Hurley III,86,+.060
25,26,26,Hideki Matsuyama,82,+.061
26,27,27,Brad Fritsch,50,+.063
27,T28,T28,Russell Knox,92,+.065
28,T28,T28,Jimmy Walker,98,+.065
29,30,30,Kevin Chappell,100,+.066
30,31,31,Justin Leonard,75,+.067
31,T32,T32,Sangmoon Bae,76,+.070
32,T32,T32,Paul Casey,56,+.070
33,34,34,Jonathan Byrd,76,+.071
34,35,35,Y.E. Yang,79,+.073
35,T36,T36,Retief Goosen,94,+.079
36,T36,T36,Phil Mickelson,71,+.079
37,38,38,Geoff Ogilvy,84,+.080
38,39,39,Greg Chalmers,85,+.082
39,40,40,David Toms,64,+.083
40,41,41,Matt Kuchar,91,+.085
41,42,42,Jamie Lovemark,64,+.088
42,43,43,Bryce Molder,77,+.089
43,44,44,Stuart Appleby,92,+.093
44,45,45,John Merrick,87,+.095
45,46,46,Justin Hicks,103,+.100
46,47,47,Luke Guthrie,85,+.101
47,48,48,Cameron Tringale,111,+.103
48,49,49,Danny Lee,84,+.106
49,50,50,Andrew Loupe,65,+.108
50,51,51,Webb Simpson,87,+.109
51,52,52,Harris English,95,+.110
52,53,53,Scott Brown,100,+.113
53,T54,T54,Brian Davis,93,+.115
54,T54,T54,Bill Haas,107,+.115
55,T54,T54,Jordan Spieth,102,+.115
56,57,57,D.A. Points,75,+.116
57,58,58,Brandt Snedeker,89,+.119
58,59,59,Charlie Wi,72,+.121
59,60,60,Camilo Villegas,95,+.123
60,T61,T61,Ken Duke,80,+.125
61,T61,T61,Ryan Moore,86,+.125
62,63,63,Tyrone Van Aswegen,79,+.127
63,T64,T64,Keegan Bradley,89,+.128
64,T64,T64,Jim Furyk,84,+.128
65,T64,T64,Nicholas Thompson,85,+.128
66,67,67,Tommy Gainey,73,+.130
67,68,68,Tim Wilkinson,86,+.132
68,T69,T69,Ben Martin,80,+.135
69,T69,T69,Patrick Reed,92,+.135
