,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
30,31,31,Billy Horschel,92,74.35,142,191,-0.2
31,32,32,Martin Kaymer,65,74.32,110,148,-0.25
32,33,33,Tim Wilkinson,86,74.3,159,214,-0.21
33,34,34,Pat Perez,84,74.29,156,210,-0.19
34,35,35,Zach Johnson,97,74.26,176,237,-0.26
35,36,36,K.J. Choi,80,74.18,135,182,-0.25
36,T37,T37,Stuart Appleby,92,74.17,178,240,-0.25
37,T37,T37,David Hearn,97,74.17,178,240,-0.26
38,39,39,Heath Slocum,71,74.07,140,189,-0.2
39,40,40,Scott Stallings,77,74.06,157,212,-0.15
40,41,41,Ben Curtis,77,74.0,148,200,-0.2
41,42,42,Bill Haas,107,73.95,176,238,-0.27
42,43,43,Adam Scott,68,73.91,119,161,-0.29
43,44,44,Briny Baird,50,73.88,99,134,-0.18
44,45,45,Daniel Summerhays,98,73.86,178,241,-0.25
45,T46,T46,Chris Stroud,88,73.79,152,206,-0.2
46,T46,T46,Bo Van Pelt,83,73.79,152,206,-0.19
47,48,48,Hideki Matsuyama,82,73.47,144,196,-0.28
48,49,49,J.J. Henry,91,73.43,199,271,-0.14
49,50,50,Jeff Overton,80,73.37,135,184,-0.23
50,51,51,Martin Flores,85,73.33,132,180,-0.26
51,52,52,Jason Bohn,81,73.24,156,213,-0.28
52,53,53,John Rollins,84,73.15,158,216,-0.22
53,54,54,Justin Rose,70,73.13,98,134,-0.24
54,55,55,Michael Thompson,74,72.99,127,174,-0.23
55,T56,T56,Ryo Ishikawa,75,72.93,132,181,-0.28
56,T56,T56,Boo Weekley,73,72.93,132,181,-0.22
57,58,58,Wes Roach,67,72.86,102,140,-0.28
58,59,59,Charles Howell III,106,72.84,228,313,-0.2
59,60,60,Jonas Blixt,64,72.82,75,103,-0.19
60,T61,T61,Scott Langley,95,72.77,171,235,-0.22
61,T61,T61,Brendan Steele,89,72.77,163,224,-0.26
62,T63,T63,Jason Kokrak,65,72.73,128,176,-0.23
63,T63,T63,Ryan Moore,86,72.73,128,176,-0.34
64,T63,T63,Kevin Stadler,90,72.73,136,187,-0.21
65,66,66,Graeme McDowell,66,72.66,93,128,-0.27
66,67,67,Russell Knox,92,72.65,178,245,-0.23
67,68,68,James Hahn,82,72.6,151,208,-0.19
68,69,69,Danny Lee,84,72.59,143,197,-0.23
69,70,70,Brian Stuard,91,72.56,156,215,-0.24
70,71,71,Vijay Singh,83,72.55,148,204,-0.18
71,72,72,Stewart Cink,91,72.52,161,222,-0.19
72,73,73,John Senden,99,72.29,180,249,-0.26
73,74,74,Charlie Wi,72,72.28,146,202,-0.23
74,75,75,Jhonattan Vegas,77,72.2,148,205,-0.16
75,76,76,Webb Simpson,87,72.02,139,193,-0.3
76,77,77,Harris English,95,72.0,162,225,-0.14
77,78,78,Paul Casey,56,71.74,99,138,-0.26
78,T79,T79,Trevor Immelman,84,71.73,137,191,-0.12
79,T79,T79,Johnson Wagner,69,71.73,137,191,-0.19
80,81,81,Ricky Barnes,92,71.67,172,240,-0.24
81,82,82,Hudson Swafford,75,71.65,139,194,-0.22
82,83,83,"Ted Potter, Jr.",68,71.43,130,182,-0.24
83,T84,T84,Charley Hoffman,93,71.37,162,227,-0.26
84,T84,T84,William McGirt,96,71.37,177,248,-0.23
85,86,86,Justin Leonard,75,71.26,119,167,-0.23
86,87,87,Michael Putnam,106,71.21,188,264,-0.19
87,88,88,Lee Westwood,57,71.2,89,125,-0.27
88,89,89,Scott Brown,100,71.19,173,243,-0.2
89,90,90,Jeff Maggert,54,71.11,96,135,-0.14
90,91,91,Charlie Beljan,76,71.08,145,204,-0.24
91,92,92,Jerry Kelly,80,71.05,135,190,-0.21
92,93,93,Brendon Todd,108,71.03,179,252,-0.33
93,94,94,Erik Compton,88,71.01,147,207,-0.25
94,95,95,Woody Austin,63,70.99,115,162,-0.22
95,96,96,Jimmy Walker,98,70.98,159,224,-0.21
96,97,97,Shawn Stefani,60,70.93,122,172,-0.16
97,98,98,Nicholas Thompson,85,70.85,141,199,-0.11
98,T99,T99,David Lingmerth,80,70.83,136,192,-0.24
99,T99,T99,Robert Streb,75,70.83,153,216,-0.2
100,101,101,Bryce Molder,77,70.71,140,198,-0.17
101,102,102,Kevin Na,94,70.69,164,232,-0.29
102,103,103,Troy Matteson,62,70.48,117,166,-0.21
103,104,104,Kevin Kisner,85,70.44,143,203,-0.24
104,105,105,Chris Kirk,105,70.42,200,284,-0.23
105,106,106,Kevin Chappell,100,70.38,183,260,-0.2
106,T107,T107,Retief Goosen,94,70.27,156,222,-0.22
107,T107,T107,Brian Harman,111,70.27,208,296,-0.19
108,109,109,D.H. Lee,54,70.25,85,121,-0.25
109,110,110,Russell Henley,92,70.14,155,221,-0.21
110,111,111,Tyrone Van Aswegen,79,70.09,157,224,-0.22
111,112,112,Davis Love III,74,70.05,138,197,-0.26
112,113,113,Patrick Reed,92,69.95,142,203,-0.22
113,114,114,Matt Every,85,69.61,142,204,-0.25
114,115,115,Robert Garrigus,80,69.48,173,249,-0.34
115,116,116,Hunter Mahan,88,69.23,144,208,-0.23
116,117,117,Cameron Tringale,111,69.15,195,282,-0.18
117,118,118,Aaron Baddeley,74,69.05,116,168,-0.26
118,119,119,Geoff Ogilvy,84,69.01,147,213,-0.21
119,120,120,Brad Fritsch,50,68.94,91,132,-0.14
120,121,121,Henrik Stenson,56,68.89,62,90,-0.26
121,122,122,Kevin Streelman,79,68.82,117,170,-0.26
122,123,123,D.A. Points,75,68.79,97,141,-0.16
123,124,124,Sean O'Hair,77,68.78,130,189,-0.25
124,125,125,Ben Martin,80,68.66,138,201,-0.2
125,126,126,Nick Watney,80,68.54,122,178,-0.17
126,127,127,Tim Clark,75,68.48,126,184,-0.33
127,128,128,Gonzalo Fernandez-Castaño,83,68.32,138,202,-0.2
128,129,129,Brandt Snedeker,89,68.28,127,186,-0.2
129,130,130,Willy Wilcox,51,68.22,88,129,-0.22
130,T131,T131,Luke Guthrie,85,68.12,141,207,-0.23
131,T131,T131,Phil Mickelson,71,68.12,94,138,-0.21
132,133,133,Gary Woodland,93,68.1,143,210,-0.17
133,134,134,Josh Teater,90,68.05,164,241,-0.19
134,T135,T135,Brice Garnett,92,67.97,174,256,-0.2
135,T135,T135,Mike Weir,69,67.97,87,128,-0.22
136,137,137,John Huh,87,67.91,146,215,-0.2
137,138,138,Luke Donald,57,67.86,76,112,-0.28
138,139,139,Jim Renner,61,67.74,105,155,-0.2
139,140,140,Ben Crane,81,67.61,144,213,-0.24
140,141,141,Will MacKenzie,82,67.59,146,216,-0.2
141,142,142,Charl Schwartzel,64,67.53,104,154,-0.22
142,143,143,Y.E. Yang,79,67.51,133,197,-0.21
143,144,144,Ryan Palmer,85,67.49,137,203,-0.29
144,145,145,Rory Sabbatini,82,67.34,134,199,-0.13
145,146,146,Rickie Fowler,91,67.3,107,159,-0.23
146,147,147,Bubba Watson,76,67.23,119,177,-0.24
147,148,148,Jason Dufner,57,67.18,88,131,-0.17
148,149,149,Brooks Koepka,56,66.91,91,136,-0.21
149,T150,T150,Steven Bowditch,93,66.67,168,252,-0.15
150,T150,T150,Brian Gay,81,66.67,122,183,-0.21
151,152,152,Derek Ernst,80,66.09,154,233,-0.17
152,153,153,Matt Jones,83,65.96,124,188,-0.23
153,154,154,James Driscoll,71,65.7,113,172,-0.17
154,155,155,Kyle Stanley,87,65.48,165,252,-0.13
155,156,156,Roberto Castro,76,65.45,108,165,-0.21
156,157,157,Chad Collins,78,65.36,117,179,-0.29
157,158,158,Jim Herman,62,65.25,92,141,-0.17
158,159,159,Ángel Cabrera,69,65.05,121,186,-0.28
159,160,160,Brendon de Jonge,109,64.64,181,280,-0.19
160,161,161,Morgan Hoffmann,103,64.1,175,273,-0.27
161,162,162,Tommy Gainey,73,63.74,109,171,-0.15
162,163,163,Dustin Johnson,58,63.7,86,135,-0.23
163,164,164,Keegan Bradley,89,63.64,126,198,-0.22
164,165,165,Brian Davis,93,63.6,145,228,-0.28
165,166,166,Richard Lee,80,63.45,125,197,-0.2
166,167,167,Greg Chalmers,85,63.13,125,198,-0.26
167,168,168,Andres Romero,81,62.87,127,202,-0.2
168,169,169,Jamie Lovemark,64,62.33,91,146,-0.16
169,170,170,Jonathan Byrd,76,62.18,120,193,-0.21
170,171,171,Jordan Spieth,102,61.84,141,228,-0.27
171,172,172,J.B. Holmes,86,61.43,129,210,-0.23
172,173,173,Bronson La'Cassie,51,61.32,65,106,-0.2
173,174,174,Louis Oosthuizen,50,61.22,60,98,-0.12
174,175,175,Andrew Loupe,65,60.39,93,154,-0.22
175,176,176,Ernie Els,85,60.0,96,160,-0.09
176,177,177,John Peterson,62,56.98,102,179,-0.13
