,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Dustin Johnson,58,-.196
1,2,2,Charl Schwartzel,64,-.145
2,3,3,Chad Campbell,57,-.130
3,4,4,Scott Langley,95,-.120
4,5,5,Tommy Gainey,73,-.113
5,6,6,Phil Mickelson,71,-.104
6,7,7,David Toms,64,-.103
7,8,8,William McGirt,96,-.098
8,9,9,George McNeill,79,-.089
9,10,10,Charles Howell III,106,-.073
10,11,11,Carl Pettersson,91,-.072
11,12,12,Ryan Palmer,85,-.068
12,13,13,Ricky Barnes,92,-.063
13,14,14,Jim Furyk,84,-.061
14,15,15,Ángel Cabrera,69,-.058
15,16,16,Stuart Appleby,92,-.051
16,17,17,Jimmy Walker,98,-.048
17,18,18,Andres Romero,81,-.040
18,19,19,Robert Allenby,83,-.026
19,T20,T20,K.J. Choi,80,-.024
20,T20,T20,Adam Scott,68,-.024
21,T22,T22,Sangmoon Bae,76,-.019
22,T22,T22,Rory McIlroy,66,-.019
23,24,24,Daniel Summerhays,98,-.017
24,T25,T25,Luke Donald,57,E
25,T25,T25,Gonzalo Fernandez-Castaño,83,E
26,T25,T25,Sergio Garcia,61,E
27,T25,T25,J.J. Henry,91,E
28,T25,T25,Justin Hicks,103,E
29,T25,T25,John Huh,87,E
30,T25,T25,D.H. Lee,54,E
31,T25,T25,Hunter Mahan,88,E
32,T25,T25,John Rollins,84,E
33,T25,T25,Justin Rose,70,E
34,T25,T25,Heath Slocum,71,E
35,T25,T25,Tim Wilkinson,86,E
36,T25,T25,Gary Woodland,93,E
37,38,38,Vijay Singh,83,+.016
38,39,39,Kevin Na,94,+.021
39,T40,T40,Matt Every,85,+.023
40,T40,T40,Brian Harman,111,+.023
41,42,42,Robert Streb,75,+.025
42,43,43,Mark Wilson,69,+.027
43,T44,T44,Ben Curtis,77,+.030
44,T44,T44,Jason Day,54,+.030
45,46,46,Jason Kokrak,65,+.032
46,47,47,Ernie Els,85,+.033
47,48,48,Seung-Yul Noh,92,+.036
48,49,49,Michael Putnam,106,+.038
49,50,50,Matt Jones,83,+.040
50,51,51,Brad Fritsch,50,+.042
51,52,52,Jonas Blixt,64,+.043
52,53,53,Andrew Svoboda,77,+.045
53,54,54,Jonathan Byrd,76,+.047
54,T55,T55,Geoff Ogilvy,84,+.048
55,T55,T55,Webb Simpson,87,+.048
56,57,57,Charlie Beljan,76,+.051
57,58,58,Luke Guthrie,85,+.059
58,59,59,Harris English,95,+.061
59,T60,T60,Hideki Matsuyama,82,+.063
60,T60,T60,John Senden,99,+.063
61,62,62,Charley Hoffman,93,+.065
62,63,63,Chris Kirk,105,+.066
63,T64,T64,Brian Davis,93,+.068
64,T64,T64,Freddie Jacobson,91,+.068
65,T64,T64,Martin Kaymer,65,+.068
66,T64,T64,Brian Stuard,91,+.068
67,68,68,Brendon de Jonge,109,+.070
68,69,69,Bryce Molder,77,+.071
69,70,70,Marc Leishman,81,+.075
70,T71,T71,Danny Lee,84,+.077
71,T71,T71,Camilo Villegas,95,+.077
72,73,73,Brandt Snedeker,89,+.078
73,74,74,Trevor Immelman,84,+.080
74,T75,T75,Jason Bohn,81,+.081
75,T75,T75,"Ted Potter, Jr.",68,+.081
76,77,77,Greg Chalmers,85,+.085
77,78,78,Russell Henley,92,+.086
78,T79,T79,Bill Haas,107,+.088
79,T79,T79,Bronson La'Cassie,51,+.088
80,81,81,Aaron Baddeley,74,+.089
81,82,82,Martin Flores,85,+.091
82,83,83,Wes Roach,67,+.100
83,T84,T84,Rory Sabbatini,82,+.102
84,T84,T84,Josh Teater,90,+.102
85,86,86,Zach Johnson,97,+.105
86,87,87,Chris Stroud,88,+.106
87,88,88,Jerry Kelly,80,+.109
88,89,89,Billy Hurley III,86,+.111
89,90,90,Retief Goosen,94,+.113
90,91,91,J.B. Holmes,86,+.118
91,T92,T92,Ryo Ishikawa,75,+.119
92,T92,T92,Martin Laird,66,+.119
93,T92,T92,Kevin Tway,64,+.119
94,95,95,Keegan Bradley,89,+.121
95,96,96,Kevin Kisner,85,+.123
96,T97,T97,Hudson Swafford,75,+.125
97,T97,T97,Boo Weekley,73,+.125
98,T99,T99,Chesson Hadley,84,+.127
99,T99,T99,Brendan Steele,89,+.127
100,101,101,Mike Weir,69,+.128
101,T102,T102,Stewart Cink,91,+.129
102,T102,T102,Bubba Watson,76,+.129
103,104,104,Graham DeLaet,80,+.130
104,105,105,Matt Kuchar,91,+.133
105,T106,T106,Brian Gay,81,+.135
106,T106,T106,John Merrick,87,+.135
107,108,108,Troy Merritt,62,+.136
108,109,109,Nick Watney,80,+.143
109,110,110,Will MacKenzie,82,+.145
110,111,111,Kevin Chappell,100,+.149
111,112,112,James Hahn,82,+.151
112,T113,T113,Erik Compton,88,+.152
113,T113,T113,Jhonattan Vegas,77,+.152
114,T115,T115,Jason Dufner,57,+.154
115,T115,T115,Brooks Koepka,56,+.154
116,117,117,Pat Perez,84,+.155
117,118,118,Jeff Maggert,54,+.156
118,119,119,Kyle Stanley,87,+.157
119,120,120,Andrew Loupe,65,+.159
120,121,121,Brendon Todd,108,+.164
121,122,122,Cameron Tringale,111,+.169
122,T123,T123,Tim Clark,75,+.171
123,T123,T123,Ben Martin,80,+.171
124,125,125,Jamie Lovemark,64,+.173
125,126,126,Davis Love III,74,+.174
126,127,127,Willy Wilcox,51,+.176
127,128,128,David Hearn,97,+.179
128,129,129,David Lingmerth,80,+.185
129,130,130,Russell Knox,92,+.189
130,131,131,Jordan Spieth,102,+.193
131,132,132,Richard Lee,80,+.196
132,133,133,Ben Crane,81,+.204
133,134,134,Lee Westwood,57,+.207
134,135,135,Henrik Stenson,56,+.208
135,136,136,Justin Leonard,75,+.211
136,137,137,Rickie Fowler,91,+.212
137,138,138,Bo Van Pelt,83,+.214
138,139,139,Sean O'Hair,77,+.219
139,140,140,Ken Duke,80,+.222
140,T141,T141,Troy Matteson,62,+.224
141,T141,T141,Patrick Reed,92,+.224
142,T141,T141,Tyrone Van Aswegen,79,+.224
143,T144,T144,Billy Horschel,92,+.231
144,T144,T144,Graeme McDowell,66,+.231
145,146,146,Kevin Stadler,90,+.232
146,147,147,Y.E. Yang,79,+.233
147,148,148,Ryan Moore,86,+.241
148,149,149,Jeff Overton,80,+.246
149,150,150,Roberto Castro,76,+.250
150,151,151,Robert Garrigus,80,+.260
151,152,152,Jim Herman,62,+.263
152,T153,T153,Steven Bowditch,93,+.268
153,T153,T153,Morgan Hoffmann,103,+.268
154,155,155,Scott Brown,100,+.271
155,156,156,Ian Poulter,57,+.280
156,157,157,Kevin Streelman,79,+.283
157,158,158,Louis Oosthuizen,50,+.290
158,159,159,Michael Thompson,74,+.295
159,T160,T160,Nicholas Thompson,85,+.304
160,T160,T160,Charlie Wi,72,+.304
161,162,162,Briny Baird,50,+.308
162,163,163,Brice Garnett,92,+.309
163,T164,T164,Woody Austin,63,+.313
164,T164,T164,James Driscoll,71,+.313
165,166,166,Paul Casey,56,+.323
166,T167,T167,Chad Collins,78,+.333
167,T167,T167,Lucas Glover,68,+.333
168,169,169,John Peterson,62,+.341
169,170,170,Johnson Wagner,69,+.344
170,T171,T171,Bud Cauley,56,+.354
171,T171,T171,Shawn Stefani,60,+.354
172,173,173,Spencer Levin,59,+.400
173,174,174,Jim Renner,61,+.405
174,175,175,Derek Ernst,80,+.408
175,176,176,D.A. Points,75,+.441
176,177,177,Scott Stallings,77,+.460
