,Approaches_250-275_yards-Rgh_RTP_RANK THIS WEEK,Approaches_250-275_yards-Rgh_RTP_RANK LAST WEEK,Approaches_250-275_yards-Rgh_RTP_PLAYER NAME,Approaches_250-275_yards-Rgh_RTP_ROUNDS,Approaches_250-275_yards-Rgh_RTP_AVG RTP
0,1,1,Bronson La'Cassie,51,-1.333
1,T2,T2,Greg Chalmers,85,-1.000
2,T2,T2,Luke Donald,57,-1.000
3,T2,T2,Jim Furyk,84,-1.000
4,T2,T2,Brian Gay,81,-1.000
5,T2,T2,Jim Herman,62,-1.000
6,T2,T2,Brooks Koepka,56,-1.000
7,T2,T2,Hideki Matsuyama,82,-1.000
8,T2,T2,Brandt Snedeker,89,-1.000
9,T2,T2,Scott Stallings,77,-1.000
10,T2,T2,David Toms,64,-1.000
11,T2,T2,Boo Weekley,73,-1.000
12,T2,T2,Charlie Wi,72,-1.000
13,14,14,Geoff Ogilvy,84,-.875
14,15,15,Phil Mickelson,71,-.833
15,T16,T16,Brendon de Jonge,109,-.800
16,T16,T16,Billy Hurley III,86,-.800
17,T16,T16,"Ted Potter, Jr.",68,-.800
18,T16,T16,Hudson Swafford,75,-.800
19,T16,T16,Willy Wilcox,51,-.800
20,T16,T16,Y.E. Yang,79,-.800
21,22,22,Charley Hoffman,93,-.786
22,T23,T23,Sangmoon Bae,76,-.750
23,T23,T23,Jason Dufner,57,-.750
24,T23,T23,Andres Romero,81,-.750
25,T23,T23,John Senden,99,-.750
26,27,27,Freddie Jacobson,91,-.727
27,28,28,John Merrick,87,-.714
28,T29,T29,Bud Cauley,56,-.667
29,T29,T29,Kevin Chappell,100,-.667
30,T29,T29,K.J. Choi,80,-.667
31,T29,T29,Bill Haas,107,-.667
32,T29,T29,Kevin Kisner,85,-.667
33,T29,T29,Scott Langley,95,-.667
34,T29,T29,Henrik Stenson,56,-.667
35,T29,T29,Robert Streb,75,-.667
36,T29,T29,Bubba Watson,76,-.667
37,T29,T29,Lee Westwood,57,-.667
38,T39,T39,Woody Austin,63,-.625
39,T39,T39,Cameron Tringale,111,-.625
40,T41,T41,Graham DeLaet,80,-.600
41,T41,T41,Nicholas Thompson,85,-.600
42,T43,T43,Stewart Cink,91,-.571
43,T43,T43,Ben Curtis,77,-.571
44,T45,T45,Scott Brown,100,-.500
45,T45,T45,Paul Casey,56,-.500
46,T45,T45,J.J. Henry,91,-.500
47,T45,T45,David Lingmerth,80,-.500
48,T45,T45,Pat Perez,84,-.500
49,T45,T45,John Rollins,84,-.500
50,T45,T45,Kevin Streelman,79,-.500
51,T45,T45,Josh Teater,90,-.500
52,T45,T45,Kevin Tway,64,-.500
53,T45,T45,Tim Wilkinson,86,-.500
54,T55,T55,Matt Every,85,-.462
55,T55,T55,Rory Sabbatini,82,-.462
56,T57,T57,Ricky Barnes,92,-.444
57,T57,T57,J.B. Holmes,86,-.444
58,T59,T59,Jonathan Byrd,76,-.429
59,T59,T59,Andrew Loupe,65,-.429
60,T59,T59,Rory McIlroy,66,-.429
61,T62,T62,Aaron Baddeley,74,-.400
62,T62,T62,Brian Davis,93,-.400
63,T62,T62,Sergio Garcia,61,-.400
64,T62,T62,Luke Guthrie,85,-.400
65,T62,T62,Billy Horschel,92,-.400
66,T62,T62,Zach Johnson,97,-.400
67,T62,T62,Matt Jones,83,-.400
68,T62,T62,Chris Kirk,105,-.400
69,T62,T62,Marc Leishman,81,-.400
70,T62,T62,Will MacKenzie,82,-.400
71,T72,T72,Robert Garrigus,80,-.375
72,T72,T72,Justin Rose,70,-.375
73,T72,T72,Jordan Spieth,102,-.375
74,T72,T72,Nick Watney,80,-.375
75,T76,T76,Robert Allenby,83,-.333
76,T76,T76,Jonas Blixt,64,-.333
77,T76,T76,Ángel Cabrera,69,-.333
78,T76,T76,Chad Collins,78,-.333
79,T76,T76,Ken Duke,80,-.333
80,T76,T76,Martin Flores,85,-.333
81,T76,T76,David Hearn,97,-.333
82,T76,T76,Trevor Immelman,84,-.333
83,T76,T76,Jerry Kelly,80,-.333
84,T76,T76,Spencer Levin,59,-.333
85,T76,T76,Hunter Mahan,88,-.333
86,T76,T76,Ben Martin,80,-.333
87,T76,T76,Seung-Yul Noh,92,-.333
88,T76,T76,Carl Pettersson,91,-.333
89,T76,T76,Ian Poulter,57,-.333
90,T76,T76,Andrew Svoboda,77,-.333
91,T76,T76,Tyrone Van Aswegen,79,-.333
92,T76,T76,Jimmy Walker,98,-.333
93,94,94,Vijay Singh,83,-.286
94,T95,T95,Keegan Bradley,89,-.273
95,T95,T95,Ernie Els,85,-.273
96,T97,T97,Stuart Appleby,92,-.250
97,T97,T97,Roberto Castro,76,-.250
98,T97,T97,Erik Compton,88,-.250
99,T97,T97,Harris English,95,-.250
100,T97,T97,Derek Ernst,80,-.250
101,T97,T97,Brad Fritsch,50,-.250
102,T97,T97,Russell Henley,92,-.250
103,T97,T97,Russell Knox,92,-.250
104,T97,T97,Troy Merritt,62,-.250
105,T97,T97,Sean O'Hair,77,-.250
106,T97,T97,Ryan Palmer,85,-.250
107,T97,T97,Brian Stuard,91,-.250
108,T97,T97,Brendon Todd,108,-.250
109,T97,T97,Mark Wilson,69,-.250
110,T111,T111,Jeff Overton,80,-.222
111,T111,T111,Patrick Reed,92,-.222
112,T113,T113,Lucas Glover,68,-.200
113,T113,T113,Martin Kaymer,65,-.200
114,T113,T113,Danny Lee,84,-.200
115,T113,T113,Troy Matteson,62,-.200
116,T113,T113,William McGirt,96,-.200
117,T113,T113,John Peterson,62,-.200
118,T113,T113,Brendan Steele,89,-.200
119,T120,T120,Heath Slocum,71,-.167
120,T120,T120,Kyle Stanley,87,-.167
121,T120,T120,Mike Weir,69,-.167
122,T123,T123,Jason Kokrak,65,-.143
123,T123,T123,Jamie Lovemark,64,-.143
124,T123,T123,Jhonattan Vegas,77,-.143
125,T126,T126,Brice Garnett,92,-.125
126,T126,T126,Retief Goosen,94,-.125
127,T126,T126,Ryo Ishikawa,75,-.125
128,T129,T129,Steven Bowditch,93,-.111
129,T129,T129,Michael Putnam,106,-.111
130,131,131,James Driscoll,71,-.100
131,T132,T132,Charlie Beljan,76,-.091
132,T132,T132,James Hahn,82,-.091
133,T134,T134,Briny Baird,50,E
134,T134,T134,Gonzalo Fernandez-Castaño,83,E
135,T134,T134,Rickie Fowler,91,E
136,T134,T134,Tommy Gainey,73,E
137,T134,T134,Chesson Hadley,84,E
138,T134,T134,Brian Harman,111,E
139,T134,T134,Justin Hicks,103,E
140,T134,T134,Charles Howell III,106,E
141,T134,T134,Dustin Johnson,58,E
142,T134,T134,D.H. Lee,54,E
143,T134,T134,Davis Love III,74,E
144,T134,T134,Jeff Maggert,54,E
145,T134,T134,George McNeill,79,E
146,T134,T134,Bryce Molder,77,E
147,T134,T134,Ryan Moore,86,E
148,T134,T134,Charl Schwartzel,64,E
149,T134,T134,Adam Scott,68,E
150,T134,T134,Kevin Stadler,90,E
151,T134,T134,Chris Stroud,88,E
152,T134,T134,Bo Van Pelt,83,E
153,T134,T134,Camilo Villegas,95,E
154,T134,T134,Johnson Wagner,69,E
155,T134,T134,Gary Woodland,93,E
156,157,157,Kevin Na,94,+.100
157,158,158,Jim Renner,61,+.125
158,159,159,Michael Thompson,74,+.167
159,T160,T160,Ben Crane,81,+.200
160,T160,T160,Morgan Hoffmann,103,+.200
161,162,162,Martin Laird,66,+.222
162,163,163,Daniel Summerhays,98,+.300
163,164,164,Louis Oosthuizen,50,+.333
164,T165,T165,Tim Clark,75,+.500
165,T165,T165,D.A. Points,75,+.500
166,T165,T165,Wes Roach,67,+.500
167,168,168,Richard Lee,80,+.667
168,T169,T169,Chad Campbell,57,+.750
169,T169,T169,John Huh,87,+.750
170,T171,T171,Jason Day,54,+1.000
171,T171,T171,Webb Simpson,87,+1.000
172,T171,T171,Shawn Stefani,60,+1.000
