,Approaches_100-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_100-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_100-125_yards-Rgh_RTP_PLAYER NAME,Approaches_100-125_yards-Rgh_RTP_ROUNDS,Approaches_100-125_yards-Rgh_RTP_AVG RTP
0,1,1,John Rollins,84,-.231
1,2,2,Dustin Johnson,58,-.222
2,3,3,Scott Langley,95,-.206
3,T4,T4,Jason Dufner,57,-.200
4,T4,T4,Daniel Summerhays,98,-.200
5,6,6,Robert Streb,75,-.190
6,7,7,Ryan Palmer,85,-.178
7,T8,T8,J.J. Henry,91,-.167
8,T8,T8,David Toms,64,-.167
9,10,10,Jason Bohn,81,-.161
10,11,11,George McNeill,79,-.154
11,12,12,Ricky Barnes,92,-.152
12,13,13,Justin Rose,70,-.143
13,T14,T14,Ángel Cabrera,69,-.130
14,T14,T14,Sergio Garcia,61,-.130
15,16,16,Stuart Appleby,92,-.125
16,17,17,Charl Schwartzel,64,-.120
17,T18,T18,Charles Howell III,106,-.118
18,T18,T18,Andrew Svoboda,77,-.118
19,20,20,Brian Harman,111,-.111
20,21,21,"Ted Potter, Jr.",68,-.105
21,22,22,Jerry Kelly,80,-.100
22,T23,T23,Brendon de Jonge,109,-.091
23,T23,T23,Bill Haas,107,-.091
24,T23,T23,Phil Mickelson,71,-.091
25,26,26,Carl Pettersson,91,-.089
26,T27,T27,Justin Hicks,103,-.087
27,T27,T27,Marc Leishman,81,-.087
28,T29,T29,Chad Campbell,57,-.083
29,T29,T29,Luke Donald,57,-.083
30,31,31,Camilo Villegas,95,-.077
31,T32,T32,K.J. Choi,80,-.067
32,T32,T32,Ernie Els,85,-.067
33,T32,T32,Brad Fritsch,50,-.067
34,T32,T32,Heath Slocum,71,-.067
35,36,36,William McGirt,96,-.063
36,37,37,Kevin Na,94,-.056
37,38,38,Tommy Gainey,73,-.048
38,39,39,Greg Chalmers,85,-.047
39,40,40,Robert Allenby,83,-.042
40,41,41,Matt Jones,83,-.040
41,42,42,Tim Wilkinson,86,-.034
42,43,43,Bubba Watson,76,-.032
43,44,44,Vijay Singh,83,-.029
44,T45,T45,Chris Kirk,105,-.026
45,T45,T45,Jimmy Walker,98,-.026
46,T47,T47,Tim Clark,75,E
