,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
62,T63,T63,Jonathan Byrd,76,82.86,261,315,-0.41
63,T63,T63,Andrew Svoboda,77,82.86,261,315,-0.4
64,65,65,Brendon Todd,108,82.84,333,402,-0.4
65,66,66,J.J. Henry,91,82.82,294,355,-0.37
66,67,67,Martin Kaymer,65,82.79,202,244,-0.41
67,68,68,Brian Harman,111,82.76,432,522,-0.44
68,T69,T69,Graham DeLaet,80,82.62,271,328,-0.42
69,T69,T69,Nicholas Thompson,85,82.62,271,328,-0.4
70,71,71,Justin Leonard,75,82.55,194,235,-0.42
71,72,72,Ian Poulter,57,82.54,156,189,-0.53
72,73,73,John Merrick,87,82.49,292,354,-0.44
73,74,74,John Senden,99,82.44,324,393,-0.43
74,75,75,Tyrone Van Aswegen,79,82.39,234,284,-0.44
75,76,76,Louis Oosthuizen,50,82.28,130,158,-0.38
76,77,77,Henrik Stenson,56,82.27,167,203,-0.52
77,78,78,Jordan Spieth,102,82.16,350,426,-0.45
78,79,79,Camilo Villegas,95,82.1,344,419,-0.46
79,80,80,Rory Sabbatini,82,82.08,284,346,-0.41
80,81,81,Geoff Ogilvy,84,82.05,320,390,-0.41
81,82,82,Rory McIlroy,66,82.0,246,300,-0.55
82,83,83,Luke Guthrie,85,81.98,314,383,-0.44
83,84,84,Brendon de Jonge,109,81.97,350,427,-0.44
84,85,85,Graeme McDowell,66,81.91,163,199,-0.43
85,86,86,Sergio Garcia,61,81.86,167,204,-0.37
86,87,87,Marc Leishman,81,81.85,257,314,-0.51
87,88,88,Russell Knox,92,81.7,326,399,-0.39
88,89,89,Chesson Hadley,84,81.6,266,326,-0.5
89,90,90,Johnson Wagner,69,81.59,195,239,-0.43
90,T91,T91,Woody Austin,63,81.55,221,271,-0.43
91,T91,T91,Kevin Streelman,79,81.55,274,336,-0.49
92,93,93,Ben Martin,80,81.51,238,292,-0.47
93,94,94,Danny Lee,84,81.48,264,324,-0.46
94,95,95,Ricky Barnes,92,81.42,298,366,-0.45
95,96,96,Josh Teater,90,81.32,309,380,-0.43
96,97,97,Kevin Chappell,100,81.25,377,464,-0.46
97,98,98,Kevin Tway,64,81.14,185,228,-0.37
98,99,99,Brendan Steele,89,81.07,304,375,-0.48
99,100,100,Jeff Maggert,54,81.04,171,211,-0.36
100,101,101,Matt Kuchar,91,81.01,320,395,-0.49
101,102,102,Charlie Beljan,76,80.92,318,393,-0.39
102,103,103,Brooks Koepka,56,80.89,182,225,-0.43
103,104,104,Nick Watney,80,80.88,220,272,-0.44
104,105,105,Justin Rose,70,80.81,219,271,-0.51
105,106,106,Roberto Castro,76,80.79,244,302,-0.41
106,107,107,Patrick Reed,92,80.78,332,411,-0.48
107,108,108,Ben Crane,81,80.77,273,338,-0.37
108,109,109,Shawn Stefani,60,80.76,235,291,-0.44
109,110,110,Chad Collins,78,80.71,205,254,-0.38
110,111,111,Sean O'Hair,77,80.69,305,378,-0.41
111,112,112,Troy Merritt,62,80.66,221,274,-0.38
112,113,113,Sangmoon Bae,76,80.64,279,346,-0.48
113,114,114,Brian Gay,81,80.63,229,284,-0.36
114,115,115,Matt Every,85,80.55,236,293,-0.52
115,116,116,Robert Garrigus,80,80.51,314,390,-0.44
116,117,117,Trevor Immelman,84,80.37,258,321,-0.41
117,T118,T118,Bud Cauley,56,80.24,199,248,-0.4
118,T118,T118,Morgan Hoffmann,103,80.24,394,491,-0.45
119,120,120,Stewart Cink,91,80.19,259,323,-0.48
120,121,121,Steven Bowditch,93,80.14,347,433,-0.49
121,122,122,Davis Love III,74,80.13,242,302,-0.4
122,123,123,Kyle Stanley,87,80.1,310,387,-0.37
123,124,124,David Toms,64,80.08,197,246,-0.42
124,T125,T125,Rickie Fowler,91,79.94,263,329,-0.52
125,T125,T125,Matt Jones,83,79.94,255,319,-0.48
126,127,127,James Driscoll,71,79.92,195,244,-0.46
127,128,128,Jason Bohn,81,79.88,262,328,-0.43
128,129,129,Phil Mickelson,71,79.86,226,283,-0.46
129,130,130,Carl Pettersson,91,79.82,352,441,-0.45
130,131,131,Jamie Lovemark,64,79.73,232,291,-0.39
131,132,132,Robert Streb,75,79.7,263,330,-0.49
132,133,133,Retief Goosen,94,79.68,298,374,-0.42
133,134,134,Brad Fritsch,50,79.67,145,182,-0.5
134,135,135,Spencer Levin,59,79.64,176,221,-0.35
135,136,136,Jason Day,54,79.56,144,181,-0.47
136,137,137,Keegan Bradley,89,79.55,280,352,-0.44
137,138,138,Ken Duke,80,79.5,252,317,-0.41
138,139,139,Erik Compton,88,79.47,298,375,-0.43
139,140,140,Bo Van Pelt,83,79.46,267,336,-0.39
140,141,141,Aaron Baddeley,74,79.41,216,272,-0.5
141,142,142,Pat Perez,84,79.4,293,369,-0.44
142,143,143,Kevin Kisner,85,79.33,284,358,-0.44
143,144,144,Jim Renner,61,79.3,203,256,-0.39
144,145,145,Jeff Overton,80,79.26,279,352,-0.43
145,146,146,Troy Matteson,62,78.95,210,266,-0.38
146,147,147,David Lingmerth,80,78.89,269,341,-0.41
147,148,148,Willy Wilcox,51,78.76,152,193,-0.46
148,149,149,Freddie Jacobson,91,78.73,311,395,-0.42
149,150,150,Scott Brown,100,78.72,344,437,-0.41
150,151,151,Ernie Els,85,78.65,269,342,-0.43
151,152,152,Bronson La'Cassie,51,78.61,147,187,-0.43
152,153,153,Ryan Palmer,85,78.53,300,382,-0.49
153,154,154,Jason Kokrak,65,78.48,259,330,-0.5
154,155,155,Chris Kirk,105,78.34,340,434,-0.5
155,156,156,Chris Stroud,88,78.32,271,346,-0.47
156,157,157,Andres Romero,81,78.29,303,387,-0.47
157,158,158,Paul Casey,56,78.26,144,184,-0.52
158,159,159,Briny Baird,50,78.2,165,211,-0.39
159,160,160,Lee Westwood,57,78.16,161,206,-0.54
160,161,161,Gonzalo Fernandez-Castaño,83,78.15,236,302,-0.46
161,162,162,Mark Wilson,69,78.08,203,260,-0.39
162,163,163,John Peterson,62,77.81,235,302,-0.34
163,164,164,Jonas Blixt,64,77.68,181,233,-0.49
164,165,165,Ángel Cabrera,69,77.65,264,340,-0.43
165,166,166,Scott Stallings,77,77.64,250,322,-0.37
166,167,167,James Hahn,82,77.55,266,343,-0.44
167,168,168,Charlie Wi,72,77.42,216,279,-0.44
168,169,169,Richard Lee,80,77.41,233,301,-0.42
169,170,170,Jim Herman,62,77.01,201,261,-0.39
170,171,171,Brian Stuard,91,76.99,261,339,-0.46
171,172,172,Derek Ernst,80,76.25,244,320,-0.38
172,173,173,Wes Roach,67,76.1,207,272,-0.4
173,174,174,Tommy Gainey,73,75.82,254,335,-0.45
174,175,175,J.B. Holmes,86,75.37,355,471,-0.45
175,176,176,D.H. Lee,54,74.36,145,195,-0.32
176,177,177,Andrew Loupe,65,73.95,230,311,-0.42
