,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Scott Langley,95,"19' 6""",664.25,34,-7
1,2,2,David Hearn,97,"19' 8""",452.5,23,+2
2,3,3,David Toms,64,"20' 10""",374.917,18,-3
3,4,4,Jason Dufner,57,"21' 6""",322.91700000000003,15,-3
4,5,5,Kevin Na,94,"21' 7""",388.417,18,-1
5,6,6,Brian Davis,93,"22' 3""",599.75,27,+3
6,7,7,Ángel Cabrera,69,"22' 9""",1046.167,46,-6
7,8,8,Luke Donald,57,"23' 4""",279.5,12,-1
8,T9,T9,Jim Furyk,84,"23' 10""",285.58299999999997,12,+1
9,T9,T9,Jerry Kelly,80,"23' 10""",476.75,20,-2
10,11,11,Andrew Svoboda,77,"23' 11""",406.917,17,-2
11,12,12,Charl Schwartzel,64,"24' 0""",600.6669999999999,25,-3
12,13,13,Boo Weekley,73,"24' 5""",560.75,23,+3
13,14,14,Stuart Appleby,92,"24' 6""",784.9169999999999,32,-4
14,15,15,Harris English,95,"24' 8""",665.25,27,+1
15,16,16,William McGirt,96,"25' 1""",802.5830000000001,32,-2
16,T17,T17,Justin Leonard,75,"25' 3""",428.833,17,+4
17,T17,T17,Robert Streb,75,"25' 3""",530.0830000000001,21,-4
18,T17,T17,Tim Wilkinson,86,"25' 3""",732.75,29,-1
19,20,20,Brian Harman,111,"25' 8""",1155.75,45,-5
20,21,21,Camilo Villegas,95,"25' 9""",1005.1669999999999,39,-3
21,T22,T22,Rickie Fowler,91,"25' 10""",671.25,26,+1
22,T22,T22,Ryo Ishikawa,75,"25' 10""",826.8330000000001,32,E
23,T24,T24,Justin Hicks,103,"26' 1""",600.8330000000001,23,-2
24,T24,T24,Freddie Jacobson,91,"26' 1""",1096.083,42,+1
25,T26,T26,Chesson Hadley,84,"26' 2""",864.0830000000001,33,+3
26,T26,T26,George McNeill,79,"26' 2""",680.8330000000001,26,-4
27,28,28,Bud Cauley,56,"26' 3""",630.9169999999999,24,+5
28,T29,T29,Jeff Maggert,54,"26' 4""",500.417,19,E
29,T29,T29,Michael Putnam,106,"26' 4""",764.4169999999999,29,E
30,31,31,Charley Hoffman,93,"26' 5""",1082.75,41,+3
31,32,32,Kevin Tway,64,"26' 6""",689.1669999999999,26,+5
32,T33,T33,Robert Allenby,83,"26' 7""",637.5,24,-1
33,T33,T33,Spencer Levin,59,"26' 7""",611.75,23,+10
34,35,35,Ryan Moore,86,"26' 8""",507.0,19,+4
35,36,36,Justin Rose,70,"26' 9""",562.25,21,-3
36,T37,T37,Tommy Gainey,73,"26' 10""",1126.917,42,-2
37,T37,T37,Hunter Mahan,88,"26' 10""",751.25,28,+3
38,T39,T39,Phil Mickelson,71,"26' 11""",591.8330000000001,22,-2
39,T39,T39,Ian Poulter,57,"26' 11""",377.0,14,+5
40,41,41,Brendon Todd,108,"27' 2""",815.1669999999999,30,+6
41,42,42,Sangmoon Bae,76,"27' 3""",845.5,31,+2
42,T43,T43,Bill Haas,107,"27' 5""",602.75,22,-2
43,T43,T43,Russell Henley,92,"27' 5""",686.0,25,E
44,T43,T43,D.H. Lee,54,"27' 5""",465.917,17,E
45,T43,T43,Geoff Ogilvy,84,"27' 5""",1043.0,38,E
46,T43,T43,Vijay Singh,83,"27' 5""",930.75,34,-1
47,48,48,Charles Howell III,106,"27' 6""",1400.9170000000001,51,-6
48,T49,T49,Ricky Barnes,92,"27' 8""",913.0,33,-5
49,T49,T49,Dustin Johnson,58,"27' 8""",498.25,18,-4
50,T49,T49,Marc Leishman,81,"27' 8""",637.1669999999999,23,-2
51,T49,T49,John Rollins,84,"27' 8""",719.25,26,-6
52,T53,T53,K.J. Choi,80,"27' 10""",835.3330000000001,30,-2
53,T53,T53,Brooks Koepka,56,"27' 10""",611.4169999999999,22,+2
54,T53,T53,David Lingmerth,80,"27' 10""",1058.667,38,+2
55,T53,T53,Mike Weir,69,"27' 10""",863.75,31,+2
56,57,57,Y.E. Yang,79,"27' 11""",670.0830000000001,24,+8
57,58,58,Ryan Palmer,85,"28' 0""",1258.667,45,-8
58,59,59,Daniel Summerhays,98,"28' 1""",983.9169999999999,35,-7
59,T60,T60,Chad Campbell,57,"28' 4""",340.417,12,-1
60,T60,T60,Ben Curtis,77,"28' 4""",481.333,17,+1
61,T62,T62,Martin Kaymer,65,"28' 5""",652.6669999999999,23,+3
62,T62,T62,Kyle Stanley,87,"28' 5""",881.4169999999999,31,+6
63,T62,T62,Gary Woodland,93,"28' 5""",882.0,31,+7
64,T65,T65,Luke Guthrie,85,"28' 6""",940.6669999999999,33,+7
65,T65,T65,Will MacKenzie,82,"28' 6""",939.25,33,E
66,T65,T65,Bryce Molder,77,"28' 6""",627.5,22,+1
67,68,68,Kevin Stadler,90,"28' 7""",1058.75,37,+6
68,T69,T69,Troy Matteson,62,"28' 8""",688.4169999999999,24,E
69,T69,T69,Heath Slocum,71,"28' 8""",429.5,15,-1
70,T69,T69,Tyrone Van Aswegen,79,"28' 8""",831.4169999999999,29,+5
71,72,72,Sergio Garcia,61,"28' 10""",662.5,23,-3
72,T73,T73,Jamie Lovemark,64,"28' 11""",1212.75,42,+6
73,T73,T73,Ben Martin,80,"28' 11""",665.5,23,E
74,T75,T75,Jason Bohn,81,"29' 0""",898.6669999999999,31,-5
75,T75,T75,Paul Casey,56,"29' 0""",406.25,14,+4
76,77,77,Brian Stuard,91,"29' 1""",902.4169999999999,31,E
77,78,78,Sean O'Hair,77,"29' 3""",1257.25,43,+4
78,T79,T79,John Huh,87,"29' 4""",732.5,25,+1
79,T79,T79,Brendan Steele,89,"29' 4""",1289.833,44,E
80,T79,T79,Mark Wilson,69,"29' 4""",734.1669999999999,25,E
81,82,82,Carl Pettersson,91,"29' 5""",1322.25,45,-4
82,83,83,Pat Perez,84,"29' 6""",797.3330000000001,27,+5
83,T84,T84,Charlie Beljan,76,"29' 7""",1330.8329999999999,45,+2
84,T84,T84,Jason Day,54,"29' 7""",413.75,14,+1
85,86,86,Zach Johnson,97,"29' 8""",861.1669999999999,29,+2
86,87,87,Graeme McDowell,66,"29' 9""",416.583,14,E
87,88,88,Jonathan Byrd,76,"29' 10""",745.0,25,+3
88,T89,T89,Roberto Castro,76,"29' 11""",867.25,29,+7
89,T89,T89,Greg Chalmers,85,"29' 11""",1284.833,43,-2
90,T89,T89,Rory Sabbatini,82,"29' 11""",777.4169999999999,26,+2
91,92,92,Brice Garnett,92,"30' 1""",722.6669999999999,24,+4
92,T93,T93,J.J. Henry,91,"30' 3""",908.0,30,-5
93,T93,T93,Jimmy Walker,98,"30' 3""",1180.75,39,-1
94,T95,T95,Troy Merritt,62,"30' 4""",971.3330000000001,32,E
95,T95,T95,Cameron Tringale,111,"30' 4""",1032.25,34,+6
96,97,97,Jim Herman,62,"30' 5""",517.5,17,+1
97,98,98,Derek Ernst,80,"30' 6""",822.4169999999999,27,+5
98,99,99,Lee Westwood,57,"30' 7""",580.5830000000001,19,+2
99,T100,T100,Jonas Blixt,64,"30' 8""",459.75,15,+2
100,T100,T100,Nick Watney,80,"30' 8""",582.5,19,+4
101,T102,T102,Chris Stroud,88,"30' 9""",1076.833,35,+5
