,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,Chad Campbell,57,"40' 3""",1046.667,26,+5
1,2,2,"Ted Potter, Jr.",68,"40' 10""",1020.25,25,+1
2,3,3,John Peterson,62,"41' 1""",1233.333,30,+8
3,T4,T4,Ryan Palmer,85,"41' 5""",1367.9170000000001,33,+3
4,T4,T4,Pat Perez,84,"41' 5""",2110.833,51,+6
5,6,6,Sergio Garcia,61,"42' 0""",881.3330000000001,21,-2
6,7,7,Nick Watney,80,"42' 4""",1651.25,39,+6
7,8,8,Jamie Lovemark,64,"42' 6""",806.8330000000001,19,+1
8,T9,T9,James Hahn,82,"42' 7""",2044.5829999999999,48,E
9,T9,T9,Jim Herman,62,"42' 7""",1277.833,30,+6
10,11,11,Nicholas Thompson,85,"42' 9""",1924.9170000000001,45,+11
11,12,12,Troy Matteson,62,"43' 0""",1333.5829999999999,31,+9
12,T13,T13,Kevin Na,94,"44' 2""",2339.333,53,+8
13,T13,T13,Kevin Stadler,90,"44' 2""",1899.25,43,+7
14,T13,T13,Kyle Stanley,87,"44' 2""",1676.8329999999999,38,+10
15,16,16,Richard Lee,80,"44' 6""",1514.0829999999999,34,+8
16,17,17,George McNeill,79,"44' 8""",2454.5,55,+6
17,T18,T18,Robert Garrigus,80,"44' 9""",2059.167,46,+6
18,T18,T18,Vijay Singh,83,"44' 9""",2462.667,55,+22
19,20,20,Dustin Johnson,58,"44' 10""",942.25,21,+3
20,21,21,Paul Casey,56,"44' 11""",1032.25,23,+7
21,22,22,Ricky Barnes,92,"45' 0""",2522.0,56,+15
22,23,23,Geoff Ogilvy,84,"45' 2""",1808.0,40,+16
23,24,24,Matt Jones,83,"45' 4""",1767.1670000000001,39,+9
24,25,25,Troy Merritt,62,"45' 10""",2061.667,45,+12
25,T26,T26,Briny Baird,50,"45' 11""",1239.5,27,+6
26,T26,T26,Ken Duke,80,"45' 11""",1743.8329999999999,38,+13
27,T26,T26,Ian Poulter,57,"45' 11""",1745.75,38,+4
28,29,29,Martin Flores,85,"46' 6""",2744.75,59,+6
29,30,30,Marc Leishman,81,"46' 7""",1909.75,41,+12
30,31,31,Zach Johnson,97,"46' 8""",2752.75,59,+7
31,32,32,Jhonattan Vegas,77,"46' 9""",2432.833,52,+5
32,T33,T33,Ernie Els,85,"46' 11""",2580.417,55,+8
33,T33,T33,Hudson Swafford,75,"46' 11""",1687.9170000000001,36,+6
