,Approaches_from_250-275_yards_Rgh_RANK THIS WEEK,Approaches_from_250-275_yards_Rgh_RANK LAST WEEK,Approaches_from_250-275_yards_Rgh_PLAYER NAME,Approaches_from_250-275_yards_Rgh_ROUNDS,Approaches_from_250-275_yards_Rgh_AVG,Approaches_from_250-275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_Rgh_# OF ATTEMPTS,Approaches_from_250-275_yards_Rgh_RELATIVE TO PAR
134,135,135,Camilo Villegas,95,"96' 0""",383.833,4,E
135,136,136,Carl Pettersson,91,"96' 4""",578.1669999999999,6,-2
136,137,137,D.H. Lee,54,"97' 5""",194.833,2,E
137,138,138,Henrik Stenson,56,"97' 9""",586.3330000000001,6,-4
138,139,139,Ben Curtis,77,"98' 8""",690.9169999999999,7,-4
139,140,140,Brendon Todd,108,"98' 10""",395.167,4,-1
140,141,141,Lee Westwood,57,"99' 0""",593.8330000000001,6,-4
141,142,142,Will MacKenzie,82,"99' 2""",495.917,5,-2
142,143,143,Paul Casey,56,"99' 5""",198.833,2,-1
143,144,144,Ryan Moore,86,"99' 8""",398.583,4,E
144,145,145,Ángel Cabrera,69,"99' 11""",599.3330000000001,6,-2
145,146,146,Louis Oosthuizen,50,"100' 5""",301.16700000000003,3,+1
146,147,147,Stuart Appleby,92,"100' 7""",402.417,4,-1
147,148,148,Rory Sabbatini,82,"101' 5""",1318.5829999999999,13,-6
148,149,149,Andrew Svoboda,77,"101' 9""",610.5830000000001,6,-2
149,150,150,Russell Knox,92,"102' 1""",408.333,4,-1
150,151,151,Chad Campbell,57,"102' 10""",411.167,4,+3
151,152,152,Ryan Palmer,85,"103' 1""",412.25,4,-1
152,T153,T153,Rory McIlroy,66,"103' 3""",722.75,7,-3
153,T153,T153,Charl Schwartzel,64,"103' 3""",516.25,5,E
154,155,155,Brice Garnett,92,"104' 10""",838.6669999999999,8,-1
155,156,156,Jason Day,54,"105' 7""",105.583,1,+1
156,157,157,Trevor Immelman,84,"105' 11""",317.66700000000003,3,-1
157,158,158,Jason Kokrak,65,"106' 4""",744.0830000000001,7,-1
158,159,159,K.J. Choi,80,"106' 9""",320.25,3,-2
159,160,160,Chesson Hadley,84,"107' 1""",321.25,3,E
160,161,161,Brian Stuard,91,"109' 2""",436.5,4,-1
161,162,162,Bubba Watson,76,"111' 7""",334.833,3,-2
162,163,163,Brad Fritsch,50,"112' 1""",448.417,4,-1
163,164,164,Bo Van Pelt,83,"112' 5""",337.25,3,E
164,165,165,Adam Scott,68,"113' 1""",113.083,1,E
165,166,166,Wes Roach,67,"114' 1""",228.083,2,+1
166,167,167,Shawn Stefani,60,"114' 4""",343.083,3,+3
167,168,168,Robert Streb,75,"116' 1""",696.3330000000001,6,-4
168,169,169,Brian Harman,111,"120' 10""",241.667,2,E
169,170,170,Troy Matteson,62,"124' 7""",622.75,5,-1
170,171,171,Aaron Baddeley,74,"128' 0""",640.0,5,-2
171,172,172,Briny Baird,50,"131' 4""",131.333,1,E
172,173,173,Chris Stroud,88,"134' 0""",267.91700000000003,2,E
