,Birdie_or_Better_Percentage_-_175-200_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_175-200_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_175-200_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_175-200_ya_ROUNDS,Birdie_or_Better_Percentage_-_175-200_ya_%,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL HOLES
89,90,90,Matt Kuchar,91,12.73,34,267
90,91,91,Justin Hicks,103,12.67,38,300
91,92,92,Brian Stuard,91,12.64,33,261
92,93,93,Freddie Jacobson,91,12.6,33,262
93,94,94,K.J. Choi,80,12.55,32,255
94,95,95,Bill Haas,107,12.54,36,287
95,96,96,Brian Davis,93,12.5,33,264
96,97,97,Kyle Stanley,87,12.39,28,226
97,98,98,Wes Roach,67,12.33,18,146
98,T99,T99,Brice Garnett,92,12.27,33,269
99,T99,T99,Phil Mickelson,71,12.27,20,163
100,101,101,Patrick Reed,92,12.24,29,237
101,102,102,Luke Donald,57,12.21,21,172
102,103,103,Scott Langley,95,12.19,34,279
103,T104,T104,James Hahn,82,12.18,33,271
104,T104,T104,Jordan Spieth,102,12.18,33,271
105,106,106,Tyrone Van Aswegen,79,12.17,28,230
106,107,107,Matt Every,85,12.08,29,240
107,108,108,Kevin Na,94,12.07,35,290
108,109,109,Lee Westwood,57,12.06,17,141
109,110,110,Danny Lee,84,12.05,30,249
110,T111,T111,Roberto Castro,76,12.0,24,200
111,T111,T111,Jamie Lovemark,64,12.0,15,125
112,113,113,Tim Wilkinson,86,11.99,32,267
113,114,114,Richard Lee,80,11.98,26,217
114,115,115,David Hearn,97,11.96,36,301
115,116,116,Seung-Yul Noh,92,11.95,30,251
116,117,117,Erik Compton,88,11.9,32,269
117,118,118,Charlie Wi,72,11.84,29,245
118,119,119,Briny Baird,50,11.83,20,169
119,120,120,Scott Stallings,77,11.79,25,212
120,121,121,Tim Clark,75,11.76,28,238
121,122,122,Jerry Kelly,80,11.74,27,230
122,123,123,Morgan Hoffmann,103,11.7,33,282
123,124,124,Heath Slocum,71,11.54,24,208
124,125,125,Steven Bowditch,93,11.52,31,269
125,126,126,Ian Poulter,57,11.49,17,148
126,127,127,Michael Putnam,106,11.48,38,331
127,128,128,D.H. Lee,54,11.41,21,184
128,129,129,J.J. Henry,91,11.31,31,274
129,130,130,William McGirt,96,11.3,34,301
130,T131,T131,D.A. Points,75,11.28,22,195
131,T131,T131,Mike Weir,69,11.28,22,195
132,T133,T133,Jim Furyk,84,11.27,31,275
133,T133,T133,Jimmy Walker,98,11.27,24,213
134,135,135,Jonas Blixt,64,11.19,16,143
135,T136,T136,Russell Knox,92,11.11,33,297
136,T136,T136,Andrew Svoboda,77,11.11,25,225
137,138,138,Hunter Mahan,88,11.06,25,226
138,139,139,Graeme McDowell,66,10.97,17,155
139,140,140,James Driscoll,71,10.96,25,228
140,141,141,Robert Allenby,83,10.95,31,283
141,142,142,Martin Laird,66,10.94,21,192
142,143,143,Chad Collins,78,10.82,25,231
143,144,144,Hudson Swafford,75,10.8,19,176
144,T145,T145,Davis Love III,74,10.67,24,225
145,T145,T145,Jim Renner,61,10.67,19,178
146,147,147,Billy Hurley III,86,10.62,29,273
147,148,148,Ben Curtis,77,10.61,26,245
148,149,149,Kevin Kisner,85,10.55,25,237
149,150,150,Shawn Stefani,60,10.5,19,181
150,151,151,David Toms,64,10.42,20,192
151,152,152,Nicholas Thompson,85,10.36,29,280
152,153,153,Rory Sabbatini,82,10.23,22,215
153,T154,T154,Woody Austin,63,10.19,22,216
154,T154,T154,Chad Campbell,57,10.19,16,157
155,156,156,Vijay Singh,83,10.18,28,275
156,157,157,Brian Gay,81,10.09,22,218
157,158,158,Ken Duke,80,9.83,23,234
158,159,159,Jeff Overton,80,9.61,22,229
159,160,160,Jonathan Byrd,76,9.59,21,219
160,161,161,Y.E. Yang,79,9.5,21,221
161,T162,T162,Jeff Maggert,54,9.46,14,148
162,T162,T162,Bryce Molder,77,9.46,21,222
163,164,164,"Ted Potter, Jr.",68,8.96,18,201
164,165,165,Sangmoon Bae,76,8.85,20,226
165,166,166,John Huh,87,8.65,23,266
166,167,167,Jason Bohn,81,8.4,22,262
167,T168,T168,Greg Chalmers,85,8.33,23,276
168,T168,T168,Mark Wilson,69,8.33,19,228
169,170,170,Spencer Levin,59,8.24,15,182
170,171,171,Boo Weekley,73,8.04,16,199
171,172,172,Justin Leonard,75,7.82,19,243
172,173,173,Geoff Ogilvy,84,7.66,19,248
173,174,174,Martin Flores,85,7.2,17,236
174,175,175,John Rollins,84,7.08,17,240
175,176,176,Bronson La'Cassie,51,6.67,7,105
176,177,177,Brad Fritsch,50,5.41,6,111
