,SG_Tee-to-Green_RANK THIS WEEK,SG_Tee-to-Green_RANK LAST WEEK,SG_Tee-to-Green_PLAYER NAME,SG_Tee-to-Green_ROUNDS,SG_Tee-to-Green_AVERAGE,SG_Tee-to-Green_SG:OTT,SG_Tee-to-Green_SG:APR,SG_Tee-to-Green_SG:ARG,SG_Tee-to-Green_MEASURED ROUNDS
29,30,30,Daniel Berger,97,0.682,0.37200000000000005,0.526,-0.217,83
30,31,31,Boo Weekley,79,0.6709999999999999,0.5479999999999999,0.10800000000000001,0.015,67
31,32,32,Nick Watney,91,0.6609999999999999,0.31,0.23800000000000002,0.11199999999999999,81
32,33,33,Brooks Koepka,84,0.66,0.40700000000000003,0.2,0.052000000000000005,65
33,34,34,Tony Finau,106,0.634,0.38299999999999995,0.22399999999999998,0.027000000000000003,92
34,35,35,Charl Schwartzel,67,0.629,0.669,-0.132,0.092,41
35,36,36,Roberto Castro,54,0.612,0.079,0.34700000000000003,0.187,36
36,37,37,Adam Scott,51,0.601,0.682,0.114,-0.195,32
37,38,38,Charles Howell III,105,0.599,0.34,0.19899999999999998,0.059000000000000004,99
38,39,39,Greg Owen,58,0.5720000000000001,0.036000000000000004,0.40700000000000003,0.129,40
39,40,40,Rory Sabbatini,81,0.5670000000000001,0.094,0.375,0.09699999999999999,66
40,41,41,Jason Bohn,95,0.5379999999999999,0.019,0.561,-0.042,87
41,42,42,Chad Campbell,97,0.48200000000000004,0.13,0.192,0.159,91
42,43,43,Patrick Reed,103,0.465,-0.071,0.263,0.273,76
43,44,44,John Peterson,84,0.435,0.33299999999999996,0.276,-0.175,77
44,45,45,Shawn Stefani,94,0.423,0.332,0.28300000000000003,-0.192,88
45,46,46,John Merrick,78,0.42,0.055999999999999994,0.358,0.006,58
46,47,47,Ryan Moore,81,0.418,0.071,0.24600000000000002,0.102,61
47,48,48,Tom Hoge,83,0.41,0.035,0.456,-0.08,65
48,49,49,Jim Herman,88,0.40700000000000003,0.467,0.285,-0.345,77
49,50,50,William McGirt,103,0.395,0.087,0.06,0.248,97
50,51,51,Kevin Kisner,104,0.389,0.316,0.141,-0.068,94
51,52,52,Michael Putnam,87,0.373,-0.025,0.42,-0.022000000000000002,68
52,53,53,Stewart Cink,77,0.36700000000000005,0.087,0.561,-0.282,66
53,54,54,David Lingmerth,90,0.366,0.379,0.013000000000000001,-0.025,74
54,55,55,Danny Lee,120,0.354,-0.301,0.718,-0.062,100
55,56,56,Kevin Streelman,95,0.35200000000000004,0.563,0.005,-0.21600000000000003,73
56,57,57,George McNeill,93,0.35100000000000003,-0.223,0.645,-0.071,89
57,58,58,Chris Kirk,76,0.35,-0.15,0.302,0.198,56
58,59,59,Chez Reavie,56,0.342,0.384,0.298,-0.34,50
59,60,60,Ian Poulter,68,0.32899999999999996,-0.054000000000000006,0.235,0.147,48
60,T61,T61,Marc Leishman,74,0.322,0.021,0.19899999999999998,0.102,54
61,T61,T61,Scott Piercy,90,0.322,0.27,0.22399999999999998,-0.172,83
62,63,63,Brendon de Jonge,106,0.32,0.276,0.196,-0.152,92
63,64,64,Phil Mickelson,70,0.319,0.07200000000000001,0.022000000000000002,0.225,55
64,65,65,James Hahn,94,0.307,0.106,0.135,0.065,78
65,66,66,Jason Kokrak,88,0.306,0.46399999999999997,-0.013999999999999999,-0.14400000000000002,80
66,67,67,Graham DeLaet,65,0.299,0.027000000000000003,0.32799999999999996,-0.055999999999999994,54
67,68,68,Luke Donald,71,0.295,-0.7929999999999999,0.573,0.514,54
68,69,69,Lee Westwood,56,0.28300000000000003,0.094,0.292,-0.102,32
69,70,70,Charley Hoffman,97,0.26899999999999996,0.47,0.13699999999999998,-0.33799999999999997,76
70,71,71,Matt Jones,89,0.263,0.249,-0.319,0.33299999999999996,67
71,72,72,Geoff Ogilvy,50,0.26,0.138,0.08199999999999999,0.039,35
72,73,73,Steven Bowditch,103,0.256,-0.053,0.055999999999999994,0.253,88
73,74,74,Martin Flores,95,0.255,0.349,-0.142,0.047,79
74,75,75,Brendon Todd,96,0.248,-0.168,0.136,0.28,76
75,76,76,Cameron Tringale,96,0.244,-0.07400000000000001,-0.054000000000000006,0.373,79
76,77,77,Jimmy Walker,89,0.24100000000000002,-0.161,0.33399999999999996,0.068,64
77,78,78,Pat Perez,96,0.222,-0.01,0.187,0.045,83
78,79,79,Harris English,105,0.217,0.009000000000000001,0.207,0.0,88
79,80,80,Scott Brown,97,0.21600000000000003,0.29600000000000004,0.031,-0.111,81
80,81,81,Martin Laird,77,0.20600000000000002,-0.078,0.302,-0.019,73
81,T82,T82,Kevin Chappell,86,0.20199999999999999,0.16,-0.105,0.14800000000000002,75
82,T82,T82,Billy Horschel,99,0.20199999999999999,0.366,0.13699999999999998,-0.301,73
83,84,84,Chad Collins,79,0.201,-0.25,0.24600000000000002,0.205,63
84,85,85,Jerry Kelly,79,0.18600000000000003,0.073,-0.052000000000000005,0.166,66
85,T86,T86,Chris Stroud,84,0.17800000000000002,-0.249,0.132,0.295,68
86,T86,T86,David Toms,62,0.17800000000000002,-0.040999999999999995,-0.027999999999999997,0.248,55
87,88,88,Brian Harman,90,0.177,0.322,-0.17600000000000002,0.03,78
88,T89,T89,Steven Alker,62,0.163,-0.129,-0.114,0.406,50
89,T89,T89,Cameron Percy,72,0.163,0.128,-0.002,0.037000000000000005,58
90,91,91,Jason Gore,76,0.157,0.284,0.266,-0.39299999999999996,58
91,92,92,Ben Martin,93,0.153,-0.016,0.268,-0.1,77
92,93,93,Jonathan Byrd,69,0.14800000000000002,-0.145,-0.303,0.596,51
93,94,94,John Senden,80,0.142,0.331,-0.171,-0.017,51
94,95,95,Spencer Levin,99,0.135,0.204,0.18100000000000002,-0.25,83
95,96,96,Patrick Rodgers,57,0.133,0.68,-0.456,-0.09,46
96,97,97,Gary Woodland,81,0.121,0.177,0.22699999999999998,-0.284,54
97,98,98,Scott Langley,94,0.10800000000000001,-0.128,0.055999999999999994,0.18,79
98,99,99,J.J. Henry,94,0.105,0.066,-0.08800000000000001,0.127,76
99,100,100,Kyle Reifers,96,0.10099999999999999,0.10800000000000001,-0.084,0.076,80
100,101,101,Mark Wilson,89,0.092,-0.299,0.013000000000000001,0.377,81
101,102,102,Whee Kim,71,0.081,-0.201,0.324,-0.043,56
102,103,103,Ryo Ishikawa,90,0.052000000000000005,-0.408,0.436,0.025,75
103,104,104,Alex Prugh,84,0.051,0.319,-0.085,-0.183,72
104,105,105,Brandt Snedeker,98,0.02,-0.126,-0.19899999999999998,0.344,75
105,106,106,Alex Cejka,94,0.015,-0.233,0.113,0.135,79
106,107,107,Sean O'Hair,86,0.012,0.153,-0.284,0.142,81
107,108,108,Ernie Els,57,0.009000000000000001,-0.285,0.192,0.102,39
108,109,109,David Hearn,97,-0.002,-0.21600000000000003,0.243,-0.028999999999999998,85
109,110,110,Jamie Donaldson,50,-0.008,0.095,-0.15,0.046,32
110,111,111,Jeff Overton,94,-0.013999999999999999,-0.036000000000000004,0.040999999999999995,-0.018000000000000002,75
111,112,112,Derek Ernst,75,-0.015,0.6759999999999999,-0.547,-0.14400000000000002,63
112,113,113,Camilo Villegas,83,-0.019,-0.29600000000000004,0.133,0.14300000000000002,74
113,114,114,Hudson Swafford,97,-0.022000000000000002,0.273,0.109,-0.40399999999999997,83
114,115,115,Davis Love III,51,-0.031,0.18899999999999997,-0.335,0.11599999999999999,42
115,116,116,Ángel Cabrera,53,-0.032,0.06,0.336,-0.428,42
116,117,117,Morgan Hoffmann,85,-0.035,-0.032,-0.34700000000000003,0.34299999999999997,69
117,118,118,Carlos Ortiz,100,-0.048,0.355,-0.23800000000000002,-0.166,83
118,119,119,Adam Hadwin,95,-0.051,0.08800000000000001,-0.183,0.044000000000000004,81
119,120,120,Jon Curran,83,-0.059000000000000004,-0.406,0.077,0.27,65
120,121,121,Carl Pettersson,106,-0.099,-0.038,0.035,-0.09699999999999999,96
121,122,122,Daniel Summerhays,101,-0.10300000000000001,-0.111,0.19399999999999998,-0.18600000000000003,89
122,123,123,Johnson Wagner,68,-0.10800000000000001,-0.013000000000000001,0.106,-0.201,57
123,124,124,Russell Henley,87,-0.11599999999999999,0.34299999999999997,-0.26899999999999996,-0.191,67
124,125,125,Gonzalo Fernandez-Castaño,81,-0.125,0.187,-0.495,0.183,63
125,126,126,Charlie Beljan,76,-0.134,0.583,-0.293,-0.424,57
126,127,127,Luke Guthrie,84,-0.147,-0.314,0.02,0.147,68
127,128,128,Colt Knost,90,-0.152,-0.084,0.017,-0.085,74
128,129,129,Ken Duke,93,-0.156,0.067,0.025,-0.248,78
129,130,130,K.J. Choi,66,-0.159,-0.522,0.153,0.21,57
130,131,131,Scott Stallings,60,-0.166,-0.061,-0.053,-0.052000000000000005,49
131,132,132,Sung Joon Park,79,-0.16699999999999998,0.10400000000000001,-0.326,0.055,63
132,133,133,Robert Garrigus,70,-0.18899999999999997,0.345,-0.318,-0.217,55
133,134,134,John Huh,102,-0.191,-0.040999999999999995,-0.12,-0.03,89
134,135,135,Sangmoon Bae,98,-0.201,0.251,-0.276,-0.17600000000000002,88
135,136,136,Robert Allenby,63,-0.215,-0.262,0.26,-0.213,51
136,137,137,Nicholas Thompson,90,-0.21899999999999997,0.37,-0.139,-0.45,70
137,138,138,Seung-Yul Noh,65,-0.22,-0.555,0.147,0.188,54
138,139,139,Padraig Harrington,60,-0.263,-0.434,-0.165,0.336,49
139,140,140,Hunter Mahan,88,-0.27,-0.023,-0.249,0.003,65
140,141,141,Byron Smith,59,-0.276,-0.085,-0.149,-0.042,43
141,142,142,Mark Hubbard,79,-0.281,-0.06,-0.35,0.128,61
142,143,143,Blayne Barber,76,-0.297,0.20800000000000002,-0.35200000000000004,-0.154,63
143,144,144,Bryce Molder,91,-0.319,-0.294,-0.18100000000000002,0.156,77
144,145,145,Michael Thompson,83,-0.349,-0.08900000000000001,-0.301,0.040999999999999995,75
145,146,146,Jhonattan Vegas,90,-0.353,0.17300000000000001,-0.314,-0.212,72
146,T147,T147,Zac Blair,108,-0.35600000000000004,-0.299,-0.188,0.131,88
147,T147,T147,Brian Stuard,97,-0.35600000000000004,-0.10300000000000001,-0.2,-0.052000000000000005,79
148,149,149,Sam Saunders,83,-0.36,0.307,-0.294,-0.37200000000000005,63
149,150,150,Retief Goosen,81,-0.365,-0.271,-0.055999999999999994,-0.039,60
150,151,151,Bo Van Pelt,81,-0.368,-0.29600000000000004,0.054000000000000006,-0.126,65
151,152,152,Steve Wheatcroft,87,-0.38299999999999995,0.14800000000000002,-0.45,-0.08199999999999999,72
152,153,153,Erik Compton,86,-0.385,-0.21600000000000003,-0.217,0.047,70
153,154,154,Fabián Gómez,83,-0.386,-0.21600000000000003,-0.057,-0.113,69
154,155,155,D.A. Points,72,-0.396,-0.82,0.22399999999999998,0.19899999999999998,58
155,156,156,Billy Hurley III,83,-0.423,-0.635,0.114,0.098,63
156,157,157,Scott Pinckney,88,-0.426,0.12300000000000001,-0.409,-0.14,74
157,158,158,Tyrone Van Aswegen,58,-0.428,-1.081,0.47100000000000003,0.18100000000000002,42
158,159,159,Brice Garnett,81,-0.44299999999999995,-0.198,-0.327,0.08199999999999999,64
159,160,160,Jim Renner,68,-0.45399999999999996,-0.501,0.085,-0.038,56
160,161,161,Derek Fathauer,81,-0.474,-0.455,-0.198,0.179,66
161,162,162,Nick Taylor,91,-0.489,-0.08,-0.22399999999999998,-0.185,83
162,163,163,Chesson Hadley,101,-0.525,-0.08,-0.218,-0.22699999999999998,89
163,164,164,Justin Leonard,61,-0.544,-0.486,-0.22399999999999998,0.166,54
164,165,165,Ricky Barnes,82,-0.555,-0.8190000000000001,-0.07200000000000001,0.336,63
165,166,166,Jonas Blixt,78,-0.562,-0.115,-0.655,0.209,52
166,167,167,Andres Romero,69,-0.563,-0.26899999999999996,-0.221,-0.073,54
167,168,168,Tim Wilkinson,73,-0.569,-0.326,-0.523,0.28,58
168,169,169,Troy Merritt,91,-0.579,-0.326,-0.19899999999999998,-0.054000000000000006,82
169,170,170,Brian Davis,86,-0.593,-0.11900000000000001,-0.503,0.028999999999999998,71
170,171,171,Max Homa,78,-0.619,0.066,-0.467,-0.218,62
171,172,172,Andres Gonzales,90,-0.7140000000000001,-0.386,-0.349,0.022000000000000002,76
172,173,173,Bill Lunde,50,-0.7240000000000001,0.11,-0.5920000000000001,-0.242,36
173,174,174,Ben Crane,62,-0.759,-0.303,-0.486,0.03,52
174,175,175,Jonathan Randolph,72,-0.85,-0.408,-0.23399999999999999,-0.20800000000000002,56
175,176,176,Aaron Baddeley,76,-0.945,-0.596,-0.7190000000000001,0.37,66
176,177,177,Heath Slocum,57,-0.97,-0.22899999999999998,-0.759,0.018000000000000002,39
177,178,178,Oscar Fraustro,58,-1.034,0.259,-0.637,-0.655,40
178,179,179,Andrew Svoboda,80,-1.041,-0.171,-0.41,-0.46,70
179,180,180,Matt Every,73,-1.043,-0.925,-0.07400000000000001,-0.044000000000000004,56
180,181,181,Eric Axley,57,-1.101,-0.541,-0.37200000000000005,-0.18899999999999997,43
181,182,182,Roger Sloan,56,-1.103,-0.168,-0.746,-0.19,40
182,183,183,Greg Chalmers,58,-1.133,-0.32299999999999995,-0.782,-0.027999999999999997,36
183,184,184,Andrew Putnam,68,-1.43,-1.411,-0.132,0.113,54
