,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
37,38,38,Jason Gore,76,45.77,65,142,-0.11
38,39,39,Fabián Gómez,83,45.73,75,164,-0.13
39,40,40,Paul Casey,87,45.45,60,132,-0.32
40,41,41,Derek Fathauer,81,45.39,69,152,E
41,42,42,Daniel Summerhays,101,45.36,88,194,-0.20
42,43,43,Blayne Barber,76,44.44,64,144,-0.20
43,44,44,Michael Putnam,87,44.16,68,154,-0.15
44,45,45,Brendon de Jonge,106,43.94,87,198,-0.13
45,46,46,Sangmoon Bae,98,43.82,78,178,-0.17
46,47,47,Nicholas Thompson,90,43.67,69,158,-0.01
47,T48,T48,Scott Brown,97,43.62,82,188,-0.18
48,T48,T48,Louis Oosthuizen,68,43.62,41,94,-0.17
49,50,50,Morgan Hoffmann,85,43.57,61,140,-0.15
50,51,51,Jordan Spieth,91,43.48,60,138,-0.27
51,52,52,James Hahn,94,43.37,72,166,-0.06
52,53,53,Steve Wheatcroft,87,43.21,70,162,-0.09
53,54,54,Ben Martin,93,43.13,69,160,-0.16
54,55,55,Carl Pettersson,106,42.57,86,202,-0.15
55,56,56,Jonathan Randolph,72,42.54,57,134,-0.07
56,57,57,Brandt Snedeker,98,42.5,68,160,-0.16
57,58,58,Ricky Barnes,82,42.47,62,146,-0.32
58,59,59,Alex Prugh,84,42.41,67,158,-0.13
59,60,60,John Senden,80,42.31,44,104,-0.05
60,61,61,John Peterson,84,42.26,71,168,-0.24
61,62,62,Rickie Fowler,76,42.24,49,116,-0.39
62,63,63,Brice Garnett,81,42.0,63,150,-0.17
63,64,64,Kevin Kisner,104,41.84,82,196,-0.28
64,65,65,Chad Campbell,97,41.67,80,192,-0.20
65,66,66,Kyle Reifers,96,41.57,74,178,-0.22
66,67,67,John Merrick,78,41.55,59,142,-0.07
67,68,68,Mark Wilson,89,41.18,70,170,-0.14
68,69,69,David Hearn,97,40.86,76,186,-0.24
69,70,70,Pat Perez,96,40.76,75,184,-0.15
70,71,71,Byron Smith,59,40.74,44,108,+0.02
71,72,72,Jeff Overton,94,40.59,69,170,-0.14
72,73,73,Matt Kuchar,97,40.51,64,158,-0.34
73,74,74,Patrick Reed,103,40.0,64,160,-0.28
74,75,75,Cameron Tringale,96,39.88,67,168,-0.28
75,76,76,Mark Hubbard,79,39.86,59,148,-0.22
76,77,77,Troy Merritt,91,39.66,69,174,-0.19
77,78,78,Tyrone Van Aswegen,58,39.62,42,106,-0.19
78,79,79,Greg Chalmers,58,39.53,34,86,-0.21
79,80,80,Robert Streb,110,39.5,79,200,-0.20
80,81,81,Hideki Matsuyama,95,39.44,56,142,-0.18
81,82,82,Andres Gonzales,90,39.41,67,170,-0.06
82,T83,T83,Russell Knox,96,39.36,74,188,-0.19
83,T83,T83,Davis Love III,51,39.36,37,94,+0.05
84,85,85,Ian Poulter,68,39.22,40,102,-0.28
85,86,86,Lee Westwood,56,39.06,25,64,-0.16
86,T87,T87,Jim Herman,88,38.95,67,172,-0.16
87,T87,T87,Sean O'Hair,86,38.95,67,172,-0.09
88,89,89,Spencer Levin,99,38.83,73,188,-0.08
89,T90,T90,Hunter Mahan,88,38.81,52,134,-0.15
90,T90,T90,Johnson Wagner,68,38.81,52,134,-0.15
91,92,92,Gonzalo Fernandez-Castaño,81,38.51,57,148,-0.05
92,93,93,Kevin Chappell,86,38.46,60,156,-0.22
93,T94,T94,Greg Owen,58,38.24,39,102,-0.21
94,T94,T94,Scott Pinckney,88,38.24,65,170,-0.23
95,96,96,J.J. Henry,94,38.2,68,178,-0.19
96,97,97,Zach Johnson,90,38.19,55,144,-0.13
97,98,98,Martin Laird,77,38.16,58,152,-0.10
98,99,99,Roberto Castro,54,38.1,32,84,-0.13
99,T100,T100,Retief Goosen,81,38.06,51,134,-0.24
100,T100,T100,Whee Kim,71,38.06,51,134,-0.08
101,102,102,Eric Axley,57,37.96,41,108,-0.10
102,103,103,Tim Wilkinson,73,37.88,50,132,-0.24
103,104,104,Matt Every,73,37.72,43,114,-0.02
104,105,105,D.A. Points,72,37.69,49,130,-0.08
105,106,106,Stewart Cink,77,37.68,52,138,+0.13
106,107,107,Lucas Glover,79,37.66,58,154,-0.16
107,108,108,Chad Collins,79,37.5,57,152,-0.19
108,T109,T109,Scott Langley,94,37.36,68,182,-0.19
109,T109,T109,George McNeill,93,37.36,68,182,-0.24
110,111,111,Steven Alker,62,37.29,44,118,-0.20
111,112,112,Roger Sloan,56,37.25,38,102,-0.03
112,113,113,Shawn Stefani,94,37.23,70,188,+0.04
113,114,114,Danny Lee,120,37.16,81,218,-0.30
114,115,115,Camilo Villegas,83,37.01,57,154,-0.21
115,116,116,Andres Romero,69,36.89,45,122,-0.13
116,117,117,Derek Ernst,75,36.76,50,136,-0.18
117,118,118,Nick Watney,91,36.36,64,176,-0.05
118,T119,T119,Phil Mickelson,70,36.21,42,116,-0.26
119,T119,T119,Ryan Palmer,80,36.21,42,116,E
120,121,121,Willy Wilcox,58,36.17,34,94,-0.03
121,122,122,Charley Hoffman,97,36.14,60,166,-0.20
122,123,123,Padraig Harrington,60,36.11,39,108,-0.18
123,124,124,Alex Cejka,94,35.87,66,184,-0.24
124,125,125,Scott Stallings,60,35.58,37,104,-0.11
125,T126,T126,Carlos Ortiz,100,35.56,64,180,-0.11
126,T126,T126,Scott Piercy,90,35.56,64,180,-0.27
127,128,128,Matt Jones,89,35.21,50,142,-0.30
128,129,129,Seung-Yul Noh,65,35.09,40,114,+0.03
129,130,130,William McGirt,103,34.95,72,206,-0.31
130,131,131,Marc Leishman,74,34.55,38,110,-0.18
131,132,132,Daniel Berger,97,34.24,63,184,-0.08
132,133,133,Charl Schwartzel,67,34.15,28,82,-0.18
133,134,134,Henrik Stenson,63,34.09,30,88,-0.10
134,T135,T135,Kevin Na,98,34.0,51,150,-0.29
135,T135,T135,Justin Rose,69,34.0,34,100,-0.18
136,137,137,Ryan Moore,81,33.87,42,124,-0.33
137,138,138,John Huh,102,33.67,66,196,-0.03
138,139,139,K.J. Choi,66,33.62,39,116,-0.23
139,140,140,Martin Flores,95,33.52,59,176,-0.29
140,141,141,Brian Davis,86,33.33,52,156,-0.23
141,142,142,Harris English,105,32.63,62,190,-0.21
142,143,143,Hudson Swafford,97,32.61,60,184,-0.18
143,144,144,Ken Duke,93,32.56,56,172,-0.23
144,145,145,Jim Furyk,71,32.41,35,108,-0.23
145,146,146,Jason Dufner,76,32.0,32,100,-0.19
146,147,147,Brendon Todd,96,31.88,51,160,-0.25
147,148,148,Bryce Molder,91,31.55,53,168,-0.13
148,149,149,Aaron Baddeley,76,30.82,45,146,-0.16
149,150,150,Colt Knost,90,30.72,51,166,-0.18
150,151,151,Keegan Bradley,87,30.6,41,134,-0.20
151,152,152,Jason Bohn,95,30.53,58,190,-0.40
152,153,153,Billy Hurley III,83,30.28,43,142,-0.26
153,154,154,Brendan Steele,88,30.12,50,166,-0.30
154,155,155,Ángel Cabrera,53,30.0,27,90,-0.11
155,156,156,Robert Garrigus,70,29.69,38,128,-0.03
156,157,157,Brooks Koepka,84,29.55,39,132,-0.10
157,158,158,Andrew Putnam,68,29.37,37,126,-0.03
158,159,159,Graham DeLaet,65,29.31,34,116,+0.09
159,160,160,Jhonattan Vegas,90,29.11,46,158,+0.02
160,161,161,Gary Woodland,81,29.09,32,110,-0.09
161,162,162,Charles Howell III,105,28.85,60,208,-0.05
162,163,163,Brian Stuard,97,28.41,50,176,-0.08
163,164,164,Jerry Kelly,79,28.29,43,152,-0.09
164,165,165,Jimmy Walker,89,27.61,37,134,-0.14
165,166,166,Luke Donald,71,27.19,31,114,-0.06
166,167,167,Justin Thomas,106,27.18,56,206,-0.25
167,168,168,Francesco Molinari,56,26.67,24,90,-0.08
168,169,169,Heath Slocum,57,26.04,25,96,-0.16
169,170,170,Steven Bowditch,103,25.54,47,184,-0.17
170,171,171,Adam Scott,51,25.0,16,64,+0.13
171,172,172,Tony Finau,106,24.24,48,198,-0.10
172,173,173,Patrick Rodgers,57,24.04,25,104,-0.36
173,174,174,Jason Kokrak,88,23.86,42,176,-0.17
174,175,175,Zac Blair,108,23.76,48,202,-0.29
175,176,176,Jon Curran,83,23.03,35,152,-0.31
176,177,177,Justin Leonard,61,22.03,26,118,-0.08
177,178,178,David Toms,62,21.55,25,116,-0.16
178,179,179,J.B. Holmes,89,21.01,29,138,-0.21
179,180,180,Ben Crane,62,20.0,22,110,-0.27
180,181,181,Bubba Watson,71,19.64,22,112,-0.05
181,182,182,Jason Day,75,19.17,23,120,-0.04
182,183,183,Charlie Beljan,76,17.46,22,126,+0.09
183,184,184,Dustin Johnson,75,14.04,16,114,-0.13
