,Driving_Pct._260-280_All_Drives_RANK THIS WEEK,Driving_Pct._260-280_All_Drives_RANK LAST WEEK,Driving_Pct._260-280_All_Drives_PLAYER NAME,Driving_Pct._260-280_All_Drives_ROUNDS,Driving_Pct._260-280_All_Drives_%,Driving_Pct._260-280_All_Drives_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._260-280_All_Drives_RELATIVE TO PAR
0,T1,T1,Jason Bohn,95,45.13,547,1212,-0.068
1,T1,T1,Ben Crane,62,45.13,329,729,-0.036
2,3,3,David Toms,62,44.91,344,766,-0.067
3,4,4,Brian Davis,86,42.51,420,988,+0.005
4,5,5,Justin Leonard,61,42.1,317,753,-0.025
5,6,6,Zac Blair,108,41.82,514,1229,-0.037
6,7,7,Billy Hurley III,83,41.21,361,876,-0.033
7,8,8,Jerry Kelly,79,41.04,378,921,-0.056
8,9,9,Steven Alker,62,40.83,285,698,-0.021
9,10,10,Bryce Molder,91,40.19,432,1075,-0.058
10,11,11,Brian Stuard,97,39.98,441,1103,-0.018
11,12,12,Cameron Tringale,96,39.73,437,1100,+0.023
12,13,13,Jon Curran,83,39.67,359,905,-0.031
13,14,14,William McGirt,103,39.56,536,1355,-0.058
14,15,15,Mark Hubbard,79,39.55,337,852,+0.024
15,16,16,Heath Slocum,57,39.52,215,544,+0.051
16,17,17,Mark Wilson,89,39.36,444,1128,-0.025
17,18,18,Luke Donald,71,39.28,295,751,-0.058
18,19,19,Brendon Todd,96,38.85,413,1063,-0.061
19,20,20,Colt Knost,90,38.47,397,1032,-0.106
20,21,21,Greg Chalmers,58,37.2,186,500,+0.070
21,22,22,Chad Collins,79,37.16,327,880,-0.052
22,23,23,Tim Wilkinson,73,36.46,295,809,-0.020
23,24,24,Andrew Putnam,68,36.16,273,755,+0.048
24,25,25,David Hearn,97,35.95,426,1185,-0.026
25,26,26,K.J. Choi,66,35.8,285,796,-0.063
26,27,27,Francesco Molinari,56,35.4,211,596,-0.104
27,28,28,John Huh,102,35.24,437,1240,-0.027
28,29,29,Roberto Castro,54,34.46,173,502,-0.040
29,30,30,Alex Cejka,94,34.27,377,1100,-0.003
30,31,31,Jim Furyk,71,34.12,247,724,-0.032
31,32,32,Danny Lee,120,34.0,474,1394,-0.011
32,33,33,Luke Guthrie,84,33.58,318,947,+0.025
