,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
0,1,1,Ben Crane,62,56.36,62,110,-0.11
1,2,2,Heath Slocum,57,53.13,51,96,-0.20
2,3,3,Justin Leonard,61,50.0,59,118,-0.03
3,4,4,Jason Bohn,95,48.95,93,190,-0.10
4,5,5,David Toms,62,48.28,56,116,-0.09
5,6,6,Luke Donald,71,48.25,55,114,-0.20
6,7,7,Zac Blair,108,47.52,96,202,-0.14
7,8,8,Mark Hubbard,79,45.27,67,148,-0.04
8,9,9,Brendon Todd,96,45.0,72,160,-0.22
9,10,10,Steven Alker,62,44.92,53,118,-0.09
10,11,11,Francesco Molinari,56,44.44,40,90,-0.18
11,12,12,Bryce Molder,91,44.05,74,168,-0.18
12,T13,T13,Jon Curran,83,43.42,66,152,-0.14
13,T13,T13,Jerry Kelly,79,43.42,66,152,-0.17
14,15,15,Brian Stuard,97,42.61,75,176,+0.05
15,16,16,Colt Knost,90,42.17,70,166,-0.19
16,17,17,Andrew Putnam,68,42.06,53,126,+0.02
17,18,18,Greg Chalmers,58,41.86,36,86,+0.08
18,19,19,Roberto Castro,54,41.67,35,84,-0.06
19,20,20,Chad Collins,79,41.45,63,152,-0.17
20,21,21,Billy Hurley III,83,40.85,58,142,-0.12
21,22,22,Brian Davis,86,40.38,63,156,-0.14
22,23,23,John Huh,102,39.29,77,196,+0.08
23,24,24,Alex Cejka,94,39.13,72,184,-0.17
24,25,25,Ken Duke,93,38.95,67,172,-0.10
25,26,26,William McGirt,103,38.35,79,206,-0.16
26,27,27,Scott Langley,94,37.36,68,182,-0.18
27,28,28,D.A. Points,72,36.92,48,130,-0.08
28,29,29,Mark Wilson,89,36.47,62,170,-0.06
29,30,30,Jim Furyk,71,36.11,39,108,E
30,31,31,David Hearn,97,36.02,67,186,-0.04
31,T32,T32,Kevin Na,98,35.33,53,150,-0.02
32,T32,T32,Pat Perez,96,35.33,65,184,-0.18
33,34,34,Cameron Tringale,96,35.12,59,168,+0.02
34,35,35,Tim Wilkinson,73,34.85,46,132,-0.13
35,36,36,Zach Johnson,90,34.72,50,144,-0.22
36,37,37,Spencer Levin,99,34.57,65,188,-0.14
37,38,38,Troy Merritt,91,34.48,60,174,-0.18
38,39,39,Ryan Moore,81,33.87,42,124,-0.19
39,40,40,K.J. Choi,66,33.62,39,116,-0.03
40,41,41,Whee Kim,71,33.58,45,134,-0.13
41,42,42,Danny Lee,120,33.49,73,218,-0.11
42,43,43,Ian Poulter,68,32.35,33,102,-0.03
43,44,44,Ben Martin,93,31.88,51,160,-0.14
44,45,45,Brendon de Jonge,106,31.82,63,198,-0.11
45,46,46,Sung Joon Park,79,31.76,47,148,-0.19
46,47,47,Russell Knox,96,31.38,59,188,E
47,48,48,Jonathan Randolph,72,31.34,42,134,+0.10
48,49,49,John Merrick,78,30.99,44,142,-0.18
49,50,50,John Peterson,84,30.95,52,168,-0.17
50,51,51,Jason Dufner,76,30.0,30,100,-0.37
51,52,52,Daniel Summerhays,101,29.9,58,194,-0.07
52,53,53,Chad Campbell,97,29.17,56,192,-0.02
53,54,54,Chez Reavie,56,29.09,32,110,-0.13
54,55,55,John Senden,80,28.85,30,104,+0.23
55,T56,T56,Brandt Snedeker,98,28.75,46,160,-0.07
56,T56,T56,Chris Stroud,84,28.75,46,160,-0.22
57,58,58,Fabián Gómez,83,28.05,46,164,+0.04
58,59,59,Blayne Barber,76,27.78,40,144,-0.08
59,60,60,Brice Garnett,81,27.33,41,150,-0.07
60,61,61,Kyle Reifers,96,26.97,48,178,+0.04
61,62,62,Matt Every,73,26.32,30,114,-0.10
62,63,63,Chris Kirk,76,26.23,32,122,-0.16
63,64,64,Jim Renner,68,26.15,34,130,+0.09
64,65,65,Eric Axley,57,25.93,28,108,+0.04
65,66,66,Jeff Overton,94,25.88,44,170,+0.02
66,67,67,Scott Brown,97,25.53,48,188,-0.06
67,68,68,Greg Owen,58,25.49,26,102,+0.04
68,69,69,Tyrone Van Aswegen,58,25.47,27,106,E
69,70,70,Ricky Barnes,82,25.34,37,146,+0.03
70,71,71,Matt Kuchar,97,25.32,40,158,-0.10
71,72,72,Steve Wheatcroft,87,25.31,41,162,-0.07
72,73,73,Robert Allenby,63,25.0,27,108,+0.19
73,74,74,Brian Harman,90,24.69,40,162,+0.05
74,75,75,Johnson Wagner,68,24.63,33,134,+0.03
75,76,76,Jonas Blixt,78,23.68,27,114,+0.19
76,77,77,Webb Simpson,81,23.48,31,132,-0.16
77,78,78,Kevin Kisner,104,23.47,46,196,-0.02
78,79,79,Kevin Streelman,95,23.38,36,154,-0.22
79,80,80,George McNeill,93,23.08,42,182,-0.02
80,81,81,Sangmoon Bae,98,23.03,41,178,+0.20
81,82,82,Nicholas Thompson,90,22.78,36,158,+0.19
82,83,83,Henrik Stenson,63,22.73,20,88,-0.10
83,84,84,Oscar Fraustro,58,22.64,24,106,+0.25
84,85,85,Vijay Singh,78,22.54,32,142,+0.06
85,86,86,J.J. Henry,94,22.47,40,178,+0.03
86,87,87,Derek Fathauer,81,22.37,34,152,-0.03
87,88,88,Jim Herman,88,22.09,38,172,-0.21
88,89,89,Michael Putnam,87,22.08,34,154,-0.12
89,90,90,Ernie Els,57,21.95,18,82,-0.17
90,91,91,Adam Hadwin,95,21.67,39,180,+0.10
91,92,92,Rory Sabbatini,81,21.62,32,148,+0.09
92,93,93,Andrew Svoboda,80,21.43,33,154,+0.24
93,94,94,Luke Guthrie,84,21.33,32,150,-0.09
94,95,95,Jamie Donaldson,50,21.21,14,66,-0.21
95,96,96,Bill Lunde,50,21.11,19,90,+0.05
96,97,97,Seung-Yul Noh,65,21.05,24,114,+0.04
97,98,98,Kevin Chappell,86,20.51,32,156,+0.16
98,99,99,Andres Romero,69,20.49,25,122,+0.36
99,100,100,Bill Haas,89,20.27,30,148,-0.10
100,101,101,Louis Oosthuizen,68,20.21,19,94,+0.11
101,102,102,Camilo Villegas,83,20.13,31,154,+0.10
102,103,103,Chesson Hadley,101,20.1,39,194,+0.05
103,T104,T104,Geoff Ogilvy,50,20.0,14,70,+0.14
104,T104,T104,Scott Pinckney,88,20.0,34,170,-0.15
105,T104,T104,Patrick Reed,103,20.0,32,160,-0.16
106,107,107,Michael Thompson,83,19.87,31,156,-0.13
107,108,108,Boo Weekley,79,19.86,29,146,-0.24
108,109,109,Jonathan Byrd,69,19.83,23,116,-0.09
109,110,110,David Lingmerth,90,19.75,32,162,-0.25
110,111,111,Jason Gore,76,19.72,28,142,E
111,112,112,Gonzalo Fernandez-Castaño,81,19.59,29,148,E
112,113,113,Erik Compton,86,19.48,30,154,+0.13
113,114,114,Padraig Harrington,60,19.44,21,108,+0.10
114,115,115,Jordan Spieth,91,18.84,26,138,-0.15
115,116,116,Nick Taylor,91,18.68,34,182,E
116,117,117,Hunter Mahan,88,18.66,25,134,+0.16
117,118,118,Hideki Matsuyama,95,18.31,26,142,+0.19
