,One-Putt_Percentage_-_Round_3_RANK THIS WEEK,One-Putt_Percentage_-_Round_3_RANK LAST WEEK,One-Putt_Percentage_-_Round_3_PLAYER NAME,One-Putt_Percentage_-_Round_3_%,One-Putt_Percentage_-_Round_3_# OF 1 PUTTS,One-Putt_Percentage_-_Round_3_# OF HOLES
0,1,1,Scott Hoch,48.15,156,324
1,2,2,Paul Goydos,47.62,120,252
2,3,3,Corey Pavin,47.22,119,252
3,4,4,Bernhard Langer,45.93,124,270
4,5,5,Brian Wilson,45.73,107,234
5,6,6,Grant Waite,44.91,97,216
6,7,7,Rocky Walcher,44.44,32,72
7,8,8,Jeff Sluman,44.2,183,414
8,9,9,Kaname Yokoo,44.05,111,252
9,10,10,Paul Gow,44.02,103,234
10,11,11,Jim Furyk,43.89,158,360
11,T12,T12,David Frost,43.79,134,306
12,T12,T12,Andrew Magee,43.79,134,306
13,14,14,Brian Gay,43.56,196,450
14,15,15,Jonathan Kaye,43.52,188,432
15,T16,T16,David Morland IV,43.33,117,270
16,T16,T16,Willie Wood,43.33,78,180
17,T18,T18,Billy Andrade,43.25,109,252
18,T18,T18,Jeff Maggert,43.25,109,252
19,20,20,Justin Leonard,43.12,163,378
20,21,21,Len Mattiace,42.98,147,342
21,T22,T22,"David Berganio, Jr.",42.59,115,270
22,T22,T22,Glen Day,42.59,115,270
23,T22,T22,John Huston,42.59,92,216
24,T22,T22,Mark Wiebe,42.59,69,162
25,T26,T26,Lee Janzen,42.48,130,306
26,T26,T26,Loren Roberts,42.48,130,306
27,28,28,Garrett Willis,42.42,84,198
28,29,29,Shaun Micheel,42.28,137,324
29,T30,T30,Hunter Haas,42.22,76,180
30,T30,T30,"Dave Stockton, Jr.",42.22,76,180
31,32,32,Greg Chalmers,42.11,144,342
32,33,33,Bob Estes,41.81,143,342
33,T34,T34,Woody Austin,41.67,105,252
34,T34,T34,Jay Don Blake,41.67,135,324
35,T34,T34,Robert Damron,41.67,135,324
36,T34,T34,Marco Dawson,41.67,75,180
37,T34,T34,Craig Kanada,41.67,90,216
38,T34,T34,Craig Perks,41.67,75,180
39,40,40,Cameron Beckman,41.53,157,378
40,T41,T41,Dan Forsman,41.48,112,270
41,T41,T41,J.J. Henry,41.48,112,270
42,43,43,Scott Dunlap,41.45,97,234
43,44,44,Jay Haas,41.32,119,288
44,45,45,Phil Mickelson,41.23,141,342
45,46,46,Cliff Kresge,41.2,89,216
46,47,47,David Toms,41.16,163,396
47,48,48,Neal Lancaster,41.11,148,360
48,49,49,Shigeki Maruyama,41.01,155,378
49,T50,T50,Bill Glasson,40.97,59,144
50,T50,T50,Mark Hensby,40.97,59,144
51,T52,T52,Dennis Paulson,40.87,103,252
52,T52,T52,Chris Tidland,40.87,103,252
53,54,54,Brad Elder,40.83,147,360
54,T55,T55,Ben Ferguson,40.74,66,162
55,T55,T55,Harrison Frazar,40.74,132,324
56,T55,T55,Glen Hnatiuk,40.74,154,378
57,T55,T55,José María Olazábal,40.74,66,162
58,T55,T55,John Riegger,40.74,132,324
59,60,60,Sergio Garcia,40.6,95,234
60,61,61,Stuart Appleby,40.48,153,378
61,62,62,Stephen Ames,40.43,131,324
62,T63,T63,Steve Flesch,40.4,160,396
63,T63,T63,Steve Lowery,40.4,160,396
64,T65,T65,Russ Cochran,40.37,109,270
65,T65,T65,Tripp Isenhour,40.37,109,270
66,T65,T65,Scott Simpson,40.37,109,270
67,T68,T68,Danny Ellis,40.28,87,216
68,T68,T68,Jean Van de Velde,40.28,58,144
69,T68,T68,Mike Weir,40.28,145,360
70,71,71,Geoff Ogilvy,40.12,65,162
71,72,72,Jerry Kelly,40.0,144,360
72,73,73,Scott McCarron,39.9,158,396
73,74,74,Mark Calcavecchia,39.81,129,324
74,75,75,Dicky Pride,39.68,100,252
75,76,76,Rich Beem,39.63,107,270
76,T77,T77,Mark Brooks,39.51,128,324
77,T77,T77,Olin Browne,39.51,128,324
78,T77,T77,K.J. Choi,39.51,128,324
79,80,80,José Coceres,39.39,78,198
80,T81,T81,Jim Carter,39.37,163,414
81,T81,T81,J.L. Lewis,39.37,163,414
82,83,83,Bob Tway,39.35,170,432
83,84,84,Ian Leggatt,39.29,99,252
84,85,85,Bob Burns,39.24,113,288
85,86,86,Skip Kendall,39.13,162,414
86,T87,T87,Tom Byrum,38.89,112,288
87,T87,T87,Doug Dunakey,38.89,77,198
88,T87,T87,Joe Durant,38.89,105,270
89,T87,T87,Steve Elkington,38.89,84,216
90,T87,T87,Jason Gore,38.89,77,198
91,T87,T87,Dudley Hart,38.89,112,288
92,T87,T87,Steve Jones,38.89,84,216
93,T87,T87,Jeff Julian,38.89,42,108
94,T87,T87,Larry Mize,38.89,98,252
95,T87,T87,Craig Parry,38.89,77,198
96,T87,T87,Chris Riley,38.89,147,378
97,T87,T87,Vijay Singh,38.89,154,396
98,T87,T87,Steve Stricker,38.89,98,252
99,100,100,Chris DiMarco,38.66,167,432
100,101,101,Frank Nobilo,38.58,125,324
101,102,102,Tommy Tolles,38.49,97,252
102,103,103,Brent Schwarzrock,38.43,83,216
103,104,104,Joel Edwards,38.33,138,360
104,T105,T105,Brad Faxon,38.3,131,342
105,T105,T105,Charles Howell III,38.3,131,342
106,T105,T105,Mike Sposa,38.3,131,342
107,108,108,Richie Coughlan,38.27,62,162
108,109,109,Davis Love III,38.24,117,306
109,T110,T110,Kevin Johnson,38.15,103,270
110,T110,T110,Michael Muehr,38.15,103,270
111,T110,T110,Gary Nicklaus,38.15,103,270
112,T113,T113,Steve Allan,38.03,89,234
113,T113,T113,Fred Funk,38.03,178,468
114,T115,T115,Blaine McCallister,37.96,82,216
115,T115,T115,Brian Watts,37.96,82,216
116,117,117,Rocco Mediate,37.91,116,306
117,T118,T118,Jimmy Green,37.78,102,270
118,T118,T118,Greg Kraft,37.78,136,360
119,T118,T118,Franklin Langham,37.78,68,180
120,121,121,Paul Azinger,37.72,129,342
121,122,122,Jeff Brehaut,37.7,95,252
122,T123,T123,Jeremy Anderson,37.65,61,162
123,T123,T123,Ben Bates,37.65,61,162
124,T123,T123,Sean Murphy,37.65,61,162
125,126,126,Frank Lickliter II,37.63,149,396
126,T127,T127,Nick Price,37.58,115,306
127,T127,T127,Jerry Smith,37.58,115,306
128,129,129,Jesper Parnevik,37.57,142,378
129,T130,T130,Fulton Allem,37.5,54,144
130,T130,T130,John Cook,37.5,135,360
131,T130,T130,Joe Ogilvie,37.5,135,360
132,133,133,J.P. Hayes,37.41,101,270
133,134,134,Tom Pernice Jr.,37.35,121,324
134,T135,T135,Bob May,37.25,114,306
135,T135,T135,Lee Porter,37.25,114,306
136,T135,T135,Kirk Triplett,37.25,114,306
137,T138,T138,Tim Herron,37.13,127,342
138,T138,T138,Tiger Woods,37.13,127,342
139,T140,T140,Ronnie Black,37.04,60,162
140,T140,T140,Stewart Cink,37.04,140,378
141,T140,T140,Paul Stankowski,37.04,120,324
142,143,143,Pete Jordan,36.93,113,306
143,T144,T144,Briny Baird,36.87,146,396
144,T144,T144,Esteban Toledo,36.87,146,396
145,T146,T146,Doug Barron,36.81,53,144
146,T146,T146,Spike McRoy,36.81,106,288
147,148,148,Kenny Perry,36.77,139,378
148,149,149,Tom Lehman,36.73,119,324
149,T150,T150,Gabriel Hjertstedt,36.67,66,180
150,T150,T150,Joey Sindelar,36.67,66,180
151,152,152,Mathew Goggin,36.51,92,252
152,153,153,Brett Quigley,36.32,85,234
153,T154,T154,Edward Fryatt,36.3,98,270
154,T154,T154,Matt Gogel,36.3,98,270
155,T156,T156,Michael Clark II,36.11,91,252
156,T156,T156,Kent Jones,36.11,65,180
157,T156,T156,Jim McGovern,36.11,78,216
158,T156,T156,Carl Paulson,36.11,104,288
159,160,160,Tommy Armour III,35.95,110,306
160,161,161,Brian Henninger,35.86,71,198
161,162,162,Keith Clearwater,35.8,58,162
162,163,163,Ted Tryba,35.56,128,360
163,164,164,Brandt Jobe,35.49,115,324
164,T165,T165,Craig Barlow,35.32,89,252
165,T165,T165,Fred Couples,35.32,89,252
166,167,167,Brent Geiberger,35.29,108,306
167,T168,T168,Jeff Hart,35.19,95,270
168,T168,T168,Chris Perry,35.19,95,270
169,T168,T168,Duffy Waldorf,35.19,76,216
170,171,171,Scott Verplank,35.02,145,414
171,172,172,David Peoples,34.97,107,306
172,T173,T173,Billy Mayfair,34.92,132,378
173,T173,T173,Jay Williamson,34.92,88,252
174,T175,T175,Robert Gamez,34.72,50,144
175,T175,T175,Rory Sabbatini,34.72,75,216
176,177,177,Per-Ulrik Johansson,34.62,81,234
177,178,178,Robin Freeman,34.57,112,324
178,179,179,Carlos Franco,34.31,105,306
179,180,180,Chris Smith,34.17,123,360
180,T181,T181,Brandel Chamblee,34.03,98,288
181,T181,T181,Bradley Hughes,34.03,98,288
182,T181,T181,Tom Scherrer,34.03,49,144
183,184,184,Robert Allenby,33.8,146,432
184,185,185,Hal Sutton,33.59,133,396
185,T186,T186,John Daly,33.33,102,306
186,T186,T186,Ernie Els,33.33,78,234
187,T186,T186,Mark O'Meara,33.33,78,234
188,189,189,Kevin Sutherland,33.06,119,360
189,190,190,Steve Pate,32.99,95,288
190,191,191,David Duval,32.35,99,306
191,192,192,Andrew McLardy,31.82,63,198
192,193,193,Donnie Hammond,30.81,61,198
193,194,194,Kelly Grunewald,29.17,42,144
