,One-Putt_Percentage_-_Round_4_RANK THIS WEEK,One-Putt_Percentage_-_Round_4_RANK LAST WEEK,One-Putt_Percentage_-_Round_4_PLAYER NAME,One-Putt_Percentage_-_Round_4_%,One-Putt_Percentage_-_Round_4_# OF 1 PUTTS,One-Putt_Percentage_-_Round_4_# OF HOLES
106,107,107,Frank Nobilo,38.58,125,324
107,108,108,Tripp Isenhour,38.52,104,270
108,109,109,Paul Goydos,38.46,90,234
109,110,110,Jonathan Kaye,38.43,166,432
110,111,111,Scott Verplank,38.41,159,414
111,T112,T112,Bob Estes,38.3,131,342
112,T112,T112,Brad Faxon,38.3,131,342
113,T112,T112,Len Mattiace,38.3,131,342
114,T115,T115,Dudley Hart,38.15,103,270
115,T115,T115,Steve Pate,38.15,103,270
116,117,117,Russ Cochran,38.1,96,252
117,118,118,Ian Leggatt,38.03,89,234
118,T119,T119,Billy Andrade,37.96,82,216
119,T119,T119,K.J. Choi,37.96,123,324
120,121,121,David Peoples,37.91,116,306
121,122,122,Jesper Parnevik,37.83,143,378
122,123,123,Fred Funk,37.82,177,468
123,T124,T124,J.P. Hayes,37.78,102,270
124,T124,T124,Ted Tryba,37.78,136,360
125,T124,T124,Mike Weir,37.78,136,360
126,127,127,Robin Freeman,37.58,115,306
127,T128,T128,Brent Geiberger,37.5,108,288
128,T128,T128,Andrew Magee,37.5,108,288
129,T128,T128,Sean Murphy,37.5,54,144
130,T128,T128,Mark Wiebe,37.5,54,144
131,132,132,Greg Kraft,37.43,128,342
132,133,133,Duffy Waldorf,37.37,74,198
133,134,134,Kenny Perry,37.3,141,378
134,135,135,Pete Jordan,37.25,114,306
135,136,136,Scott Dunlap,37.18,87,234
136,T137,T137,Brandel Chamblee,37.04,100,270
137,T137,T137,Stewart Cink,37.04,140,378
138,T137,T137,Doug Dunakey,37.04,60,162
139,140,140,John Cook,36.94,133,360
140,T141,T141,Brandt Jobe,36.93,113,306
141,T141,T141,Davis Love III,36.93,113,306
142,T143,T143,Fred Couples,36.9,93,252
143,T143,T143,Mathew Goggin,36.9,93,252
144,T143,T143,Chris Perry,36.9,93,252
145,146,146,Shaun Micheel,36.81,106,288
146,T147,T147,Ernie Els,36.75,86,234
147,T147,T147,Sergio Garcia,36.75,86,234
148,149,149,Lee Porter,36.67,99,270
149,150,150,Stephen Ames,36.6,112,306
150,151,151,Brett Quigley,36.57,79,216
151,152,152,Mark Calcavecchia,36.46,105,288
152,T153,T153,Ronnie Black,36.42,59,162
153,T153,T153,Olin Browne,36.42,118,324
154,T153,T153,José María Olazábal,36.42,59,162
155,156,156,Jim Carter,36.23,150,414
156,T157,T157,John Daly,36.11,104,288
157,T157,T157,Joe Durant,36.11,91,252
158,T157,T157,Mark O'Meara,36.11,78,216
159,T157,T157,David Toms,36.11,143,396
160,161,161,Frank Lickliter II,35.98,136,378
161,T162,T162,David Duval,35.95,110,306
162,T162,T162,Carlos Franco,35.95,110,306
163,164,164,Brent Schwarzrock,35.86,71,198
164,165,165,Chris Riley,35.83,129,360
165,166,166,Geoff Ogilvy,35.71,45,126
166,167,167,Steve Allan,35.65,77,216
167,168,168,Steve Lowery,35.61,141,396
168,169,169,Kevin Sutherland,35.56,128,360
169,170,170,Bernhard Langer,35.32,89,252
170,171,171,Robert Allenby,35.19,152,432
171,172,172,Briny Baird,34.92,132,378
172,173,173,Tim Herron,34.88,113,324
173,T174,T174,Doug Barron,34.72,50,144
174,T174,T174,Bob Tway,34.72,150,432
175,176,176,Charles Howell III,34.21,117,342
176,177,177,Michael Clark II,34.19,80,234
177,178,178,Jerry Kelly,34.17,123,360
178,179,179,Chris DiMarco,34.03,147,432
179,180,180,Craig Parry,33.84,67,198
180,181,181,J.J. Henry,33.73,85,252
181,182,182,Jeff Hart,33.7,91,270
182,T183,T183,Tom Lehman,33.68,97,288
183,T183,T183,Carl Paulson,33.68,97,288
184,185,185,Per-Ulrik Johansson,33.33,66,198
185,186,186,Phil Mickelson,32.46,111,342
186,187,187,Marco Dawson,32.22,58,180
187,188,188,Rocco Mediate,31.85,86,270
188,189,189,Glen Hnatiuk,31.67,114,360
189,190,190,Gary Nicklaus,31.62,74,234
190,191,191,Dennis Paulson,31.2,73,234
191,192,192,Rocky Walcher,29.63,16,54
192,193,193,Bradley Hughes,28.89,78,270
193,194,194,Steve Jones,28.79,57,198
