,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
128,129,129,Lee Porter,29.27,439,15
129,T130,T130,Jeff Maggert,29.29,410,14
130,T130,T130,Chris Perry,29.29,410,14
131,T130,T130,Kenny Perry,29.29,615,21
132,T133,T133,Bob Burns,29.31,469,16
133,T133,T133,Carlos Franco,29.31,469,16
134,135,135,Paul Azinger,29.32,557,19
135,T136,T136,Sergio Garcia,29.33,352,12
136,T136,T136,Chris Tidland,29.33,352,12
137,138,138,Justin Leonard,29.35,587,20
138,T139,T139,José Coceres,29.36,323,11
139,T139,T139,Mark O'Meara,29.36,323,11
140,141,141,Sean Murphy,29.38,235,8
141,142,142,Franklin Langham,29.4,294,10
142,143,143,Robin Freeman,29.41,500,17
143,144,144,Greg Kraft,29.42,559,19
144,T145,T145,Olin Browne,29.44,530,18
145,T145,T145,Brent Geiberger,29.44,471,16
146,147,147,Scott Dunlap,29.46,383,13
147,T148,T148,Ben Bates,29.5,236,8
148,T148,T148,Larry Mize,29.5,413,14
149,T150,T150,Jeff Hart,29.53,443,15
150,T150,T150,Phil Mickelson,29.53,502,17
151,152,152,Doug Dunakey,29.56,266,9
152,T153,T153,"David Berganio, Jr.",29.57,414,14
153,T153,T153,Chris DiMarco,29.57,680,23
154,155,155,Chris Riley,29.6,592,20
155,156,156,Tim Herron,29.61,533,18
156,T157,T157,John Daly,29.63,474,16
157,T157,T157,Mark Hensby,29.63,237,8
158,T157,T157,Bob Tway,29.63,711,24
159,160,160,John Huston,29.67,356,12
160,T161,T161,Michael Clark II,29.69,386,13
161,T161,T161,Tom Lehman,29.69,475,16
162,163,163,Mathew Goggin,29.71,416,14
163,164,164,Craig Parry,29.73,327,11
164,165,165,Brandt Jobe,29.76,506,17
165,166,166,Ian Leggatt,29.77,387,13
166,167,167,Joe Durant,29.79,417,14
167,T168,T168,David Duval,29.81,477,16
168,T168,T168,Andrew Magee,29.81,477,16
169,170,170,Brent Schwarzrock,29.82,328,11
170,171,171,Robert Allenby,29.83,686,23
171,172,172,Chris Smith,29.84,567,19
172,173,173,Jerry Kelly,29.85,597,20
173,T174,T174,J.J. Henry,29.86,418,14
174,T174,T174,Geoff Ogilvy,29.86,209,7
175,176,176,Shaun Micheel,29.88,478,16
176,177,177,Ronnie Black,29.89,269,9
177,T178,T178,Carl Paulson,30.0,480,16
178,T178,T178,Rocky Walcher,30.0,90,3
179,T178,T178,Mark Wiebe,30.0,240,8
180,181,181,Jim Carter,30.04,691,23
181,182,182,Gary Nicklaus,30.08,391,13
182,T183,T183,Briny Baird,30.14,633,21
183,T183,T183,Tom Scherrer,30.14,211,7
184,185,185,Rocco Mediate,30.2,453,15
185,186,186,Charles Howell III,30.21,574,19
186,187,187,Steve Allan,30.25,363,12
187,188,188,Per-Ulrik Johansson,30.27,333,11
188,189,189,Dennis Paulson,30.46,396,13
189,190,190,Doug Barron,30.5,244,8
190,191,191,Steve Jones,30.55,336,11
191,192,192,Marco Dawson,30.7,307,10
192,193,193,Glen Hnatiuk,30.9,618,20
193,194,194,Bradley Hughes,31.2,468,15
