,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
45,T45,T45,Paul Gow,79,0.61,46,75
46,T45,T45,Jeff Hart,87,0.61,52,85
47,T45,T45,Grant Waite,78,0.61,46,76
48,T49,T49,Jeff Brehaut,80,0.6,46,77
49,T49,T49,Bill Glasson,69,0.6,39,65
50,T49,T49,Kevin Johnson,93,0.6,55,91
51,T49,T49,Ian Leggatt,84,0.6,50,84
52,T53,T53,Stewart Cink,102,0.59,57,97
53,T53,T53,Dan Forsman,81,0.59,46,78
54,T53,T53,Donnie Hammond,51,0.59,30,51
55,T53,T53,Charles Howell III,89,0.59,50,85
56,T53,T53,Sean Murphy,70,0.59,41,70
57,T58,T58,Richie Coughlan,66,0.58,38,66
58,T58,T58,Paul Stankowski,91,0.58,51,88
59,T58,T58,Jean Van de Velde,52,0.58,26,45
60,T58,T58,Jay Williamson,92,0.58,52,90
61,T62,T62,Carlos Franco,87,0.57,50,87
62,T62,T62,John Huston,64,0.57,34,60
63,T62,T62,Frank Lickliter II,102,0.57,58,102
64,T62,T62,Rocco Mediate,69,0.57,39,69
65,T62,T62,Ted Tryba,110,0.57,60,106
66,T67,T67,Robert Allenby,108,0.56,59,106
67,T67,T67,Rich Beem,91,0.56,50,89
68,T67,T67,"David Berganio, Jr.",76,0.56,41,73
69,T67,T67,Michael Clark II,87,0.56,48,85
70,T67,T67,José Coceres,60,0.56,32,57
71,T67,T67,Shaun Micheel,103,0.56,56,100
72,T73,T73,Stephen Ames,88,0.55,46,84
73,T73,T73,Jeremy Anderson,69,0.55,38,69
74,T73,T73,Edward Fryatt,93,0.55,48,88
75,T73,T73,Pete Jordan,105,0.55,57,103
76,T73,T73,Franklin Langham,63,0.55,33,60
77,T73,T73,Justin Leonard,106,0.55,54,99
78,T73,T73,Andrew Magee,97,0.55,52,94
79,T73,T73,Tom Scherrer,69,0.55,36,66
80,T81,T81,Mark Calcavecchia,81,0.54,43,79
81,T81,T81,Jim Carter,103,0.54,55,101
82,T81,T81,K.J. Choi,95,0.54,50,92
83,T81,T81,Joe Durant,80,0.54,43,80
84,T81,T81,Joel Edwards,99,0.54,53,99
85,T81,T81,Robin Freeman,105,0.54,56,103
86,T81,T81,Joe Ogilvie,110,0.54,58,108
87,T81,T81,Chris Riley,104,0.54,54,100
88,T81,T81,Duffy Waldorf,77,0.54,39,72
89,T90,T90,Steve Flesch,112,0.53,56,106
90,T90,T90,Kelly Grunewald,66,0.53,35,66
91,T90,T90,Jonathan Kaye,116,0.53,59,112
92,T90,T90,Mark Wiebe,62,0.53,33,62
93,T90,T90,Tiger Woods,76,0.53,40,76
94,T95,T95,Tom Byrum,85,0.52,44,85
95,T95,T95,Brent Geiberger,84,0.52,41,79
96,T95,T95,Jimmy Green,94,0.52,48,92
97,T95,T95,Dudley Hart,80,0.52,39,75
98,T95,T95,Kenny Perry,94,0.52,46,89
99,T95,T95,Brett Quigley,67,0.52,33,63
100,T95,T95,Jerry Smith,95,0.52,49,95
101,T102,T102,Brandel Chamblee,77,0.51,39,77
102,T102,T102,Hunter Haas,78,0.51,39,76
103,T102,T102,J.P. Hayes,76,0.51,39,76
104,T102,T102,Davis Love III,75,0.51,38,75
105,T106,T106,Sergio Garcia,64,0.5,30,60
106,T106,T106,Jay Haas,75,0.5,36,72
107,T106,T106,Greg Kraft,105,0.5,51,102
108,T106,T106,Bob May,86,0.5,40,80
109,T106,T106,Blaine McCallister,80,0.5,40,80
110,T106,T106,Joey Sindelar,69,0.5,33,66
111,T112,T112,Mark Brooks,88,0.49,43,88
112,T112,T112,Brad Elder,111,0.49,53,109
113,T112,T112,Fred Funk,118,0.49,57,117
114,T112,T112,Scott Hoch,84,0.49,41,84
115,T112,T112,Lee Janzen,96,0.49,45,92
116,T112,T112,Jim McGovern,66,0.49,31,63
117,T112,T112,Larry Mize,76,0.49,36,74
118,T112,T112,Dicky Pride,78,0.49,38,78
119,T112,T112,Hal Sutton,96,0.49,47,95
120,T112,T112,David Toms,100,0.49,47,96
121,T122,T122,Billy Andrade,82,0.48,38,79
122,T122,T122,John Daly,84,0.48,39,82
123,T122,T122,Andrew McLardy,75,0.48,36,75
124,T122,T122,Kirk Triplett,88,0.48,40,83
125,T126,T126,Craig Barlow,74,0.47,34,72
126,T126,T126,Danny Ellis,76,0.47,36,76
127,T126,T126,Tom Lehman,82,0.47,37,78
128,T126,T126,Spike McRoy,95,0.47,43,91
129,T126,T126,Gary Nicklaus,96,0.47,44,94
130,T126,T126,Mike Sposa,96,0.47,44,93
131,T132,T132,Fulton Allem,56,0.46,26,56
132,T132,T132,Tommy Armour III,93,0.46,42,91
133,T132,T132,Paul Azinger,79,0.46,36,79
134,T132,T132,Briny Baird,106,0.46,47,103
135,T132,T132,Cameron Beckman,103,0.46,46,99
136,T132,T132,Fred Couples,68,0.46,31,68
137,T132,T132,Dennis Paulson,75,0.46,34,74
138,T132,T132,Chris Tidland,83,0.46,37,80
139,140,140,Steve Jones,75,0.45,32,71
140,T141,T141,Jay Don Blake,100,0.44,42,96
141,T141,T141,Brian Henninger,81,0.44,35,79
142,T141,T141,Tim Herron,97,0.44,40,91
143,T141,T141,Steve Lowery,100,0.44,42,96
144,T141,T141,Billy Mayfair,102,0.44,44,100
145,T141,T141,Lee Porter,93,0.44,40,90
146,T141,T141,Bob Tway,109,0.44,47,106
147,T141,T141,Scott Verplank,99,0.44,43,97
148,T149,T149,Olin Browne,99,0.43,41,96
149,T149,T149,Steve Elkington,64,0.43,26,61
150,T149,T149,Phil Mickelson,85,0.43,35,82
151,T149,T149,Jesper Parnevik,91,0.43,39,91
152,T153,T153,Frank Nobilo,91,0.42,37,89
153,T153,T153,David Peoples,96,0.42,39,93
154,T153,T153,Tom Pernice Jr.,106,0.42,43,102
155,T153,T153,John Riegger,86,0.42,35,84
156,T157,T157,Stuart Appleby,105,0.41,40,98
157,T157,T157,Shigeki Maruyama,98,0.41,39,94
158,T157,T157,Craig Parry,68,0.41,26,63
159,T157,T157,Brian Watts,56,0.41,23,56
160,T157,T157,Mike Weir,86,0.41,35,86
161,T162,T162,John Cook,91,0.4,35,88
162,T162,T162,David Morland IV,88,0.4,34,86
163,T162,T162,Steve Pate,89,0.4,34,86
164,T162,T162,Scott Simpson,73,0.4,29,73
165,T166,T166,Greg Chalmers,92,0.39,35,89
166,T166,T166,Chris DiMarco,108,0.39,40,103
167,T166,T166,Brad Faxon,95,0.39,34,87
168,T166,T166,Jerry Kelly,104,0.39,39,101
169,T166,T166,Michael Muehr,94,0.39,36,92
170,T166,T166,Jeff Sluman,106,0.39,41,104
171,T172,T172,Jim Furyk,88,0.38,33,88
172,T172,T172,Craig Kanada,80,0.38,30,78
173,T172,T172,José María Olazábal,51,0.38,18,47
174,T172,T172,Willie Wood,52,0.38,20,52
175,T176,T176,Russ Cochran,76,0.37,27,73
176,T176,T176,Tripp Isenhour,92,0.37,33,89
177,T176,T176,Chris Perry,80,0.37,29,78
178,T179,T179,Matt Gogel,83,0.36,29,81
179,T179,T179,Esteban Toledo,116,0.36,41,114
180,T181,T181,Brian Gay,114,0.34,38,112
181,T181,T181,Skip Kendall,111,0.34,37,108
182,T181,T181,Steve Stricker,73,0.34,22,65
183,T184,T184,Bernhard Langer,62,0.33,20,61
184,T184,T184,Len Mattiace,98,0.33,31,95
185,T184,T184,Corey Pavin,72,0.33,23,70
186,T184,T184,Kevin Sutherland,101,0.33,32,98
187,188,188,Scott McCarron,98,0.31,29,94
188,T189,T189,Glen Day,89,0.29,24,84
189,T189,T189,Loren Roberts,84,0.29,24,84
190,191,191,David Frost,87,0.28,24,87
191,192,192,Nick Price,74,0.27,20,74
192,T193,T193,Bob Estes,91,0.26,23,88
193,T193,T193,Vijay Singh,98,0.26,24,92
