,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
128,T128,T128,Bob Tway,29.25,702,24
129,130,130,Robert Allenby,29.26,673,23
130,T131,T131,Glen Hnatiuk,29.29,615,21
131,T131,T131,Bob May,29.29,498,17
132,T131,T131,Kirk Triplett,29.29,498,17
133,T134,T134,Jim Carter,29.3,674,23
134,T134,T134,Franklin Langham,29.3,293,10
135,T136,T136,Steve Allan,29.31,381,13
136,T136,T136,Fred Funk,29.31,762,26
137,138,138,Matt Gogel,29.36,411,14
138,T139,T139,Bill Glasson,29.38,235,8
139,T139,T139,Mark Hensby,29.38,235,8
140,141,141,John Riegger,29.39,529,18
141,T142,T142,Tim Herron,29.42,559,19
142,T142,T142,Jim McGovern,29.42,353,12
143,144,144,Jeff Brehaut,29.43,412,14
144,145,145,Richie Coughlan,29.44,265,9
145,146,146,Billy Mayfair,29.45,589,20
146,147,147,Brett Quigley,29.46,383,13
147,T148,T148,Tommy Armour III,29.47,501,17
148,T148,T148,Jeff Hart,29.47,442,15
149,T150,T150,John Cook,29.5,590,20
150,T150,T150,Gabriel Hjertstedt,29.5,295,10
151,T150,T150,Mark O'Meara,29.5,354,12
152,T150,T150,Carl Paulson,29.5,472,16
153,T150,T150,Brent Schwarzrock,29.5,354,12
154,155,155,Kenny Perry,29.52,620,21
155,156,156,Jason Gore,29.55,325,11
156,T157,T157,Brandt Jobe,29.56,532,18
157,T157,T157,Tom Pernice Jr.,29.56,532,18
158,T159,T159,Ernie Els,29.58,355,12
159,T159,T159,Steve Jones,29.58,355,12
160,161,161,David Peoples,29.59,503,17
161,T162,T162,Chris Perry,29.6,444,15
162,T162,T162,Ted Tryba,29.6,592,20
163,164,164,Carlos Franco,29.69,475,16
164,T165,T165,Doug Barron,29.75,238,8
165,T165,T165,Blaine McCallister,29.75,357,12
166,167,167,Hal Sutton,29.77,655,22
167,T168,T168,Ben Bates,29.78,268,9
168,T168,T168,Sean Murphy,29.78,268,9
169,170,170,Mathew Goggin,29.79,417,14
170,171,171,Kent Jones,29.8,298,10
171,172,172,Brent Geiberger,29.82,507,17
172,173,173,Paul Stankowski,29.83,537,18
173,174,174,Kevin Johnson,29.87,448,15
174,175,175,John Daly,29.88,508,17
175,176,176,Brian Henninger,29.91,329,11
176,T177,T177,Brandel Chamblee,29.93,449,15
177,T177,T177,Edward Fryatt,29.93,449,15
178,T177,T177,Jay Williamson,29.93,419,14
179,T180,T180,David Duval,29.94,479,16
180,T180,T180,Bradley Hughes,29.94,479,16
181,T182,T182,Per-Ulrik Johansson,30.0,390,13
182,T182,T182,Tom Lehman,30.0,540,18
183,T182,T182,Tom Scherrer,30.0,240,8
184,T185,T185,Craig Barlow,30.07,421,14
185,T185,T185,Michael Clark II,30.07,421,14
186,187,187,Andrew McLardy,30.09,331,11
187,188,188,Steve Pate,30.13,482,16
188,189,189,Fred Couples,30.14,422,14
189,190,190,Chris Smith,30.15,603,20
190,191,191,Robin Freeman,30.5,549,18
191,192,192,Kelly Grunewald,30.63,245,8
192,193,193,Keith Clearwater,30.67,276,9
193,194,194,Donnie Hammond,30.91,340,11
