,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
0,1,1,Craig Kanada,27.59,745,27
1,2,2,Vijay Singh,27.78,639,23
2,3,3,Brett Quigley,27.95,531,19
3,4,4,Brian Gay,27.97,839,30
4,5,5,Glen Day,28.04,729,26
5,6,6,Mike Weir,28.09,618,22
6,7,7,Geoff Ogilvy,28.1,590,21
7,8,8,David Frost,28.15,732,26
8,9,9,Steve Elkington,28.17,507,18
9,10,10,Fulton Allem,28.2,564,20
10,T11,T11,David Duval,28.22,508,18
11,T11,T11,Brad Faxon,28.22,649,23
12,T11,T11,Scott Hoch,28.22,649,23
13,T14,T14,Shigeki Maruyama,28.24,706,25
14,T14,T14,Chris Riley,28.24,819,29
15,16,16,Jim Carter,28.26,763,27
16,17,17,Scott McCarron,28.29,679,24
17,18,18,Willie Wood,28.31,453,16
18,19,19,Phil Mickelson,28.33,595,21
19,T20,T20,Bob Estes,28.39,653,23
20,T20,T20,Jesper Parnevik,28.39,653,23
21,T20,T20,Jerry Smith,28.39,880,31
22,23,23,Edward Fryatt,28.41,824,29
23,24,24,Billy Andrade,28.44,711,25
24,T25,T25,Davis Love III,28.47,541,19
25,T25,T25,Andrew Magee,28.47,854,30
26,27,27,Larry Mize,28.48,655,23
27,28,28,Scott Simpson,28.5,627,22
28,29,29,Greg Chalmers,28.52,713,25
29,T30,T30,Cameron Beckman,28.54,799,28
30,T30,T30,Len Mattiace,28.54,799,28
31,T32,T32,Justin Leonard,28.56,771,27
32,T32,T32,Tom Pernice Jr.,28.56,914,32
33,T32,T32,Paul Stankowski,28.56,714,25
34,T35,T35,Frank Lickliter II,28.57,800,28
35,T35,T35,Mike Sposa,28.57,800,28
36,37,37,Chris DiMarco,28.58,743,26
37,38,38,David Morland IV,28.61,801,28
38,T39,T39,Jay Don Blake,28.62,830,29
39,T39,T39,Brad Elder,28.62,973,34
40,T39,T39,José María Olazábal,28.62,372,13
41,42,42,K.J. Choi,28.64,802,28
42,43,43,Lee Porter,28.66,831,29
43,44,44,Scott Verplank,28.67,688,24
44,T45,T45,Sergio Garcia,28.69,459,16
45,T45,T45,Brian Watts,28.69,459,16
46,47,47,Pete Jordan,28.71,1005,35
47,T48,T48,Sean Murphy,28.74,776,27
48,T48,T48,Nick Price,28.74,546,19
49,50,50,Joe Ogilvie,28.75,920,32
50,51,51,Steve Stricker,28.76,489,17
51,T52,T52,Mark Brooks,28.77,748,26
52,T52,T52,Russ Cochran,28.77,633,22
53,54,54,Mark O'Meara,28.79,547,19
54,55,55,Spike McRoy,28.83,865,30
55,T56,T56,Olin Browne,28.86,837,29
56,T56,T56,Tripp Isenhour,28.86,837,29
57,T56,T56,Steve Pate,28.86,808,28
58,T59,T59,Doug Dunakey,28.87,895,31
59,T59,T59,Brent Geiberger,28.87,664,23
60,T59,T59,Bernhard Langer,28.87,433,15
61,T62,T62,Loren Roberts,28.88,693,24
62,T62,T62,Ted Tryba,28.88,924,32
63,T64,T64,Brian Henninger,28.89,809,28
64,T64,T64,Kevin Sutherland,28.89,780,27
65,T66,T66,Michael Clark II,28.9,838,29
66,T66,T66,Greg Kraft,28.9,896,31
67,68,68,Craig Barlow,28.91,636,22
68,69,69,Stuart Appleby,28.92,752,26
69,T70,T70,Danny Ellis,28.93,781,27
70,T70,T70,Blaine McCallister,28.93,810,28
71,72,72,Michael Muehr,28.94,897,31
72,T73,T73,Harrison Frazar,28.96,695,24
73,T73,T73,Jim Furyk,28.96,666,23
74,T73,T73,Jason Gore,28.96,811,28
75,76,76,Steve Allan,28.97,869,30
76,T77,T77,Tommy Armour III,29.0,870,30
77,T77,T77,Paul Azinger,29.0,580,20
78,T77,T77,Ronnie Black,29.0,493,17
79,T77,T77,Jay Haas,29.0,580,20
80,T77,T77,Jonathan Kaye,29.0,899,31
81,T77,T77,J.L. Lewis,29.0,870,30
82,T77,T77,Andrew McLardy,29.0,754,26
83,T77,T77,Corey Pavin,29.0,580,20
