,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
133,T132,T132,Pete Jordan,3.33,21,630
134,T132,T132,Rocco Mediate,3.33,12,360
135,T132,T132,Paul Stankowski,3.33,15,450
136,137,137,Bob May,3.38,14,414
137,138,138,Ben Bates,3.4,11,324
138,T139,T139,Andrew McLardy,3.42,16,468
139,T139,T139,David Toms,3.42,16,468
140,141,141,Frank Lickliter II,3.45,18,522
141,142,142,Jimmy Green,3.47,20,576
142,143,143,Neal Lancaster,3.49,22,630
143,144,144,Carlos Franco,3.5,17,486
144,145,145,Tiger Woods,3.51,12,342
145,146,146,Glen Hnatiuk,3.52,19,540
146,147,147,K.J. Choi,3.57,18,504
147,148,148,Brent Schwarzrock,3.61,13,360
148,T149,T149,Harrison Frazar,3.7,16,432
149,T149,T149,Jeff Hart,3.7,18,486
150,T149,T149,Tom Lehman,3.7,14,378
151,T149,T149,Sean Murphy,3.7,18,486
152,153,153,Bob Burns,3.77,19,504
153,154,154,Duffy Waldorf,3.78,17,450
154,155,155,Mark Calcavecchia,3.79,15,396
155,156,156,Brandt Jobe,3.83,20,522
156,157,157,Shaun Micheel,3.87,23,594
157,T158,T158,Jeremy Anderson,3.91,19,486
158,T158,T158,Robert Damron,3.91,19,486
159,160,160,Per-Ulrik Johansson,3.97,20,504
160,161,161,John Huston,4.01,13,324
161,162,162,Joe Ogilvie,4.04,24,594
162,163,163,Rocky Walcher,4.06,19,468
163,164,164,Tommy Tolles,4.07,22,540
164,165,165,Keith Clearwater,4.11,17,414
165,166,166,Stewart Cink,4.12,20,486
166,T167,T167,Robert Allenby,4.17,21,504
167,T167,T167,Jason Gore,4.17,21,504
168,169,169,"Dave Stockton, Jr.",4.23,16,378
169,T170,T170,Ronnie Black,4.25,13,306
170,T170,T170,Jay Williamson,4.25,26,612
171,172,172,Rich Beem,4.26,23,540
172,T173,T173,Mark Brooks,4.32,21,486
173,T173,T173,J.J. Henry,4.32,21,486
174,175,175,Garrett Willis,4.34,25,576
175,176,176,Charles Howell III,4.35,18,414
176,T177,T177,Ben Ferguson,4.41,23,522
177,T177,T177,Craig Perks,4.41,23,522
178,179,179,J.L. Lewis,4.44,24,540
179,180,180,Rory Sabbatini,4.55,18,396
180,181,181,Kent Jones,4.56,23,504
181,182,182,Ernie Els,4.58,14,306
182,183,183,Joel Edwards,4.63,25,540
183,184,184,Doug Barron,4.67,21,450
184,185,185,Woody Austin,4.71,28,594
185,186,186,Cliff Kresge,4.81,26,540
186,187,187,Bradley Hughes,4.86,28,576
187,188,188,Paul Goydos,4.96,25,504
188,189,189,Marco Dawson,4.97,17,342
189,190,190,Gabriel Hjertstedt,4.98,26,522
190,191,191,Scott Dunlap,5.14,25,486
191,192,192,Jeff Julian,5.3,21,396
192,193,193,Brian Wilson,5.37,29,540
193,194,194,Robert Gamez,5.81,23,396
