,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
51,T52,T52,Mark Calcavecchia,28.76,604,21
52,T52,T52,Joel Edwards,28.76,834,29
53,54,54,Brent Geiberger,28.77,633,22
54,T55,T55,Steve Jones,28.78,662,23
55,T55,T55,Loren Roberts,28.78,662,23
56,T57,T57,Mark Brooks,28.8,720,25
57,T57,T57,Craig Parry,28.8,576,20
58,59,59,"David Berganio, Jr.",28.81,605,21
59,T60,T60,Bob Estes,28.83,663,23
60,T60,T60,Dan Forsman,28.83,692,24
61,T60,T60,Harrison Frazar,28.83,692,24
62,T60,T60,Edward Fryatt,28.83,865,30
63,T60,T60,Jay Williamson,28.83,865,30
64,65,65,Jay Haas,28.85,577,20
65,66,66,Frank Lickliter II,28.86,808,28
66,T67,T67,Brad Elder,28.88,982,34
67,T67,T67,Dicky Pride,28.88,722,25
68,T69,T69,Cameron Beckman,28.93,810,28
69,T69,T69,Jay Don Blake,28.93,839,29
70,71,71,"Dave Stockton, Jr.",28.95,608,21
71,T72,T72,K.J. Choi,28.96,811,28
72,T72,T72,Robert Damron,28.96,753,26
73,T72,T72,Kaname Yokoo,28.96,753,26
74,T75,T75,Ernie Els,29.0,464,16
75,T75,T75,Jimmy Green,29.0,928,32
76,T75,T75,Steve Lowery,29.0,754,26
77,T75,T75,Kirk Triplett,29.0,667,23
78,T79,T79,Olin Browne,29.03,842,29
79,T79,T79,Greg Kraft,29.03,900,31
80,T81,T81,Tom Byrum,29.04,726,25
81,T81,T81,Paul Goydos,29.04,813,28
82,T81,T81,Kent Jones,29.04,813,28
83,T81,T81,Rocky Walcher,29.04,755,26
84,T85,T85,Paul Azinger,29.05,581,20
85,T85,T85,Franklin Langham,29.05,581,20
86,87,87,Joe Durant,29.08,698,24
87,88,88,Scott Verplank,29.09,669,23
88,T89,T89,Glen Hnatiuk,29.1,873,30
89,T89,T89,Andrew Magee,29.1,873,30
90,T91,T91,David Duval,29.11,524,18
91,T91,T91,Steve Pate,29.11,786,27
92,93,93,Billy Andrade,29.12,728,25
93,T94,T94,John Cook,29.13,670,23
94,T94,T94,Michael Muehr,29.13,903,31
95,T96,T96,Fulton Allem,29.15,583,20
96,T96,T96,Danny Ellis,29.15,787,27
97,T98,T98,Stephen Ames,29.17,671,23
98,T98,T98,Greg Chalmers,29.17,700,24
99,T98,T98,Steve Flesch,29.17,846,29
100,T98,T98,Scott McCarron,29.17,700,24
101,T102,T102,Craig Barlow,29.18,642,22
102,T102,T102,Robin Freeman,29.18,963,33
103,104,104,Kevin Sutherland,29.19,788,27
104,105,105,Paul Gow,29.2,730,25
105,106,106,Jerry Kelly,29.21,847,29
106,T107,T107,Marco Dawson,29.22,526,18
107,T107,T107,Jim Furyk,29.22,672,23
108,T107,T107,Chris Tidland,29.22,789,27
109,T110,T110,J.P. Hayes,29.23,643,22
110,T110,T110,Andrew McLardy,29.23,760,26
111,112,112,Kelly Grunewald,29.24,731,25
112,113,113,Ronnie Black,29.25,468,16
113,114,114,Larry Mize,29.26,673,23
114,T115,T115,Kevin Johnson,29.27,878,30
115,T115,T115,Sean Murphy,29.27,761,26
116,117,117,Gabriel Hjertstedt,29.28,849,29
117,118,118,Mark Hensby,29.3,791,27
118,119,119,Scott Dunlap,29.31,762,26
119,120,120,Brian Henninger,29.32,821,28
120,T121,T121,Tommy Armour III,29.33,880,30
121,T121,T121,Briny Baird,29.33,880,30
122,T121,T121,Spike McRoy,29.33,880,30
123,124,124,Ted Tryba,29.34,939,32
124,T125,T125,Bradley Hughes,29.35,910,31
125,T125,T125,Frank Nobilo,29.35,763,26
126,T125,T125,Corey Pavin,29.35,587,20
127,T128,T128,Woody Austin,29.36,969,33
128,T128,T128,Paul Stankowski,29.36,734,25
129,T130,T130,Jeremy Anderson,29.38,764,26
130,T130,T130,Chris Smith,29.38,852,29
131,T132,T132,Keith Clearwater,29.39,676,23
132,T132,T132,Vijay Singh,29.39,676,23
133,T134,T134,Bill Glasson,29.4,735,25
134,T134,T134,Cliff Kresge,29.4,882,30
135,T136,T136,Steve Elkington,29.41,500,17
136,T136,T136,Tim Herron,29.41,794,27
137,T138,T138,Pete Jordan,29.42,971,33
138,T138,T138,David Toms,29.42,706,24
139,T140,T140,Rich Beem,29.45,854,29
140,T140,T140,Neal Lancaster,29.45,913,31
141,T140,T140,Mike Weir,29.45,648,22
142,143,143,Mike Sposa,29.46,825,28
143,144,144,Davis Love III,29.47,560,19
144,T145,T145,Bob Burns,29.5,826,28
145,T145,T145,Richie Coughlan,29.5,708,24
146,T147,T147,Jeff Brehaut,29.52,738,25
147,T147,T147,Jeff Hart,29.52,797,27
148,T149,T149,John Huston,29.53,502,17
149,T149,T149,J.L. Lewis,29.53,886,30
150,T151,T151,Stewart Cink,29.54,768,26
151,T151,T151,Jason Gore,29.54,827,28
152,T151,T151,Jeff Maggert,29.54,768,26
153,T151,T151,José María Olazábal,29.54,384,13
154,155,155,Brian Wilson,29.55,857,29
155,T156,T156,Fred Couples,29.56,532,18
156,T156,T156,Carlos Franco,29.56,739,25
157,T156,T156,Tiger Woods,29.56,532,18
158,159,159,Scott Hoch,29.57,680,23
159,160,160,Garrett Willis,29.58,917,31
160,161,161,Robert Gamez,29.59,651,22
161,T162,T162,Grant Waite,29.6,740,25
162,T162,T162,Mark Wiebe,29.6,592,20
163,164,164,Joey Sindelar,29.62,622,21
164,T165,T165,Doug Dunakey,29.63,889,30
165,T165,T165,Shaun Micheel,29.63,948,32
166,T167,T167,Donnie Hammond,29.64,415,14
167,T167,T167,Bob May,29.64,652,22
168,T169,T169,John Riegger,29.65,682,23
169,T169,T169,Duffy Waldorf,29.65,682,23
170,171,171,Tom Scherrer,29.68,742,25
171,172,172,Carl Paulson,29.69,861,29
172,T173,T173,Robert Allenby,29.7,802,27
173,T173,T173,Charles Howell III,29.7,683,23
174,T173,T173,Gary Nicklaus,29.7,980,33
175,176,176,Geoff Ogilvy,29.71,624,21
176,177,177,Michael Clark II,29.72,862,29
177,178,178,David Peoples,29.75,833,28
178,179,179,Ben Ferguson,29.76,863,29
179,180,180,Tommy Tolles,29.8,894,30
180,181,181,Ian Leggatt,29.82,835,28
181,182,182,Ben Bates,29.83,537,18
182,T183,T183,Bob Tway,29.86,836,28
183,T183,T183,Jean Van de Velde,29.86,418,14
184,T185,T185,Dudley Hart,29.9,598,20
185,T185,T185,Brandt Jobe,29.9,867,29
186,187,187,Chris Perry,30.0,690,23
187,188,188,Mathew Goggin,30.03,961,32
188,189,189,Rory Sabbatini,30.1,602,20
189,190,190,Hal Sutton,30.16,754,25
190,191,191,J.J. Henry,30.19,815,27
191,192,192,Brent Schwarzrock,30.3,606,20
192,193,193,Tom Lehman,30.33,637,21
193,194,194,Per-Ulrik Johansson,30.61,857,28
