,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Jordan Spieth,80,4.38,184,42
1,2,2,Steve Stricker,53,4.45,129,29
2,3,3,Gary Woodland,95,4.46,401,90
3,T4,T4,Roberto Castro,97,4.47,429,96
4,T4,T4,Jason Day,76,4.47,246,55
5,T4,T4,Tony Finau,95,4.47,407,91
6,T4,T4,Rory McIlroy,69,4.47,228,51
7,T4,T4,Jimmy Walker,85,4.47,295,66
8,9,9,Charles Howell III,91,4.51,456,101
9,T10,T10,Charley Hoffman,91,4.53,439,97
10,T10,T10,Andrew Loupe,75,4.53,317,70
11,12,12,Matt Jones,83,4.54,413,91
12,T13,T13,Alex Cejka,71,4.55,341,75
13,T13,T13,Robert Garrigus,69,4.55,378,83
14,T13,T13,Mark Hubbard,101,4.55,396,87
15,T13,T13,Matt Kuchar,100,4.55,282,62
16,T13,T13,Scott Piercy,87,4.55,523,115
17,T13,T13,Bubba Watson,72,4.55,314,69
18,T19,T19,Brian Harman,104,4.56,584,128
19,T19,T19,Zach Johnson,90,4.56,351,77
20,T19,T19,Webb Simpson,70,4.56,324,71
21,T19,T19,Justin Thomas,99,4.56,365,80
22,T19,T19,Michael Thompson,71,4.56,292,64
23,24,24,Sergio Garcia,54,4.57,224,49
24,T25,T25,Chad Campbell,90,4.58,362,79
25,T25,T25,Dustin Johnson,87,4.58,165,36
26,T25,T25,Troy Merritt,77,4.58,486,106
27,T25,T25,Seung-Yul Noh,85,4.58,362,79
28,T25,T25,Chris Stroud,82,4.58,403,88
29,T25,T25,Cameron Tringale,81,4.58,435,95
30,T31,T31,Erik Compton,65,4.59,289,63
31,T31,T31,Graham DeLaet,70,4.59,211,46
32,T31,T31,Smylie Kaufman,91,4.59,399,87
33,T31,T31,D.H. Lee,61,4.59,294,64
34,T31,T31,Phil Mickelson,75,4.59,211,46
35,T31,T31,Francesco Molinari,64,4.59,234,51
36,T31,T31,Justin Rose,65,4.59,248,54
37,T38,T38,Aaron Baddeley,93,4.6,373,81
38,T38,T38,Freddie Jacobson,86,4.6,331,72
39,T38,T38,Ben Martin,92,4.6,506,110
40,T38,T38,Louis Oosthuizen,63,4.6,230,50
41,T38,T38,Hudson Swafford,104,4.6,520,113
42,T43,T43,Russell Knox,92,4.61,429,93
43,T43,T43,Brett Stegmaier,87,4.61,383,83
44,T45,T45,Jonas Blixt,79,4.62,328,71
45,T45,T45,Jim Furyk,52,4.62,171,37
46,T45,T45,Luke Guthrie,57,4.62,240,52
47,T45,T45,Jim Herman,93,4.62,494,107
48,T45,T45,Brooks Koepka,75,4.62,268,58
49,T45,T45,William McGirt,98,4.62,517,112
50,T45,T45,John Senden,88,4.62,480,104
51,T45,T45,Brendan Steele,88,4.62,393,85
52,T45,T45,Jhonattan Vegas,97,4.62,439,95
53,T45,T45,Boo Weekley,83,4.62,462,100
54,T55,T55,Patton Kizzire,93,4.63,431,93
55,T55,T55,Jamie Lovemark,91,4.63,380,82
56,T55,T55,Bryce Molder,80,4.63,421,91
57,T55,T55,Kevin Streelman,82,4.63,435,94
