,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Dustin Johnson,33.43,702,21
1,2,2,Sergio Garcia,34.36,481,14
2,3,3,Charles Howell III,34.44,861,25
3,T4,T4,Charley Hoffman,34.48,862,25
4,T4,T4,Scott Piercy,34.48,793,23
5,6,6,Justin Rose,34.53,587,17
6,7,7,Francesco Molinari,34.56,622,18
7,8,8,Ryan Palmer,34.61,796,23
8,9,9,Tim Wilkinson,34.62,727,21
9,T10,T10,Retief Goosen,34.63,554,16
10,T10,T10,Danny Lee,34.63,935,27
11,12,12,Jamie Lovemark,34.67,936,27
12,T13,T13,Jason Dufner,34.7,937,27
13,T13,T13,Jordan Spieth,34.7,694,20
14,15,15,Brian Harman,34.71,1076,31
15,T16,T16,Hideki Matsuyama,34.73,764,22
16,T16,T16,Steve Stricker,34.73,521,15
17,18,18,Alex Cejka,34.76,730,21
18,19,19,Johnson Wagner,34.77,904,26
19,20,20,Bubba Watson,34.78,626,18
20,21,21,Gary Woodland,34.8,870,25
21,22,22,Adam Hadwin,34.81,940,27
22,23,23,Rory McIlroy,34.82,592,17
23,T24,T24,Jonas Blixt,34.84,871,25
24,T24,T24,Jason Day,34.84,662,19
25,T26,T26,Kevin Chappell,34.85,941,27
26,T26,T26,Freddie Jacobson,34.85,906,26
27,T26,T26,Kevin Kisner,34.85,906,26
28,T26,T26,Henrik Norlander,34.85,697,20
29,30,30,Jim Furyk,34.86,488,14
30,T31,T31,Martin Laird,34.87,802,23
31,T31,T31,David Lingmerth,34.87,802,23
32,T33,T33,Brendan Steele,34.88,837,24
33,T33,T33,Vaughn Taylor,34.88,837,24
34,T35,T35,Billy Horschel,34.89,663,19
35,T35,T35,Patrick Reed,34.89,942,27
36,T35,T35,Adam Scott,34.89,663,19
37,38,38,Rickie Fowler,34.91,768,22
38,39,39,Kevin Na,34.92,873,25
39,40,40,Scott Brown,34.93,943,27
40,T41,T41,Branden Grace,34.94,594,17
41,T41,T41,Andrew Landry,34.94,594,17
42,T43,T43,Ricky Barnes,34.96,979,28
43,T43,T43,Patton Kizzire,34.96,909,26
44,T43,T43,Colt Knost,34.96,874,25
45,T43,T43,Marc Leishman,34.96,839,24
46,T43,T43,Jimmy Walker,34.96,839,24
47,48,48,Si Woo Kim,34.97,1154,33
48,T49,T49,Jason Bohn,35.0,735,21
49,T49,T49,Luke Donald,35.0,805,23
50,T49,T49,Anirban Lahiri,35.0,700,20
51,T52,T52,Whee Kim,35.04,911,26
52,T52,T52,Sean O'Hair,35.04,946,27
53,T52,T52,Camilo Villegas,35.04,911,26
54,55,55,Scott Langley,35.05,736,21
55,56,56,Brett Stegmaier,35.07,947,27
56,57,57,Bryce Molder,35.08,877,25
57,T58,T58,Bill Haas,35.09,807,23
58,T58,T58,Ryan Moore,35.09,772,22
59,T60,T60,Ángel Cabrera,35.1,737,21
60,T60,T60,Robert Garrigus,35.1,702,20
61,T60,T60,David Hearn,35.1,1018,29
62,63,63,Ben Crane,35.12,878,25
63,64,64,William McGirt,35.14,984,28
64,T65,T65,Tyler Aldridge,35.15,949,27
65,T65,T65,Roberto Castro,35.15,949,27
66,T65,T65,Scott Stallings,35.15,914,26
67,T65,T65,Brian Stuard,35.15,703,20
68,T69,T69,Brendon de Jonge,35.17,1020,29
69,T69,T69,Zach Johnson,35.17,809,23
70,T69,T69,Cameron Tringale,35.17,844,24
71,T72,T72,Tony Finau,35.18,985,28
72,T72,T72,Hiroshi Iwata,35.18,985,28
73,T72,T72,George McNeill,35.18,774,22
74,T75,T75,Paul Casey,35.19,739,21
75,T75,T75,Seung-Yul Noh,35.19,950,27
76,T77,T77,Zac Blair,35.2,1056,30
77,T77,T77,Webb Simpson,35.2,704,20
78,T79,T79,Chad Campbell,35.21,986,28
79,T79,T79,Scott Pinckney,35.21,986,28
80,T81,T81,Keegan Bradley,35.23,916,26
81,T81,T81,Jon Curran,35.23,1057,30
82,T81,T81,Spencer Levin,35.23,1092,31
83,T84,T84,Chesson Hadley,35.27,917,26
84,T84,T84,James Hahn,35.27,917,26
