,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Jimmy Walker,63.0,63,1
1,T2,T2,Ken Duke,65.0,65,1
2,T2,T2,Jamie Lovemark,65.0,130,2
3,4,4,Matt Kuchar,65.5,131,2
4,5,5,Luke Guthrie,66.0,66,1
5,6,6,Kevin Na,66.33,199,3
6,T7,T7,Bronson Burgoon,67.0,201,3
7,T7,T7,Jason Day,67.0,134,2
8,T7,T7,Charles Howell III,67.0,134,2
9,T7,T7,Chris Kirk,67.0,134,2
10,T7,T7,Marc Leishman,67.0,201,3
11,T7,T7,Ryan Moore,67.0,67,1
12,T7,T7,D.A. Points,67.0,67,1
13,T7,T7,Kyle Reifers,67.0,67,1
14,T7,T7,Charl Schwartzel,67.0,134,2
15,T7,T7,Scott Stallings,67.0,67,1
16,17,17,Padraig Harrington,67.75,271,4
17,T18,T18,Keegan Bradley,68.0,68,1
18,T18,T18,Russell Henley,68.0,68,1
19,T18,T18,J.B. Holmes,68.0,68,1
20,T18,T18,Phil Mickelson,68.0,136,2
21,T18,T18,Bryce Molder,68.0,136,2
22,T18,T18,Scott Pinckney,68.0,68,1
23,T18,T18,Adam Scott,68.0,68,1
24,T18,T18,Webb Simpson,68.0,68,1
25,T18,T18,Cameron Tringale,68.0,68,1
26,T18,T18,Tyrone Van Aswegen,68.0,272,4
27,28,28,Ben Martin,68.17,409,6
28,T29,T29,Scott Brown,68.2,341,5
29,T29,T29,Daniel Summerhays,68.2,341,5
30,31,31,Shawn Stefani,68.25,273,4
31,T32,T32,Roberto Castro,68.33,205,3
32,T32,T32,Ben Crane,68.33,205,3
33,34,34,Ricky Barnes,68.4,342,5
34,T35,T35,Jason Dufner,68.5,274,4
35,T35,T35,Luke List,68.5,137,2
36,T35,T35,Patrick Rodgers,68.5,137,2
37,T35,T35,Robert Streb,68.5,137,2
38,T35,T35,Mark Wilson,68.5,274,4
39,40,40,Vaughn Taylor,68.67,206,3
40,T41,T41,Abraham Ancer,69.0,138,2
41,T41,T41,Blayne Barber,69.0,69,1
42,T41,T41,Daniel Berger,69.0,138,2
43,T41,T41,Graham DeLaet,69.0,69,1
44,T41,T41,Lucas Glover,69.0,138,2
45,T41,T41,Andres Gonzales,69.0,207,3
46,T41,T41,Hiroshi Iwata,69.0,207,3
47,T41,T41,David Lingmerth,69.0,345,5
48,T41,T41,Rory Sabbatini,69.0,207,3
49,T41,T41,Brett Stegmaier,69.0,138,2
50,T41,T41,Brian Stuard,69.0,69,1
51,T52,T52,Tom Hoge,69.25,277,4
52,T52,T52,Nick Taylor,69.25,277,4
53,T54,T54,Stuart Appleby,69.33,208,3
54,T54,T54,Zach Johnson,69.33,208,3
55,T54,T54,Francesco Molinari,69.33,208,3
56,T54,T54,Henrik Norlander,69.33,208,3
57,T54,T54,Steve Stricker,69.33,208,3
58,T59,T59,Martin Laird,69.4,347,5
59,T59,T59,Peter Malnati,69.4,347,5
60,T61,T61,Fabián Gómez,69.5,139,2
61,T61,T61,Branden Grace,69.5,139,2
62,T61,T61,Smylie Kaufman,69.5,139,2
63,T61,T61,Si Woo Kim,69.5,139,2
64,T61,T61,John Senden,69.5,139,2
65,T61,T61,Steve Wheatcroft,69.5,139,2
66,T67,T67,David Hearn,69.67,209,3
67,T67,T67,Billy Horschel,69.67,209,3
68,T67,T67,Chez Reavie,69.67,209,3
69,70,70,Tim Wilkinson,69.86,489,7
70,T71,T71,Tyler Aldridge,70.0,140,2
71,T71,T71,Zac Blair,70.0,350,5
72,T71,T71,D.H. Lee,70.0,70,1
73,T71,T71,Carlos Ortiz,70.0,140,2
74,T71,T71,Jordan Spieth,70.0,70,1
75,76,76,Aaron Baddeley,70.17,421,6
76,T77,T77,Erik Compton,70.2,351,5
77,T77,T77,Freddie Jacobson,70.2,351,5
78,T77,T77,Jason Kokrak,70.2,351,5
79,80,80,Chad Collins,70.25,281,4
80,T81,T81,Jim Herman,70.33,211,3
81,T81,T81,Danny Lee,70.33,211,3
82,T81,T81,Rob Oppenheim,70.33,211,3
83,T81,T81,Jeff Overton,70.33,211,3
84,T85,T85,Luke Donald,70.5,141,2
85,T85,T85,Charley Hoffman,70.5,141,2
86,T85,T85,Kevin Kisner,70.5,141,2
87,T85,T85,Will MacKenzie,70.5,282,4
88,T85,T85,David Toms,70.5,141,2
89,T90,T90,Thomas Aiken,70.67,212,3
90,T90,T90,K.J. Choi,70.67,212,3
91,T90,T90,Sung Kang,70.67,212,3
92,T90,T90,Michael Thompson,70.67,212,3
93,T94,T94,Jason Bohn,70.75,283,4
94,T94,T94,Harris English,70.75,283,4
95,T96,T96,Stewart Cink,71.0,355,5
96,T96,T96,Brendon de Jonge,71.0,426,6
97,T96,T96,Tony Finau,71.0,71,1
98,T96,T96,Bill Haas,71.0,142,2
99,T96,T96,Chesson Hadley,71.0,142,2
100,T96,T96,Billy Hurley III,71.0,213,3
101,T96,T96,Russell Knox,71.0,213,3
102,T96,T96,Anirban Lahiri,71.0,71,1
103,T96,T96,Andrew Landry,71.0,71,1
104,T96,T96,Steve Marino,71.0,71,1
105,T96,T96,William McGirt,71.0,213,3
106,T96,T96,Troy Merritt,71.0,142,2
107,T96,T96,Sean O'Hair,71.0,355,5
108,T96,T96,Ryan Palmer,71.0,71,1
109,T96,T96,Scott Piercy,71.0,355,5
110,T96,T96,Vijay Singh,71.0,213,3
111,T96,T96,Kyle Stanley,71.0,213,3
112,T96,T96,Johnson Wagner,71.0,213,3
113,114,114,Mark Hubbard,71.17,427,6
114,115,115,Michael Kim,71.2,356,5
115,T116,T116,Adam Hadwin,71.33,214,3
116,T116,T116,Chris Stroud,71.33,214,3
117,T116,T116,Hudson Swafford,71.33,214,3
118,T116,T116,Bubba Watson,71.33,214,3
119,120,120,Jon Curran,71.4,357,5
120,T121,T121,Derek Ernst,71.5,143,2
121,T121,T121,Colt Knost,71.5,143,2
122,T121,T121,Scott Langley,71.5,143,2
123,T121,T121,Seung-Yul Noh,71.5,286,4
124,T121,T121,Kevin Streelman,71.5,143,2
125,T121,T121,Justin Thomas,71.5,143,2
126,127,127,Cameron Smith,71.67,215,3
127,128,128,Chad Campbell,71.75,287,4
128,T129,T129,Alex Cejka,72.0,72,1
129,T129,T129,Kevin Chappell,72.0,72,1
130,T129,T129,Retief Goosen,72.0,288,4
131,T129,T129,Jason Gore,72.0,216,3
132,T129,T129,Emiliano Grillo,72.0,72,1
133,T129,T129,Morgan Hoffmann,72.0,72,1
134,T129,T129,Shane Lowry,72.0,144,2
135,T129,T129,Brandt Snedeker,72.0,144,2
136,T129,T129,Boo Weekley,72.0,144,2
137,T138,T138,Derek Fathauer,72.5,145,2
138,T138,T138,J.J. Henry,72.5,435,6
139,T138,T138,Matt Jones,72.5,145,2
140,T138,T138,Wes Roach,72.5,145,2
141,T138,T138,Jhonattan Vegas,72.5,290,4
142,143,143,Greg Owen,72.8,364,5
143,T144,T144,Ernie Els,73.0,292,4
144,T144,T144,Rhein Gibson,73.0,146,2
145,T144,T144,Jerry Kelly,73.0,73,1
146,T144,T144,Martin Piller,73.0,73,1
147,T148,T148,Brian Harman,73.33,220,3
148,T148,T148,Whee Kim,73.33,220,3
149,T148,T148,Hunter Mahan,73.33,220,3
150,151,151,John Huh,73.5,147,2
151,T152,T152,George McNeill,74.0,74,1
152,T152,T152,Geoff Ogilvy,74.0,148,2
153,T152,T152,Brendan Steele,74.0,148,2
154,T152,T152,Brendon Todd,74.0,74,1
155,T156,T156,Robert Garrigus,75.0,75,1
156,T156,T156,Kelly Kraft,75.0,75,1
157,T156,T156,Spencer Levin,75.0,150,2
158,T156,T156,Rory McIlroy,75.0,75,1
159,T160,T160,Ángel Cabrera,75.5,151,2
160,T160,T160,Willy Wilcox,75.5,151,2
161,T162,T162,Paul Casey,76.0,76,1
162,T162,T162,James Hahn,76.0,304,4
163,T162,T162,Andrew Loupe,76.0,152,2
164,T162,T162,Rod Pampling,76.0,76,1
165,166,166,Dustin Johnson,77.0,77,1
166,167,167,Justin Rose,78.0,78,1
167,168,168,Steven Bowditch,80.0,160,2
168,169,169,Patrick Reed,81.0,81,1
169,170,170,Patton Kizzire,82.0,82,1
170,171,171,Jonas Blixt,83.0,83,1
