,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
56,T43,T43,Brendan Steele,88,7,280,1.0
57,T43,T43,Kevin Streelman,82,7,284,3.0
58,T43,T43,Michael Thompson,71,7,218,4.0
59,T43,T43,Cameron Tringale,81,7,262,1.0
60,T43,T43,Steve Wheatcroft,85,7,262,3.0
61,T62,T62,Aaron Baddeley,93,6,294,2.0
62,T62,T62,Blayne Barber,84,6,248,2.0
63,T62,T62,Keegan Bradley,82,6,256,
64,T62,T62,Scott Brown,88,6,289,1.0
65,T62,T62,Roberto Castro,97,6,320,1.0
66,T62,T62,Stewart Cink,61,6,186,1.0
67,T62,T62,Graham DeLaet,70,6,222,
68,T62,T62,Ernie Els,66,6,210,2.0
69,T62,T62,Harris English,97,6,295,1.0
70,T62,T62,Rickie Fowler,80,6,248,1.0
71,T62,T62,Robert Garrigus,69,6,203,3.0
72,T62,T62,Adam Hadwin,93,6,302,2.0
73,T62,T62,Russell Henley,76,6,234,
74,T62,T62,Kelly Kraft,63,6,196,1.0
75,T62,T62,Anirban Lahiri,72,6,224,
76,T62,T62,Marc Leishman,89,6,270,1.0
77,T62,T62,Spencer Levin,104,6,322,1.0
78,T62,T62,Luke List,79,6,250,3.0
79,T62,T62,William McGirt,98,6,312,1.0
80,T62,T62,Bryce Molder,80,6,260,3.0
81,T62,T62,Geoff Ogilvy,63,6,196,
82,T62,T62,Greg Owen,85,6,257,1.0
83,T62,T62,Shawn Stefani,91,6,270,1.0
84,T62,T62,Brett Stegmaier,87,6,264,1.0
85,T62,T62,Tyrone Van Aswegen,105,6,321,
86,T62,T62,Dawie van der Walt,72,6,224,1.0
87,T62,T62,Camilo Villegas,83,6,255,1.0
88,T62,T62,Boo Weekley,83,6,262,
89,T90,T90,Paul Casey,77,5,236,
90,T90,T90,K.J. Choi,73,5,248,
91,T90,T90,Derek Ernst,59,5,189,
92,T90,T90,Sergio Garcia,54,5,166,2.0
93,T90,T90,Lucas Glover,75,5,246,1.0
94,T90,T90,Luke Guthrie,57,5,178,1.0
95,T90,T90,James Hahn,85,5,274,
96,T90,T90,John Huh,86,5,272,3.0
97,T90,T90,Whee Kim,82,5,253,2.0
98,T90,T90,Chris Kirk,90,5,272,2.0
99,T90,T90,Patton Kizzire,93,5,286,1.0
100,T90,T90,Jason Kokrak,89,5,284,1.0
101,T90,T90,Jamie Lovemark,91,5,306,1.0
102,T90,T90,Phil Mickelson,75,5,230,1.0
103,T90,T90,Seung-Yul Noh,85,5,249,1.0
104,T90,T90,Sean O'Hair,89,5,278,
105,T90,T90,Louis Oosthuizen,63,5,174,1.0
106,T90,T90,Wes Roach,59,5,177,
107,T90,T90,Justin Rose,65,5,212,
108,T90,T90,Sam Saunders,69,5,205,
109,T90,T90,John Senden,88,5,274,1.0
110,T90,T90,Vaughn Taylor,72,5,230,
111,T112,T112,Stuart Appleby,71,4,210,1.0
112,T112,T112,Steven Bowditch,71,4,225,2.0
113,T112,T112,Chad Collins,73,4,232,1.0
114,T112,T112,Emiliano Grillo,93,4,286,
115,T112,T112,J.J. Henry,68,4,214,2.0
116,T112,T112,Billy Horschel,73,4,228,
117,T112,T112,Billy Hurley III,66,4,206,1.0
118,T112,T112,Freddie Jacobson,86,4,276,1.0
119,T112,T112,Michael Kim,100,4,303,
120,T112,T112,Russell Knox,92,4,280,
121,T112,T112,Matt Kuchar,100,4,294,
122,T112,T112,Scott Langley,65,4,212,1.0
123,T112,T112,David Lingmerth,84,4,264,1.0
124,T112,T112,Hunter Mahan,61,4,218,2.0
125,T112,T112,Troy Merritt,77,4,252,1.0
126,T112,T112,Francesco Molinari,64,4,198,
127,T112,T112,Henrik Norlander,71,4,220,1.0
128,T112,T112,Carlos Ortiz,79,4,246,
129,T112,T112,Martin Piller,59,4,188,2.0
130,T112,T112,Dicky Pride,55,4,170,3.0
131,T112,T112,Charl Schwartzel,73,4,216,
132,T112,T112,Willy Wilcox,67,4,212,
133,T134,T134,Thomas Aiken,70,3,216,2.0
134,T134,T134,Tyler Aldridge,83,3,254,
135,T134,T134,Robert Allenby,51,3,164,
136,T134,T134,Daniel Berger,92,3,290,
137,T134,T134,Zac Blair,99,3,303,1.0
138,T134,T134,Ángel Cabrera,62,3,203,
139,T134,T134,Chad Campbell,90,3,280,
140,T134,T134,Alex Cejka,71,3,228,
141,T134,T134,Brendon de Jonge,83,3,266,
142,T134,T134,Jim Furyk,52,3,148,
143,T134,T134,Rhein Gibson,58,3,178,
144,T134,T134,Retief Goosen,55,3,178,1.0
145,T134,T134,J.B. Holmes,77,3,244,
146,T134,T134,Zach Johnson,90,3,256,1.0
147,T134,T134,Martin Laird,82,3,254,
148,T134,T134,Andrew Landry,53,3,152,
149,T134,T134,Shane Lowry,57,3,170,1.0
150,T134,T134,Peter Malnati,85,3,272,1.0
151,T134,T134,Rob Oppenheim,67,3,204,2.0
152,T134,T134,Vijay Singh,72,3,224,
153,T134,T134,Brandt Snedeker,93,3,278,1.0
154,T134,T134,Tim Wilkinson,72,3,208,1.0
155,T134,T134,Mark Wilson,66,3,188,1.0
156,T157,T157,Jason Bohn,67,2,214,1.0
157,T157,T157,Ben Crane,80,2,240,1.0
158,T157,T157,Jon Curran,99,2,318,2.0
159,T157,T157,Derek Fathauer,94,2,293,1.0
160,T157,T157,Branden Grace,63,2,194,
161,T157,T157,Chesson Hadley,81,2,262,1.0
162,T157,T157,Padraig Harrington,54,2,170,1.0
163,T157,T157,Matt Jones,83,2,254,
164,T157,T157,Steve Marino,72,2,216,
165,T157,T157,Hideki Matsuyama,76,2,238,
166,T157,T157,Ryan Moore,86,2,256,
167,T157,T157,Jeff Overton,69,2,203,
168,T157,T157,Rod Pampling,54,2,164,
169,T157,T157,Rory Sabbatini,57,2,182,
170,T157,T157,Cameron Smith,73,2,226,
171,T157,T157,Scott Stallings,74,2,220,
172,T157,T157,Steve Stricker,53,2,158,
173,T157,T157,Brendon Todd,66,2,204,
174,T175,T175,Erik Compton,65,1,205,
175,T175,T175,Luke Donald,81,1,268,
176,T175,T175,Andres Gonzales,80,1,249,
177,T175,T175,Will MacKenzie,84,1,256,
178,T175,T175,Graeme McDowell,63,1,184,
179,T175,T175,George McNeill,51,1,169,
180,T175,T175,D.A. Points,55,1,167,1.0
