,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
0,T1,T1,Rory McIlroy,69,4.46,491,110
1,T1,T1,Rory Sabbatini,57,4.46,58,13
2,T3,T3,Alex Cejka,71,4.49,337,75
3,T3,T3,Si Woo Kim,113,4.49,436,97
4,T5,T5,Luke Guthrie,57,4.5,216,48
5,T5,T5,Bubba Watson,72,4.5,405,90
6,T7,T7,Jerry Kelly,76,4.51,325,72
7,T7,T7,Ryan Palmer,86,4.51,401,89
8,T9,T9,Patrick Reed,105,4.52,710,157
9,T9,T9,Patrick Rodgers,89,4.52,429,95
10,T11,T11,Steve Marino,72,4.53,249,55
11,T11,T11,D.A. Points,55,4.53,136,30
12,T11,T11,Daniel Summerhays,99,4.53,358,79
13,T14,T14,Rickie Fowler,80,4.54,631,139
14,T14,T14,Peter Malnati,85,4.54,336,74
15,T14,T14,Kyle Reifers,115,4.54,554,122
16,T14,T14,Brendan Steele,88,4.54,481,106
17,T18,T18,Jason Day,76,4.55,583,128
18,T18,T18,J.J. Henry,68,4.55,132,29
19,T18,T18,Dustin Johnson,87,4.55,782,172
20,T21,T21,Sergio Garcia,54,4.56,360,79
21,T21,T21,Morgan Hoffmann,71,4.56,406,89
22,T21,T21,Hiroshi Iwata,85,4.56,283,62
23,T21,T21,Adam Scott,79,4.56,607,133
24,T21,T21,Justin Thomas,99,4.56,598,131
25,T21,T21,Boo Weekley,83,4.56,319,70
26,T27,T27,Ben Crane,80,4.57,288,63
27,T27,T27,Brendon de Jonge,83,4.57,297,65
28,T27,T27,Mark Hubbard,101,4.57,370,81
29,T27,T27,Colt Knost,90,4.57,306,67
30,T27,T27,Jamie Lovemark,91,4.57,525,115
31,T27,T27,Hideki Matsuyama,76,4.57,585,128
32,T27,T27,Phil Mickelson,75,4.57,530,116
33,T27,T27,Willy Wilcox,67,4.57,169,37
34,T35,T35,Stuart Appleby,71,4.58,142,31
35,T35,T35,Harris English,97,4.58,417,91
36,T35,T35,Fabián Gómez,82,4.58,293,64
37,T35,T35,Matt Jones,83,4.58,229,50
38,T35,T35,Patton Kizzire,93,4.58,408,89
39,T35,T35,Jordan Spieth,80,4.58,646,141
40,T41,T41,Jason Bohn,67,4.59,211,46
41,T41,T41,Stewart Cink,61,4.59,170,37
42,T41,T41,Branden Grace,63,4.59,303,66
43,T41,T41,Brooks Koepka,75,4.59,450,98
44,T41,T41,Jason Kokrak,89,4.59,404,88
45,T41,T41,Matt Kuchar,100,4.59,643,140
46,T41,T41,Danny Lee,93,4.59,459,100
47,T41,T41,Luke List,79,4.59,473,103
48,T49,T49,Paul Casey,77,4.6,451,98
49,T49,T49,Geoff Ogilvy,63,4.6,207,45
50,T49,T49,Chez Reavie,90,4.6,373,81
51,T52,T52,Blayne Barber,84,4.61,249,54
52,T52,T52,Luke Donald,81,4.61,341,74
53,T52,T52,Ken Duke,58,4.61,189,41
54,T52,T52,Derek Fathauer,94,4.61,318,69
55,T52,T52,Bill Haas,86,4.61,489,106
56,T52,T52,Jeff Overton,69,4.61,249,54
57,T52,T52,Justin Rose,65,4.61,466,101
58,T52,T52,Michael Thompson,71,4.61,272,59
59,T52,T52,Jhonattan Vegas,97,4.61,475,103
60,T61,T61,Andres Gonzales,80,4.62,254,55
61,T61,T61,Scott Pinckney,87,4.62,240,52
62,T61,T61,Sam Saunders,69,4.62,319,69
63,T61,T61,Scott Stallings,74,4.62,134,29
64,T61,T61,Brett Stegmaier,87,4.62,342,74
65,T61,T61,Harold Varner III,92,4.62,425,92
66,T67,T67,Kevin Chappell,93,4.63,519,112
67,T67,T67,Jim Furyk,52,4.63,292,63
68,T67,T67,Jimmy Walker,85,4.63,519,112
69,T67,T67,Steve Wheatcroft,85,4.63,361,78
70,T71,T71,Aaron Baddeley,93,4.64,343,74
71,T71,T71,Chad Collins,73,4.64,232,50
72,T71,T71,Jim Herman,93,4.64,427,92
73,T71,T71,Charles Howell III,91,4.64,464,100
74,T71,T71,Scott Langley,65,4.64,306,66
75,T71,T71,Rod Pampling,54,4.64,167,36
76,T71,T71,John Senden,88,4.64,274,59
77,T71,T71,Steve Stricker,53,4.64,348,75
78,T79,T79,Thomas Aiken,70,4.65,172,37
79,T79,T79,Chad Campbell,90,4.65,372,80
80,T79,T79,Tony Finau,95,4.65,498,107
81,T79,T79,Emiliano Grillo,93,4.65,400,86
82,T79,T79,George McNeill,51,4.65,265,57
83,T79,T79,Sean O'Hair,89,4.65,391,84
84,T79,T79,Scott Piercy,87,4.65,302,65
85,T79,T79,Chris Stroud,82,4.65,288,62
86,T79,T79,Johnson Wagner,86,4.65,358,77
87,T88,T88,Jason Dufner,105,4.66,503,108
88,T88,T88,Rhein Gibson,58,4.66,205,44
89,T88,T88,Adam Hadwin,93,4.66,405,87
90,T88,T88,Padraig Harrington,54,4.66,233,50
91,T88,T88,Russell Henley,76,4.66,317,68
92,T88,T88,J.B. Holmes,77,4.66,452,97
93,T88,T88,Smylie Kaufman,91,4.66,531,114
94,T88,T88,Kevin Kisner,97,4.66,554,119
95,T88,T88,Wes Roach,59,4.66,163,35
96,T88,T88,Charl Schwartzel,73,4.66,485,104
97,T98,T98,Bronson Burgoon,83,4.67,327,70
98,T98,T98,Erik Compton,65,4.67,243,52
99,T98,T98,Andrew Loupe,75,4.67,341,73
100,T98,T98,Graeme McDowell,63,4.67,322,69
101,T98,T98,Francesco Molinari,64,4.67,322,69
102,T98,T98,Robert Streb,87,4.67,355,76
103,T98,T98,Tim Wilkinson,72,4.67,201,43
104,T105,T105,Jon Curran,99,4.68,482,103
105,T105,T105,Lucas Glover,75,4.68,379,81
106,T105,T105,William McGirt,98,4.68,468,100
107,T105,T105,Troy Merritt,77,4.68,262,56
108,T105,T105,Seung-Yul Noh,85,4.68,290,62
109,T105,T105,Henrik Norlander,71,4.68,234,50
110,T111,T111,Abraham Ancer,51,4.69,225,48
111,T111,T111,Daniel Berger,92,4.69,507,108
112,T111,T111,Tom Hoge,81,4.69,286,61
113,T111,T111,Kelly Kraft,63,4.69,272,58
114,T111,T111,Ryan Moore,86,4.69,497,106
115,T111,T111,Kevin Na,96,4.69,506,108
116,T111,T111,Hudson Swafford,104,4.69,436,93
117,T111,T111,Dawie van der Walt,72,4.69,225,48
118,T119,T119,Roberto Castro,97,4.7,461,98
119,T119,T119,K.J. Choi,73,4.7,414,88
120,T119,T119,John Huh,86,4.7,343,73
121,T119,T119,Martin Laird,82,4.7,343,73
122,T119,T119,Marc Leishman,89,4.7,409,87
123,T119,T119,Gary Woodland,95,4.7,522,111
124,T125,T125,Keegan Bradley,82,4.71,386,82
125,T125,T125,David Hearn,95,4.71,513,109
126,T125,T125,Billy Hurley III,66,4.71,339,72
127,T125,T125,Sung Kang,89,4.71,372,79
128,T125,T125,David Toms,62,4.71,278,59
129,T130,T130,Brian Harman,104,4.72,373,79
130,T130,T130,Zach Johnson,90,4.72,486,103
131,T132,T132,Jonas Blixt,79,4.73,402,85
132,T132,T132,Russell Knox,92,4.73,544,115
133,T132,T132,Bryce Molder,80,4.73,331,70
134,T132,T132,Cameron Smith,73,4.73,260,55
135,T132,T132,Brandt Snedeker,93,4.73,667,141
136,T132,T132,Kyle Stanley,92,4.73,317,67
137,T138,T138,Derek Ernst,59,4.74,128,27
138,T138,T138,Billy Horschel,73,4.74,465,98
139,T138,T138,Louis Oosthuizen,63,4.74,389,82
140,T138,T138,Vijay Singh,72,4.74,237,50
141,T138,T138,Vaughn Taylor,72,4.74,270,57
142,T143,T143,Robert Allenby,51,4.75,190,40
143,T143,T143,Robert Garrigus,69,4.75,209,44
144,T143,T143,Retief Goosen,55,4.75,252,53
145,T143,T143,James Hahn,85,4.75,261,55
146,T143,T143,Freddie Jacobson,86,4.75,404,85
147,T143,T143,Spencer Levin,104,4.75,361,76
148,T143,T143,Will MacKenzie,84,4.75,375,79
149,T143,T143,Ben Martin,92,4.75,261,55
150,T143,T143,Rob Oppenheim,67,4.75,261,55
151,T143,T143,Brendon Todd,66,4.75,133,28
152,T143,T143,Tyrone Van Aswegen,105,4.75,404,85
153,T154,T154,Tyler Aldridge,83,4.76,381,80
154,T154,T154,Whee Kim,82,4.76,295,62
155,T154,T154,Mark Wilson,66,4.76,181,38
156,T157,T157,Ricky Barnes,97,4.77,444,93
157,T157,T157,Graham DeLaet,70,4.77,420,88
158,T157,T157,Hunter Mahan,61,4.77,267,56
159,T157,T157,Kevin Streelman,82,4.77,434,91
160,T157,T157,Cameron Tringale,81,4.77,310,65
161,T162,T162,Ernie Els,66,4.78,282,59
162,T162,T162,Charley Hoffman,91,4.78,454,95
163,T162,T162,D.H. Lee,61,4.78,191,40
164,T162,T162,Shane Lowry,57,4.78,306,64
165,166,166,Webb Simpson,70,4.79,374,78
166,T167,T167,Chris Kirk,90,4.8,355,74
167,T167,T167,Nick Taylor,83,4.8,307,64
168,T169,T169,Jason Gore,78,4.81,260,54
169,T169,T169,David Lingmerth,84,4.81,327,68
170,T169,T169,Martin Piller,59,4.81,346,72
171,T169,T169,Dicky Pride,55,4.81,149,31
172,T169,T169,Camilo Villegas,83,4.81,274,57
173,T174,T174,Scott Brown,88,4.82,550,114
174,T174,T174,Andrew Landry,53,4.82,183,38
175,T174,T174,Shawn Stefani,91,4.82,318,66
176,177,177,Carlos Ortiz,79,4.83,304,63
177,T178,T178,Zac Blair,99,4.84,363,75
178,T178,T178,Michael Kim,100,4.84,411,85
179,180,180,Chesson Hadley,81,4.85,228,47
180,181,181,Anirban Lahiri,72,4.86,379,78
181,182,182,Steven Bowditch,71,4.91,275,56
182,183,183,Ángel Cabrera,62,4.92,192,39
183,184,184,Brian Stuard,66,4.94,237,48
184,185,185,Greg Owen,85,5.0,160,32
