,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
40,T39,T39,Webb Simpson,70.4,1408,20
41,42,42,Patrick Reed,70.41,1901,27
42,T43,T43,Emiliano Grillo,70.42,1690,24
43,T43,T43,Freddie Jacobson,70.42,1831,26
44,45,45,Hudson Swafford,70.43,2113,30
45,46,46,Brendan Steele,70.46,1691,24
46,47,47,Robert Garrigus,70.47,1339,19
47,T48,T48,Luke List,70.5,1833,26
48,T48,T48,Daniel Summerhays,70.5,1974,28
49,T50,T50,Jason Bohn,70.52,1481,21
50,T50,T50,Charles Howell III,70.52,1763,25
51,T50,T50,Kyle Stanley,70.52,1904,27
52,T53,T53,Harold Varner III,70.54,1975,28
53,T53,T53,Boo Weekley,70.54,1834,26
54,55,55,Jonas Blixt,70.56,1764,25
55,56,56,Kyle Reifers,70.59,2259,32
56,57,57,Colt Knost,70.6,1765,25
57,58,58,Johnson Wagner,70.62,1836,26
58,T59,T59,Kevin Chappell,70.63,1907,27
59,T59,T59,John Huh,70.63,1907,27
60,T61,T61,Bronson Burgoon,70.65,1837,26
61,T61,T61,Scott Piercy,70.65,1625,23
62,T63,T63,Ricky Barnes,70.67,1908,27
63,T63,T63,J.B. Holmes,70.67,1484,21
64,T63,T63,Justin Thomas,70.67,1908,27
65,T66,T66,Thomas Aiken,70.68,1555,22
66,T66,T66,K.J. Choi,70.68,1555,22
67,T66,T66,Sung Kang,70.68,1979,28
68,T66,T66,William McGirt,70.68,1979,28
69,70,70,Tyrone Van Aswegen,70.69,2050,29
70,71,71,Luke Donald,70.7,1626,23
71,72,72,Chad Campbell,70.71,1980,28
72,T73,T73,Chris Kirk,70.73,1839,26
73,T73,T73,Troy Merritt,70.73,1839,26
74,T73,T73,Seung-Yul Noh,70.73,1839,26
75,76,76,Martin Laird,70.74,1627,23
76,77,77,Jason Gore,70.75,1698,24
77,78,78,Paul Casey,70.76,1486,21
78,79,79,John Senden,70.78,1911,27
79,80,80,Marc Leishman,70.79,1699,24
80,T81,T81,Charley Hoffman,70.8,1770,25
81,T81,T81,Mark Wilson,70.8,1416,20
82,T83,T83,Patrick Rodgers,70.81,1912,27
83,T83,T83,Willy Wilcox,70.81,1487,21
84,T85,T85,Henrik Norlander,70.85,1417,20
85,T85,T85,Robert Streb,70.85,1842,26
86,T87,T87,David Hearn,70.86,2055,29
87,T87,T87,Jeff Overton,70.86,1559,22
88,T87,T87,Tim Wilkinson,70.86,1488,21
89,T90,T90,Bill Haas,70.87,1630,23
90,T90,T90,Brian Harman,70.87,2197,31
91,T92,T92,Matt Jones,70.88,1843,26
92,T92,T92,Bryce Molder,70.88,1772,25
93,T92,T92,Brandt Snedeker,70.88,1772,25
94,95,95,Bubba Watson,70.94,1277,18
95,96,96,Brian Stuard,70.95,1419,20
96,T97,T97,Nick Taylor,70.96,1774,25
97,T97,T97,Jhonattan Vegas,70.96,1845,26
98,T99,T99,Keegan Bradley,71.0,1846,26
99,T99,T99,Mark Hubbard,71.0,2059,29
100,T99,T99,Cameron Tringale,71.0,1704,24
101,T99,T99,Camilo Villegas,71.0,1775,25
102,103,103,Zac Blair,71.03,2060,29
103,104,104,Will MacKenzie,71.04,1776,25
104,105,105,Rob Oppenheim,71.05,1421,20
105,106,106,Andrew Landry,71.06,1208,17
106,107,107,Phil Mickelson,71.1,1493,21
107,108,108,Tony Finau,71.11,1991,28
108,T109,T109,Blayne Barber,71.12,1849,26
109,T109,T109,Chad Collins,71.12,1849,26
110,T109,T109,Si Woo Kim,71.12,2347,33
111,T109,T109,Brett Stegmaier,71.12,1849,26
112,113,113,Rod Pampling,71.13,1138,16
113,114,114,Aaron Baddeley,71.15,1921,27
114,115,115,Wes Roach,71.16,1352,19
115,116,116,Francesco Molinari,71.17,1281,18
116,117,117,Michael Thompson,71.18,1566,22
117,118,118,Scott Brown,71.23,1852,26
118,119,119,Ben Crane,71.24,1781,25
119,T120,T120,Derek Ernst,71.26,1354,19
120,T120,T120,Jamie Lovemark,71.26,1924,27
121,122,122,D.A. Points,71.29,1212,17
122,123,123,Retief Goosen,71.31,1141,16
123,T124,T124,Stuart Appleby,71.32,1569,22
124,T124,T124,Ken Duke,71.32,1355,19
125,T124,T124,Russell Henley,71.32,1783,25
126,127,127,Martin Piller,71.33,1498,21
127,128,128,David Lingmerth,71.35,1641,23
128,129,129,Vijay Singh,71.36,1570,22
129,130,130,David Toms,71.37,1356,19
130,131,131,Whee Kim,71.38,1856,26
131,T132,T132,Rhein Gibson,71.42,1357,19
132,T132,T132,Kevin Streelman,71.42,1857,26
133,T134,T134,Luke Guthrie,71.44,1286,18
134,T134,T134,Danny Lee,71.44,1929,27
135,T134,T134,Scott Stallings,71.44,1786,25
136,T137,T137,Morgan Hoffmann,71.46,1715,24
137,T137,T137,Jimmy Walker,71.46,1715,24
138,T139,T139,Ernie Els,71.48,1501,21
139,T139,T139,Jim Herman,71.48,2073,29
140,T141,T141,Padraig Harrington,71.5,1144,16
141,T141,T141,Louis Oosthuizen,71.5,1144,16
142,T141,T141,Scott Pinckney,71.5,2002,28
143,144,144,Billy Horschel,71.53,1359,19
144,145,145,Shawn Stefani,71.54,2003,28
145,146,146,Graeme McDowell,71.55,1431,20
146,147,147,Steve Wheatcroft,71.6,1790,25
147,148,148,Greg Owen,71.61,2005,28
148,149,149,Scott Langley,71.62,1504,21
149,150,150,Fabián Gómez,71.63,1719,24
150,151,151,Justin Rose,71.65,1218,17
151,152,152,Branden Grace,71.71,1219,17
152,153,153,Peter Malnati,71.72,2295,32
153,T154,T154,Ben Martin,71.74,1937,27
154,T154,T154,Cameron Smith,71.74,1650,23
155,T156,T156,Shane Lowry,71.75,1148,16
156,T156,T156,Dawie van der Walt,71.75,1722,24
157,T158,T158,Brendon de Jonge,71.76,2081,29
158,T158,T158,Geoff Ogilvy,71.76,1507,21
159,160,160,Steve Marino,71.77,1579,22
160,161,161,Carlos Ortiz,71.79,2010,28
161,T162,T162,Andres Gonzales,71.81,1939,27
162,T162,T162,Smylie Kaufman,71.81,1939,27
163,164,164,Erik Compton,71.86,1509,21
164,T165,T165,Tyler Aldridge,71.88,1869,26
165,T165,T165,James Hahn,71.88,1869,26
166,167,167,Sam Saunders,71.91,1582,22
167,168,168,Chesson Hadley,71.92,1870,26
168,169,169,Anirban Lahiri,71.95,1439,20
169,170,170,Tom Hoge,71.96,1799,25
170,T171,T171,J.J. Henry,72.0,1584,22
171,T171,T171,Andrew Loupe,72.0,1944,27
172,T171,T171,Hideki Matsuyama,72.0,1512,21
173,174,174,Hunter Mahan,72.05,1585,22
174,175,175,Hiroshi Iwata,72.11,2019,28
175,176,176,Dicky Pride,72.2,1444,20
176,177,177,Vaughn Taylor,72.25,1734,24
177,178,178,Abraham Ancer,72.28,1301,18
178,179,179,D.H. Lee,72.3,1446,20
179,180,180,George McNeill,72.42,1376,19
180,181,181,Brendon Todd,72.61,2033,28
181,182,182,Robert Allenby,72.74,1673,23
182,183,183,Ángel Cabrera,72.75,1455,20
183,184,184,Rory Sabbatini,72.89,1385,19
184,185,185,Steven Bowditch,73.88,1921,26
