,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Scott Pinckney,87,2.87,195,68
1,T2,T2,Stuart Appleby,71,2.92,105,36
2,T2,T2,Whee Kim,82,2.92,228,78
3,4,4,Troy Merritt,77,2.93,199,68
4,T5,T5,Chris Kirk,90,2.94,279,95
5,T5,T5,Ryan Moore,86,2.94,420,143
6,T7,T7,Luke Donald,81,2.95,274,93
7,T7,T7,Bill Haas,86,2.95,393,133
8,T7,T7,Phil Mickelson,75,2.95,413,140
9,T10,T10,Bronson Burgoon,83,2.96,275,93
10,T10,T10,Michael Kim,100,2.96,323,109
11,T10,T10,Michael Thompson,71,2.96,240,81
12,T13,T13,Fabián Gómez,82,2.97,217,73
13,T13,T13,Peter Malnati,85,2.97,258,87
14,T13,T13,Chez Reavie,90,2.97,309,104
15,T16,T16,Ricky Barnes,97,2.98,337,113
16,T16,T16,Daniel Berger,92,2.98,378,127
17,T16,T16,Jon Curran,99,2.98,388,130
18,T16,T16,Jim Furyk,52,2.98,262,88
19,T16,T16,Robert Garrigus,69,2.98,179,60
20,T16,T16,Freddie Jacobson,86,2.98,325,109
21,T16,T16,Henrik Norlander,71,2.98,170,57
22,T16,T16,Daniel Summerhays,99,2.98,340,114
23,T24,T24,Alex Cejka,71,2.99,278,93
24,T24,T24,Jerry Kelly,76,2.99,281,94
25,T24,T24,Spencer Levin,104,2.99,287,96
26,T24,T24,Louis Oosthuizen,63,2.99,320,107
27,T24,T24,Adam Scott,79,2.99,526,176
28,T29,T29,J.B. Holmes,77,3.0,330,110
29,T29,T29,John Huh,86,3.0,273,91
30,T29,T29,Matt Jones,83,3.0,192,64
31,T29,T29,Vaughn Taylor,72,3.0,228,76
32,T29,T29,Willy Wilcox,67,3.0,132,44
33,T34,T34,Jason Day,76,3.01,457,152
34,T34,T34,Andres Gonzales,80,3.01,220,73
35,T34,T34,Adam Hadwin,93,3.01,325,108
36,T34,T34,Russell Henley,76,3.01,280,93
37,T34,T34,Hiroshi Iwata,85,3.01,229,76
38,T34,T34,Colt Knost,90,3.01,259,86
39,T34,T34,Bryce Molder,80,3.01,265,88
40,T34,T34,Patrick Reed,105,3.01,575,191
41,T34,T34,Chris Stroud,82,3.01,229,76
42,T34,T34,Nick Taylor,83,3.01,223,74
43,T34,T34,Justin Thomas,99,3.01,524,174
44,T45,T45,Stewart Cink,61,3.02,124,41
45,T45,T45,Sergio Garcia,54,3.02,314,104
46,T45,T45,Zach Johnson,90,3.02,420,139
47,T45,T45,Smylie Kaufman,91,3.02,426,141
48,T45,T45,Russell Knox,92,3.02,465,154
49,T45,T45,Andrew Loupe,75,3.02,257,85
50,T45,T45,Charl Schwartzel,73,3.02,408,135
51,T45,T45,Robert Streb,87,3.02,290,96
52,T53,T53,Brooks Koepka,75,3.03,363,120
53,T53,T53,Marc Leishman,89,3.03,339,112
54,T53,T53,Steve Stricker,53,3.03,312,103
55,T56,T56,Blayne Barber,84,3.04,234,77
56,T56,T56,Chad Campbell,90,3.04,319,105
57,T56,T56,Graham DeLaet,70,3.04,325,107
58,T56,T56,Jason Kokrak,89,3.04,344,113
59,T56,T56,Rob Oppenheim,67,3.04,222,73
60,T56,T56,Brian Stuard,66,3.04,210,69
61,T56,T56,Tyrone Van Aswegen,105,3.04,353,116
62,T56,T56,Harold Varner III,92,3.04,328,108
63,T64,T64,Jason Bohn,67,3.05,171,56
64,T64,T64,Paul Casey,77,3.05,391,128
65,T64,T64,Chesson Hadley,81,3.05,183,60
66,T64,T64,Dustin Johnson,87,3.05,650,213
67,T64,T64,Graeme McDowell,63,3.05,308,101
68,T64,T64,William McGirt,98,3.05,390,128
69,T64,T64,Rory McIlroy,69,3.05,403,132
70,T64,T64,Francesco Molinari,64,3.05,268,88
71,T64,T64,Justin Rose,65,3.05,354,116
72,T73,T73,Kevin Chappell,93,3.06,441,144
73,T73,T73,Chad Collins,73,3.06,196,64
74,T73,T73,Rickie Fowler,80,3.06,526,172
75,T73,T73,Branden Grace,63,3.06,275,90
76,T73,T73,Emiliano Grillo,93,3.06,343,112
77,T73,T73,Charles Howell III,91,3.06,388,127
78,T73,T73,Sung Kang,89,3.06,312,102
79,T73,T73,Kelly Kraft,63,3.06,208,68
80,T73,T73,Hideki Matsuyama,76,3.06,477,156
81,T73,T73,Carlos Ortiz,79,3.06,239,78
82,T73,T73,David Toms,62,3.06,236,77
83,T73,T73,Bubba Watson,72,3.06,333,109
84,T85,T85,Thomas Aiken,70,3.07,138,45
85,T85,T85,Retief Goosen,55,3.07,215,70
86,T85,T85,Si Woo Kim,113,3.07,381,124
87,T85,T85,Luke List,79,3.07,387,126
88,T85,T85,Scott Piercy,87,3.07,267,87
89,T85,T85,Kyle Reifers,115,3.07,467,152
90,T85,T85,Kyle Stanley,92,3.07,267,87
91,T85,T85,Hudson Swafford,104,3.07,372,121
92,T93,T93,Jonas Blixt,79,3.08,314,102
93,T93,T93,James Hahn,85,3.08,200,65
94,T93,T93,David Hearn,95,3.08,409,133
95,T93,T93,Charley Hoffman,91,3.08,364,118
96,T93,T93,Mark Hubbard,101,3.08,299,97
97,T93,T93,Kevin Kisner,97,3.08,468,152
98,T93,T93,Andrew Landry,53,3.08,163,53
99,T93,T93,Seung-Yul Noh,85,3.08,237,77
100,T93,T93,Ryan Palmer,86,3.08,345,112
101,T93,T93,Brandt Snedeker,93,3.08,566,184
102,T93,T93,Dawie van der Walt,72,3.08,197,64
103,T93,T93,Jhonattan Vegas,97,3.08,369,120
104,T105,T105,Aaron Baddeley,93,3.09,272,88
105,T105,T105,Keegan Bradley,82,3.09,337,109
106,T105,T105,Ben Crane,80,3.09,247,80
107,T105,T105,Morgan Hoffmann,71,3.09,362,117
108,T105,T105,Scott Langley,65,3.09,238,77
109,T105,T105,Wes Roach,59,3.09,136,44
110,T105,T105,Shawn Stefani,91,3.09,287,93
111,T105,T105,Brett Stegmaier,87,3.09,312,101
112,T105,T105,Camilo Villegas,83,3.09,238,77
113,T105,T105,Johnson Wagner,86,3.09,297,96
114,T115,T115,Tyler Aldridge,83,3.1,326,105
115,T115,T115,Scott Brown,88,3.1,431,139
116,T115,T115,Ángel Cabrera,62,3.1,149,48
117,T115,T115,Roberto Castro,97,3.1,347,112
118,T115,T115,Jason Dufner,105,3.1,449,145
119,T115,T115,Derek Fathauer,94,3.1,260,84
120,T115,T115,Tom Hoge,81,3.1,239,77
121,T115,T115,Patton Kizzire,93,3.1,341,110
