,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
63,T64,T64,Tom Hoge,70.5,987,14
64,T64,T64,William McGirt,70.5,1551,22
65,T64,T64,Johnson Wagner,70.5,1269,18
66,67,67,Kyle Reifers,70.52,1622,23
67,T68,T68,Kevin Chappell,70.55,1411,20
68,T68,T68,Erik Compton,70.55,776,11
69,T70,T70,Paul Casey,70.56,1129,16
70,T70,T70,Jim Herman,70.56,1270,18
71,T70,T70,Andrew Landry,70.56,635,9
72,T70,T70,Kyle Stanley,70.56,1270,18
73,74,74,Matt Jones,70.57,988,14
74,75,75,Chad Collins,70.58,847,12
75,T76,T76,Chez Reavie,70.59,1200,17
76,T76,T76,Daniel Summerhays,70.59,1553,22
77,T78,T78,Whee Kim,70.6,1059,15
78,T78,T78,Marc Leishman,70.6,1412,20
79,80,80,J.B. Holmes,70.63,1130,16
80,81,81,Francesco Molinari,70.64,989,14
81,T82,T82,Stewart Cink,70.67,848,12
82,T82,T82,Jason Kokrak,70.67,1272,18
83,T84,T84,Derek Fathauer,70.7,1414,20
84,T84,T84,Morgan Hoffmann,70.7,707,10
85,T86,T86,Daniel Berger,70.71,1485,21
86,T86,T86,Justin Rose,70.71,990,14
87,T88,T88,Bronson Burgoon,70.73,1061,15
88,T88,T88,K.J. Choi,70.73,1061,15
89,90,90,Emiliano Grillo,70.76,1486,21
90,91,91,Martin Piller,70.78,637,9
91,92,92,Kevin Kisner,70.81,1487,21
92,T93,T93,Billy Horschel,70.82,1204,17
93,T93,T93,Sung Kang,70.82,1204,17
94,T93,T93,Brett Stegmaier,70.82,1204,17
95,T96,T96,Scott Langley,70.83,850,12
96,T96,T96,David Lingmerth,70.83,1275,18
97,T98,T98,Adam Hadwin,70.85,1417,20
98,T98,T98,Ryan Palmer,70.85,1417,20
99,100,100,Lucas Glover,70.87,1063,15
100,101,101,Martin Laird,70.88,1134,16
101,T102,T102,Chad Campbell,70.89,1276,18
102,T102,T102,Harold Varner III,70.89,1347,19
103,104,104,David Hearn,70.9,1418,20
104,T105,T105,Jeff Overton,70.91,780,11
105,T105,T105,Tyrone Van Aswegen,70.91,1631,23
106,T105,T105,Mark Wilson,70.91,780,11
107,108,108,Branden Grace,70.92,922,13
108,T109,T109,Anirban Lahiri,70.93,1064,15
109,T109,T109,Rory McIlroy,70.93,993,14
110,T109,T109,Kevin Streelman,70.93,1064,15
111,112,112,Freddie Jacobson,70.94,1277,18
112,113,113,Russell Knox,70.95,1490,21
113,T114,T114,Billy Hurley III,71.0,923,13
114,T114,T114,Spencer Levin,71.0,1420,20
115,T114,T114,Henrik Norlander,71.0,1065,15
116,T114,T114,John Senden,71.0,1207,17
117,T114,T114,Vaughn Taylor,71.0,852,12
118,T114,T114,Cameron Tringale,71.0,1065,15
119,120,120,Zach Johnson,71.05,1492,21
120,121,121,Graham DeLaet,71.08,924,13
121,T122,T122,Jon Curran,71.1,1493,21
122,T122,T122,Geoff Ogilvy,71.1,711,10
123,T122,T122,Carlos Ortiz,71.1,711,10
124,T125,T125,Luke Donald,71.11,1280,18
125,T125,T125,Rhein Gibson,71.11,640,9
126,T125,T125,Colt Knost,71.11,1351,19
127,T128,T128,James Hahn,71.18,1210,17
128,T128,T128,Bubba Watson,71.18,1210,17
129,130,130,Brendan Steele,71.22,1282,18
130,131,131,Rob Oppenheim,71.23,926,13
131,T132,T132,Justin Thomas,71.24,1496,21
132,T132,T132,Steve Wheatcroft,71.24,1211,17
133,134,134,Michael Kim,71.29,1497,21
134,135,135,Zac Blair,71.32,1355,19
135,136,136,George McNeill,71.33,428,6
136,137,137,Andrew Loupe,71.36,785,11
137,138,138,Seung-Yul Noh,71.4,1071,15
138,T139,T139,Brendon de Jonge,71.42,857,12
139,T139,T139,Jim Furyk,71.42,857,12
140,T139,T139,Kelly Kraft,71.42,857,12
141,142,142,Brian Harman,71.43,1500,21
142,T143,T143,Wes Roach,71.44,643,9
143,T143,T143,Boo Weekley,71.44,1143,16
144,145,145,Luke List,71.46,929,13
145,T146,T146,Harris English,71.5,1573,22
146,T146,T146,Will MacKenzie,71.5,1144,16
147,T146,T146,Troy Merritt,71.5,1001,14
148,T146,T146,Cameron Smith,71.5,858,12
149,T146,T146,Jhonattan Vegas,71.5,1573,22
150,151,151,Michael Thompson,71.54,930,13
151,152,152,Charley Hoffman,71.55,1431,20
152,153,153,Robert Garrigus,71.57,1002,14
153,154,154,Danny Lee,71.58,1360,19
154,155,155,Chris Stroud,71.59,1217,17
155,T156,T156,Fabián Gómez,71.6,1074,15
156,T156,T156,Chesson Hadley,71.6,1074,15
157,158,158,Mark Hubbard,71.65,1433,20
158,159,159,Ken Duke,71.67,645,9
159,T160,T160,Keegan Bradley,71.73,1076,15
160,T160,T160,Hiroshi Iwata,71.73,1076,15
161,T160,T160,Jerry Kelly,71.73,1076,15
162,T160,T160,Greg Owen,71.73,1076,15
163,164,164,Jonas Blixt,71.79,1005,14
164,T165,T165,Retief Goosen,71.83,862,12
165,T165,T165,Steve Marino,71.83,862,12
166,167,167,Scott Piercy,71.89,1366,19
167,168,168,Derek Ernst,71.91,791,11
168,T169,T169,Ernie Els,72.0,864,12
169,T169,T169,J.J. Henry,72.0,864,12
170,T169,T169,Patton Kizzire,72.0,1368,19
171,172,172,Sergio Garcia,72.08,865,12
172,173,173,Brian Stuard,72.14,1010,14
173,174,174,Shane Lowry,72.18,794,11
174,175,175,Rod Pampling,72.22,650,9
175,176,176,Jason Gore,72.33,868,12
176,177,177,Vijay Singh,72.4,1086,15
177,178,178,Hunter Mahan,72.44,652,9
178,179,179,Camilo Villegas,72.73,1091,15
179,180,180,Ángel Cabrera,73.17,878,12
180,181,181,Rory Sabbatini,73.22,659,9
181,182,182,D.H. Lee,73.33,660,9
182,183,183,Brendon Todd,73.6,368,5
183,184,184,Steven Bowditch,75.09,826,11
184,185,185,Robert Allenby,75.33,226,3
