,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Dustin Johnson,87,2.82,110,39
1,2,2,Alex Cejka,71,2.88,230,80
2,3,3,Phil Mickelson,75,2.9,200,69
3,T4,T4,K.J. Choi,73,2.92,178,61
4,T4,T4,Matt Kuchar,100,2.92,248,85
5,T4,T4,David Toms,62,2.92,225,77
6,T7,T7,Keegan Bradley,82,2.95,319,108
7,T7,T7,Rhein Gibson,58,2.95,189,64
8,T7,T7,Luke Guthrie,57,2.95,224,76
9,T7,T7,John Huh,86,2.95,330,112
10,11,11,Tim Wilkinson,72,2.96,213,72
11,T12,T12,Adam Hadwin,93,2.97,348,117
12,T12,T12,David Hearn,95,2.97,285,96
13,T14,T14,Jason Day,76,2.98,182,61
14,T14,T14,Jim Furyk,52,2.98,167,56
15,T14,T14,Henrik Norlander,71,2.98,310,104
16,T14,T14,Jordan Spieth,80,2.98,158,53
17,T14,T14,Steve Stricker,53,2.98,119,40
18,T19,T19,Blayne Barber,84,2.99,353,118
19,T19,T19,Ricky Barnes,97,2.99,347,116
20,T19,T19,Bronson Burgoon,83,2.99,215,72
21,T19,T19,Stewart Cink,61,2.99,302,101
22,T19,T19,Andrew Loupe,75,2.99,254,85
23,T19,T19,Rod Pampling,54,2.99,218,73
24,T19,T19,Sam Saunders,69,2.99,206,69
25,T26,T26,Paul Casey,77,3.0,264,88
26,T26,T26,Harris English,97,3.0,408,136
27,T26,T26,Zach Johnson,90,3.0,291,97
28,T26,T26,Jerry Kelly,76,3.0,291,97
29,T26,T26,William McGirt,98,3.0,420,140
30,T26,T26,Kevin Na,96,3.0,372,124
31,T26,T26,Martin Piller,59,3.0,108,36
32,T26,T26,D.A. Points,55,3.0,204,68
33,T26,T26,Patrick Reed,105,3.0,351,117
34,T26,T26,Wes Roach,59,3.0,204,68
35,T26,T26,Justin Rose,65,3.0,204,68
36,T26,T26,Charl Schwartzel,73,3.0,228,76
37,T26,T26,Cameron Tringale,81,3.0,339,113
38,T26,T26,Dawie van der Walt,72,3.0,240,80
39,T26,T26,Camilo Villegas,83,3.0,366,122
40,T41,T41,Tyler Aldridge,83,3.01,247,82
41,T41,T41,Chad Collins,73,3.01,256,85
42,T41,T41,Hideki Matsuyama,76,3.01,205,68
43,T41,T41,Geoff Ogilvy,63,3.01,241,80
44,T45,T45,Abraham Ancer,51,3.02,148,49
45,T45,T45,Ben Crane,80,3.02,305,101
46,T45,T45,Jon Curran,99,3.02,350,116
47,T45,T45,Sergio Garcia,54,3.02,157,52
48,T45,T45,Robert Garrigus,69,3.02,329,109
49,T45,T45,Retief Goosen,55,3.02,196,65
50,T45,T45,Chesson Hadley,81,3.02,347,115
51,T45,T45,James Hahn,85,3.02,471,156
52,T45,T45,Matt Jones,83,3.02,366,121
53,T45,T45,Smylie Kaufman,91,3.02,299,99
54,T45,T45,Kevin Kisner,97,3.02,387,128
55,T45,T45,Russell Knox,92,3.02,341,113
56,T45,T45,Chez Reavie,90,3.02,326,108
57,T45,T45,John Senden,88,3.02,389,129
58,T59,T59,Aaron Baddeley,93,3.03,306,101
59,T59,T59,Scott Brown,88,3.03,242,80
60,T59,T59,Chad Campbell,90,3.03,315,104
61,T59,T59,Fabián Gómez,82,3.03,421,139
62,T59,T59,Charles Howell III,91,3.03,363,120
63,T59,T59,Spencer Levin,104,3.03,406,134
64,T59,T59,Rob Oppenheim,67,3.03,230,76
65,T59,T59,Scott Piercy,87,3.03,415,137
66,T59,T59,Kevin Streelman,82,3.03,330,109
67,T59,T59,Michael Thompson,71,3.03,230,76
68,T59,T59,Johnson Wagner,86,3.03,351,116
69,T59,T59,Steve Wheatcroft,85,3.03,321,106
70,T59,T59,Mark Wilson,66,3.03,239,79
71,T72,T72,Freddie Jacobson,86,3.04,292,96
72,T72,T72,Chris Kirk,90,3.04,401,132
73,T72,T72,Patton Kizzire,93,3.04,368,121
74,T72,T72,Anirban Lahiri,72,3.04,243,80
75,T72,T72,Peter Malnati,85,3.04,286,94
76,T72,T72,Rory McIlroy,69,3.04,170,56
77,T72,T72,Sean O'Hair,89,3.04,404,133
78,T72,T72,Patrick Rodgers,89,3.04,292,96
79,T72,T72,Hudson Swafford,104,3.04,420,138
80,T72,T72,Vaughn Taylor,72,3.04,319,105
81,T82,T82,Thomas Aiken,70,3.05,253,83
82,T82,T82,Tom Hoge,81,3.05,247,81
83,T82,T82,Si Woo Kim,113,3.05,442,145
84,T82,T82,Shane Lowry,57,3.05,171,56
85,T82,T82,Carlos Ortiz,79,3.05,247,81
86,T82,T82,Adam Scott,79,3.05,134,44
87,T82,T82,Vijay Singh,72,3.05,354,116
88,T82,T82,Brian Stuard,66,3.05,268,88
89,T82,T82,Daniel Summerhays,99,3.05,445,146
90,T91,T91,Ángel Cabrera,62,3.06,269,88
91,T91,T91,Jason Dufner,105,3.06,434,142
92,T91,T91,Lucas Glover,75,3.06,257,84
93,T91,T91,Ben Martin,92,3.06,416,136
94,T91,T91,Troy Merritt,77,3.06,386,126
95,T91,T91,Bryce Molder,80,3.06,324,106
