,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
34,35,35,Patrick Rodgers,89,17.54,160,912
35,36,36,Rickie Fowler,80,17.51,146,834
36,37,37,Johnson Wagner,86,17.45,163,934
37,38,38,Hudson Swafford,104,17.44,195,1118
38,39,39,Jason Bohn,67,17.43,126,723
39,T40,T40,Kevin Chappell,93,17.42,173,993
40,T40,T40,Vaughn Taylor,72,17.42,135,775
41,42,42,Ryan Moore,86,17.41,152,873
42,43,43,Tim Wilkinson,72,17.36,129,743
43,44,44,Daniel Summerhays,99,17.34,184,1061
44,45,45,Charles Howell III,91,17.32,168,970
45,46,46,Jason Gore,78,17.29,135,781
46,T47,T47,Roberto Castro,97,17.2,178,1035
47,T47,T47,Billy Hurley III,66,17.2,123,715
48,49,49,Sergio Garcia,54,17.15,94,548
49,T50,T50,Marc Leishman,89,17.13,160,934
50,T50,T50,Chris Stroud,82,17.13,147,858
51,52,52,Charl Schwartzel,73,17.11,130,760
52,53,53,William McGirt,98,17.09,181,1059
53,54,54,Derek Fathauer,94,17.06,174,1020
54,55,55,Kelly Kraft,63,17.01,107,629
55,T56,T56,Russell Knox,92,16.99,164,965
56,T56,T56,Phil Mickelson,75,16.99,132,777
57,58,58,Patrick Reed,105,16.93,183,1081
58,59,59,Justin Thomas,99,16.92,177,1046
59,60,60,Morgan Hoffmann,71,16.9,122,722
60,T61,T61,Paul Casey,77,16.88,135,800
61,T61,T61,Willy Wilcox,67,16.88,117,693
62,63,63,Cameron Smith,73,16.87,124,735
63,64,64,Chesson Hadley,81,16.81,141,839
64,T65,T65,David Hearn,95,16.78,170,1013
65,T65,T65,Greg Owen,85,16.78,147,876
66,67,67,Freddie Jacobson,86,16.76,155,925
67,68,68,Jonas Blixt,79,16.73,135,807
68,69,69,David Lingmerth,84,16.72,146,873
69,70,70,Russell Henley,76,16.69,138,827
70,71,71,Si Woo Kim,113,16.68,196,1175
71,72,72,Gary Woodland,95,16.63,163,980
72,73,73,Smylie Kaufman,91,16.6,157,946
73,74,74,Kyle Reifers,115,16.51,196,1187
74,75,75,Seung-Yul Noh,85,16.46,145,881
75,76,76,Adam Hadwin,93,16.43,164,998
76,T77,T77,Alex Cejka,71,16.41,117,713
77,T77,T77,Luke Guthrie,57,16.41,97,591
78,T77,T77,Graeme McDowell,63,16.41,108,658
79,T77,T77,Steve Stricker,53,16.41,95,579
80,81,81,Aaron Baddeley,93,16.4,156,951
81,82,82,Kyle Stanley,92,16.37,158,965
82,83,83,Brian Stuard,66,16.36,117,715
83,T84,T84,Will MacKenzie,84,16.3,140,859
84,T84,T84,Vijay Singh,72,16.3,127,779
85,86,86,Chez Reavie,90,16.29,150,921
86,87,87,Zach Johnson,90,16.28,155,952
87,88,88,Martin Laird,82,16.27,136,836
88,T89,T89,James Hahn,85,16.25,149,917
89,T89,T89,Carlos Ortiz,79,16.25,130,800
90,T91,T91,Steve Marino,72,16.19,119,735
91,T91,T91,Scott Piercy,87,16.19,148,914
92,93,93,Brendan Steele,88,16.18,145,896
93,T94,T94,Jeff Overton,69,16.17,114,705
94,T94,T94,Rory Sabbatini,57,16.17,92,569
95,T96,T96,Sam Saunders,69,16.14,113,700
96,T96,T96,Jhonattan Vegas,97,16.14,159,985
97,98,98,Blayne Barber,84,16.13,140,868
98,99,99,K.J. Choi,73,16.12,124,769
99,100,100,Martin Piller,59,16.09,98,609
100,101,101,Sung Kang,89,16.08,152,945
101,102,102,Andres Gonzales,80,16.07,135,840
102,103,103,Danny Lee,93,16.05,155,966
103,T104,T104,Patton Kizzire,93,16.0,153,956
104,T104,T104,Luke List,79,16.0,132,825
105,106,106,Scott Brown,88,15.99,150,938
106,T107,T107,Michael Kim,100,15.98,166,1039
107,T107,T107,Bubba Watson,72,15.98,120,751
108,109,109,Tom Hoge,81,15.97,134,839
109,110,110,Brett Stegmaier,87,15.96,147,921
110,111,111,Spencer Levin,104,15.91,171,1075
111,112,112,Jim Herman,93,15.88,158,995
112,T113,T113,Hunter Mahan,61,15.85,100,631
113,T113,T113,Cameron Tringale,81,15.85,129,814
114,115,115,Abraham Ancer,51,15.8,82,519
115,116,116,Stuart Appleby,71,15.78,119,754
116,T117,T117,Jon Curran,99,15.77,168,1065
117,T117,T117,Ken Duke,58,15.77,91,577
118,T119,T119,Jason Kokrak,89,15.75,151,959
119,T119,T119,Nick Taylor,83,15.75,132,838
120,T121,T121,Keegan Bradley,82,15.73,140,890
121,T121,T121,Padraig Harrington,54,15.73,92,585
122,123,123,Kevin Streelman,82,15.68,135,861
123,124,124,Scott Pinckney,87,15.65,143,914
124,T125,T125,Tony Finau,95,15.59,159,1020
125,T125,T125,Boo Weekley,83,15.59,140,898
126,127,127,Scott Stallings,74,15.57,118,758
127,128,128,Harris English,97,15.55,165,1061
128,129,129,Mark Hubbard,101,15.49,160,1033
129,130,130,Chris Kirk,90,15.47,142,918
130,131,131,Ernie Els,66,15.45,110,712
131,132,132,Bryce Molder,80,15.44,128,829
132,133,133,Harold Varner III,92,15.35,151,984
133,T134,T134,Stewart Cink,61,15.34,102,665
134,T134,T134,George McNeill,51,15.34,83,541
135,136,136,Geoff Ogilvy,63,15.31,96,627
136,137,137,Dicky Pride,55,15.24,87,571
137,138,138,Peter Malnati,85,15.23,140,919
138,139,139,Andrew Landry,53,15.2,81,533
139,140,140,Charley Hoffman,91,15.16,144,950
140,141,141,Matt Jones,83,15.14,131,865
141,142,142,Camilo Villegas,83,15.11,128,847
142,143,143,Dawie van der Walt,72,15.1,114,755
143,144,144,Ben Crane,80,15.09,124,822
144,145,145,Tyrone Van Aswegen,105,14.95,165,1104
145,146,146,Shawn Stefani,91,14.94,141,944
146,147,147,Francesco Molinari,64,14.8,103,696
147,148,148,Thomas Aiken,70,14.79,104,703
148,149,149,Luke Donald,81,14.75,127,861
149,T150,T150,Colt Knost,90,14.66,136,928
150,T150,T150,Justin Rose,65,14.66,96,655
151,152,152,Henrik Norlander,71,14.64,105,717
152,153,153,Troy Merritt,77,14.63,121,827
153,154,154,Fabián Gómez,82,14.57,125,858
154,T155,T155,Shane Lowry,57,14.53,85,585
155,T155,T155,Steve Wheatcroft,85,14.53,126,867
156,157,157,Tyler Aldridge,83,14.52,123,847
157,158,158,Hiroshi Iwata,85,14.43,128,887
158,159,159,Erik Compton,65,14.37,97,675
159,160,160,David Toms,62,14.35,96,669
160,161,161,Whee Kim,82,14.27,119,834
161,162,162,Chad Campbell,90,14.21,139,978
162,163,163,Brendon de Jonge,83,14.2,123,866
163,164,164,Derek Ernst,59,14.14,86,608
164,165,165,Zac Blair,99,14.06,144,1024
165,166,166,Louis Oosthuizen,63,14.03,85,606
166,167,167,Retief Goosen,55,13.95,82,588
167,168,168,Robert Streb,87,13.75,124,902
168,169,169,Rhein Gibson,58,13.69,79,577
169,170,170,D.H. Lee,61,13.67,83,607
170,171,171,Jerry Kelly,76,13.65,111,813
171,172,172,Jim Furyk,52,13.62,79,580
172,173,173,Rob Oppenheim,67,13.59,92,677
173,174,174,John Huh,86,13.57,124,914
174,175,175,Chad Collins,73,13.21,104,787
175,176,176,Bill Haas,86,12.99,115,885
176,177,177,Bronson Burgoon,83,12.9,110,853
177,178,178,Steven Bowditch,71,12.73,98,770
178,179,179,Rod Pampling,54,12.71,68,535
179,180,180,Scott Langley,65,12.56,84,669
180,181,181,J.J. Henry,68,12.48,89,713
181,182,182,Mark Wilson,66,12.43,84,676
182,183,183,Ángel Cabrera,62,12.33,82,665
183,184,184,Brendon Todd,66,12.3,83,675
184,185,185,Robert Allenby,51,11.86,65,548
