,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
87,T86,T86,Chez Reavie,70.8,354,5
88,89,89,Martin Laird,70.83,425,6
89,T90,T90,Zac Blair,70.86,496,7
90,T90,T90,Jason Kokrak,70.86,496,7
91,T92,T92,Matt Jones,70.88,567,8
92,T92,T92,Russell Knox,70.88,567,8
93,T92,T92,Brian Stuard,70.88,567,8
94,95,95,Cameron Tringale,70.91,780,11
95,T96,T96,Stuart Appleby,71.0,497,7
96,T96,T96,Jon Curran,71.0,284,4
97,T96,T96,Luke Donald,71.0,355,5
98,T96,T96,J.B. Holmes,71.0,426,6
99,T96,T96,Henrik Norlander,71.0,426,6
100,T96,T96,Geoff Ogilvy,71.0,213,3
101,T96,T96,Brandt Snedeker,71.0,213,3
102,103,103,Aaron Baddeley,71.11,640,9
103,T104,T104,Russell Henley,71.13,569,8
104,T104,T104,Tom Hoge,71.13,569,8
105,T104,T104,Danny Lee,71.13,569,8
106,T107,T107,Scott Brown,71.17,427,6
107,T107,T107,Wes Roach,71.17,427,6
108,109,109,Paul Casey,71.2,712,10
109,110,110,Brett Stegmaier,71.29,499,7
110,T111,T111,Andres Gonzales,71.33,428,6
111,T111,T111,Graeme McDowell,71.33,428,6
112,T113,T113,Scott Langley,71.4,357,5
113,T113,T113,Chris Stroud,71.4,357,5
114,T113,T113,David Toms,71.4,357,5
115,116,116,Derek Ernst,71.43,500,7
116,T117,T117,Tyler Aldridge,71.5,286,4
117,T117,T117,Kelly Kraft,71.5,286,4
118,T117,T117,Ryan Moore,71.5,429,6
119,T117,T117,Seung-Yul Noh,71.5,572,8
120,T117,T117,Jordan Spieth,71.5,143,2
121,122,122,Daniel Summerhays,71.55,787,11
122,123,123,Harold Varner III,71.56,644,9
123,T124,T124,Bronson Burgoon,71.6,358,5
124,T124,T124,Luke Guthrie,71.6,358,5
125,T124,T124,Shane Lowry,71.6,358,5
126,T124,T124,D.A. Points,71.6,358,5
127,T128,T128,Chris Kirk,71.63,573,8
128,T128,T128,Scott Stallings,71.63,573,8
129,T130,T130,Erik Compton,71.67,430,6
130,T130,T130,Ben Crane,71.67,860,12
131,132,132,Bill Haas,71.71,502,7
132,T133,T133,Blayne Barber,71.83,431,6
133,T133,T133,Brendon de Jonge,71.83,431,6
134,T133,T133,Ken Duke,71.83,431,6
135,136,136,James Hahn,71.85,934,13
136,137,137,Shawn Stefani,71.86,503,7
137,T138,T138,Jerry Kelly,71.88,575,8
138,T138,T138,Vaughn Taylor,71.88,575,8
139,T140,T140,Abraham Ancer,72.0,144,2
140,T140,T140,Ernie Els,72.0,360,5
141,T140,T140,Jim Furyk,72.0,72,1
142,T140,T140,Jason Gore,72.0,432,6
143,T140,T140,Chesson Hadley,72.0,576,8
144,T140,T140,Morgan Hoffmann,72.0,216,3
145,T140,T140,Ben Martin,72.0,432,6
146,T140,T140,Louis Oosthuizen,72.0,144,2
147,148,148,Peter Malnati,72.11,649,9
148,T149,T149,Chad Collins,72.17,433,6
149,T149,T149,Jamie Lovemark,72.17,433,6
150,T149,T149,Robert Streb,72.17,433,6
151,T149,T149,Dawie van der Walt,72.17,433,6
152,T153,T153,David Lingmerth,72.2,722,10
153,T153,T153,Rod Pampling,72.2,361,5
154,155,155,Adam Hadwin,72.29,506,7
155,156,156,Branden Grace,72.4,362,5
156,T157,T157,Rickie Fowler,72.5,145,2
157,T157,T157,Brendon Todd,72.5,725,10
158,159,159,Hunter Mahan,72.6,363,5
159,T160,T160,Kyle Reifers,72.67,218,3
160,T160,T160,Rory Sabbatini,72.67,654,9
161,T162,T162,Hiroshi Iwata,72.75,582,8
162,T162,T162,Brendan Steele,72.75,291,4
163,T162,T162,Bubba Watson,72.75,291,4
164,T165,T165,Ángel Cabrera,72.83,437,6
165,T165,T165,Sung Kang,72.83,437,6
166,167,167,Rob Oppenheim,72.88,583,8
167,T168,T168,Carlos Ortiz,72.89,656,9
168,T168,T168,Greg Owen,72.89,656,9
169,T170,T170,Jason Day,73.0,146,2
170,T170,T170,J.J. Henry,73.0,365,5
171,T170,T170,Dicky Pride,73.0,438,6
172,T170,T170,Adam Scott,73.0,73,1
173,174,174,George McNeill,73.2,366,5
174,175,175,Steve Marino,73.33,220,3
175,176,176,Fabián Gómez,73.44,661,9
176,177,177,Billy Horschel,73.5,147,2
177,178,178,Jimmy Walker,73.57,515,7
178,179,179,Steven Bowditch,73.6,368,5
179,180,180,Padraig Harrington,73.67,221,3
180,181,181,Whee Kim,73.75,590,8
181,182,182,Chad Campbell,73.8,369,5
182,T183,T183,Robert Allenby,74.0,444,6
183,T183,T183,Hideki Matsuyama,74.0,222,3
184,185,185,Justin Rose,76.0,76,1
