,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Dustin Johnson,87,3.97,3503,883
1,T2,T2,Brandt Snedeker,93,3.98,3866,971
2,T2,T2,Jordan Spieth,80,3.98,3268,821
3,T4,T4,Roberto Castro,97,3.99,4127,1035
4,T4,T4,Jason Day,76,3.99,2935,735
5,T4,T4,Rickie Fowler,80,3.99,3330,834
6,T4,T4,Brooks Koepka,75,3.99,3055,765
7,T8,T8,Matt Kuchar,100,4.0,4183,1046
8,T8,T8,William McGirt,98,4.0,4239,1059
9,T8,T8,Rory McIlroy,69,4.0,2627,656
10,T8,T8,Kevin Na,96,4.0,4018,1005
11,T8,T8,Adam Scott,79,4.0,3332,832
12,T8,T8,Webb Simpson,70,4.0,3071,768
13,T14,T14,Aaron Baddeley,93,4.01,3818,951
14,T14,T14,Ricky Barnes,97,4.01,4021,1003
15,T14,T14,Daniel Berger,92,4.01,3813,952
16,T14,T14,Paul Casey,77,4.01,3205,800
17,T14,T14,Alex Cejka,71,4.01,2860,713
18,T14,T14,Jason Dufner,105,4.01,4497,1121
19,T14,T14,Lucas Glover,75,4.01,3213,801
20,T14,T14,Branden Grace,63,4.01,2572,642
21,T14,T14,David Hearn,95,4.01,4067,1013
22,T14,T14,Russell Henley,76,4.01,3317,827
23,T14,T14,Charles Howell III,91,4.01,3886,970
24,T14,T14,Marc Leishman,89,4.01,3744,934
25,T14,T14,Hideki Matsuyama,76,4.01,3145,784
26,T14,T14,Ryan Moore,86,4.01,3500,873
27,T14,T14,Sean O'Hair,89,4.01,3875,966
28,T14,T14,Chez Reavie,90,4.01,3693,921
29,T14,T14,Patrick Rodgers,89,4.01,3654,912
30,T14,T14,Steve Stricker,53,4.01,2320,579
31,T14,T14,Tim Wilkinson,72,4.01,2983,743
32,T14,T14,Gary Woodland,95,4.01,3926,980
33,T34,T34,Jason Bohn,67,4.02,2909,723
