,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Dustin Johnson,87,3.93,1735,442
1,T2,T2,Branden Grace,63,3.95,1264,320
2,T2,T2,Rory McIlroy,69,3.95,1289,326
3,T4,T4,Roberto Castro,97,3.97,2082,524
4,T4,T4,Charles Howell III,91,3.97,1921,484
5,T6,T6,Brian Harman,104,3.98,2226,559
6,T6,T6,Billy Horschel,73,3.98,1505,378
7,T6,T6,Matt Kuchar,100,3.98,2082,523
8,T6,T6,Brandt Snedeker,93,3.98,1943,488
9,T6,T6,Jordan Spieth,80,3.98,1631,410
10,T11,T11,Scott Brown,88,3.99,1889,473
11,T11,T11,Alex Cejka,71,3.99,1446,362
12,T11,T11,Jason Day,76,3.99,1459,366
13,T11,T11,Rickie Fowler,80,3.99,1654,415
14,T11,T11,Adam Hadwin,93,3.99,2008,503
15,T11,T11,Hideki Matsuyama,76,3.99,1580,396
16,T11,T11,Kevin Na,96,3.99,2037,511
17,T11,T11,Adam Scott,79,3.99,1661,416
18,T11,T11,Webb Simpson,70,3.99,1531,384
19,T11,T11,Jimmy Walker,85,3.99,1821,456
20,T11,T11,Gary Woodland,95,3.99,1959,491
21,T22,T22,Ben Crane,80,4.0,1668,417
22,T22,T22,Jason Dufner,105,4.0,2245,561
23,T22,T22,Derek Ernst,59,4.0,1245,311
24,T22,T22,Tony Finau,95,4.0,2044,511
25,T22,T22,Sergio Garcia,54,4.0,1093,273
26,T22,T22,Robert Garrigus,69,4.0,1423,356
27,T22,T22,Jerry Kelly,76,4.0,1633,408
28,T22,T22,Russell Knox,92,4.0,1915,479
29,T22,T22,William McGirt,98,4.0,2152,538
30,T22,T22,Bryce Molder,80,4.0,1671,418
31,T22,T22,Ryan Palmer,86,4.0,1873,468
32,T22,T22,Chez Reavie,90,4.0,1850,463
33,T22,T22,Patrick Reed,105,4.0,2148,537
34,T22,T22,Kyle Reifers,115,4.0,2397,599
35,T22,T22,Scott Stallings,74,4.0,1549,387
36,T22,T22,Boo Weekley,83,4.0,1808,452
37,T38,T38,Ricky Barnes,97,4.01,2039,508
38,T38,T38,Kevin Chappell,93,4.01,1990,496
39,T38,T38,K.J. Choi,73,4.01,1589,396
40,T38,T38,Padraig Harrington,54,4.01,1195,298
41,T38,T38,David Hearn,95,4.01,2033,507
42,T38,T38,Charley Hoffman,91,4.01,1902,474
43,T38,T38,Billy Hurley III,66,4.01,1454,363
44,T38,T38,Zach Johnson,90,4.01,1903,474
45,T38,T38,Kevin Kisner,97,4.01,2082,519
46,T38,T38,Kelly Kraft,63,4.01,1290,322
47,T38,T38,Marc Leishman,89,4.01,1860,464
48,T38,T38,Jamie Lovemark,91,4.01,1943,484
49,T38,T38,Francesco Molinari,64,4.01,1396,348
50,T38,T38,Justin Rose,65,4.01,1315,328
51,T38,T38,Johnson Wagner,86,4.01,1874,467
52,T53,T53,Aaron Baddeley,93,4.02,1914,476
53,T53,T53,Daniel Berger,92,4.02,1936,481
54,T53,T53,Jason Bohn,67,4.02,1466,365
55,T53,T53,Luke Donald,81,4.02,1725,429
56,T53,T53,Lucas Glover,75,4.02,1600,398
57,T53,T53,Russell Henley,76,4.02,1669,415
58,T53,T53,Freddie Jacobson,86,4.02,1876,467
59,T53,T53,Sung Kang,89,4.02,1911,475
60,T53,T53,Si Woo Kim,113,4.02,2386,594
61,T53,T53,Brooks Koepka,75,4.02,1545,384
62,T53,T53,Anirban Lahiri,72,4.02,1499,373
63,T53,T53,Andrew Landry,53,4.02,1090,271
64,T53,T53,David Lingmerth,84,4.02,1743,434
65,T53,T53,Luke List,79,4.02,1687,420
66,T53,T53,Ryan Moore,86,4.02,1791,445
67,T53,T53,Sean O'Hair,89,4.02,1937,482
68,T53,T53,Geoff Ogilvy,63,4.02,1290,321
69,T53,T53,Patrick Rodgers,89,4.02,1855,462
70,T53,T53,Charl Schwartzel,73,4.02,1537,382
71,T53,T53,Brendan Steele,88,4.02,1795,446
72,T53,T53,Steve Stricker,53,4.02,1187,295
73,T53,T53,Brian Stuard,66,4.02,1443,359
74,T53,T53,Vaughn Taylor,72,4.02,1581,393
75,T76,T76,Zac Blair,99,4.03,2085,517
76,T76,T76,Jon Curran,99,4.03,2160,536
77,T76,T76,Graham DeLaet,70,4.03,1426,354
78,T76,T76,Derek Fathauer,94,4.03,2063,512
79,T76,T76,Jim Furyk,52,4.03,1168,290
80,T76,T76,Bill Haas,86,4.03,1767,439
81,T76,T76,Smylie Kaufman,91,4.03,1890,469
82,T76,T76,Colt Knost,90,4.03,1887,468
83,T76,T76,Spencer Levin,104,4.03,2187,543
84,T76,T76,Steve Marino,72,4.03,1502,373
85,T76,T76,Jeff Overton,69,4.03,1429,355
86,T76,T76,John Senden,88,4.03,1900,472
87,T76,T76,Kyle Stanley,92,4.03,1968,488
88,T76,T76,Shawn Stefani,91,4.03,1920,476
89,T76,T76,Justin Thomas,99,4.03,2101,521
90,T76,T76,David Toms,62,4.03,1370,340
91,T76,T76,Jhonattan Vegas,97,4.03,2005,498
92,T76,T76,Bubba Watson,72,4.03,1521,377
93,T76,T76,Steve Wheatcroft,85,4.03,1788,444
94,T95,T95,Thomas Aiken,70,4.04,1459,361
95,T95,T95,Stuart Appleby,71,4.04,1558,386
96,T95,T95,Paul Casey,77,4.04,1614,400
97,T95,T95,Harris English,97,4.04,2148,532
98,T95,T95,Rhein Gibson,58,4.04,1201,297
99,T95,T95,J.B. Holmes,77,4.04,1599,396
100,T95,T95,Michael Kim,100,4.04,2127,527
101,T95,T95,Chris Kirk,90,4.04,1859,460
102,T95,T95,Patton Kizzire,93,4.04,1953,484
103,T95,T95,Jason Kokrak,89,4.04,1940,480
104,T95,T95,Martin Laird,82,4.04,1715,424
105,T95,T95,Scott Langley,65,4.04,1367,338
106,T95,T95,Danny Lee,93,4.04,1981,490
107,T95,T95,Phil Mickelson,75,4.04,1577,390
108,T95,T95,Seung-Yul Noh,85,4.04,1797,445
109,T95,T95,Scott Pinckney,87,4.04,1893,468
110,T95,T95,Brett Stegmaier,87,4.04,1900,470
111,T95,T95,Hudson Swafford,104,4.04,2275,563
112,T95,T95,Michael Thompson,71,4.04,1507,373
113,T95,T95,Cameron Tringale,81,4.04,1702,421
114,T95,T95,Tyrone Van Aswegen,105,4.04,2252,557
115,T95,T95,Willy Wilcox,67,4.04,1427,353
116,T117,T117,Retief Goosen,55,4.05,1219,301
117,T117,T117,Jason Gore,78,4.05,1595,394
118,T117,T117,Emiliano Grillo,93,4.05,1992,492
119,T117,T117,James Hahn,85,4.05,1849,457
120,T117,T117,Tom Hoge,81,4.05,1719,424
121,T117,T117,Mark Hubbard,101,4.05,2124,524
122,T117,T117,Hunter Mahan,61,4.05,1316,325
123,T117,T117,Ben Martin,92,4.05,1935,478
124,T117,T117,Scott Piercy,87,4.05,1849,456
125,T117,T117,Martin Piller,59,4.05,1250,309
126,T117,T117,D.A. Points,55,4.05,1122,277
127,T128,T128,Tyler Aldridge,83,4.06,1763,434
128,T128,T128,Jonas Blixt,79,4.06,1659,409
129,T128,T128,Stewart Cink,61,4.06,1380,340
130,T128,T128,Jim Herman,93,4.06,2000,493
131,T128,T128,Morgan Hoffmann,71,4.06,1503,370
132,T128,T128,Matt Jones,83,4.06,1779,438
133,T128,T128,Whee Kim,82,4.06,1731,426
134,T128,T128,Will MacKenzie,84,4.06,1766,435
135,T128,T128,Graeme McDowell,63,4.06,1320,325
136,T128,T128,Troy Merritt,77,4.06,1724,425
137,T128,T128,Henrik Norlander,71,4.06,1485,366
138,T128,T128,Rod Pampling,54,4.06,1097,270
139,T128,T128,Dicky Pride,55,4.06,1178,290
140,T128,T128,Wes Roach,59,4.06,1209,298
141,T128,T128,Kevin Streelman,82,4.06,1752,431
142,T128,T128,Chris Stroud,82,4.06,1780,438
143,T128,T128,Nick Taylor,83,4.06,1734,427
144,T128,T128,Camilo Villegas,83,4.06,1747,430
145,T128,T128,Tim Wilkinson,72,4.06,1513,373
146,T147,T147,Blayne Barber,84,4.07,1797,442
147,T147,T147,Bronson Burgoon,83,4.07,1754,431
148,T147,T147,Chad Campbell,90,4.07,2017,495
149,T147,T147,Chad Collins,73,4.07,1635,402
150,T147,T147,Luke Guthrie,57,4.07,1214,298
151,T147,T147,John Huh,86,4.07,1873,460
152,T147,T147,Rob Oppenheim,67,4.07,1393,342
153,T147,T147,Greg Owen,85,4.07,1813,445
154,T147,T147,Vijay Singh,72,4.07,1600,393
155,T147,T147,Cameron Smith,73,4.07,1538,378
156,T147,T147,Robert Streb,87,4.07,1860,457
157,T147,T147,Daniel Summerhays,99,4.07,2187,537
158,T147,T147,Harold Varner III,92,4.07,1989,489
159,T160,T160,Keegan Bradley,82,4.08,1826,448
160,T160,T160,Brendon de Jonge,83,4.08,1804,442
161,T160,T160,Ken Duke,58,4.08,1216,298
162,T160,T160,Fabián Gómez,82,4.08,1736,425
163,T160,T160,Chesson Hadley,81,4.08,1755,430
164,T160,T160,Andrew Loupe,75,4.08,1654,405
165,T160,T160,Shane Lowry,57,4.08,1207,296
166,T160,T160,Peter Malnati,85,4.08,1891,464
167,T160,T160,George McNeill,51,4.08,1117,274
168,T160,T160,Louis Oosthuizen,63,4.08,1241,304
169,T160,T160,Sam Saunders,69,4.08,1447,355
170,T160,T160,Mark Wilson,66,4.08,1409,345
171,T172,T172,Abraham Ancer,51,4.09,1083,265
172,T172,T172,Ernie Els,66,4.09,1480,362
173,T172,T172,Rory Sabbatini,57,4.09,1187,290
174,T172,T172,Dawie van der Walt,72,4.09,1559,381
175,T176,T176,Robert Allenby,51,4.1,1148,280
176,T176,T176,Hiroshi Iwata,85,4.1,1856,453
177,T176,T176,Carlos Ortiz,79,4.1,1673,408
178,179,179,Brendon Todd,66,4.11,1418,345
179,T180,T180,Erik Compton,65,4.12,1392,338
180,T180,T180,Andres Gonzales,80,4.12,1752,425
181,182,182,J.J. Henry,68,4.13,1495,362
182,T183,T183,Ángel Cabrera,62,4.17,1414,339
183,T183,T183,D.H. Lee,61,4.17,1301,312
184,185,185,Steven Bowditch,71,4.22,1647,390
