,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Willy Wilcox,67.5,135,2
1,2,2,Jerry Kelly,67.75,271,4
2,3,3,Andrew Loupe,68.29,478,7
3,4,4,Ben Crane,68.5,137,2
4,5,5,Michael Thompson,68.6,343,5
5,6,6,Henrik Norlander,68.67,206,3
6,7,7,Jhonattan Vegas,68.71,481,7
7,8,8,Jordan Spieth,68.73,756,11
8,9,9,Brendon de Jonge,68.83,413,6
9,T10,T10,Rickie Fowler,68.88,551,8
10,T10,T10,Steve Wheatcroft,68.88,551,8
11,T12,T12,Scott Pinckney,69.0,345,5
12,T12,T12,Vaughn Taylor,69.0,207,3
13,14,14,Jason Day,69.14,484,7
14,15,15,Dustin Johnson,69.18,761,11
15,T16,T16,Russell Henley,69.2,346,5
16,T16,T16,Scott Piercy,69.2,346,5
17,T18,T18,Si Woo Kim,69.25,277,4
18,T18,T18,Ryan Palmer,69.25,277,4
19,T18,T18,Wes Roach,69.25,277,4
20,T21,T21,Robert Garrigus,69.33,208,3
21,T21,T21,Jamie Lovemark,69.33,416,6
22,T21,T21,Will MacKenzie,69.33,416,6
23,24,24,Jason Dufner,69.43,486,7
24,T25,T25,Daniel Berger,69.5,278,4
25,T25,T25,Stewart Cink,69.5,139,2
26,T25,T25,Charles Howell III,69.5,278,4
27,T25,T25,Freddie Jacobson,69.5,417,6
28,T25,T25,Brandt Snedeker,69.5,973,14
29,T25,T25,Steve Stricker,69.5,417,6
30,31,31,Zach Johnson,69.55,765,11
31,32,32,Steve Marino,69.56,626,9
32,33,33,Brooks Koepka,69.57,487,7
33,T34,T34,Kevin Chappell,69.6,348,5
34,T34,T34,Harris English,69.6,348,5
35,T36,T36,Luke Donald,69.63,557,8
36,T36,T36,Brendan Steele,69.63,557,8
37,T38,T38,Hiroshi Iwata,69.67,627,9
38,T38,T38,Martin Laird,69.67,418,6
39,T38,T38,Bryce Molder,69.67,418,6
40,41,41,Tom Hoge,69.75,279,4
41,T42,T42,Scott Brown,69.78,628,9
42,T42,T42,Justin Thomas,69.78,628,9
43,T44,T44,Aaron Baddeley,69.8,349,5
44,T44,T44,Tyrone Van Aswegen,69.8,698,10
45,T46,T46,David Hearn,69.88,559,8
46,T46,T46,William McGirt,69.88,559,8
47,T46,T46,Adam Scott,69.88,559,8
48,T49,T49,Chad Campbell,70.0,630,9
49,T49,T49,Roberto Castro,70.0,420,6
50,T49,T49,Sergio Garcia,70.0,560,8
51,T49,T49,Retief Goosen,70.0,280,4
52,T49,T49,J.B. Holmes,70.0,490,7
53,T49,T49,Rod Pampling,70.0,210,3
54,T49,T49,Rory Sabbatini,70.0,70,1
55,56,56,Kevin Kisner,70.1,701,10
56,T57,T57,Keegan Bradley,70.14,491,7
57,T57,T57,Brett Stegmaier,70.14,491,7
58,T57,T57,Dawie van der Walt,70.14,491,7
59,T60,T60,Spencer Levin,70.2,351,5
60,T60,T60,Chez Reavie,70.2,351,5
61,T60,T60,Patrick Reed,70.2,702,10
62,T60,T60,Daniel Summerhays,70.2,351,5
63,64,64,Bubba Watson,70.22,632,9
64,T65,T65,Danny Lee,70.29,492,7
65,T65,T65,Chris Stroud,70.29,492,7
66,67,67,Bill Haas,70.3,703,10
67,T68,T68,Patrick Rodgers,70.33,422,6
68,T68,T68,John Senden,70.33,211,3
69,70,70,Phil Mickelson,70.38,563,8
70,T71,T71,Charley Hoffman,70.4,352,5
71,T71,T71,Nick Taylor,70.4,352,5
72,T73,T73,Patton Kizzire,70.43,493,7
73,T73,T73,Scott Langley,70.43,493,7
74,T73,T73,Sam Saunders,70.43,493,7
75,76,76,Hideki Matsuyama,70.44,634,9
76,T77,T77,Andres Gonzales,70.5,564,8
77,T77,T77,Billy Horschel,70.5,423,6
78,T77,T77,Matt Jones,70.5,141,2
79,T77,T77,Cameron Smith,70.5,423,6
80,81,81,Smylie Kaufman,70.56,635,9
81,82,82,Branden Grace,70.6,353,5
82,T83,T83,Thomas Aiken,70.67,212,3
83,T83,T83,Colt Knost,70.67,636,9
84,T85,T85,Matt Kuchar,70.71,990,14
85,T85,T85,Hudson Swafford,70.71,495,7
86,T87,T87,Brian Harman,70.75,283,4
87,T87,T87,Padraig Harrington,70.75,283,4
88,T87,T87,Troy Merritt,70.75,283,4
89,T87,T87,Ryan Moore,70.75,849,12
90,T91,T91,Abraham Ancer,70.83,425,6
91,T91,T91,Blayne Barber,70.83,425,6
92,T91,T91,Rory McIlroy,70.83,425,6
93,T91,T91,Robert Streb,70.83,425,6
94,T91,T91,Boo Weekley,70.83,425,6
95,96,96,Shane Lowry,70.88,567,8
96,97,97,Kyle Reifers,70.92,851,12
97,T98,T98,Stuart Appleby,71.0,213,3
98,T98,T98,Jonas Blixt,71.0,781,11
99,T98,T98,Jason Bohn,71.0,213,3
100,T98,T98,Paul Casey,71.0,497,7
101,T98,T98,Rhein Gibson,71.0,355,5
102,T98,T98,Lucas Glover,71.0,213,3
103,T98,T98,Luke Guthrie,71.0,284,4
104,T98,T98,Adam Hadwin,71.0,355,5
105,T98,T98,Mark Hubbard,71.0,497,7
106,T98,T98,Justin Rose,71.0,426,6
107,T98,T98,Scott Stallings,71.0,355,5
108,T98,T98,David Toms,71.0,284,4
109,T98,T98,Cameron Tringale,71.0,142,2
110,111,111,Jimmy Walker,71.11,640,9
111,112,112,Harold Varner III,71.14,498,7
112,113,113,Graham DeLaet,71.17,427,6
113,T114,T114,Derek Fathauer,71.25,570,8
114,T114,T114,Luke List,71.25,570,8
115,116,116,Gary Woodland,71.29,499,7
116,T117,T117,Jon Curran,71.33,642,9
117,T117,T117,Jason Kokrak,71.33,428,6
118,T117,T117,Francesco Molinari,71.33,428,6
119,T120,T120,Alex Cejka,71.4,357,5
120,T120,T120,Sung Kang,71.4,357,5
121,T120,T120,Marc Leishman,71.4,357,5
