,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
115,T114,T114,Scott Pinckney,35.64,998,28
116,T117,T117,Graham DeLaet,35.65,713,20
117,T117,T117,Andrew Landry,35.65,606,17
118,T119,T119,Danny Lee,35.67,963,27
119,T119,T119,Vaughn Taylor,35.67,856,24
120,T119,T119,Cameron Tringale,35.67,856,24
121,T122,T122,Stewart Cink,35.68,678,19
122,T122,T122,Tom Hoge,35.68,892,25
123,T122,T122,Kelly Kraft,35.68,678,19
124,T122,T122,Kevin Na,35.68,892,25
125,126,126,James Hahn,35.69,928,26
126,T127,T127,Billy Hurley III,35.7,714,20
127,T127,T127,Sean O'Hair,35.7,964,27
128,129,129,D.A. Points,35.71,607,17
129,T130,T130,Brendon de Jonge,35.72,1036,29
130,T130,T130,Charl Schwartzel,35.72,643,18
131,132,132,Kevin Kisner,35.73,929,26
132,T133,T133,Tyler Aldridge,35.74,965,27
133,T133,T133,Spencer Levin,35.74,1108,31
134,T133,T133,Seung-Yul Noh,35.74,965,27
135,T133,T133,Sam Saunders,35.74,822,23
136,137,137,Bryce Molder,35.76,894,25
137,138,138,Chris Stroud,35.77,930,26
138,139,139,David Lingmerth,35.78,823,23
139,140,140,Rory Sabbatini,35.79,680,19
140,141,141,K.J. Choi,35.82,788,22
141,142,142,Zac Blair,35.83,1075,30
142,T143,T143,Scott Stallings,35.85,932,26
143,T143,T143,Mark Wilson,35.85,717,20
144,145,145,Ángel Cabrera,35.86,753,21
145,146,146,Jon Curran,35.87,1076,30
146,147,147,Fabián Gómez,35.88,897,25
147,148,148,Thomas Aiken,35.91,790,22
148,T149,T149,Russell Knox,35.92,862,24
149,T149,T149,Troy Merritt,35.92,934,26
150,151,151,Jason Kokrak,35.93,1006,28
151,152,152,Padraig Harrington,35.94,575,16
152,153,153,Willy Wilcox,35.95,791,22
153,154,154,Jason Bohn,36.0,756,21
154,T155,T155,Chris Kirk,36.04,973,27
155,T155,T155,Patton Kizzire,36.04,937,26
156,157,157,Dicky Pride,36.05,721,20
157,T158,T158,Branden Grace,36.06,613,17
158,T158,T158,Rory McIlroy,36.06,613,17
159,T160,T160,Hunter Mahan,36.09,794,22
160,T160,T160,Peter Malnati,36.09,1155,32
161,T160,T160,Cameron Smith,36.09,830,23
162,T163,T163,Jonas Blixt,36.12,903,25
163,T163,T163,Camilo Villegas,36.12,939,26
164,165,165,Derek Fathauer,36.13,1084,30
165,T166,T166,Derek Ernst,36.16,687,19
166,T166,T166,Rhein Gibson,36.16,687,19
167,168,168,Abraham Ancer,36.17,651,18
168,169,169,Ernie Els,36.19,760,21
169,170,170,Graeme McDowell,36.2,724,20
170,171,171,George McNeill,36.23,797,22
171,172,172,Martin Piller,36.29,762,21
172,173,173,Whee Kim,36.31,944,26
173,T174,T174,D.H. Lee,36.33,763,21
174,T174,T174,Geoff Ogilvy,36.33,763,21
175,176,176,Matt Jones,36.35,945,26
176,177,177,Erik Compton,36.36,800,22
177,178,178,Robert Streb,36.38,946,26
178,179,179,Carlos Ortiz,36.39,1019,28
179,180,180,Chad Collins,36.46,948,26
180,181,181,Robert Allenby,36.48,839,23
181,T182,T182,Jim Furyk,36.57,512,14
182,T182,T182,Brendon Todd,36.57,1024,28
183,184,184,Ken Duke,36.74,698,19
184,185,185,Steven Bowditch,37.73,981,26
