,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
104,T105,T105,Jon Curran,99,3.06,321,105
105,T105,T105,J.B. Holmes,77,3.06,147,48
106,T105,T105,Hiroshi Iwata,85,3.06,245,80
107,T105,T105,Zach Johnson,90,3.06,245,80
108,T105,T105,Matt Kuchar,100,3.06,321,105
109,T105,T105,Will MacKenzie,84,3.06,260,85
110,T105,T105,George McNeill,51,3.06,159,52
111,T105,T105,Patrick Rodgers,89,3.06,199,65
112,T113,T113,Jonas Blixt,79,3.07,224,73
113,T113,T113,Tom Hoge,81,3.07,233,76
114,T113,T113,Sung Kang,89,3.07,212,69
115,T113,T113,Scott Pinckney,87,3.07,184,60
116,T113,T113,Patrick Reed,105,3.07,261,85
117,T113,T113,Shawn Stefani,91,3.07,233,76
118,T113,T113,Dawie van der Walt,72,3.07,209,68
119,T113,T113,Harold Varner III,92,3.07,172,56
120,T121,T121,Alex Cejka,71,3.08,160,52
121,T121,T121,Graham DeLaet,70,3.08,200,65
122,T121,T121,Patton Kizzire,93,3.08,237,77
123,T121,T121,Andrew Landry,53,3.08,148,48
124,T121,T121,Spencer Levin,104,3.08,234,76
125,T121,T121,Ben Martin,92,3.08,225,73
126,T121,T121,Graeme McDowell,63,3.08,151,49
127,T121,T121,Kyle Reifers,115,3.08,345,112
128,T121,T121,Justin Rose,65,3.08,163,53
129,T121,T121,Kevin Streelman,82,3.08,185,60
130,T121,T121,Steve Stricker,53,3.08,203,66
131,T132,T132,Emiliano Grillo,93,3.09,173,56
132,T132,T132,Adam Hadwin,93,3.09,210,68
133,T132,T132,Billy Hurley III,66,3.09,201,65
134,T132,T132,Anirban Lahiri,72,3.09,198,64
135,T132,T132,Luke List,79,3.09,263,85
136,T132,T132,Shane Lowry,57,3.09,136,44
137,T132,T132,Jeff Overton,69,3.09,173,56
138,T132,T132,Michael Thompson,71,3.09,210,68
139,T132,T132,Bubba Watson,72,3.09,173,56
140,T141,T141,Harris English,97,3.1,239,77
141,T141,T141,Tony Finau,95,3.1,226,73
142,T141,T141,Padraig Harrington,54,3.1,149,48
143,T141,T141,Kelly Kraft,63,3.1,161,52
144,T141,T141,Sean O'Hair,89,3.1,189,61
145,146,146,Mark Hubbard,101,3.11,305,98
146,T147,T147,Branden Grace,63,3.12,128,41
147,T147,T147,Colt Knost,90,3.12,178,57
148,T147,T147,Jamie Lovemark,91,3.12,265,85
149,T147,T147,Carlos Ortiz,79,3.12,265,85
150,T147,T147,Kyle Stanley,92,3.12,203,65
151,T147,T147,Brett Stegmaier,87,3.12,237,76
152,T153,T153,Thomas Aiken,70,3.13,225,72
153,T153,T153,Robert Allenby,51,3.13,175,56
154,T153,T153,Ken Duke,58,3.13,125,40
155,T153,T153,Derek Fathauer,94,3.13,188,60
156,T153,T153,Danny Lee,93,3.13,175,56
157,T153,T153,Justin Thomas,99,3.13,266,85
158,159,159,Andres Gonzales,80,3.14,245,78
159,160,160,J.J. Henry,68,3.15,164,52
160,T161,T161,Daniel Berger,92,3.16,256,81
161,T161,T161,Chris Kirk,90,3.16,177,56
162,T161,T161,Webb Simpson,70,3.16,155,49
163,T164,T164,Kevin Kisner,97,3.17,203,64
164,T164,T164,Martin Piller,59,3.17,241,76
165,T164,T164,Dicky Pride,55,3.17,114,36
166,T164,T164,Wes Roach,59,3.17,152,48
167,T164,T164,Steve Wheatcroft,85,3.17,244,77
168,T169,T169,Brooks Koepka,75,3.18,140,44
169,T169,T169,Hunter Mahan,61,3.18,232,73
170,T169,T169,Cameron Smith,73,3.18,181,57
171,T172,T172,Jason Bohn,67,3.19,204,64
172,T172,T172,Scott Piercy,87,3.19,102,32
173,T174,T174,Rickie Fowler,80,3.2,192,60
174,T174,T174,Rhein Gibson,58,3.2,141,44
175,T174,T174,Jim Herman,93,3.2,195,61
176,T174,T174,Morgan Hoffmann,71,3.2,285,89
177,T174,T174,William McGirt,98,3.2,221,69
178,T174,T174,Rory McIlroy,69,3.2,141,44
179,180,180,Derek Ernst,59,3.22,119,37
180,181,181,D.H. Lee,61,3.23,155,48
181,182,182,Smylie Kaufman,91,3.24,220,68
182,183,183,Willy Wilcox,67,3.25,143,44
183,184,184,James Hahn,85,3.26,124,38
184,185,185,Geoff Ogilvy,63,3.27,160,49
