,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Graeme McDowell,33.7,337,10
1,2,2,Abraham Ancer,34.0,238,7
2,3,3,Russell Henley,34.21,479,14
3,4,4,Steve Stricker,34.23,445,13
4,5,5,Dicky Pride,34.29,240,7
5,6,6,Luke Guthrie,34.5,345,10
6,7,7,Jason Bohn,34.62,450,13
7,8,8,Scott Brown,34.63,658,19
8,9,9,Tim Wilkinson,34.64,485,14
9,T10,T10,Bryce Molder,34.67,520,15
10,T10,T10,Louis Oosthuizen,34.67,416,12
11,12,12,David Toms,34.69,451,13
12,13,13,Francesco Molinari,34.71,486,14
13,14,14,Sean O'Hair,34.72,625,18
14,15,15,Charl Schwartzel,34.76,591,17
15,16,16,Andrew Landry,34.78,313,9
16,17,17,Tyler Aldridge,34.79,487,14
17,18,18,D.A. Points,34.8,348,10
18,19,19,Nick Taylor,34.81,557,16
19,20,20,David Lingmerth,34.83,627,18
20,21,21,Ricky Barnes,34.84,662,19
21,22,22,Smylie Kaufman,34.88,593,17
22,T23,T23,Ryan Moore,34.89,663,19
23,T23,T23,Martin Piller,34.89,314,9
24,25,25,Tom Hoge,34.93,489,14
25,26,26,Si Woo Kim,34.95,769,22
26,T27,T27,Blayne Barber,35.0,525,15
27,T27,T27,Jamie Lovemark,35.0,665,19
28,T27,T27,Gary Woodland,35.0,735,21
29,30,30,Jason Dufner,35.04,841,24
30,T31,T31,Daniel Berger,35.05,736,21
31,T31,T31,Emiliano Grillo,35.05,736,21
32,T31,T31,Kevin Kisner,35.05,736,21
33,34,34,J.B. Holmes,35.06,561,16
34,35,35,Webb Simpson,35.07,526,15
35,T36,T36,Jason Gore,35.08,421,12
36,T36,T36,Scott Langley,35.08,421,12
37,38,38,Marc Leishman,35.1,702,20
38,T39,T39,Aaron Baddeley,35.11,632,18
39,T39,T39,Bill Haas,35.11,632,18
40,T39,T39,Wes Roach,35.11,316,9
41,T42,T42,Paul Casey,35.13,562,16
42,T42,T42,Hideki Matsuyama,35.13,527,15
43,T42,T42,Henrik Norlander,35.13,527,15
44,45,45,Tony Finau,35.15,703,20
45,T46,T46,Jim Herman,35.17,633,18
46,T46,T46,Peter Malnati,35.17,422,12
47,T46,T46,Jordan Spieth,35.17,633,18
48,T49,T49,Daniel Summerhays,35.18,774,22
49,T49,T49,Dawie van der Walt,35.18,387,11
50,T49,T49,Jimmy Walker,35.18,598,17
51,52,52,John Huh,35.19,563,16
52,T53,T53,Andres Gonzales,35.21,493,14
53,T53,T53,Adam Scott,35.21,669,19
54,T55,T55,Jason Kokrak,35.22,634,18
55,T55,T55,Matt Kuchar,35.22,810,23
56,T57,T57,Jason Day,35.24,599,17
57,T57,T57,Chris Kirk,35.24,599,17
58,T57,T57,Robert Streb,35.24,599,17
59,60,60,Brooks Koepka,35.25,564,16
60,T61,T61,Roberto Castro,35.27,776,22
61,T61,T61,Padraig Harrington,35.27,388,11
62,T61,T61,Andrew Loupe,35.27,388,11
63,64,64,Jonas Blixt,35.29,494,14
64,65,65,Kyle Reifers,35.3,812,23
65,66,66,Branden Grace,35.31,459,13
