,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Dustin Johnson,65.0,65,1
1,T1,T1,Patrick Reed,65.0,65,1
2,3,3,Jonas Blixt,67.0,67,1
3,4,4,Daniel Berger,67.8,339,5
4,T5,T5,Jason Dufner,68.0,272,4
5,T5,T5,Tony Finau,68.0,476,7
6,T5,T5,Rickie Fowler,68.0,68,1
7,T5,T5,Sergio Garcia,68.0,136,2
8,T5,T5,Charley Hoffman,68.0,272,4
9,T5,T5,Hideki Matsuyama,68.0,136,2
10,11,11,Webb Simpson,68.2,341,5
11,12,12,Alex Cejka,68.25,273,4
12,13,13,Jamie Lovemark,68.4,342,5
13,14,14,Tyler Aldridge,68.6,343,5
14,T15,T15,K.J. Choi,69.0,207,3
15,T15,T15,Billy Hurley III,69.0,207,3
16,T15,T15,Geoff Ogilvy,69.0,207,3
17,T15,T15,Kyle Reifers,69.0,138,2
18,T15,T15,Gary Woodland,69.0,345,5
19,20,20,Brian Harman,69.11,622,9
20,21,21,Lucas Glover,69.17,415,6
21,22,22,Scott Langley,69.25,277,4
22,23,23,Ryan Palmer,69.29,485,7
23,T24,T24,Morgan Hoffmann,69.33,208,3
24,T24,T24,Brooks Koepka,69.33,208,3
25,T24,T24,David Lingmerth,69.33,416,6
26,27,27,Francesco Molinari,69.6,348,5
27,28,28,John Senden,69.67,627,9
28,29,29,Russell Henley,69.71,488,7
29,T30,T30,Kevin Kisner,69.75,279,4
30,T30,T30,Camilo Villegas,69.75,558,8
31,T30,T30,Tim Wilkinson,69.75,279,4
32,33,33,Brett Stegmaier,69.78,628,9
33,34,34,Will MacKenzie,69.8,349,5
34,T35,T35,Roberto Castro,69.86,489,7
35,T35,T35,Vijay Singh,69.86,489,7
36,T37,T37,Aaron Baddeley,69.88,559,8
37,T37,T37,Freddie Jacobson,69.88,559,8
38,T37,T37,Sean O'Hair,69.88,559,8
39,40,40,Si Woo Kim,69.93,979,14
40,T41,T41,Abraham Ancer,70.0,140,2
41,T41,T41,Paul Casey,70.0,490,7
42,T41,T41,Kevin Chappell,70.0,630,9
43,T41,T41,Graham DeLaet,70.0,280,4
