,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Dustin Johnson,87,3.94,414,105
1,T2,T2,Paul Casey,77,3.95,933,236
2,T2,T2,Luke List,79,3.95,692,175
3,T2,T2,Patrick Rodgers,89,3.95,1014,257
4,T2,T2,Brandt Snedeker,93,3.95,600,152
5,T6,T6,Justin Rose,65,3.96,729,184
6,T6,T6,Gary Woodland,95,3.96,1299,328
7,T8,T8,Jason Day,76,3.97,683,172
8,T8,T8,Kelly Kraft,63,3.97,567,143
9,T8,T8,Jamie Lovemark,91,3.97,1009,254
10,T11,T11,Rhein Gibson,58,3.98,705,177
11,T11,T11,Russell Henley,76,3.98,1126,283
12,T11,T11,Zach Johnson,90,3.98,1098,276
13,T11,T11,Brooks Koepka,75,3.98,823,207
14,T11,T11,Andrew Landry,53,3.98,697,175
15,T11,T11,Johnson Wagner,86,3.98,1276,321
16,T17,T17,Stuart Appleby,71,3.99,1408,353
17,T17,T17,Roberto Castro,97,3.99,1341,336
18,T17,T17,Alex Cejka,71,3.99,889,223
19,T17,T17,Retief Goosen,55,3.99,667,167
20,T17,T17,Emiliano Grillo,93,3.99,1641,411
21,T17,T17,Billy Horschel,73,3.99,722,181
22,T17,T17,John Huh,86,3.99,1234,309
23,T17,T17,Rory McIlroy,69,3.99,579,145
24,T17,T17,Geoff Ogilvy,63,3.99,846,212
25,T17,T17,Louis Oosthuizen,63,3.99,695,174
26,T17,T17,Wes Roach,59,3.99,738,185
27,T17,T17,Jordan Spieth,80,3.99,554,139
28,T17,T17,Hudson Swafford,104,3.99,1441,361
29,T30,T30,Branden Grace,63,4.0,885,221
30,T30,T30,Brian Harman,104,4.0,1555,389
31,T30,T30,Si Woo Kim,113,4.0,1563,391
32,T30,T30,Andrew Loupe,75,4.0,893,223
33,T30,T30,William McGirt,98,4.0,1512,378
34,T30,T30,Ryan Palmer,86,4.0,1371,343
35,T30,T30,Chez Reavie,90,4.0,1092,273
36,T30,T30,Charl Schwartzel,73,4.0,839,210
37,T30,T30,Brian Stuard,66,4.0,953,238
38,T30,T30,Tim Wilkinson,72,4.0,811,203
39,T40,T40,Ricky Barnes,97,4.01,1283,320
40,T40,T40,Daniel Berger,92,4.01,1232,307
41,T40,T40,Padraig Harrington,54,4.01,774,193
42,T40,T40,David Hearn,95,4.01,1039,259
43,T40,T40,Charles Howell III,91,4.01,1278,319
44,T40,T40,Smylie Kaufman,91,4.01,1059,264
45,T40,T40,Anirban Lahiri,72,4.01,854,213
46,T40,T40,Marc Leishman,89,4.01,1369,341
47,T40,T40,Spencer Levin,104,4.01,1413,352
48,T40,T40,David Lingmerth,84,4.01,1244,310
49,T40,T40,Hideki Matsuyama,76,4.01,746,186
50,T40,T40,Sean O'Hair,89,4.01,1468,366
51,T40,T40,Scott Pinckney,87,4.01,1270,317
52,T40,T40,D.A. Points,55,4.01,734,183
53,T40,T40,Patrick Reed,105,4.01,1247,311
54,T40,T40,Sam Saunders,69,4.01,725,181
55,T40,T40,Jhonattan Vegas,97,4.01,1243,310
56,T40,T40,Jimmy Walker,85,4.01,1031,257
57,T40,T40,Willy Wilcox,67,4.01,1075,268
