,Tenth_Tee_Late_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Late_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Late_Lowest_Round_PLAYER NAME,Tenth_Tee_Late_Lowest_Round_ROUNDS,Tenth_Tee_Late_Lowest_Round_LOW RND
43,T32,T32,Dustin Johnson,87,65
44,T32,T32,Kevin Kisner,97,65
45,T32,T32,Patton Kizzire,93,65
46,T32,T32,Colt Knost,90,65
47,T32,T32,Brooks Koepka,75,65
48,T32,T32,Spencer Levin,104,65
49,T32,T32,David Lingmerth,84,65
50,T32,T32,Jamie Lovemark,91,65
51,T32,T32,Peter Malnati,85,65
52,T32,T32,Steve Marino,72,65
53,T32,T32,Hideki Matsuyama,76,65
54,T32,T32,William McGirt,98,65
55,T32,T32,Trey Mullinax,8,65
56,T32,T32,Louis Oosthuizen,63,65
57,T32,T32,Jeff Overton,69,65
58,T32,T32,Ryan Palmer,86,65
59,T32,T32,D.A. Points,55,65
60,T32,T32,Patrick Reed,105,65
61,T32,T32,Kyle Reifers,115,65
62,T32,T32,Webb Simpson,70,65
63,T32,T32,Kyle Stanley,92,65
64,T32,T32,Shawn Stefani,91,65
65,T32,T32,Brian Stuard,66,65
66,T32,T32,Daniel Summerhays,99,65
67,T32,T32,Hudson Swafford,104,65
68,T32,T32,Brendon Todd,66,65
69,T32,T32,D.J. Trahan,41,65
70,T32,T32,Cameron Tringale,81,65
71,T32,T32,Tim Wilkinson,72,65
72,T73,T73,Thomas Aiken,70,66
73,T73,T73,Aaron Baddeley,93,66
74,T73,T73,Blayne Barber,84,66
75,T73,T73,Jonas Blixt,79,66
76,T73,T73,Wesley Bryan,14,66
77,T73,T73,Bronson Burgoon,83,66
78,T73,T73,Ángel Cabrera,62,66
79,T73,T73,Chad Campbell,90,66
80,T73,T73,Miguel Angel Carballo,48,66
81,T73,T73,Paul Casey,77,66
82,T73,T73,Kevin Chappell,93,66
83,T73,T73,Stewart Cink,61,66
84,T73,T73,Jon Curran,99,66
85,T73,T73,Andrew Dodt,8,66
86,T73,T73,Derek Ernst,59,66
87,T73,T73,Derek Fathauer,94,66
88,T73,T73,Marcus Fraser,17,66
89,T73,T73,Tom Gillis,34,66
90,T73,T73,Bill Haas,86,66
91,T73,T73,Chesson Hadley,81,66
92,T73,T73,Adam Hadwin,93,66
93,T73,T73,Brian Harman,104,66
94,T73,T73,Adam Hart,6,66
95,T73,T73,Morgan Hoffmann,71,66
96,T73,T73,J.B. Holmes,77,66
97,T73,T73,Billy Horschel,73,66
98,T73,T73,Mark Hubbard,101,66
99,T73,T73,Hiroshi Iwata,85,66
100,T73,T73,Smylie Kaufman,91,66
101,T73,T73,Martin Kaymer,37,66
102,T73,T73,Michael Kim,100,66
103,T73,T73,Chris Kirk,90,66
104,T73,T73,Anirban Lahiri,72,66
105,T73,T73,Andrew Landry,53,66
106,T73,T73,Lucas Lee,42,66
107,T73,T73,Ben Leong,4,66
108,T73,T73,Luke List,79,66
109,T73,T73,Andrew Loupe,75,66
110,T73,T73,Davis Love III,46,66
111,T73,T73,Will MacKenzie,84,66
112,T73,T73,Ben Martin,92,66
113,T73,T73,Nick Mason,4,66
114,T73,T73,Phil Mickelson,75,66
115,T73,T73,Bryce Molder,80,66
116,T73,T73,Kevin Na,96,66
117,T73,T73,Alex Noren,14,66
118,T73,T73,Henrik Norlander,71,66
119,T73,T73,Sean O'Hair,89,66
120,T73,T73,John Peterson,8,66
121,T73,T73,Dicky Pride,55,66
122,T73,T73,Patrick Rodgers,89,66
123,T73,T73,John Rollins,26,66
124,T73,T73,Rory Sabbatini,57,66
125,T73,T73,Sam Saunders,69,66
126,T73,T73,Charl Schwartzel,73,66
127,T73,T73,John Senden,88,66
128,T73,T73,Vijay Singh,72,66
129,T73,T73,Cameron Smith,73,66
130,T73,T73,Jordan Spieth,80,66
131,T73,T73,Scott Stallings,74,66
132,T73,T73,Brett Stegmaier,87,66
133,T73,T73,Kevin Streelman,82,66
134,T73,T73,Chris Stroud,82,66
135,T73,T73,Justin Thomas,99,66
136,T73,T73,Tyrone Van Aswegen,105,66
137,T73,T73,Jhonattan Vegas,97,66
138,T73,T73,Steve Wheatcroft,85,66
139,T73,T73,Gary Woodland,95,66
140,T141,T141,Byeong Hun An,47,67
141,T141,T141,Stuart Appleby,71,67
142,T141,T141,Ricky Barnes,97,67
143,T141,T141,Daniel Berger,92,67
144,T141,T141,Shane Bertsch,30,67
145,T141,T141,Zac Blair,99,67
146,T141,T141,Keegan Bradley,82,67
147,T141,T141,Scott Brown,88,67
148,T141,T141,Jonathan Byrd,20,67
149,T141,T141,Bud Cauley,47,67
150,T141,T141,Alex Cejka,71,67
151,T141,T141,Erik Compton,65,67
152,T141,T141,Brendon de Jonge,83,67
153,T141,T141,Graham DeLaet,70,67
154,T141,T141,Luke Donald,81,67
155,T141,T141,Ken Duke,58,67
156,T141,T141,Paul Dunne,11,67
157,T141,T141,Harris English,97,67
158,T141,T141,Gonzalo Fernandez-Castaño,6,67
159,T141,T141,Rickie Fowler,80,67
160,T141,T141,Emiliano Grillo,93,67
161,T141,T141,Luke Guthrie,57,67
162,T141,T141,Scott Hend,20,67
163,T141,T141,Tim Herron,45,67
164,T141,T141,Michael Johnson,10,67
165,T141,T141,Sung Kang,89,67
166,T141,T141,Whee Kim,82,67
167,T141,T141,Satoshi Kodaira,9,67
168,T141,T141,Jason Kokrak,89,67
169,T141,T141,Scott Langley,65,67
170,T141,T141,Marc Leishman,89,67
171,T141,T141,Jarrod Lyle,26,67
172,T141,T141,Hunter Mahan,61,67
173,T141,T141,Prayad Marksaeng,4,67
174,T141,T141,Francesco Molinari,64,67
175,T141,T141,Ryan Moore,86,67
176,T141,T141,Seung-Yul Noh,85,67
177,T141,T141,Geoff Ogilvy,63,67
178,T141,T141,Rob Oppenheim,67,67
179,T141,T141,Carlos Ortiz,79,67
180,T141,T141,Carl Pettersson,49,67
181,T141,T141,Scott Piercy,87,67
182,T141,T141,Martin Piller,59,67
183,T141,T141,Scott Pinckney,87,67
184,T141,T141,Ian Poulter,45,67
185,T141,T141,Andres Romero,38,67
186,T141,T141,Justin Rose,65,67
187,T141,T141,Xander Schauffele,5,67
188,T141,T141,Darron Stiles,44,67
189,T141,T141,Adam Svensson,6,67
190,T141,T141,Nick Taylor,83,67
191,T141,T141,Michael Thompson,71,67
192,T141,T141,David Toms,62,67
193,T141,T141,Marc Turnesa,25,67
194,T141,T141,Nick Watney,17,67
195,T141,T141,Willy Wilcox,67,67
196,T141,T141,Mark Wilson,66,67
197,T141,T141,Bobby Wyatt,16,67
198,T199,T199,Robert Allenby,51,68
199,T199,T199,Arjun Atwal,16,68
200,T199,T199,Eric Axley,19,68
201,T199,T199,Grégory Bourdy,12,68
202,T199,T199,Michael Bradley,24,68
203,T199,T199,Rafa Cabrera Bello,41,68
204,T199,T199,Matt Every,40,68
205,T199,T199,Martin Flores,8,68
206,T199,T199,Oscar Fraustro,2,68
207,T199,T199,Jim Furyk,52,68
208,T199,T199,Sergio Garcia,54,68
209,T199,T199,Rhein Gibson,58,68
210,T199,T199,Retief Goosen,55,68
211,T199,T199,Padraig Harrington,54,68
212,T199,T199,J.J. Henry,68,68
213,T199,T199,Mark Hensby,14,68
214,T199,T199,Jim Herman,93,68
215,T199,T199,Wes Homan,8,68
216,T199,T199,David Howell,8,68
217,T199,T199,Marty Jertson,2,68
218,T199,T199,Zach Johnson,90,68
219,T199,T199,Matt Jones,83,68
220,T199,T199,K.T. Kim,22,68
221,T199,T199,Søren Kjeldsen,43,68
222,T199,T199,Martin Laird,82,68
223,T199,T199,D.H. Lee,61,68
224,T199,T199,Justin Leonard,40,68
225,T199,T199,Lance Lopez,3,68
226,T199,T199,Shane Lowry,57,68
227,T199,T199,Troy Matteson,10,68
228,T199,T199,Rory McIlroy,69,68
229,T199,T199,John Merrick,33,68
230,T199,T199,Troy Merritt,77,68
231,T199,T199,Greg Owen,85,68
232,T199,T199,Rod Pampling,54,68
233,T199,T199,Cameron Percy,49,68
234,T199,T199,Tim Petrovic,17,68
235,T199,T199,Alex Prugh,39,68
236,T199,T199,Ted Purdy,25,68
237,T199,T199,Ryan Ruffels,21,68
238,T199,T199,Ollie Schniederjans,23,68
239,T199,T199,Hunter Stewart,23,68
240,T199,T199,Andy Sullivan,39,68
241,T199,T199,Vaughn Taylor,72,68
242,T199,T199,Bubba Watson,72,68
243,T244,T244,Abraham Ancer,51,69
244,T244,T244,Kiradech Aphibarnrat,35,69
245,T244,T244,Ryan Armour,4,69
246,T244,T244,Cameron Beckman,29,69
247,T244,T244,Rich Beem,4,69
248,T244,T244,Steven Bowditch,71,69
249,T244,T244,Dean Burmester,4,69
250,T244,T244,Greg Chalmers,37,69
251,T244,T244,Tim Clark,19,69
252,T244,T244,Austin Cook,2,69
253,T244,T244,Glen Day,6,69
254,T244,T244,Jason Day,76,69
255,T244,T244,Jamie Donaldson,44,69
256,T244,T244,Ernie Els,66,69
257,T244,T244,Matthew Fitzpatrick,37,69
258,T244,T244,Brian Gay,34,69
259,T244,T244,Trevor Immelman,25,69
260,T244,T244,Miguel Angel Jiménez,8,69
261,T244,T244,Kent Jones,4,69
262,T244,T244,Daisuke Kataoka,4,69
263,T244,T244,Russell Knox,92,69
264,T244,T244,Billy Mayfair,22,69
265,T244,T244,Graeme McDowell,63,69
266,T244,T244,George McNeill,51,69
267,T244,T244,Pat Perez,28,69
268,T244,T244,Jon Rahm,33,69
269,T244,T244,Adam Scott,79,69
270,T244,T244,Conrad Shindler,3,69
271,T244,T244,Chris Smith,10,69
272,T244,T244,Brandt Snedeker,93,69
273,T244,T244,Henrik Stenson,46,69
274,T244,T244,Steve Stricker,53,69
275,T244,T244,Curtis Thompson,2,69
276,T244,T244,Omar Uresti,10,69
277,T244,T244,Bernd Wiesberger,33,69
278,T244,T244,Chris Wood,25,69
279,T280,T280,Rodolfo Cazaubón,10,70
280,T280,T280,Gavin Coles,4,70
281,T280,T280,Nick Cullen,6,70
282,T280,T280,Brian Davis,19,70
283,T280,T280,James Driscoll,4,70
284,T280,T280,Steve Flesch,18,70
285,T280,T280,Tommy Gainey,9,70
286,T280,T280,Domenico Geminiani,2,70
287,T280,T280,Tyrrell Hatton,18,70
288,T280,T280,Nathan Holman,12,70
289,T280,T280,Thongchai Jaidee,27,70
290,T280,T280,Richard Lee,8,70
291,T280,T280,Richard Lee,25,70
292,T280,T280,Yusaku Miyazato,14,70
293,T280,T280,James Morrison,8,70
294,T280,T280,Thorbjørn Olesen,13,70
295,T280,T280,Michael Putnam,17,70
296,T280,T280,Brett Quigley,3,70
297,T280,T280,Ben Taylor,5,70
298,T280,T280,Nicholas Thompson,11,70
299,T280,T280,Ethan Tracy,10,70
300,T301,T301,Blake Adams,12,71
301,T301,T301,Mark Brown,2,71
302,T301,T301,Yi Cao,4,71
303,T301,T301,SSP Chawrasia,8,71
304,T301,T301,Danny Chia,8,71
305,T301,T301,Darren Clarke,10,71
306,T301,T301,George Coetzee,26,71
307,T301,T301,Charlie Danielson,14,71
308,T301,T301,Bryson DeChambeau,38,71
309,T301,T301,Bradley Dredge,4,71
310,T301,T301,Jared du Toit,4,71
311,T301,T301,David Duval,4,71
312,T301,T301,Nacho Elvira,2,71
313,T301,T301,Matt Gilchrest,2,71
314,T301,T301,Brandon Hagy,8,71
315,T301,T301,Kramer Hickok,4,71
316,T301,T301,Bo Hoag,2,71
317,T301,T301,HaoTong Li,8,71
318,T301,T301,WC Liang,4,71
319,T301,T301,Matteo Manassero,6,71
320,T301,T301,Thomas Pieters,19,71
321,T301,T301,Curtis Reed,6,71
322,T301,T301,Heath Slocum,14,71
323,T301,T301,Josh Speight,2,71
324,T301,T301,Gary Stal,2,71
325,T301,T301,Bo Van Pelt,14,71
326,T301,T301,Danie van Tonder,4,71
327,T301,T301,Armando Villarreal,2,71
328,T301,T301,Charlie Wi,11,71
329,T330,T330,Craig Barlow,6,72
330,T330,T330,Michael Block,2,72
331,T330,T330,Josh Broadaway,5,72
332,T330,T330,Mark Brooks,3,72
333,T330,T330,Steve Cutler,2,72
334,T330,T330,Matt Dobyns,18,72
335,T330,T330,Victor Dubuisson,15,72
336,T330,T330,Jorge Fernández-Valdés,4,72
337,T330,T330,Arie Ahmad Irawan,4,72
338,T330,T330,Ryo Ishikawa,17,72
339,T330,T330,Rikard Karlberg,4,72
340,T330,T330,Nick Killpack,2,72
341,T330,T330,Hyung-Sung Kim,2,72
342,T330,T330,Johan Kok,2,72
343,T330,T330,Neal Lancaster,2,72
344,T330,T330,Frank Lickliter II,22,72
345,T330,T330,Joost Luiten,6,72
346,T330,T330,Jeff Maggert,4,72
347,T330,T330,Mardan Mamat,4,72
348,T330,T330,Matt Marshall,4,72
349,T330,T330,Jordan Niebrugge,12,72
350,T330,T330,Chase Parker,6,72
351,T330,T330,"Ted Potter, Jr.",4,72
352,T330,T330,Clayton Rask,2,72
353,T330,T330,Brian Smock,4,72
354,T330,T330,Hideto Tanihara,14,72
355,T330,T330,Lee Westwood,25,72
356,T330,T330,Zach Wright,2,72
357,T330,T330,Y.E. Yang,2,72
358,T330,T330,Xinjun Zhang,4,72
359,T360,T360,Ashun Wu,4,73
360,T360,T360,Philip Barbaree,2,73
361,T360,T360,Charlie Beljan,26,73
362,T360,T360,Matt Bettencourt,12,73
363,T360,T360,David Bradshaw,2,73
364,T360,T360,Kristoffer Broberg,8,73
365,T360,T360,Frankie Capan,2,73
366,T360,T360,Austin Connelly,10,73
367,T360,T360,Brad Dalke,2,73
368,T360,T360,John Daly,6,73
369,T360,T360,Ross Fisher,14,73
370,T360,T360,Joey Garber,12,73
371,T360,T360,John Hahn,2,73
372,T360,T360,T.J. Howe,2,73
373,T360,T360,Mackenzie Hughes,2,73
374,T360,T360,Steven Jeffress,4,73
375,T360,T360,Paul McConnell,4,73
376,T360,T360,Shaun Micheel,8,73
377,T360,T360,Tyler Raber,2,73
378,T360,T360,Chris Riley,4,73
379,T360,T360,Tommy Sharp,2,73
380,T360,T360,Joel Stalter,3,73
381,T360,T360,Richard Sterne,6,73
382,T360,T360,Justin Suh,2,73
383,T360,T360,Marc Warren,6,73
384,T360,T360,Mike Weir,19,73
385,T360,T360,Danny Willett,33,73
386,T360,T360,Casey Wittenberg,2,73
387,T360,T360,Greg Yates,4,73
388,T389,T389,Mark Anderson,2,74
389,T389,T389,Brian Bullington,2,74
390,T389,T389,Sam Burns,2,74
391,T389,T389,Brandon Harkins,4,74
392,T389,T389,Jack Maguire,4,74
393,T389,T389,Denny McCarthy,4,74
394,T389,T389,Lee McCoy,16,74
395,T389,T389,Byron Meth,2,74
396,T389,T389,David Muttitt,2,74
397,T389,T389,Jin Park,3,74
398,T389,T389,Rod Perry,4,74
399,T389,T389,Adam Rainaud,2,74
400,T389,T389,David Solomon,2,74
401,T389,T389,Kevin Tway,2,74
402,T389,T389,Scott Wolfes,2,74
403,T389,T389,Will Zalatoris,2,74
404,T405,T405,Frank Adams III,2,75
405,T405,T405,Adam Cornelson,2,75
406,T405,T405,Franklin Corpening,2,75
407,T405,T405,Bob Estes,2,75
408,T405,T405,Kevin Foley,2,75
409,T405,T405,Jesse Hutchins,2,75
410,T405,T405,John Mallinger,1,75
411,T405,T405,David Mathis,2,75
412,T405,T405,Renato Paratore,2,75
413,T405,T405,Garrett Rank,4,75
414,T405,T405,Romain Wattel,4,75
415,T405,T405,Jordan Zunic,4,75
416,T417,T417,Connor Arendell,2,76
417,T417,T417,Hugo Bernard,2,76
418,T417,T417,Chris Crawford,2,76
419,T417,T417,Chris DiMarco,4,76
420,T417,T417,Jon McLean,2,76
421,T417,T417,Alan Morin,4,76
422,T417,T417,Loren Personett,2,76
423,T417,T417,Hayden Springer,2,76
424,T425,T425,Mark Anguiano,2,77
425,T425,T425,Derek Bard,4,77
426,T425,T425,Keith Clearwater,2,77
427,T425,T425,Ben Geyer,2,77
428,T425,T425,David Hronek,2,77
429,T425,T425,Austin Jordan,2,77
430,T425,T425,Maximilian Kieffer,2,77
431,T425,T425,Kelly Mitchum,4,77
432,T425,T425,Alex Moon,2,77
433,T425,T425,Kyle Mueller,2,77
434,T425,T425,Andy Pope,2,77
435,T425,T425,Jason Schmuhl,3,77
436,T425,T425,Soomin Lee,6,77
437,T438,T438,Dennis Downs,2,78
438,T438,T438,Taylor Moore,2,78
439,T438,T438,Alex Redfield,2,78
440,T438,T438,Rick Schuller,2,78
441,T438,T438,Chad Sorensen,3,78
442,T438,T438,Toru Taniguchi,2,78
443,T438,T438,Jaco Van Zyl,5,78
444,T445,T445,Thitiphun Chuayprakong,2,79
445,T445,T445,Robert Gamez,4,79
446,T445,T445,Blair Hamilton,2,79
447,T445,T445,Brad Ott,2,79
448,T445,T445,Richie Schembechler II,2,79
449,T445,T445,Jeev Milkha Singh,2,79
450,T445,T445,Brandon Stone,4,79
451,T452,T452,Derek Chang,2,80
452,T452,T452,Ben Curtis,12,80
453,T452,T452,Tim Yelverton,2,80
454,T455,T455,Joe Affrunti,10,81
455,T455,T455,Mark Blakefield,2,81
456,T455,T455,Blake Olson,2,81
457,458,458,Brad Lardon,2,83
458,459,459,Gregor Main,2,84
459,460,460,Dave Levesque,2,85
