,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
37,38,38,Derek Fathauer,70.08,911,13
38,39,39,Henrik Norlander,70.1,701,10
39,40,40,Chad Campbell,70.14,982,14
40,41,41,Lucas Glover,70.15,912,13
41,42,42,Whee Kim,70.18,772,11
42,43,43,Sung Kang,70.2,1053,15
43,44,44,Harris English,70.21,983,14
44,T45,T45,Emiliano Grillo,70.27,773,11
45,T45,T45,John Huh,70.27,773,11
46,47,47,Hudson Swafford,70.28,1265,18
47,T48,T48,Chris Kirk,70.33,1055,15
48,T48,T48,Luke List,70.33,1055,15
49,T48,T48,Patrick Reed,70.33,1055,15
50,T48,T48,Webb Simpson,70.33,633,9
51,52,52,Boo Weekley,70.36,774,11
52,53,53,Bronson Burgoon,70.38,1126,16
53,T54,T54,Jason Dufner,70.4,1056,15
54,T54,T54,Spencer Levin,70.4,1056,15
55,56,56,Luke Donald,70.42,845,12
56,57,57,David Lingmerth,70.45,775,11
57,58,58,K.J. Choi,70.54,917,13
58,59,59,Fabián Gómez,70.55,776,11
59,T60,T60,Thomas Aiken,70.6,706,10
60,T60,T60,Stewart Cink,70.6,706,10
61,T60,T60,Robert Streb,70.6,1059,15
62,T60,T60,Cameron Tringale,70.6,706,10
63,64,64,Paul Casey,70.63,565,8
64,65,65,Charles Howell III,70.64,777,11
65,T66,T66,William McGirt,70.69,919,13
66,T66,T66,Daniel Summerhays,70.69,919,13
67,68,68,Bubba Watson,70.71,495,7
68,T69,T69,Zach Johnson,70.73,778,11
69,T69,T69,Kelly Kraft,70.73,778,11
70,T71,T71,Patton Kizzire,70.75,849,12
71,T71,T71,Rod Pampling,70.75,566,8
72,73,73,Morgan Hoffmann,70.79,991,14
73,74,74,Jordan Spieth,70.8,708,10
74,75,75,Chris Stroud,70.82,779,11
75,76,76,Kyle Stanley,70.86,992,14
76,T77,T77,D.A. Points,70.88,567,8
77,T77,T77,Brian Stuard,70.88,567,8
78,T79,T79,Martin Laird,70.9,709,10
79,T79,T79,Mark Wilson,70.9,709,10
80,81,81,Jimmy Walker,70.91,780,11
81,T82,T82,Blayne Barber,70.92,922,13
82,T82,T82,Brendan Steele,70.92,922,13
83,T84,T84,Aaron Baddeley,70.93,993,14
84,T84,T84,Greg Owen,70.93,993,14
85,86,86,Tyrone Van Aswegen,70.94,1206,17
86,T87,T87,Ben Crane,71.0,781,11
87,T87,T87,Ernie Els,71.0,852,12
88,T87,T87,Branden Grace,71.0,568,8
89,T87,T87,Russell Henley,71.0,923,13
90,T87,T87,Charley Hoffman,71.0,1065,15
91,T87,T87,J.B. Holmes,71.0,710,10
92,T87,T87,Billy Hurley III,71.0,710,10
93,T87,T87,Bryce Molder,71.0,568,8
94,T87,T87,Francesco Molinari,71.0,426,6
95,T87,T87,Wes Roach,71.0,639,9
96,T87,T87,Dawie van der Walt,71.0,781,11
97,T87,T87,Steve Wheatcroft,71.0,994,14
98,T99,T99,Jonas Blixt,71.08,924,13
99,T99,T99,Troy Merritt,71.08,853,12
100,101,101,Jeff Overton,71.09,782,11
101,T102,T102,Padraig Harrington,71.11,640,9
102,T102,T102,Mark Hubbard,71.11,1280,18
103,T102,T102,Justin Thomas,71.11,1280,18
104,105,105,John Senden,71.14,996,14
105,T106,T106,Stuart Appleby,71.17,854,12
106,T106,T106,Chad Collins,71.17,854,12
107,T106,T106,Jason Gore,71.17,854,12
108,T106,T106,Martin Piller,71.17,427,6
109,110,110,Alex Cejka,71.2,712,10
110,111,111,David Hearn,71.21,997,14
111,112,112,Marc Leishman,71.22,641,9
112,T113,T113,Derek Ernst,71.25,570,8
113,T113,T113,Ben Martin,71.25,855,12
114,115,115,Ricky Barnes,71.27,784,11
115,T116,T116,Danny Lee,71.29,998,14
116,T116,T116,Kyle Reifers,71.29,1212,17
117,118,118,Robert Allenby,71.3,713,10
118,T119,T119,Andres Gonzales,71.33,856,12
119,T119,T119,Matt Jones,71.33,1070,15
120,T121,T121,Brian Harman,71.38,1142,16
121,T121,T121,Will MacKenzie,71.38,928,13
122,T123,T123,Brett Stegmaier,71.42,857,12
123,T123,T123,Tim Wilkinson,71.42,857,12
124,125,125,Scott Brown,71.45,786,11
125,126,126,Camilo Villegas,71.46,929,13
126,127,127,Scott Pinckney,71.5,1001,14
127,T128,T128,Keegan Bradley,71.54,930,13
128,T128,T128,Brandt Snedeker,71.54,930,13
129,T130,T130,Andrew Landry,71.57,501,7
130,T130,T130,Jamie Lovemark,71.57,1002,14
131,T130,T130,Kevin Streelman,71.57,1002,14
132,T133,T133,Nick Taylor,71.6,1074,15
133,T133,T133,David Toms,71.6,716,10
134,135,135,Peter Malnati,71.61,1289,18
135,T136,T136,Tyler Aldridge,71.62,931,13
136,T136,T136,Carlos Ortiz,71.62,931,13
137,T136,T136,Vijay Singh,71.62,931,13
138,139,139,Luke Guthrie,71.63,573,8
139,140,140,Ken Duke,71.67,645,9
140,T141,T141,Steve Marino,71.7,717,10
141,T141,T141,Justin Rose,71.7,717,10
142,T141,T141,Willy Wilcox,71.7,717,10
143,144,144,Scott Piercy,71.71,1004,14
144,145,145,Shawn Stefani,71.79,1005,14
145,146,146,Shane Lowry,71.8,359,5
146,147,147,Hiroshi Iwata,71.82,790,11
147,148,148,Hunter Mahan,71.85,934,13
148,149,149,James Hahn,71.9,719,10
149,T150,T150,Hideki Matsuyama,71.91,791,11
150,T150,T150,Johnson Wagner,71.91,791,11
151,152,152,Scott Stallings,71.92,935,13
152,153,153,Brendon de Jonge,71.94,1223,17
153,T154,T154,Scott Langley,72.0,648,9
154,T154,T154,Phil Mickelson,72.0,864,12
155,156,156,Geoff Ogilvy,72.08,865,12
156,157,157,Chesson Hadley,72.13,1082,15
157,158,158,Smylie Kaufman,72.17,866,12
158,159,159,Erik Compton,72.22,650,9
159,160,160,Jhonattan Vegas,72.23,939,13
160,161,161,Rhein Gibson,72.25,578,8
161,162,162,Vaughn Taylor,72.29,1012,14
162,163,163,George McNeill,72.3,723,10
163,164,164,Patrick Rodgers,72.31,940,13
164,165,165,J.J. Henry,72.33,868,12
165,T166,T166,Dicky Pride,72.36,796,11
166,T166,T166,Michael Thompson,72.36,796,11
167,168,168,Ángel Cabrera,72.4,724,10
168,169,169,Tom Hoge,72.42,869,12
169,170,170,Graeme McDowell,72.43,507,7
170,171,171,Abraham Ancer,72.5,725,10
171,T172,T172,Si Woo Kim,72.6,1089,15
172,T172,T172,Cameron Smith,72.6,726,10
173,T172,T172,Brendon Todd,72.6,1089,15
174,175,175,Tony Finau,72.64,799,11
175,T176,T176,Retief Goosen,72.67,654,9
176,T176,T176,D.H. Lee,72.67,654,9
177,T176,T176,Louis Oosthuizen,72.67,654,9
178,179,179,Andrew Loupe,72.76,1237,17
179,180,180,Billy Horschel,72.82,801,11
180,181,181,Jim Herman,72.85,947,13
181,T182,T182,Anirban Lahiri,73.0,803,11
182,T182,T182,Rory Sabbatini,73.0,657,9
183,184,184,Sam Saunders,73.08,877,12
184,185,185,Steven Bowditch,74.63,1194,16
