,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Matt Kuchar,100,3.82,126,33
1,2,2,Patrick Reed,105,3.83,115,30
2,3,3,Rickie Fowler,80,3.85,158,41
3,4,4,Sergio Garcia,54,3.88,167,43
4,5,5,Jimmy Walker,85,3.89,424,109
5,6,6,Gary Woodland,95,3.9,464,119
6,7,7,Tony Finau,95,3.91,681,174
7,8,8,Jason Day,76,3.92,47,12
8,T9,T9,Roberto Castro,97,3.93,762,194
9,T9,T9,Jason Dufner,105,3.93,550,140
10,T9,T9,Marc Leishman,89,3.93,523,133
11,T9,T9,Dawie van der Walt,72,3.93,708,180
12,T13,T13,Daniel Berger,92,3.94,430,109
13,T13,T13,Jason Bohn,67,3.94,638,162
14,T13,T13,Lucas Glover,75,3.94,512,130
15,T13,T13,Brooks Koepka,75,3.94,386,98
16,T17,T17,Jonas Blixt,79,3.95,518,131
17,T17,T17,Brett Stegmaier,87,3.95,620,157
18,T19,T19,Zach Johnson,90,3.96,265,67
19,T19,T19,Russell Knox,92,3.96,214,54
20,T21,T21,Paul Casey,77,3.97,591,149
21,T21,T21,Russell Henley,76,3.97,762,192
22,T21,T21,Freddie Jacobson,86,3.97,763,192
23,T21,T21,Kevin Kisner,97,3.97,306,77
24,T21,T21,Vijay Singh,72,3.97,833,210
25,T21,T21,Boo Weekley,83,3.97,691,174
26,T27,T27,Alex Cejka,71,3.98,430,108
27,T27,T27,K.J. Choi,73,3.98,764,192
28,T27,T27,Ben Crane,80,3.98,856,215
29,T27,T27,Luke Guthrie,57,3.98,521,131
30,T27,T27,Hunter Mahan,61,3.98,330,83
31,T27,T27,Francesco Molinari,64,3.98,430,108
32,T27,T27,Hudson Swafford,104,3.98,1117,281
33,T34,T34,Kevin Chappell,93,3.99,623,156
34,T34,T34,Branden Grace,63,3.99,307,77
35,T34,T34,Si Woo Kim,113,3.99,1144,287
36,T34,T34,William McGirt,98,3.99,614,154
37,T34,T34,Sean O'Hair,89,3.99,651,163
38,T34,T34,Rob Oppenheim,67,3.99,499,125
39,T34,T34,David Toms,62,3.99,459,115
40,T41,T41,Aaron Baddeley,93,4.0,813,203
41,T41,T41,Robert Garrigus,69,4.0,528,132
42,T41,T41,David Lingmerth,84,4.0,684,171
43,T41,T41,Jamie Lovemark,91,4.0,508,127
44,T41,T41,Wes Roach,59,4.0,628,157
