,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
38,T35,T35,Adam Hadwin,93,4.01,1971,491
39,T35,T35,Si Woo Kim,113,4.01,2209,551
40,T35,T35,Kelly Kraft,63,4.01,1122,280
41,T35,T35,Martin Laird,82,4.01,1899,473
42,T35,T35,Hideki Matsuyama,76,4.01,1335,333
43,T35,T35,Kevin Na,96,4.01,1868,466
44,T35,T35,Sean O'Hair,89,4.01,2095,523
45,T35,T35,Kyle Reifers,115,4.01,2444,609
46,T35,T35,John Senden,88,4.01,1861,464
47,T35,T35,Shawn Stefani,91,4.01,2081,519
48,T35,T35,Steve Stricker,53,4.01,1138,284
49,T35,T35,Jimmy Walker,85,4.01,1654,412
50,T51,T51,Stuart Appleby,71,4.02,1815,452
51,T51,T51,K.J. Choi,73,4.02,1277,318
52,T51,T51,Ben Crane,80,4.02,1567,390
53,T51,T51,Rickie Fowler,80,4.02,1255,312
54,T51,T51,Lucas Glover,75,4.02,1620,403
55,T51,T51,John Huh,86,4.02,1890,470
56,T51,T51,Billy Hurley III,66,4.02,1482,369
57,T51,T51,Spencer Levin,104,4.02,2234,556
58,T51,T51,Phil Mickelson,75,4.02,1491,371
59,T51,T51,Jeff Overton,69,4.02,1531,381
60,T51,T51,D.A. Points,55,4.02,1158,288
61,T51,T51,Webb Simpson,70,4.02,1579,393
62,T51,T51,Brandt Snedeker,93,4.02,1594,397
63,T51,T51,Daniel Summerhays,99,4.02,2209,549
64,T51,T51,Hudson Swafford,104,4.02,2054,511
65,T51,T51,Jhonattan Vegas,97,4.02,2170,540
66,T67,T67,Graham DeLaet,70,4.03,1289,320
67,T67,T67,Jason Dufner,105,4.03,2364,586
68,T67,T67,Harris English,97,4.03,2336,579
69,T67,T67,Derek Ernst,59,4.03,1375,341
70,T67,T67,Jim Furyk,52,4.03,1169,290
71,T67,T67,Sergio Garcia,54,4.03,887,220
72,T67,T67,Russell Henley,76,4.03,1539,382
73,T67,T67,J.B. Holmes,77,4.03,1751,435
74,T67,T67,Mark Hubbard,101,4.03,2138,530
75,T67,T67,Sung Kang,89,4.03,1901,472
76,T67,T67,Jerry Kelly,76,4.03,1506,374
77,T67,T67,Chris Kirk,90,4.03,2068,513
78,T67,T67,Will MacKenzie,84,4.03,1768,439
79,T67,T67,George McNeill,51,4.03,1032,256
80,T67,T67,Geoff Ogilvy,63,4.03,1366,339
81,T67,T67,Ryan Palmer,86,4.03,1816,451
82,T67,T67,Scott Piercy,87,4.03,1867,463
83,T67,T67,Patrick Reed,105,4.03,2157,535
84,T67,T67,Sam Saunders,69,4.03,1343,333
85,T67,T67,Adam Scott,79,4.03,1140,283
86,T67,T67,Brendan Steele,88,4.03,1778,441
87,T67,T67,Kevin Streelman,82,4.03,1786,443
88,T67,T67,Nick Taylor,83,4.03,1678,416
89,T67,T67,Boo Weekley,83,4.03,2014,500
90,T67,T67,Willy Wilcox,67,4.03,1551,385
91,T92,T92,Keegan Bradley,82,4.04,1879,465
92,T92,T92,Stewart Cink,61,4.04,1638,405
93,T92,T92,Luke Donald,81,4.04,1804,446
94,T92,T92,Tony Finau,95,4.04,2042,506
95,T92,T92,Rhein Gibson,58,4.04,1179,292
96,T92,T92,Retief Goosen,55,4.04,1211,300
97,T92,T92,Jim Herman,93,4.04,2064,511
98,T92,T92,Morgan Hoffmann,71,4.04,1297,321
99,T92,T92,Tom Hoge,81,4.04,1731,428
100,T92,T92,Smylie Kaufman,91,4.04,1800,446
101,T92,T92,Michael Kim,100,4.04,2230,552
102,T92,T92,Kevin Kisner,97,4.04,2132,528
103,T92,T92,Jason Kokrak,89,4.04,2167,536
104,T92,T92,David Lingmerth,84,4.04,1862,461
105,T92,T92,Troy Merritt,77,4.04,1841,456
106,T92,T92,Bryce Molder,80,4.04,1610,399
107,T92,T92,Seung-Yul Noh,85,4.04,1897,470
108,T92,T92,Scott Pinckney,87,4.04,1929,478
109,T92,T92,Kyle Stanley,92,4.04,2153,533
110,T92,T92,Michael Thompson,71,4.04,1561,386
111,T92,T92,Bubba Watson,72,4.04,1635,405
112,T92,T92,Mark Wilson,66,4.04,1636,405
113,T114,T114,Thomas Aiken,70,4.05,1634,403
114,T114,T114,Scott Brown,88,4.05,1823,450
115,T114,T114,Bronson Burgoon,83,4.05,1625,401
116,T114,T114,Chad Collins,73,4.05,1882,465
117,T114,T114,Robert Garrigus,69,4.05,1651,408
118,T114,T114,Shane Lowry,57,4.05,1101,272
119,T114,T114,Ryan Moore,86,4.05,1424,352
120,T114,T114,Cameron Smith,73,4.05,1534,379
121,T114,T114,Chris Stroud,82,4.05,1943,480
122,T114,T114,Cameron Tringale,81,4.05,1544,381
123,T114,T114,Tyrone Van Aswegen,105,4.05,2180,538
124,T125,T125,Tyler Aldridge,83,4.06,1784,439
125,T125,T125,Blayne Barber,84,4.06,1774,437
126,T125,T125,Jason Bohn,67,4.06,1669,411
127,T125,T125,Jon Curran,99,4.06,2399,591
128,T125,T125,Brendon de Jonge,83,4.06,1871,461
129,T125,T125,Bill Haas,86,4.06,1665,410
130,T125,T125,Chesson Hadley,81,4.06,1631,402
131,T125,T125,Colt Knost,90,4.06,2025,499
132,T125,T125,Danny Lee,93,4.06,1878,462
133,T125,T125,Greg Owen,85,4.06,1973,486
134,T125,T125,Wes Roach,59,4.06,1284,316
135,T125,T125,Scott Stallings,74,4.06,1639,404
136,T125,T125,Brett Stegmaier,87,4.06,1987,489
137,T125,T125,Justin Thomas,99,4.06,2079,512
138,T139,T139,Jonas Blixt,79,4.07,1680,413
139,T139,T139,Kevin Chappell,93,4.07,1810,445
140,T139,T139,Derek Fathauer,94,4.07,1977,486
141,T139,T139,Freddie Jacobson,86,4.07,1795,441
142,T139,T139,Matt Jones,83,4.07,1894,465
143,T139,T139,Whee Kim,82,4.07,2003,492
144,T139,T139,Scott Langley,65,4.07,1531,376
145,T139,T139,Steve Marino,72,4.07,1581,388
146,T139,T139,Ben Martin,92,4.07,2289,562
147,T139,T139,Francesco Molinari,64,4.07,1419,349
148,T139,T139,Vaughn Taylor,72,4.07,1696,417
149,T139,T139,David Toms,62,4.07,1418,348
150,T151,T151,Abraham Ancer,51,4.08,1058,259
151,T151,T151,Zac Blair,99,4.08,2296,563
152,T151,T151,Fabián Gómez,82,4.08,2091,512
153,T151,T151,James Hahn,85,4.08,2179,534
154,T151,T151,Charley Hoffman,91,4.08,1814,445
155,T151,T151,Hiroshi Iwata,85,4.08,1965,482
156,T151,T151,Peter Malnati,85,4.08,1898,465
157,T151,T151,Graeme McDowell,63,4.08,1315,322
158,T151,T151,Henrik Norlander,71,4.08,1752,429
159,T151,T151,Martin Piller,59,4.08,1219,299
160,T151,T151,Rory Sabbatini,57,4.08,1371,336
161,T151,T151,Steve Wheatcroft,85,4.08,1968,482
162,T163,T163,Erik Compton,65,4.09,1570,384
163,T163,T163,J.J. Henry,68,4.09,1667,408
164,T163,T163,Patton Kizzire,93,4.09,2152,526
165,T163,T163,Carlos Ortiz,79,4.09,1787,437
166,T167,T167,Ken Duke,58,4.1,1176,287
167,T167,T167,Ernie Els,66,4.1,1717,419
168,T167,T167,Luke Guthrie,57,4.1,1342,327
169,T167,T167,Hunter Mahan,61,4.1,1568,382
170,T167,T167,Rod Pampling,54,4.1,1235,301
171,T167,T167,Dicky Pride,55,4.1,1225,299
172,T167,T167,Robert Streb,87,4.1,2020,493
173,T174,T174,Andres Gonzales,80,4.11,1946,473
174,T174,T174,D.H. Lee,61,4.11,1362,331
175,T174,T174,Andrew Loupe,75,4.11,1654,402
176,T177,T177,Ángel Cabrera,62,4.12,1487,361
177,T177,T177,Rob Oppenheim,67,4.12,1466,356
178,T177,T177,Brendon Todd,66,4.12,1363,331
179,T177,T177,Harold Varner III,92,4.12,1900,461
180,T177,T177,Camilo Villegas,83,4.12,1800,437
181,T182,T182,Vijay Singh,72,4.13,1631,395
182,T182,T182,Dawie van der Walt,72,4.13,1646,399
183,184,184,Robert Allenby,51,4.22,1177,279
184,185,185,Steven Bowditch,71,4.27,1716,402
