,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
73,T70,T70,Seung-Yul Noh,85,-87,4.65,1245
74,T70,T70,Chris Stroud,82,-87,4.66,1295
75,T76,T76,Paul Casey,77,-86,4.64,1180
76,T76,T76,Fabián Gómez,82,-86,4.66,1260
77,T76,T76,Brooks Koepka,75,-86,4.61,1090
78,T76,T76,Justin Rose,65,-86,4.59,1060
79,T76,T76,Brandt Snedeker,93,-86,4.69,1390
80,T76,T76,Robert Streb,87,-86,4.69,1370
81,T82,T82,Derek Fathauer,94,-85,4.71,1465
82,T82,T82,John Huh,86,-85,4.69,1360
83,T82,T82,Chris Kirk,90,-85,4.69,1360
84,T82,T82,Scott Pinckney,87,-85,4.69,1370
85,T82,T82,Steve Wheatcroft,85,-85,4.68,1310
86,T87,T87,David Lingmerth,84,-83,4.69,1320
87,T87,T87,Kevin Streelman,82,-83,4.71,1420
88,T87,T87,Nick Taylor,83,-83,4.69,1325
89,T87,T87,Michael Thompson,71,-83,4.62,1090
90,T91,T91,Andres Gonzales,80,-82,4.67,1245
91,T91,T91,Bill Haas,86,-82,4.69,1310
92,T91,T91,Shawn Stefani,91,-82,4.7,1350
93,T94,T94,Hiroshi Iwata,85,-81,4.7,1350
94,T94,T94,Michael Kim,100,-81,4.73,1515
95,T94,T94,Peter Malnati,85,-81,4.7,1360
96,T94,T94,Kyle Stanley,92,-81,4.71,1380
97,T94,T94,Tyrone Van Aswegen,105,-81,4.75,1605
98,T99,T99,Jason Bohn,67,-80,4.63,1070
99,T99,T99,Jon Curran,99,-80,4.75,1590
100,T99,T99,Morgan Hoffmann,71,-80,4.63,1070
101,102,102,Bryce Molder,80,-78,4.7,1300
102,T103,T103,Ricky Barnes,97,-77,4.74,1480
103,T103,T103,J.B. Holmes,77,-77,4.68,1220
104,T103,T103,Jerry Kelly,76,-77,4.69,1230
105,T103,T103,Troy Merritt,77,-77,4.69,1260
106,T103,T103,Francesco Molinari,64,-77,4.61,990
107,T103,T103,Henrik Norlander,71,-77,4.65,1100
108,T109,T109,Stuart Appleby,71,-76,4.64,1050
109,T109,T109,Dawie van der Walt,72,-76,4.66,1120
110,111,111,Ryan Moore,86,-75,4.71,1280
111,112,112,Ben Crane,80,-74,4.69,1200
112,T113,T113,Zac Blair,99,-73,4.76,1515
113,T113,T113,Charl Schwartzel,73,-73,4.66,1080
114,T115,T115,Scott Brown,88,-72,4.75,1445
115,T115,T115,Stewart Cink,61,-72,4.61,930
116,T115,T115,Luke Donald,81,-72,4.73,1340
117,T115,T115,Russell Henley,76,-72,4.69,1170
118,T115,T115,Martin Laird,82,-72,4.72,1270
119,T120,T120,Thomas Aiken,70,-71,4.67,1080
120,T120,T120,Tyler Aldridge,83,-71,4.72,1270
121,T120,T120,James Hahn,85,-71,4.74,1370
122,T120,T120,Billy Horschel,73,-71,4.69,1140
123,T124,T124,Robert Garrigus,69,-70,4.66,1015
124,T124,T124,Jason Gore,78,-70,4.72,1250
125,T124,T124,Geoff Ogilvy,63,-70,4.64,980
126,T124,T124,Willy Wilcox,67,-70,4.67,1060
127,T128,T128,K.J. Choi,73,-69,4.72,1240
128,T128,T128,Chesson Hadley,81,-69,4.74,1310
129,T128,T128,Scott Stallings,74,-69,4.69,1100
130,T128,T128,Camilo Villegas,83,-69,4.73,1275
131,132,132,Whee Kim,82,-68,4.73,1265
132,133,133,Scott Langley,65,-67,4.68,1060
133,134,134,Luke Guthrie,57,-66,4.63,890
134,T135,T135,Sergio Garcia,54,-65,4.61,830
135,T135,T135,Kelly Kraft,63,-65,4.67,980
136,T135,T135,Webb Simpson,70,-65,4.69,1050
137,T138,T138,Chad Collins,73,-64,4.72,1160
138,T138,T138,Tom Hoge,81,-64,4.73,1180
139,T138,T138,Vijay Singh,72,-64,4.71,1120
140,T141,T141,Erik Compton,65,-63,4.69,1025
141,T141,T141,J.J. Henry,68,-63,4.71,1070
142,T143,T143,Graham DeLaet,70,-62,4.72,1110
143,T143,T143,Ernie Els,66,-62,4.7,1050
144,T143,T143,Greg Owen,85,-62,4.76,1285
145,146,146,Vaughn Taylor,72,-61,4.73,1150
146,T147,T147,Billy Hurley III,66,-60,4.71,1030
147,T147,T147,Carlos Ortiz,79,-60,4.76,1230
148,149,149,Sam Saunders,69,-59,4.71,1025
149,T150,T150,Anirban Lahiri,72,-58,4.74,1120
150,T150,T150,Louis Oosthuizen,63,-58,4.67,870
151,T150,T150,Steve Stricker,53,-58,4.63,790
152,153,153,Graeme McDowell,63,-57,4.69,920
153,T154,T154,Ken Duke,58,-56,4.68,870
154,T154,T154,Will MacKenzie,84,-56,4.78,1280
155,T156,T156,Jeff Overton,69,-55,4.73,1015
156,T156,T156,Tim Wilkinson,72,-55,4.74,1040
157,T158,T158,Derek Ernst,59,-54,4.71,945
158,T158,T158,Hunter Mahan,61,-54,4.75,1090
159,T160,T160,Rhein Gibson,58,-53,4.7,890
160,T160,T160,D.H. Lee,61,-53,4.72,950
161,T160,T160,Rob Oppenheim,67,-53,4.74,1020
162,T160,T160,Cameron Smith,73,-53,4.77,1130
163,T164,T164,Padraig Harrington,54,-52,4.69,850
164,T164,T164,Steve Marino,72,-52,4.76,1080
165,T166,T166,Retief Goosen,55,-51,4.71,890
166,T166,T166,Brendon Todd,66,-51,4.75,1020
167,T168,T168,Branden Grace,63,-50,4.74,970
168,T168,T168,Rod Pampling,54,-50,4.7,820
169,T168,T168,David Toms,62,-50,4.74,980
170,T168,T168,Mark Wilson,66,-50,4.73,940
171,172,172,Wes Roach,59,-48,4.73,885
172,173,173,Dicky Pride,55,-45,4.74,850
173,T174,T174,Jim Furyk,52,-44,4.7,740
174,T174,T174,Martin Piller,59,-44,4.77,940
175,176,176,Brian Stuard,66,-43,4.79,1040
176,177,177,Rory Sabbatini,57,-41,4.77,910
177,178,178,Ángel Cabrera,62,-39,4.81,1015
178,179,179,Shane Lowry,57,-38,4.78,850
179,T180,T180,Robert Allenby,51,-37,4.77,820
180,T180,T180,Andrew Landry,53,-37,4.76,760
181,T180,T180,George McNeill,51,-37,4.78,845
182,T180,T180,D.A. Points,55,-37,4.78,835
183,184,184,Abraham Ancer,51,-30,4.8,760
184,185,185,Steven Bowditch,71,-24,4.89,1125
