,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
56,T54,T54,Mark Wilson,66,+12,3.05,756
57,T58,T58,Peter Malnati,85,+13,3.04,1017
58,T58,T58,Rob Oppenheim,67,+13,3.05,759
59,T58,T58,Johnson Wagner,86,+13,3.04,1032
60,T61,T61,Luke Donald,81,+14,3.04,987
61,T61,T61,Fabián Gómez,82,+14,3.04,936
62,T61,T61,Charles Howell III,91,+14,3.04,1104
63,T61,T61,Spencer Levin,104,+14,3.03,1209
64,T61,T61,Francesco Molinari,64,+14,3.05,774
65,T66,T66,Abraham Ancer,51,+15,3.08,579
66,T66,T66,Rhein Gibson,58,+15,3.07,651
67,T66,T66,Graeme McDowell,63,+15,3.06,714
68,T69,T69,Tyler Aldridge,83,+16,3.05,963
69,T69,T69,Hiroshi Iwata,85,+16,3.05,1011
70,T69,T69,Matt Jones,83,+16,3.05,963
71,T69,T69,Kelly Kraft,63,+16,3.07,711
72,T69,T69,Scott Langley,65,+16,3.06,759
73,T69,T69,Sam Saunders,69,+16,3.06,795
74,T75,T75,Thomas Aiken,70,+17,3.06,807
75,T75,T75,Ángel Cabrera,62,+17,3.07,744
76,T75,T75,Kevin Chappell,93,+17,3.05,1131
77,T75,T75,Chris Kirk,90,+17,3.05,1020
78,T75,T75,Andrew Landry,53,+17,3.09,591
79,T75,T75,Shane Lowry,57,+17,3.08,651
80,T75,T75,Scott Pinckney,87,+17,3.05,1026
81,T75,T75,Vijay Singh,72,+17,3.06,879
82,T75,T75,Jordan Spieth,80,+17,3.06,915
83,T75,T75,Chris Stroud,82,+17,3.05,969
84,T75,T75,Tyrone Van Aswegen,105,+17,3.04,1233
85,T86,T86,Stuart Appleby,71,+18,3.06,834
86,T86,T86,Ben Crane,80,+18,3.06,918
87,T86,T86,Carlos Ortiz,79,+18,3.06,912
88,T89,T89,Scott Brown,88,+19,3.05,1071
89,T89,T89,Lucas Glover,75,+19,3.06,909
90,T89,T89,Brooks Koepka,75,+19,3.07,831
91,T89,T89,David Lingmerth,84,+19,3.06,963
92,T89,T89,Andrew Loupe,75,+19,3.06,909
93,T89,T89,William McGirt,98,+19,3.05,1179
94,T89,T89,Kevin Na,96,+19,3.05,1131
95,T89,T89,Scott Stallings,74,+19,3.07,846
96,T89,T89,Daniel Summerhays,99,+19,3.05,1203
97,T89,T89,Vaughn Taylor,72,+19,3.07,873
98,T99,T99,Andres Gonzales,80,+20,3.06,945
99,T99,T99,Ryan Palmer,86,+20,3.06,1047
100,T99,T99,Dicky Pride,55,+20,3.09,639
101,T102,T102,Wes Roach,59,+21,3.1,663
102,T102,T102,Brandt Snedeker,93,+21,3.06,1059
103,T102,T102,Nick Taylor,83,+21,3.07,957
104,T105,T105,Brendon de Jonge,83,+22,3.07,978
105,T105,T105,Charley Hoffman,91,+22,3.06,1068
106,T105,T105,Smylie Kaufman,91,+22,3.06,1044
107,T105,T105,Rory McIlroy,69,+22,3.09,744
108,T105,T105,Greg Owen,85,+22,3.07,975
109,T110,T110,Aaron Baddeley,93,+23,3.06,1071
110,T110,T110,Zac Blair,99,+23,3.06,1149
111,T110,T110,Branden Grace,63,+23,3.09,732
112,T110,T110,James Hahn,85,+23,3.07,1017
113,T110,T110,Padraig Harrington,54,+23,3.11,651
114,T110,T110,Kevin Kisner,97,+23,3.06,1116
115,T110,T110,Patton Kizzire,93,+23,3.06,1080
116,T110,T110,George McNeill,51,+23,3.11,624
117,T110,T110,John Senden,88,+23,3.07,1038
118,T110,T110,Justin Thomas,99,+23,3.06,1152
119,T110,T110,Boo Weekley,83,+23,3.07,1002
120,T121,T121,Jonas Blixt,79,+24,3.08,927
121,T121,T121,Rickie Fowler,80,+24,3.08,912
122,T121,T121,Tom Hoge,81,+24,3.08,933
123,T121,T121,Matt Kuchar,100,+24,3.06,1164
124,T121,T121,Anirban Lahiri,72,+24,3.09,828
125,T121,T121,Seung-Yul Noh,85,+24,3.07,984
126,T127,T127,Sean O'Hair,89,+25,3.07,1074
127,T127,T127,Jeff Overton,69,+25,3.1,786
128,T127,T127,Kyle Stanley,92,+25,3.07,1083
129,T127,T127,Kevin Streelman,82,+25,3.08,993
130,T131,T131,Ernie Els,66,+26,3.1,798
131,T131,T131,Luke List,79,+26,3.08,933
132,T131,T131,Will MacKenzie,84,+26,3.08,975
133,T131,T131,Rory Sabbatini,57,+26,3.12,663
134,T131,T131,Jhonattan Vegas,97,+26,3.07,1119
135,T136,T136,Daniel Berger,92,+27,3.08,1080
136,T136,T136,Graham DeLaet,70,+27,3.1,804
137,T136,T136,Scott Piercy,87,+27,3.08,996
138,T136,T136,Bubba Watson,72,+27,3.1,819
139,T140,T140,Billy Horschel,73,+28,3.1,840
140,T140,T140,Billy Hurley III,66,+28,3.1,801
141,T140,T140,Si Woo Kim,113,+28,3.06,1317
142,T140,T140,Colt Knost,90,+28,3.08,1041
143,T140,T140,Marc Leishman,89,+28,3.08,1032
144,T145,T145,Emiliano Grillo,93,+29,3.08,1068
145,T145,T145,Brian Harman,104,+29,3.07,1254
146,T145,T145,Martin Piller,59,+29,3.13,687
147,T145,T145,Webb Simpson,70,+29,3.1,846
148,T149,T149,Roberto Castro,97,+30,3.08,1173
149,T149,T149,Jason Dufner,105,+30,3.07,1239
150,T149,T149,J.J. Henry,68,+30,3.11,783
151,T149,T149,Geoff Ogilvy,63,+30,3.13,717
152,T149,T149,Brendan Steele,88,+30,3.09,1008
153,T149,T149,Harold Varner III,92,+30,3.08,1110
154,T149,T149,Steve Wheatcroft,85,+30,3.09,987
155,T156,T156,Robert Allenby,51,+31,3.15,618
156,T156,T156,Derek Ernst,59,+31,3.14,687
157,T156,T156,Steve Marino,72,+31,3.11,819
158,T156,T156,Cameron Smith,73,+31,3.11,843
159,T160,T160,Jason Bohn,67,+32,3.12,807
160,T160,T160,Erik Compton,65,+32,3.13,762
161,T160,T160,Ken Duke,58,+32,3.14,663
162,163,163,Shawn Stefani,91,+33,3.09,1056
163,T164,T164,Harris English,97,+34,3.09,1170
164,T164,T164,Sung Kang,89,+34,3.1,1059
165,T164,T164,Patrick Rodgers,89,+34,3.1,1026
166,T167,T167,Jason Gore,78,+35,3.12,903
167,T167,T167,Danny Lee,93,+35,3.1,1080
168,T167,T167,Jimmy Walker,85,+35,3.11,975
169,T170,T170,Derek Fathauer,94,+36,3.09,1137
170,T170,T170,Morgan Hoffmann,71,+36,3.13,810
171,T170,T170,Ben Martin,92,+36,3.1,1059
172,T170,T170,Willy Wilcox,67,+36,3.14,795
173,T174,T174,D.H. Lee,61,+37,3.16,687
174,T174,T174,Brett Stegmaier,87,+37,3.11,1035
175,T174,T174,Gary Woodland,95,+37,3.1,1104
176,177,177,Kyle Reifers,115,+38,3.08,1344
177,T178,T178,Steven Bowditch,71,+42,3.15,849
178,T178,T178,Mark Hubbard,101,+42,3.11,1179
179,T178,T178,Hudson Swafford,104,+42,3.1,1260
180,181,181,Jamie Lovemark,91,+44,3.12,1104
181,182,182,Jim Herman,93,+45,3.12,1125
182,183,183,Tony Finau,95,+52,3.14,1146
183,184,184,Brendon Todd,66,+53,3.21,765
184,185,185,Hunter Mahan,61,+54,3.22,747
