,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Morgan Hoffmann,66.0,66,1
1,2,2,Tim Wilkinson,66.5,133,2
2,3,3,Dustin Johnson,67.0,67,1
3,T4,T4,Tyler Aldridge,68.0,272,4
4,T4,T4,Andrew Loupe,68.0,272,4
5,T4,T4,Jordan Spieth,68.0,340,5
6,7,7,Aaron Baddeley,68.17,409,6
7,T8,T8,Chad Campbell,68.25,273,4
8,T8,T8,Padraig Harrington,68.25,273,4
9,T10,T10,Abraham Ancer,68.33,205,3
10,T10,T10,Wes Roach,68.33,205,3
11,T12,T12,Sam Saunders,68.4,342,5
12,T12,T12,Jimmy Walker,68.4,342,5
13,14,14,Sean O'Hair,68.57,480,7
14,15,15,Hideki Matsuyama,68.71,481,7
15,16,16,Gary Woodland,68.73,756,11
16,T17,T17,Geoff Ogilvy,68.75,275,4
17,T17,T17,D.A. Points,68.75,275,4
18,T17,T17,Steve Stricker,68.75,275,4
19,20,20,Alex Cejka,68.83,413,6
20,21,21,Boo Weekley,68.88,551,8
21,T22,T22,Jason Day,69.0,552,8
22,T22,T22,Tony Finau,69.0,483,7
23,T22,T22,Rickie Fowler,69.0,207,3
24,T22,T22,Rhein Gibson,69.0,138,2
25,T22,T22,Charl Schwartzel,69.0,414,6
26,T22,T22,Cameron Tringale,69.0,276,4
27,28,28,Ricky Barnes,69.17,415,6
28,29,29,Russell Henley,69.25,277,4
29,30,30,Shawn Stefani,69.33,624,9
30,T31,T31,Jason Dufner,69.4,694,10
31,T31,T31,David Lingmerth,69.4,347,5
32,T33,T33,Matt Jones,69.5,417,6
33,T33,T33,Shane Lowry,69.5,139,2
34,T33,T33,George McNeill,69.5,139,2
35,36,36,Hudson Swafford,69.57,487,7
36,37,37,Kevin Streelman,69.6,348,5
37,T38,T38,Paul Casey,69.67,209,3
38,T38,T38,Bryce Molder,69.67,209,3
39,T40,T40,Chad Collins,69.75,279,4
40,T40,T40,Graham DeLaet,69.75,279,4
41,T40,T40,Ryan Palmer,69.75,558,8
42,T40,T40,Dicky Pride,69.75,279,4
43,44,44,Whee Kim,69.8,698,10
44,45,45,Chris Kirk,69.82,768,11
45,46,46,Charles Howell III,69.83,838,12
46,T47,T47,Roberto Castro,69.86,489,7
47,T47,T47,Zach Johnson,69.86,489,7
48,T49,T49,Jonas Blixt,70.0,490,7
49,T49,T49,Luke Guthrie,70.0,280,4
50,T49,T49,Smylie Kaufman,70.0,490,7
51,T49,T49,Louis Oosthuizen,70.0,420,6
52,53,53,Patrick Reed,70.08,841,12
53,54,54,Blayne Barber,70.14,491,7
54,T55,T55,Sung Kang,70.17,421,6
55,T55,T55,Phil Mickelson,70.17,421,6
56,57,57,Brendan Steele,70.22,632,9
57,T58,T58,Stewart Cink,70.25,281,4
58,T58,T58,William McGirt,70.25,562,8
