,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Daniel Summerhays,67.0,268,4
1,2,2,Russell Knox,67.83,407,6
2,3,3,Jordan Spieth,67.88,543,8
3,4,4,Kelly Kraft,68.0,272,4
4,5,5,Brendan Steele,68.29,478,7
5,6,6,Jason Day,68.33,205,3
6,7,7,Jim Furyk,68.4,342,5
7,T8,T8,Billy Horschel,68.5,411,6
8,T8,T8,Rory McIlroy,68.5,274,4
9,T8,T8,Scott Piercy,68.5,137,2
10,T8,T8,Adam Scott,68.5,274,4
11,T12,T12,Lucas Glover,68.67,206,3
12,T12,T12,Jason Gore,68.67,412,6
13,T12,T12,Matt Jones,68.67,206,3
14,T15,T15,Retief Goosen,69.0,276,4
15,T15,T15,Jerry Kelly,69.0,276,4
16,T15,T15,Spencer Levin,69.0,345,5
17,T15,T15,Chris Stroud,69.0,552,8
18,T15,T15,Jhonattan Vegas,69.0,483,7
19,20,20,Kyle Reifers,69.08,829,12
20,T21,T21,Ryan Moore,69.14,484,7
21,T21,T21,Patrick Rodgers,69.14,484,7
22,23,23,Louis Oosthuizen,69.2,346,5
23,24,24,Jason Dufner,69.4,347,5
24,25,25,Dustin Johnson,69.43,486,7
25,T26,T26,Rob Oppenheim,69.5,139,2
26,T26,T26,Scott Stallings,69.5,278,4
27,28,28,Johnson Wagner,69.57,487,7
28,T29,T29,J.B. Holmes,69.6,348,5
29,T29,T29,Charl Schwartzel,69.6,348,5
30,31,31,Paul Casey,69.67,209,3
31,32,32,Ken Duke,69.75,279,4
32,33,33,Matt Kuchar,69.77,907,13
33,34,34,Si Woo Kim,69.8,349,5
34,35,35,Adam Hadwin,69.83,419,6
35,T36,T36,Sung Kang,69.86,489,7
36,T36,T36,Jamie Lovemark,69.86,489,7
37,T38,T38,Patton Kizzire,69.88,559,8
38,T38,T38,Gary Woodland,69.88,559,8
39,T40,T40,Chad Campbell,69.89,629,9
40,T40,T40,Brandt Snedeker,69.89,629,9
41,T42,T42,Ben Crane,70.0,140,2
42,T42,T42,Harris English,70.0,350,5
