,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
33,T33,T33,William McGirt,98,2.98,167,56
34,T33,T33,Carlos Ortiz,79,2.98,179,60
35,T33,T33,Robert Streb,87,2.98,167,56
36,T37,T37,Jason Gore,78,2.99,206,69
37,T37,T37,Adam Hadwin,93,2.99,242,81
38,T37,T37,Jim Herman,93,2.99,206,69
39,T37,T37,Danny Lee,93,2.99,206,69
40,T41,T41,K.J. Choi,73,3.0,216,72
41,T41,T41,Jim Furyk,52,3.0,48,16
42,T41,T41,Bill Haas,86,3.0,132,44
43,T41,T41,Billy Hurley III,66,3.0,111,37
44,T41,T41,Russell Knox,92,3.0,60,20
45,T41,T41,Brooks Koepka,75,3.0,108,36
46,T41,T41,Kelly Kraft,63,3.0,195,65
47,T41,T41,Phil Mickelson,75,3.0,36,12
48,T41,T41,Henrik Norlander,71,3.0,156,52
49,T41,T41,Brandt Snedeker,93,3.0,60,20
50,T41,T41,Kevin Streelman,82,3.0,174,58
51,T52,T52,Thomas Aiken,70,3.01,208,69
52,T52,T52,Kyle Stanley,92,3.01,229,76
53,T54,T54,Chad Collins,73,3.02,175,58
54,T54,T54,Jon Curran,99,3.02,145,48
55,T54,T54,Andres Gonzales,80,3.02,193,64
56,T54,T54,Retief Goosen,55,3.02,124,41
57,T54,T54,Mark Hubbard,101,3.02,278,92
58,T54,T54,Patton Kizzire,93,3.02,157,52
59,T54,T54,Ryan Palmer,86,3.02,196,65
60,T54,T54,Rod Pampling,54,3.02,133,44
61,T62,T62,Derek Ernst,59,3.03,206,68
62,T62,T62,Rhein Gibson,58,3.03,197,65
63,T62,T62,Emiliano Grillo,93,3.03,121,40
64,T62,T62,Brian Harman,104,3.03,330,109
65,T62,T62,Smylie Kaufman,91,3.03,121,40
66,T62,T62,Andrew Landry,53,3.03,97,32
67,T62,T62,David Lingmerth,84,3.03,194,64
68,T62,T62,Shane Lowry,57,3.03,100,33
69,T62,T62,Seung-Yul Noh,85,3.03,233,77
70,T62,T62,Sean O'Hair,89,3.03,182,60
71,T62,T62,Cameron Smith,73,3.03,194,64
72,T62,T62,Camilo Villegas,83,3.03,230,76
73,T62,T62,Boo Weekley,83,3.03,197,65
74,T75,T75,Scott Brown,88,3.04,146,48
75,T75,T75,John Huh,86,3.04,243,80
76,T75,T75,Hiroshi Iwata,85,3.04,237,78
77,T75,T75,Will MacKenzie,84,3.04,173,57
78,T75,T75,Greg Owen,85,3.04,307,101
79,T75,T75,John Senden,88,3.04,283,93
80,T75,T75,Brendan Steele,88,3.04,146,48
81,T75,T75,Cameron Tringale,81,3.04,283,93
82,T75,T75,Mark Wilson,66,3.04,161,53
83,T84,T84,Paul Casey,77,3.05,171,56
84,T84,T84,Alex Cejka,71,3.05,122,40
85,T84,T84,Brendon de Jonge,83,3.05,223,73
86,T84,T84,Charley Hoffman,91,3.05,223,73
87,T84,T84,Spencer Levin,104,3.05,296,97
88,T84,T84,Francesco Molinari,64,3.05,125,41
89,T84,T84,D.A. Points,55,3.05,174,57
90,T84,T84,Vijay Singh,72,3.05,235,77
91,T84,T84,Scott Stallings,74,3.05,284,93
92,T84,T84,Brian Stuard,66,3.05,171,56
93,T84,T84,Johnson Wagner,86,3.05,232,76
94,T95,T95,Tyler Aldridge,83,3.06,153,50
95,T95,T95,Ernie Els,66,3.06,98,32
96,T95,T95,Harris English,97,3.06,147,48
97,T95,T95,Derek Fathauer,94,3.06,361,118
98,T95,T95,Sergio Garcia,54,3.06,49,16
99,T95,T95,Luke Guthrie,57,3.06,147,48
100,T95,T95,James Hahn,85,3.06,245,80
101,T95,T95,Morgan Hoffmann,71,3.06,98,32
102,T95,T95,Whee Kim,82,3.06,159,52
103,T95,T95,Michael Kim,100,3.06,220,72
104,T95,T95,Luke List,79,3.06,110,36
105,T95,T95,Ryan Moore,86,3.06,159,52
106,T95,T95,Kevin Na,96,3.06,196,64
107,T95,T95,Geoff Ogilvy,63,3.06,159,52
108,T95,T95,Steve Wheatcroft,85,3.06,150,49
109,T110,T110,Jerry Kelly,76,3.07,227,74
110,T110,T110,Martin Piller,59,3.07,86,28
111,T110,T110,Gary Woodland,95,3.07,135,44
112,T113,T113,Daniel Berger,92,3.08,123,40
113,T113,T113,Jonas Blixt,79,3.08,148,48
114,T113,T113,Keegan Bradley,82,3.08,148,48
115,T113,T113,Ángel Cabrera,62,3.08,197,64
116,T113,T113,Jason Dufner,105,3.08,160,52
117,T113,T113,Si Woo Kim,113,3.08,336,109
118,T113,T113,Dicky Pride,55,3.08,185,60
119,T113,T113,Patrick Reed,105,3.08,37,12
120,T113,T113,Chris Stroud,82,3.08,200,65
121,T113,T113,Jimmy Walker,85,3.08,123,40
122,T123,T123,Aaron Baddeley,93,3.09,235,76
123,T123,T123,Blayne Barber,84,3.09,247,80
124,T123,T123,Stewart Cink,61,3.09,173,56
125,T123,T123,Ben Crane,80,3.09,250,81
126,T123,T123,J.J. Henry,68,3.09,235,76
127,T123,T123,Tom Hoge,81,3.09,238,77
128,T123,T123,Harold Varner III,92,3.09,275,89
129,T130,T130,Stuart Appleby,71,3.1,239,77
130,T130,T130,Ricky Barnes,97,3.1,149,48
131,T130,T130,Steven Bowditch,71,3.1,214,69
132,T130,T130,Roberto Castro,97,3.1,226,73
133,T130,T130,Steve Marino,72,3.1,186,60
134,T130,T130,Scott Pinckney,87,3.1,288,93
135,T136,T136,Erik Compton,65,3.11,137,44
136,T136,T136,Ken Duke,58,3.11,168,54
137,T136,T136,Charles Howell III,91,3.11,174,56
138,T136,T136,Scott Langley,65,3.11,112,36
139,T136,T136,Troy Merritt,77,3.11,227,73
140,T136,T136,Kyle Reifers,115,3.11,202,65
141,T136,T136,Sam Saunders,69,3.11,137,44
142,T143,T143,Padraig Harrington,54,3.12,106,34
143,T143,T143,George McNeill,51,3.12,128,41
144,T145,T145,Luke Donald,81,3.13,200,64
145,T145,T145,Colt Knost,90,3.13,238,76
146,T145,T145,Marc Leishman,89,3.13,150,48
147,T145,T145,Jeff Overton,69,3.13,166,53
148,T145,T145,Michael Thompson,71,3.13,150,48
149,T145,T145,Jhonattan Vegas,97,3.13,150,48
150,T151,T151,Branden Grace,63,3.14,88,28
151,T151,T151,Ben Martin,92,3.14,239,76
152,T151,T151,Scott Piercy,87,3.14,239,76
153,T151,T151,Patrick Rodgers,89,3.14,201,64
154,T155,T155,Jason Bohn,67,3.15,192,61
155,T155,T155,Freddie Jacobson,86,3.15,230,73
156,T155,T155,Chez Reavie,90,3.15,192,61
157,T155,T155,Wes Roach,59,3.15,192,61
158,T155,T155,Rory Sabbatini,57,3.15,230,73
159,T155,T155,Willy Wilcox,67,3.15,233,74
160,T161,T161,Chris Kirk,90,3.16,180,57
161,T161,T161,D.H. Lee,61,3.16,180,57
162,T161,T161,Nick Taylor,83,3.16,278,88
163,T164,T164,Zach Johnson,90,3.17,76,24
164,T164,T164,Matt Jones,83,3.17,266,84
165,T164,T164,Rob Oppenheim,67,3.17,152,48
166,T167,T167,Bronson Burgoon,83,3.18,242,76
167,T167,T167,Graham DeLaet,70,3.18,127,40
168,T167,T167,Peter Malnati,85,3.18,254,80
169,T167,T167,Shawn Stefani,91,3.18,207,65
170,T167,T167,Brett Stegmaier,87,3.18,197,62
171,T167,T167,Daniel Summerhays,99,3.18,242,76
172,173,173,Abraham Ancer,51,3.19,102,32
173,174,174,Sung Kang,89,3.21,247,77
174,T175,T175,Robert Allenby,51,3.22,158,49
175,T175,T175,Tony Finau,95,3.22,206,64
176,177,177,Andrew Loupe,75,3.23,207,64
177,T178,T178,Jason Day,76,3.25,13,4
178,T178,T178,Rory McIlroy,69,3.25,52,16
179,180,180,Vaughn Taylor,72,3.26,186,57
180,T181,T181,Fabián Gómez,82,3.27,170,52
181,T181,T181,Hudson Swafford,104,3.27,340,104
182,T181,T181,David Toms,62,3.27,147,45
183,184,184,Brendon Todd,66,3.28,318,97
184,185,185,Hunter Mahan,61,3.41,109,32
