,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Louis Oosthuizen,63,2.89,335,116
1,T2,T2,J.B. Holmes,77,2.94,423,144
2,T2,T2,Brian Stuard,66,2.94,388,132
3,4,4,Robert Garrigus,69,2.95,383,130
4,T5,T5,Retief Goosen,55,2.96,337,114
5,T5,T5,Adam Hadwin,93,2.96,557,188
6,T5,T5,Graeme McDowell,63,2.96,349,118
7,T5,T5,Phil Mickelson,75,2.96,426,144
8,T5,T5,Ryan Moore,86,2.96,492,166
9,T10,T10,Jim Furyk,52,2.97,309,104
10,T10,T10,John Huh,86,2.97,517,174
11,T10,T10,David Toms,62,2.97,374,126
12,T13,T13,Patrick Reed,105,2.98,602,202
13,T13,T13,Charl Schwartzel,73,2.98,429,144
14,T15,T15,Chad Collins,73,2.99,442,148
15,T15,T15,Ben Crane,80,2.99,461,154
16,T15,T15,Sergio Garcia,54,2.99,305,102
17,T15,T15,Zach Johnson,90,2.99,503,168
18,T15,T15,Hideki Matsuyama,76,2.99,436,146
19,T15,T15,Chez Reavie,90,2.99,526,176
20,T15,T15,Adam Scott,79,2.99,455,152
21,T22,T22,Daniel Berger,92,3.0,546,182
22,T22,T22,Keegan Bradley,82,3.0,498,166
23,T22,T22,Bronson Burgoon,83,3.0,480,160
24,T22,T22,Alex Cejka,71,3.0,390,130
25,T22,T22,David Hearn,95,3.0,576,192
26,T22,T22,Rod Pampling,54,3.0,300,100
27,T22,T22,Cameron Tringale,81,3.0,468,156
28,T29,T29,Chad Campbell,90,3.01,547,182
29,T29,T29,Dustin Johnson,87,3.01,482,160
30,T29,T29,Smylie Kaufman,91,3.01,518,172
31,T29,T29,D.A. Points,55,3.01,307,102
32,T29,T29,Tyrone Van Aswegen,105,3.01,620,206
33,T34,T34,Blayne Barber,84,3.02,495,164
34,T34,T34,Scott Brown,88,3.02,544,180
35,T34,T34,Jason Day,76,3.02,405,134
36,T34,T34,Bill Haas,86,3.02,496,164
37,T34,T34,Chesson Hadley,81,3.02,490,162
38,T34,T34,Michael Kim,100,3.02,585,194
39,T34,T34,Francesco Molinari,64,3.02,392,130
40,T34,T34,Henrik Norlander,71,3.02,405,134
41,T34,T34,Daniel Summerhays,99,3.02,611,202
42,T34,T34,Justin Thomas,99,3.02,580,192
43,T34,T34,Camilo Villegas,83,3.02,489,162
44,T45,T45,Ricky Barnes,97,3.03,569,188
45,T45,T45,Stewart Cink,61,3.03,376,124
46,T45,T45,Lucas Glover,75,3.03,460,152
47,T45,T45,Luke Guthrie,57,3.03,333,110
48,T45,T45,Russell Henley,76,3.03,466,154
49,T45,T45,Freddie Jacobson,86,3.03,527,174
50,T45,T45,Chris Kirk,90,3.03,515,170
51,T45,T45,Matt Kuchar,100,3.03,593,196
52,T45,T45,Bryce Molder,80,3.03,478,158
53,T45,T45,Jhonattan Vegas,97,3.03,563,186
54,T45,T45,Johnson Wagner,86,3.03,522,172
55,T56,T56,Jason Bohn,67,3.04,408,134
56,T56,T56,Paul Casey,77,3.04,450,148
57,T56,T56,Brendon de Jonge,83,3.04,499,164
58,T56,T56,Emiliano Grillo,93,3.04,535,176
59,T56,T56,James Hahn,85,3.04,511,168
60,T56,T56,Martin Laird,82,3.04,481,158
61,T56,T56,Troy Merritt,77,3.04,462,152
62,T56,T56,Greg Owen,85,3.04,492,162
63,T56,T56,Justin Rose,65,3.04,377,124
64,T56,T56,Michael Thompson,71,3.04,413,136
65,T56,T56,Dawie van der Walt,72,3.04,426,140
66,T67,T67,Kevin Chappell,93,3.05,580,190
67,T67,T67,Fabián Gómez,82,3.05,470,154
68,T67,T67,Si Woo Kim,113,3.05,672,220
69,T67,T67,Andrew Loupe,75,3.05,464,152
70,T67,T67,Ryan Palmer,86,3.05,537,176
71,T67,T67,Jordan Spieth,80,3.05,464,152
72,T67,T67,Robert Streb,87,3.05,512,168
73,T74,T74,Tyler Aldridge,83,3.06,495,162
74,T74,T74,Abraham Ancer,51,3.06,294,96
75,T74,T74,Ángel Cabrera,62,3.06,380,124
76,T74,T74,Jerry Kelly,76,3.06,478,156
77,T74,T74,Russell Knox,92,3.06,544,178
78,T74,T74,Jason Kokrak,89,3.06,551,180
79,T74,T74,David Lingmerth,84,3.06,483,158
80,T74,T74,Peter Malnati,85,3.06,514,168
81,T74,T74,Sean O'Hair,89,3.06,548,179
82,T74,T74,Scott Stallings,74,3.06,434,142
83,T74,T74,Steve Stricker,53,3.06,337,110
84,T74,T74,Tim Wilkinson,72,3.06,416,136
85,T86,T86,Aaron Baddeley,93,3.07,546,178
86,T86,T86,Jon Curran,99,3.07,614,200
87,T86,T86,Harris English,97,3.07,601,196
88,T86,T86,Matt Jones,83,3.07,491,160
89,T86,T86,Sung Kang,89,3.07,546,178
90,T86,T86,Anirban Lahiri,72,3.07,423,138
91,T86,T86,Will MacKenzie,84,3.07,503,164
92,T86,T86,Steve Marino,72,3.07,417,136
93,T86,T86,Ben Martin,92,3.07,541,176
94,T86,T86,William McGirt,98,3.07,602,196
95,T86,T86,Rory McIlroy,69,3.07,381,124
96,T86,T86,Kevin Na,96,3.07,584,190
97,T86,T86,Seung-Yul Noh,85,3.07,510,166
98,T86,T86,Rob Oppenheim,67,3.07,387,126
99,T86,T86,Dicky Pride,55,3.07,325,106
100,T86,T86,Kyle Stanley,92,3.07,559,182
101,T86,T86,Kevin Streelman,82,3.07,510,166
102,T86,T86,Bubba Watson,72,3.07,412,134
103,T86,T86,Boo Weekley,83,3.07,515,168
104,T86,T86,Steve Wheatcroft,85,3.07,509,166
105,T106,T106,Stuart Appleby,71,3.08,431,140
106,T106,T106,Luke Donald,81,3.08,512,166
107,T106,T106,Charley Hoffman,91,3.08,554,180
108,T106,T106,Charles Howell III,91,3.08,572,186
109,T106,T106,Hiroshi Iwata,85,3.08,524,170
110,T106,T106,Whee Kim,82,3.08,492,160
111,T106,T106,Kevin Kisner,97,3.08,566,184
112,T106,T106,Danny Lee,93,3.08,552,179
113,T106,T106,Spencer Levin,104,3.08,623,202
114,T106,T106,Kyle Reifers,115,3.08,696,226
115,T106,T106,Vijay Singh,72,3.08,456,148
116,T106,T106,Cameron Smith,73,3.08,438,142
117,T106,T106,Brendan Steele,88,3.08,518,168
118,T106,T106,Vaughn Taylor,72,3.08,450,146
119,T106,T106,Nick Taylor,83,3.08,492,160
120,T106,T106,Jimmy Walker,85,3.08,492,160
121,T106,T106,Mark Wilson,66,3.08,394,128
122,T123,T123,Zac Blair,99,3.09,594,192
123,T123,T123,Jason Dufner,105,3.09,642,208
124,T123,T123,Branden Grace,63,3.09,383,124
125,T123,T123,Tom Hoge,81,3.09,482,156
126,T123,T123,Patton Kizzire,93,3.09,562,182
127,T123,T123,Andrew Landry,53,3.09,303,98
128,T123,T123,Marc Leishman,89,3.09,531,172
129,T123,T123,Scott Pinckney,87,3.09,532,172
130,T123,T123,John Senden,88,3.09,538,174
131,T123,T123,Webb Simpson,70,3.09,439,142
132,T123,T123,Brandt Snedeker,93,3.09,538,174
133,T123,T123,Gary Woodland,95,3.09,575,186
134,T135,T135,Jonas Blixt,79,3.1,484,156
135,T135,T135,Rickie Fowler,80,3.1,465,150
136,T135,T135,Brian Harman,104,3.1,652,210
137,T135,T135,Jim Herman,93,3.1,582,188
138,T135,T135,Billy Horschel,73,3.1,434,140
139,T135,T135,Colt Knost,90,3.1,540,174
140,T135,T135,Kelly Kraft,63,3.1,366,118
141,T135,T135,Scott Langley,65,3.1,391,126
142,T135,T135,Jeff Overton,69,3.1,409,132
143,T135,T135,Sam Saunders,69,3.1,416,134
144,T135,T135,Chris Stroud,82,3.1,502,162
145,T135,T135,Harold Varner III,92,3.1,576,186
146,T147,T147,Roberto Castro,97,3.11,609,196
