,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
83,T82,T82,Francesco Molinari,70.75,566,8
84,T85,T85,Lucas Glover,70.8,354,5
85,T85,T85,Kevin Kisner,70.8,708,10
86,87,87,Charl Schwartzel,70.82,779,11
87,T88,T88,James Hahn,70.83,425,6
88,T88,T88,Cameron Tringale,70.83,425,6
89,90,90,Aaron Baddeley,70.86,496,7
90,T91,T91,Roberto Castro,70.88,567,8
91,T91,T91,Louis Oosthuizen,70.88,567,8
92,93,93,Sean O'Hair,70.89,638,9
93,T94,T94,Blayne Barber,71.0,355,5
94,T94,T94,Daniel Berger,71.0,781,11
95,T94,T94,Stewart Cink,71.0,71,1
96,T94,T94,Derek Ernst,71.0,71,1
97,T94,T94,Smylie Kaufman,71.0,852,12
98,T94,T94,Andrew Loupe,71.0,284,4
99,T94,T94,Troy Merritt,71.0,213,3
100,T94,T94,Rob Oppenheim,71.0,213,3
101,T94,T94,Rod Pampling,71.0,71,1
102,T94,T94,Sam Saunders,71.0,355,5
103,T94,T94,Johnson Wagner,71.0,568,8
104,105,105,Brooks Koepka,71.1,711,10
105,106,106,Bill Haas,71.11,640,9
106,107,107,Freddie Jacobson,71.13,569,8
107,T108,T108,Sung Kang,71.14,498,7
108,T108,T108,Steve Stricker,71.14,498,7
109,T110,T110,Billy Hurley III,71.17,427,6
110,T110,T110,Chez Reavie,71.17,427,6
111,112,112,Emiliano Grillo,71.2,712,10
112,T113,T113,Retief Goosen,71.25,285,4
113,T113,T113,Kyle Stanley,71.25,285,4
114,115,115,David Lingmerth,71.29,499,7
115,T116,T116,Seung-Yul Noh,71.33,214,3
116,T116,T116,David Toms,71.33,428,6
117,118,118,Hudson Swafford,71.4,714,10
118,119,119,Harris English,71.43,500,7
119,120,120,Billy Horschel,71.44,643,9
120,121,121,Jimmy Walker,71.45,786,11
121,T122,T122,J.J. Henry,71.5,143,2
122,T122,T122,Jason Kokrak,71.5,572,8
123,T122,T122,D.A. Points,71.5,143,2
124,T122,T122,Jhonattan Vegas,71.5,429,6
125,T122,T122,Steve Wheatcroft,71.5,286,4
126,T127,T127,Chesson Hadley,71.6,358,5
127,T127,T127,Tyrone Van Aswegen,71.6,358,5
128,129,129,Nick Taylor,71.67,430,6
129,T130,T130,Zac Blair,71.75,287,4
130,T130,T130,Whee Kim,71.75,287,4
131,T132,T132,Jonas Blixt,71.8,359,5
132,T132,T132,Luke Donald,71.8,359,5
133,T134,T134,Keegan Bradley,72.0,288,4
134,T134,T134,Scott Brown,72.0,720,10
135,T134,T134,Brendon de Jonge,72.0,216,3
136,T134,T134,Ernie Els,72.0,72,1
137,T134,T134,Jason Gore,72.0,72,1
138,T134,T134,Mark Hubbard,72.0,288,4
139,T134,T134,Greg Owen,72.0,72,1
140,T134,T134,Cameron Smith,72.0,216,3
141,T134,T134,Harold Varner III,72.0,432,6
142,T134,T134,Willy Wilcox,72.0,216,3
143,144,144,Justin Rose,72.13,577,8
144,145,145,Kevin Streelman,72.29,506,7
145,T146,T146,Padraig Harrington,72.4,362,5
146,T146,T146,Scott Langley,72.4,362,5
147,T146,T146,Will MacKenzie,72.4,362,5
148,149,149,Graham DeLaet,72.43,507,7
149,T150,T150,Andrew Landry,72.5,145,2
150,T150,T150,Shane Lowry,72.5,290,4
151,152,152,Michael Kim,72.56,653,9
152,T153,T153,Danny Lee,72.57,508,7
153,T153,T153,Shawn Stefani,72.57,508,7
154,155,155,Brendan Steele,72.64,799,11
155,T156,T156,Zach Johnson,72.67,436,6
156,T156,T156,Martin Piller,72.67,218,3
157,158,158,Adam Hadwin,72.71,509,7
158,159,159,Jamie Lovemark,72.73,800,11
159,160,160,Gary Woodland,72.77,946,13
160,T161,T161,Ángel Cabrera,73.0,146,2
161,T161,T161,Derek Fathauer,73.0,438,6
162,T161,T161,Anirban Lahiri,73.0,292,4
163,T161,T161,Martin Laird,73.0,292,4
164,T161,T161,Henrik Norlander,73.0,73,1
165,T161,T161,Brian Stuard,73.0,219,3
166,T161,T161,Mark Wilson,73.0,73,1
167,168,168,Ben Crane,73.14,512,7
168,169,169,Tom Hoge,73.25,293,4
169,T170,T170,John Huh,73.33,440,6
170,T170,T170,George McNeill,73.33,220,3
171,T170,T170,Scott Pinckney,73.33,220,3
172,173,173,Steven Bowditch,73.5,147,2
173,174,174,Tyler Aldridge,73.6,368,5
174,175,175,Charley Hoffman,73.71,516,7
175,176,176,K.J. Choi,73.86,517,7
176,T177,T177,Erik Compton,74.0,222,3
177,T177,T177,Wes Roach,74.0,74,1
178,179,179,Dawie van der Walt,75.0,75,1
179,180,180,Hiroshi Iwata,76.0,152,2
180,181,181,D.H. Lee,81.0,81,1
