,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
32,T32,T32,Abraham Ancer,51,3.01,292,97
33,T32,T32,Stewart Cink,61,3.01,451,150
34,T32,T32,Robert Garrigus,69,3.01,461,153
35,T32,T32,Fabián Gómez,82,3.01,563,187
36,T32,T32,Chesson Hadley,81,3.01,470,156
37,T32,T32,Charles Howell III,91,3.01,556,185
38,T32,T32,Matt Jones,83,3.01,521,173
39,T32,T32,Jerry Kelly,76,3.01,424,141
40,T32,T32,Andrew Loupe,75,3.01,464,154
41,T32,T32,Peter Malnati,85,3.01,518,172
42,T32,T32,Louis Oosthuizen,63,3.01,304,101
43,T32,T32,Rod Pampling,54,3.01,340,113
44,T32,T32,D.A. Points,55,3.01,325,108
45,T32,T32,Chez Reavie,90,3.01,554,184
46,T47,T47,Scott Brown,88,3.02,513,170
47,T47,T47,Chad Campbell,90,3.02,571,189
48,T47,T47,Adam Hadwin,93,3.02,558,185
49,T47,T47,Russell Knox,92,3.02,552,183
50,T47,T47,David Lingmerth,84,3.02,514,170
51,T47,T47,Ryan Moore,86,3.02,405,134
52,T47,T47,Rob Oppenheim,67,3.02,398,132
53,T47,T47,Adam Scott,79,3.02,314,104
54,T47,T47,John Senden,88,3.02,523,173
55,T47,T47,Brian Stuard,66,3.02,423,140
56,T57,T57,Ben Crane,80,3.03,439,145
57,T57,T57,Zach Johnson,90,3.03,536,177
58,T57,T57,Troy Merritt,77,3.03,503,166
59,T57,T57,Patrick Reed,105,3.03,612,202
60,T57,T57,Justin Rose,65,3.03,367,121
61,T57,T57,Vijay Singh,72,3.03,461,152
62,T57,T57,Daniel Summerhays,99,3.03,640,211
63,T57,T57,Hudson Swafford,104,3.03,590,195
64,T57,T57,Vaughn Taylor,72,3.03,478,158
65,T57,T57,Dawie van der Walt,72,3.03,449,148
66,T57,T57,Mark Wilson,66,3.03,457,151
67,T68,T68,Aaron Baddeley,93,3.04,587,193
68,T68,T68,Jon Curran,99,3.04,671,221
69,T68,T68,Harris English,97,3.04,647,213
70,T68,T68,Scott Langley,65,3.04,425,140
71,T68,T68,Steve Stricker,53,3.04,322,106
72,T68,T68,Nick Taylor,83,3.04,477,157
73,T74,T74,Ángel Cabrera,62,3.05,415,136
74,T74,T74,Brendon de Jonge,83,3.05,527,173
75,T74,T74,Lucas Glover,75,3.05,467,153
76,T74,T74,Charley Hoffman,91,3.05,503,165
77,T74,T74,Si Woo Kim,113,3.05,628,206
78,T74,T74,Michael Kim,100,3.05,625,205
79,T74,T74,Jason Kokrak,89,3.05,617,202
80,T74,T74,Spencer Levin,104,3.05,640,210
81,T74,T74,Bryce Molder,80,3.05,470,154
82,T74,T74,Patrick Rodgers,89,3.05,491,161
83,T74,T74,Brandt Snedeker,93,3.05,454,149
84,T74,T74,Robert Streb,87,3.05,561,184
85,T74,T74,Kevin Streelman,82,3.05,515,169
86,T74,T74,Jhonattan Vegas,97,3.05,626,205
87,T74,T74,Boo Weekley,83,3.05,565,185
88,T89,T89,Roberto Castro,97,3.06,630,206
89,T89,T89,Kevin Chappell,93,3.06,524,171
90,T89,T89,Luke Donald,81,3.06,527,172
91,T89,T89,Jason Dufner,105,3.06,660,216
92,T89,T89,Rhein Gibson,58,3.06,330,108
93,T89,T89,Brian Harman,104,3.06,663,217
94,T89,T89,Tom Hoge,81,3.06,480,157
95,T89,T89,Patton Kizzire,93,3.06,605,198
96,T89,T89,Anirban Lahiri,72,3.06,441,144
97,T89,T89,George McNeill,51,3.06,297,97
98,T89,T89,Francesco Molinari,64,3.06,395,129
99,T89,T89,Sean O'Hair,89,3.06,593,194
100,T89,T89,Ryan Palmer,86,3.06,526,172
101,T89,T89,Scott Piercy,87,3.06,517,169
102,T89,T89,Scott Stallings,74,3.06,456,149
103,T89,T89,Brendan Steele,88,3.06,502,164
104,T89,T89,Chris Stroud,82,3.06,557,182
105,T89,T89,Michael Thompson,71,3.06,440,144
106,T107,T107,Ernie Els,66,3.07,482,157
107,T107,T107,James Hahn,85,3.07,595,194
108,T107,T107,Hiroshi Iwata,85,3.07,561,183
109,T107,T107,Sung Kang,89,3.07,534,174
110,T107,T107,Chris Kirk,90,3.07,578,188
111,T107,T107,Kevin Kisner,97,3.07,590,192
112,T107,T107,Shane Lowry,57,3.07,307,100
113,T107,T107,Ben Martin,92,3.07,641,209
114,T107,T107,William McGirt,98,3.07,641,209
115,T107,T107,Jeff Overton,69,3.07,433,141
116,T107,T107,Greg Owen,85,3.07,553,180
117,T107,T107,Wes Roach,59,3.07,356,116
118,T107,T107,Shawn Stefani,91,3.07,595,194
119,T107,T107,Tyrone Van Aswegen,105,3.07,621,202
120,T121,T121,Thomas Aiken,70,3.08,478,155
121,T121,T121,Stuart Appleby,71,3.08,508,165
122,T121,T121,Jonas Blixt,79,3.08,489,159
123,T121,T121,Bill Haas,86,3.08,468,152
124,T121,T121,Russell Henley,76,3.08,434,141
125,T121,T121,J.B. Holmes,77,3.08,486,158
126,T121,T121,Billy Hurley III,66,3.08,422,137
127,T121,T121,Whee Kim,82,3.08,576,187
128,T121,T121,Will MacKenzie,84,3.08,511,166
129,T121,T121,Steve Marino,72,3.08,446,145
130,T121,T121,Carlos Ortiz,79,3.08,512,166
131,T121,T121,Rory Sabbatini,57,3.08,406,132
132,T133,T133,Tony Finau,95,3.09,584,189
133,T133,T133,Colt Knost,90,3.09,572,185
134,T133,T133,Danny Lee,93,3.09,537,174
135,T133,T133,Graeme McDowell,63,3.09,362,117
136,T133,T133,Seung-Yul Noh,85,3.09,538,174
137,T133,T133,Scott Pinckney,87,3.09,560,181
138,T133,T133,Kyle Reifers,115,3.09,713,231
139,T133,T133,Kyle Stanley,92,3.09,612,198
140,T133,T133,Brett Stegmaier,87,3.09,563,182
141,T133,T133,Steve Wheatcroft,85,3.09,565,183
142,T143,T143,Zac Blair,99,3.1,652,210
143,T143,T143,Andres Gonzales,80,3.1,552,178
144,T143,T143,Emiliano Grillo,93,3.1,633,204
145,T143,T143,Padraig Harrington,54,3.1,378,122
146,T143,T143,J.J. Henry,68,3.1,459,148
147,T143,T143,Marc Leishman,89,3.1,571,184
148,T143,T143,Luke List,79,3.1,462,149
149,T143,T143,Dicky Pride,55,3.1,347,112
150,T143,T143,Harold Varner III,92,3.1,537,173
151,T143,T143,Jimmy Walker,85,3.1,456,147
152,T143,T143,Gary Woodland,95,3.1,579,187
153,T154,T154,Branden Grace,63,3.11,392,126
154,T154,T154,Billy Horschel,73,3.11,423,136
155,T154,T154,Smylie Kaufman,91,3.11,519,167
156,T154,T154,Andrew Landry,53,3.11,348,112
157,T154,T154,Rory McIlroy,69,3.11,311,100
158,T154,T154,Geoff Ogilvy,63,3.11,401,129
159,T160,T160,Erik Compton,65,3.12,452,145
160,T160,T160,Derek Fathauer,94,3.12,552,177
161,T160,T160,Kelly Kraft,63,3.12,324,104
162,T160,T160,Jamie Lovemark,91,3.12,564,181
163,T160,T160,Martin Piller,59,3.12,349,112
164,T165,T165,Robert Allenby,51,3.13,329,105
165,T165,T165,Jason Bohn,67,3.13,476,152
166,T165,T165,Graham DeLaet,70,3.13,379,121
167,T165,T165,Brooks Koepka,75,3.13,379,121
168,T165,T165,D.H. Lee,61,3.13,388,124
169,T165,T165,Cameron Smith,73,3.13,457,146
170,T171,T171,Daniel Berger,92,3.14,606,193
171,T171,T171,Ken Duke,58,3.14,345,110
172,T171,T171,Rickie Fowler,80,3.14,364,116
173,T174,T174,Steven Bowditch,71,3.15,473,150
174,T174,T174,Derek Ernst,59,3.15,406,129
175,T174,T174,Justin Thomas,99,3.15,586,186
176,T174,T174,Brendon Todd,66,3.15,397,126
177,T174,T174,Bubba Watson,72,3.15,463,147
178,T179,T179,Jason Gore,78,3.16,524,166
179,T179,T179,Jim Herman,93,3.16,613,194
180,T179,T179,Mark Hubbard,101,3.16,644,204
181,T179,T179,Webb Simpson,70,3.16,458,145
182,183,183,Willy Wilcox,67,3.17,466,147
183,T184,T184,Morgan Hoffmann,71,3.19,386,121
184,T184,T184,Hunter Mahan,61,3.19,482,151
