,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
43,T43,T43,Freddie Jacobson,34.83,627,18
44,T43,T43,Willy Wilcox,34.83,418,12
45,T46,T46,Adam Hadwin,34.85,697,20
46,T46,T46,David Toms,34.85,453,13
47,48,48,Roberto Castro,34.86,767,22
48,49,49,Patrick Reed,34.88,837,24
49,50,50,Johnson Wagner,34.89,628,18
50,T51,T51,Dustin Johnson,34.9,698,20
51,T51,T51,D.A. Points,34.9,349,10
52,53,53,Kevin Na,34.91,768,22
53,T54,T54,John Huh,34.94,559,16
54,T54,T54,Kyle Stanley,34.94,629,18
55,T54,T54,Robert Streb,34.94,594,17
56,T57,T57,Kevin Chappell,34.95,699,20
57,T57,T57,Jamie Lovemark,34.95,664,19
58,T59,T59,Derek Ernst,35.0,385,11
59,T59,T59,Tony Finau,35.0,700,20
60,T59,T59,Luke Guthrie,35.0,350,10
61,T59,T59,James Hahn,35.0,595,17
62,T59,T59,Sung Kang,35.0,595,17
63,T59,T59,Michael Kim,35.0,735,21
64,T59,T59,Chris Kirk,35.0,595,17
65,T59,T59,Peter Malnati,35.0,420,12
66,T59,T59,Steve Stricker,35.0,455,13
67,T59,T59,Nick Taylor,35.0,560,16
68,69,69,Jason Dufner,35.04,841,24
69,T70,T70,David Hearn,35.05,701,20
70,T70,T70,Russell Knox,35.05,736,21
71,T70,T70,William McGirt,35.05,771,22
72,T73,T73,Charl Schwartzel,35.06,596,17
73,T73,T73,Steve Wheatcroft,35.06,596,17
74,75,75,Michael Thompson,35.08,456,13
75,T76,T76,Tyrone Van Aswegen,35.09,807,23
76,T76,T76,Dawie van der Walt,35.09,386,11
77,78,78,Danny Lee,35.11,667,19
78,79,79,Chez Reavie,35.12,597,17
79,80,80,Blayne Barber,35.13,527,15
80,T81,T81,Andres Gonzales,35.14,492,14
81,T81,T81,Matt Jones,35.14,492,14
82,T81,T81,Justin Rose,35.14,492,14
83,T84,T84,Jason Bohn,35.15,457,13
84,T84,T84,Rob Oppenheim,35.15,457,13
85,T86,T86,Chad Collins,35.17,422,12
86,T86,T86,Luke Donald,35.17,633,18
87,T86,T86,Bill Haas,35.17,633,18
88,T86,T86,George McNeill,35.17,211,6
89,T90,T90,Erik Compton,35.18,387,11
90,T90,T90,John Senden,35.18,598,17
91,T90,T90,Bubba Watson,35.18,598,17
92,T93,T93,Jon Curran,35.19,739,21
93,T93,T93,Brooks Koepka,35.19,563,16
94,T95,T95,Keegan Bradley,35.2,528,15
95,T95,T95,Whee Kim,35.2,528,15
96,T97,T97,Adam Scott,35.21,669,19
97,T97,T97,Harold Varner III,35.21,669,19
98,99,99,Kyle Reifers,35.22,810,23
99,100,100,Graham DeLaet,35.23,458,13
100,101,101,Ryan Moore,35.26,670,19
101,102,102,Cameron Tringale,35.27,529,15
102,T103,T103,Rory McIlroy,35.29,494,14
103,T103,T103,Tim Wilkinson,35.29,494,14
104,T105,T105,Geoff Ogilvy,35.3,353,10
105,T105,T105,Ryan Palmer,35.3,706,20
106,T107,T107,Chad Campbell,35.33,636,18
107,T107,T107,Zach Johnson,35.33,742,21
108,T107,T107,Rory Sabbatini,35.33,318,9
109,T107,T107,Kevin Streelman,35.33,530,15
110,111,111,Brett Stegmaier,35.35,601,17
111,112,112,Jim Herman,35.39,637,18
112,113,113,Seung-Yul Noh,35.4,531,15
113,114,114,Daniel Summerhays,35.41,779,22
114,115,115,Scott Brown,35.42,673,19
115,T116,T116,Paul Casey,35.44,567,16
116,T116,T116,Rhein Gibson,35.44,319,9
117,T116,T116,Jason Kokrak,35.44,638,18
118,T116,T116,Brendan Steele,35.44,638,18
119,120,120,Si Woo Kim,35.45,780,22
120,121,121,Luke List,35.46,461,13
121,T122,T122,Zac Blair,35.47,674,19
122,T122,T122,Lucas Glover,35.47,532,15
123,T122,T122,Anirban Lahiri,35.47,532,15
124,T122,T122,Camilo Villegas,35.47,532,15
125,T126,T126,Marc Leishman,35.5,710,20
126,T126,T126,Spencer Levin,35.5,710,20
127,T126,T126,Sean O'Hair,35.5,639,18
128,T126,T126,Vaughn Taylor,35.5,426,12
129,T126,T126,Boo Weekley,35.5,568,16
130,131,131,Hiroshi Iwata,35.53,533,15
131,132,132,Mark Wilson,35.55,391,11
132,133,133,J.B. Holmes,35.56,569,16
133,T134,T134,Abraham Ancer,35.57,249,7
134,T134,T134,Tom Hoge,35.57,498,14
135,T134,T134,Justin Thomas,35.57,747,21
136,T137,T137,Retief Goosen,35.58,427,12
137,T137,T137,J.J. Henry,35.58,427,12
138,T137,T137,Steve Marino,35.58,427,12
139,T137,T137,Louis Oosthuizen,35.58,427,12
140,141,141,Graeme McDowell,35.6,356,10
141,142,142,Branden Grace,35.62,463,13
142,T143,T143,Daniel Berger,35.67,749,21
143,T143,T143,Brian Harman,35.67,749,21
144,T143,T143,Bryce Molder,35.67,535,15
145,146,146,Colt Knost,35.68,678,19
146,T147,T147,Robert Garrigus,35.71,500,14
147,T147,T147,Emiliano Grillo,35.71,750,21
148,149,149,Scott Piercy,35.74,679,19
149,T150,T150,Mark Hubbard,35.75,715,20
150,T150,T150,Scott Langley,35.75,429,12
151,152,152,Kevin Kisner,35.76,751,21
152,T153,T153,Andrew Landry,35.78,322,9
153,T153,T153,Hunter Mahan,35.78,322,9
154,T153,T153,Rod Pampling,35.78,322,9
155,156,156,Chesson Hadley,35.8,537,15
156,T157,T157,Chris Stroud,35.82,609,17
157,T157,T157,Jhonattan Vegas,35.82,788,22
158,T159,T159,Ernie Els,35.83,430,12
159,T159,T159,Cameron Smith,35.83,430,12
160,161,161,Charley Hoffman,35.85,717,20
161,T162,T162,Fabián Gómez,35.87,538,15
162,T162,T162,Jerry Kelly,35.87,538,15
163,T162,T162,Henrik Norlander,35.87,538,15
164,165,165,Martin Piller,35.89,323,9
165,166,166,Francesco Molinari,35.93,503,14
166,T167,T167,Sergio Garcia,36.0,432,12
167,T167,T167,David Lingmerth,36.0,648,18
168,T167,T167,Vijay Singh,36.0,540,15
169,T167,T167,Brian Stuard,36.0,504,14
170,171,171,Patton Kizzire,36.05,685,19
171,172,172,Will MacKenzie,36.06,577,16
172,T173,T173,Brendon de Jonge,36.08,433,12
173,T173,T173,Jim Furyk,36.08,433,12
174,T175,T175,Harris English,36.09,794,22
175,T175,T175,Andrew Loupe,36.09,397,11
176,T175,T175,Shane Lowry,36.09,397,11
177,178,178,Greg Owen,36.13,542,15
178,179,179,Wes Roach,36.33,327,9
179,180,180,Jonas Blixt,36.5,511,14
180,181,181,D.H. Lee,36.89,332,9
181,182,182,Brendon Todd,37.0,185,5
182,183,183,Ángel Cabrera,37.08,445,12
183,184,184,Jason Gore,37.25,447,12
184,185,185,Steven Bowditch,37.27,410,11
